SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
1018GS2026,GS,134.0,134.0,134.0,134.0,134.0,2,0.0,2,2,100.00,17-Aug-2023
21STCENMGM,EQ,19.5,20.0,19.35,19.4,19.7,3244,0.64,86,2840,87.55,17-Aug-2023
360ONE,EQ,515.95,521.6,512.0,514.65,515.25,192772,994.92,5991,153963,79.87,17-Aug-2023
3IINFOLTD,EQ,32.45,32.6,32.0,32.2,32.25,273097,88.06,2448,185510,67.93,17-Aug-2023
3MINDIA,EQ,28739.0,29283.2,28692.45,29174.65,28746.55,2543,738.45,1749,676,26.58,17-Aug-2023
3PLAND,BE,21.45,21.45,20.0,20.2,20.45,4564,0.92,35,-,-,17-Aug-2023
456GS2023,GS,100.9,100.9,100.9,100.9,99.9,6,0.01,2,6,100.00,17-Aug-2023
522GS2025,GS,97.0,98.75,96.99,98.46,98.75,625,0.61,5,625,100.00,17-Aug-2023
574GS2026,GS,97.45,97.45,97.45,97.45,97.4,65,0.06,4,65,100.00,17-Aug-2023
585GS2030,GS,93.45,93.45,93.0,93.0,93.7,532,0.5,8,532,100.00,17-Aug-2023
5PAISA,EQ,456.15,457.8,440.0,442.8,449.4,48846,218.73,5051,23655,48.43,17-Aug-2023
618GS2024,GS,102.24,102.24,102.24,102.24,102.24,11,0.01,2,11,100.00,17-Aug-2023
63MOONS,EQ,304.0,309.8,293.0,299.4,289.15,700775,2110.51,13708,293598,41.90,17-Aug-2023
654GS2032,GS,96.45,96.45,96.0,96.0,96.73,7630,7.34,3,7630,100.00,17-Aug-2023
664GS2035,GS,93.61,93.61,93.61,93.61,93.83,1,0.0,1,1,100.00,17-Aug-2023
667GS2035,GS,96.0,96.0,95.6,96.0,95.99,9653,9.26,9,9653,100.00,17-Aug-2023
669GS2024,GS,101.65,101.65,100.1,100.12,100.3,6003,6.04,6,6002,99.98,17-Aug-2023
689GS2025,GS,100.81,100.81,100.81,100.81,100.79,159,0.16,5,159,100.00,17-Aug-2023
68GS2060,GS,94.89,96.0,94.11,94.11,94.89,5839,5.53,19,5838,99.98,17-Aug-2023
695GS2061,GS,96.0,96.0,95.01,95.67,98.5,1460,1.4,5,1150,78.77,17-Aug-2023
699GS2026,GS,101.65,101.65,101.65,101.65,101.65,1,0.0,1,1,100.00,17-Aug-2023
699GS2051,GS,99.49,100.0,99.49,100.0,98.5,2,0.0,2,1,50.00,17-Aug-2023
706GS2028,GS,101.25,102.05,101.25,102.05,103.26,2,0.0,2,1,50.00,17-Aug-2023
710GS2029,GS,102.0,102.0,100.35,102.0,102.05,9000,9.16,7,8000,88.89,17-Aug-2023
717GS2030,GS,102.25,102.26,102.25,102.26,102.3,130,0.13,2,130,100.00,17-Aug-2023
718GS2037,GS,99.85,99.85,99.85,99.85,99.27,2000,2.0,1,2000,100.00,17-Aug-2023
725GS2063,GS,99.75,99.8,99.35,99.45,99.7,25100,24.98,23,21200,84.46,17-Aug-2023
726GS2032,GS,103.9,103.9,103.9,103.9,103.95,7000,7.27,4,7000,100.00,17-Aug-2023
726GS2033,GS,101.0,101.0,100.3,101.0,101.25,507,0.51,6,504,99.41,17-Aug-2023
738GS2027,GS,101.8,101.85,101.73,101.82,101.85,978624,996.39,103,978624,100.00,17-Aug-2023
73GS2053,GS,100.25,100.29,99.5,100.2,100.12,6219,6.22,15,6219,100.00,17-Aug-2023
741GS2036,GS,102.25,102.4,102.25,102.4,102.26,45401,46.44,21,40401,88.99,17-Aug-2023
74GS2062,GS,104.0,104.0,103.25,103.39,103.9,3924,4.06,20,2606,66.41,17-Aug-2023
754GS2036,GS,103.9,103.9,103.6,103.73,103.88,607085,629.8,216,590735,97.31,17-Aug-2023
824GS2027,GS,106.0,106.0,103.5,103.82,106.0,5037,5.24,21,4832,95.93,17-Aug-2023
897GS2030,GS,118.0,118.0,118.0,118.0,118.0,1,0.0,1,1,100.00,17-Aug-2023
92GS2030,GS,114.4,114.65,114.2,114.41,114.35,54879,62.76,29,54879,100.00,17-Aug-2023
A2ZINFRA,EQ,8.15,8.15,8.15,8.15,7.8,263835,21.5,125,263824,100.00,17-Aug-2023
AAATECH,EQ,53.3,53.9,51.7,53.1,52.65,26608,14.01,715,8471,31.84,17-Aug-2023
AAKASH,BE,5.9,5.95,5.8,5.85,5.85,131359,7.71,315,-,-,17-Aug-2023
AAREYDRUGS,BE,46.0,46.9,43.5,45.95,45.75,145083,65.31,534,-,-,17-Aug-2023
AARON,BE,247.4,262.9,247.4,259.25,250.4,23310,60.18,602,-,-,17-Aug-2023
AARTECH,EQ,139.0,145.2,139.0,145.1,138.3,136119,197.27,1070,52256,38.39,17-Aug-2023
