SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
20MICRONS,BE,115.9,115.9,115.55,115.55,114.75,22371,25.89,110,-,-,31-Aug-2023
21STCENMGM,EQ,18.4,18.7,18.4,18.7,18.35,9885,1.85,82,8872,89.75,31-Aug-2023
360ONE,EQ,506.0,506.9,482.5,487.35,505.35,1965975,9611.46,35128,1623267,82.57,31-Aug-2023
3IINFOLTD,EQ,33.1,33.45,32.6,32.75,32.8,520418,171.06,3096,249497,47.94,31-Aug-2023
3MINDIA,EQ,31431.6,31649.6,31046.0,31153.55,31684.65,2911,910.45,1768,1277,43.87,31-Aug-2023
3PLAND,BE,21.55,21.55,20.9,21.0,21.3,5329,1.12,42,-,-,31-Aug-2023
448GS2023,GS,101.75,101.75,101.7,101.7,101.75,10,0.01,4,10,100.00,31-Aug-2023
563GS2026,GS,101.0,101.0,101.0,101.0,99.9,1,0.0,1,1,100.00,31-Aug-2023
574GS2026,GS,98.0,98.0,96.25,96.25,97.75,12,0.01,3,10,83.33,31-Aug-2023
5PAISA,EQ,455.3,456.15,447.0,448.6,451.1,28886,129.9,2961,16144,55.89,31-Aug-2023
622GS2035,GS,90.23,90.23,90.23,90.23,92.54,10,0.01,1,10,100.00,31-Aug-2023
63MOONS,EQ,331.9,339.9,325.0,330.75,326.1,212663,710.03,8099,114759,53.96,31-Aug-2023
667GS2035,GS,96.25,98.0,96.25,97.0,98.0,32,0.03,3,31,96.88,31-Aug-2023
667GS2050,GS,93.25,95.0,93.25,95.0,95.8,302,0.29,3,302,100.00,31-Aug-2023
669GS2024,GS,100.9,100.9,100.45,100.9,100.95,2495,2.52,10,2491,99.84,31-Aug-2023
68GS2060,GS,95.5,95.5,95.43,95.43,94.8,220,0.21,8,220,100.00,31-Aug-2023
695GS2061,GS,98.99,98.99,98.99,98.99,98.49,151,0.15,5,151,100.00,31-Aug-2023
699GS2051,GS,96.02,97.75,96.02,97.75,97.7,129,0.13,16,117,90.70,31-Aug-2023
706GS2028,GS,102.0,102.75,102.0,102.71,102.08,14820,15.15,8,10100,68.15,31-Aug-2023
710GS2029,GS,101.7,102.74,101.7,102.01,102.75,1403,1.43,4,1398,99.64,31-Aug-2023
717GS2030,GS,101.5,101.5,101.5,101.5,102.99,200,0.2,1,200,100.00,31-Aug-2023
718GS2033,GS,100.02,100.4,100.02,100.4,100.06,14800,14.84,8,14800,100.00,31-Aug-2023
718GS2037,GS,100.74,100.74,100.1,100.1,100.75,1200,1.2,2,1200,100.00,31-Aug-2023
725GS2063,GS,99.91,99.91,99.91,99.91,100.13,600,0.6,2,600,100.00,31-Aug-2023
726GS2032,GS,100.84,101.0,100.76,100.81,100.81,26257,26.47,23,26257,100.00,31-Aug-2023
726GS2033,GS,101.3,101.3,100.75,100.75,101.25,1570,1.59,3,1500,95.54,31-Aug-2023
736GS2052,GS,103.03,104.64,103.03,104.64,103.02,205,0.21,2,200,97.56,31-Aug-2023
738GS2027,GS,102.75,102.75,101.95,102.23,102.17,77841,79.54,32,77834,99.99,31-Aug-2023
73GS2053,GS,100.41,101.0,100.41,100.94,101.0,685,0.69,3,685,100.00,31-Aug-2023
741GS2036,GS,103.25,103.25,103.0,103.0,103.01,52,0.05,3,51,98.08,31-Aug-2023
74GS2062,GS,102.11,105.0,102.11,105.0,104.72,4110,4.31,15,4110,100.00,31-Aug-2023
754GS2036,GS,104.55,104.65,104.33,104.46,104.57,333053,348.08,176,316035,94.89,31-Aug-2023
763GS2059,GS,102.6,102.6,102.6,102.6,102.6,310,0.32,1,310,100.00,31-Aug-2023
795GS2032,GS,104.0,107.7,104.0,107.7,108.0,168,0.18,2,168,100.00,31-Aug-2023
826GS2027,GS,105.0,112.0,105.0,112.0,107.0,106,0.11,3,106,100.00,31-Aug-2023
A2ZINFRA,BE,12.1,12.45,11.3,11.3,11.9,533222,63.09,692,-,-,31-Aug-2023
AAATECH,EQ,68.95,72.0,63.0,64.45,60.9,1482709,1020.03,13562,354026,23.88,31-Aug-2023
AAKASH,BE,7.0,7.0,6.9,6.9,7.0,601498,41.74,981,-,-,31-Aug-2023
