SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
1018GS2026,GS,126.1,132.4,119.81,132.4,126.1,1606,1.98,11,1006,62.64,04-Aug-2023
21STCENMGM,EQ,20.45,20.85,20.05,20.5,20.45,2835,0.59,60,2493,87.94,04-Aug-2023
360ONE,EQ,496.0,509.4,495.95,507.8,496.4,57906,293.13,6904,33242,57.41,04-Aug-2023
3IINFOLTD,EQ,34.25,34.55,34.0,34.05,34.15,424528,145.49,2711,231194,54.46,04-Aug-2023
3MINDIA,EQ,28650.0,28776.85,27555.0,28165.5,28509.45,1338,380.36,636,442,33.03,04-Aug-2023
3PLAND,BE,20.4,20.4,19.1,19.4,20.0,3309,0.66,39,-,-,04-Aug-2023
574GS2026,GS,97.42,97.42,97.3,97.4,97.4,2092,2.04,5,2092,100.00,04-Aug-2023
5PAISA,EQ,450.1,457.85,445.1,448.3,449.1,70405,317.81,5784,27123,38.52,04-Aug-2023
63MOONS,EQ,230.1,236.0,227.8,231.15,228.8,120624,279.53,2536,59653,49.45,04-Aug-2023
654GS2032,GS,96.25,96.25,96.25,96.25,96.1,2,0.0,1,2,100.00,04-Aug-2023
667GS2035,GS,96.59,96.6,96.0,96.59,96.0,80569,77.8,15,80569,100.00,04-Aug-2023
667GS2050,GS,95.0,95.0,95.0,95.0,95.0,12,0.01,2,12,100.00,04-Aug-2023
669GS2024,GS,101.0,101.0,101.0,101.0,101.0,31,0.03,4,31,100.00,04-Aug-2023
676GS2061,GS,97.54,97.54,97.54,97.54,97.5,1,0.0,1,1,100.00,04-Aug-2023
689GS2025,GS,99.9,99.9,99.9,99.9,100.07,200,0.2,1,200,100.00,04-Aug-2023
68GS2060,GS,95.25,95.5,94.1,94.5,95.25,30632,28.95,19,30632,100.00,04-Aug-2023
695GS2061,GS,96.92,98.3,96.9,98.3,102.0,300,0.29,4,300,100.00,04-Aug-2023
699GS2026,GS,100.25,100.25,100.2,100.2,100.2,100,0.1,2,100,100.00,04-Aug-2023
699GS2051,GS,98.0,98.0,97.01,98.0,97.01,410,0.4,4,410,100.00,04-Aug-2023
706GS2028,GS,102.0,102.0,101.21,102.0,101.79,9806,10.0,3,9806,100.00,04-Aug-2023
710GS2029,GS,104.5,105.0,102.45,102.85,105.0,46306,47.77,25,45526,98.32,04-Aug-2023
717GS2030,GS,102.16,102.16,101.65,101.65,102.03,40000,40.7,8,40000,100.00,04-Aug-2023
718GS2037,GS,99.86,99.86,99.85,99.85,100.05,67410,67.31,5,67410,100.00,04-Aug-2023
726GS2032,GS,103.85,103.85,103.7,103.7,103.95,1008,1.05,3,1008,100.00,04-Aug-2023
726GS2033,GS,101.0,102.75,101.0,102.72,104.75,19007,19.35,17,18007,94.74,04-Aug-2023
736GS2052,GS,100.92,100.92,100.92,100.92,103.5,1,0.0,1,1,100.00,04-Aug-2023
738GS2027,GS,104.39,104.39,101.61,101.92,101.85,100302,102.05,78,100298,100.00,04-Aug-2023
73GS2053,GS,100.01,100.49,100.01,100.13,100.49,15400,15.44,19,15175,98.54,04-Aug-2023
741GS2036,GS,102.5,102.85,102.4,102.8,102.7,54299,55.77,15,54000,99.45,04-Aug-2023
74GS2062,GS,104.48,104.48,104.0,104.0,104.0,6236,6.49,25,6230,99.90,04-Aug-2023
754GS2036,GS,103.85,103.95,103.4,103.54,103.79,1300631,1348.86,446,1211949,93.18,04-Aug-2023
772GS2049,GS,108.24,114.0,108.19,114.0,113.89,102,0.11,5,102,100.00,04-Aug-2023
A2ZINFRA,BE,6.8,6.9,6.75,6.85,6.8,157871,10.78,182,-,-,04-Aug-2023
AAATECH,EQ,55.2,55.45,53.7,55.2,54.2,7980,4.36,196,4298,53.86,04-Aug-2023
AAKASH,BE,5.85,5.85,5.8,5.85,5.8,126469,7.36,331,-,-,04-Aug-2023
AAREYDRUGS,EQ,40.9,43.35,40.2,42.0,40.1,482496,203.28,3492,269502,55.86,04-Aug-2023
AARON,BE,237.0,239.75,232.0,235.55,237.15,2561,6.05,190,-,-,04-Aug-2023
AARTECH,EQ,134.95,134.95,122.15,122.15,128.55,76664,94.13,572,50056,65.29,04-Aug-2023
AARTIDRUGS,EQ,590.0,590.0,571.0,573.55,597.4,619971,3602.21,23946,188756,30.45,04-Aug-2023
AARTIIND,EQ,474.1,476.95,471.75,472.7,473.7,978868,4639.5,17034,566068,57.83,04-Aug-2023
AARTIPHARM,EQ,347.05,356.1,347.05,351.7,350.2,248949,875.5,12162,174202,69.97,04-Aug-2023
AARTIPP,E1,302.3,302.3,299.95,300.15,302.35,16,0.05,6,15,93.75,04-Aug-2023
AARTISURF,EQ,607.35,608.95,601.0,604.15,603.65,7580,45.84,1125,4970,65.57,04-Aug-2023
AARVEEDEN,EQ,23.45,23.6,22.85,23.0,22.85,17274,4.01,215,10299,59.62,04-Aug-2023
AARVI,EQ,130.8,133.5,129.95,131.85,129.0,38000,49.99,549,24542,64.58,04-Aug-2023
AATMAJ,SM,47.5,47.5,47.05,47.05,47.5,18000,8.51,9,18000,100.00,04-Aug-2023
