,SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
0,1018GS2026,GS,121.81,121.81,121.81,121.81,121.81,410,0.5,4,410,100.00,15-Dec-2023
1,20MICRONS,EQ,181.4,183.55,178.0,178.85,180.15,66048,119.26,3916,37042,56.08,15-Dec-2023
2,21STCENMGM,EQ,29.35,29.35,29.35,29.35,28.8,4124,1.21,29,4124,100.00,15-Dec-2023
3,360ONE,EQ,714.45,714.45,660.0,669.95,707.5,2738968,18404.88,72344,1834479,66.98,15-Dec-2023
4,3IINFOLTD,EQ,45.25,48.45,44.7,47.4,44.9,6023255,2809.26,20956,2247102,37.31,15-Dec-2023
5,3MINDIA,EQ,31386.0,31424.15,30996.0,31193.05,31144.7,1945,606.14,1253,934,48.02,15-Dec-2023
6,3PLAND,EQ,25.15,26.7,25.15,25.9,26.25,16537,4.28,496,11098,67.11,15-Dec-2023
7,515GS2025,GS,97.24,97.24,97.24,97.24,97.2,33,0.03,4,33,100.00,15-Dec-2023
8,574GS2026,GS,96.6,96.6,96.6,96.6,96.6,366,0.35,3,366,100.00,15-Dec-2023
9,5PAISA,EQ,504.3,511.9,500.0,502.85,498.75,170478,862.16,16388,62345,36.57,15-Dec-2023
10,610GS2031,GS,95.74,95.74,94.16,94.16,95.74,1105,1.06,2,1105,100.00,15-Dec-2023
11,619GS2034,GS,93.4,93.4,93.4,93.4,91.19,123,0.11,4,123,100.00,15-Dec-2023
12,63MOONS,BE,511.5,525.0,511.5,511.5,538.4,213641,1096.91,2702,-,-,15-Dec-2023
13,645GS2029,GS,95.97,95.97,95.97,95.97,96.5,195,0.19,1,195,100.00,15-Dec-2023
14,654GS2032,GS,97.8,98.45,97.8,98.45,98.45,11,0.01,2,11,100.00,15-Dec-2023
15,664GS2035,GS,95.0,95.0,95.0,95.0,96.5,100,0.1,1,100,100.00,15-Dec-2023
16,667GS2035,GS,96.0,96.5,96.0,96.5,98.34,1511,1.45,5,1511,100.00,15-Dec-2023
17,667GS2050,GS,96.0,96.0,96.0,96.0,98.2,55,0.05,3,55,100.00,15-Dec-2023
18,669GS2024,GS,102.8,102.8,102.78,102.8,102.8,11181,11.49,7,11181,100.00,15-Dec-2023
19,689GS2025,GS,102.28,102.8,102.28,102.8,101.75,16,0.02,3,15,93.75,15-Dec-2023
20,695GS2061,GS,96.81,96.81,96.81,96.81,101.9,30,0.03,4,30,100.00,15-Dec-2023
21,699GS2026,GS,100.5,100.5,100.5,100.5,100.5,200,0.2,1,200,100.00,15-Dec-2023
22,699GS2051,GS,93.61,97.7,93.61,97.6,96.01,33,0.03,4,27,81.82,15-Dec-2023
23,706GS2028,GS,100.2,100.9,100.2,100.9,102.0,55701,56.04,17,55701,100.00,15-Dec-2023
24,710GS2029,GS,100.26,101.01,100.26,101.01,100.6,5094,5.11,2,4800,94.23,15-Dec-2023
25,716GS2050,GS,98.95,100.5,98.95,99.42,96.76,98,0.1,3,98,100.00,15-Dec-2023
26,717GS2030,GS,100.0,101.0,99.5,100.5,101.5,5325,5.33,13,5300,99.53,15-Dec-2023
27,718GS2033,GS,101.0,101.6,101.0,101.6,101.51,400,0.41,4,400,100.00,15-Dec-2023
28,718GS2037,GS,101.32,101.5,101.32,101.5,101.32,800,0.81,8,800,100.00,15-Dec-2023
29,719GS2060,GS,99.2,100.55,99.2,100.55,96.87,305,0.31,4,305,100.00,15-Dec-2023
30,725GS2063,GS,97.59,99.0,97.59,98.88,98.27,86988,86.02,55,85488,98.28,15-Dec-2023
31,726GS2032,GS,102.12,102.7,102.01,102.65,102.12,3090,3.16,5,2590,83.82,15-Dec-2023
32,726GS2033,GS,102.3,102.3,102.3,102.3,102.5,102,0.1,3,102,100.00,15-Dec-2023
33,732GS2030,GS,99.5,101.0,99.5,101.0,101.0,9900,9.98,12,9900,100.00,15-Dec-2023
34,733GS2026,GS,101.32,101.8,101.3,101.7,101.33,7001,7.12,17,7001,100.00,15-Dec-2023
35,736GS2052,GS,101.2,102.55,101.0,101.0,101.2,60746,61.36,12,60746,100.00,15-Dec-2023
36,737GS2028,GS,101.75,102.15,100.6,102.15,102.1,10970,11.1,13,10570,96.35,15-Dec-2023
37,738GS2027,GS,104.25,104.64,104.25,104.57,104.47,72865,76.17,25,72865,100.00,15-Dec-2023
38,73GS2053,GS,101.8,102.5,101.8,102.4,101.6,11300,11.53,7,11300,100.00,15-Dec-2023
39,741GS2036,GS,104.01,104.71,104.01,104.62,104.49,56858,59.46,15,56858,100.00,15-Dec-2023
40,746GS2073,GS,101.59,101.59,101.59,101.59,101.59,11399,11.58,5,11399,100.00,15-Dec-2023
41,74GS2062,GS,103.95,104.0,103.95,104.0,104.0,1268,1.32,7,1268,100.00,15-Dec-2023
42,754GS2036,GS,102.0,102.78,102.0,102.62,102.15,640463,656.57,164,629805,98.34,15-Dec-2023
43,824GS2027,GS,105.25,106.0,105.25,106.0,105.0,618,0.65,2,518,83.82,15-Dec-2023
44,833GS2026,GS,105.11,106.75,105.11,106.75,105.05,762,0.81,2,762,100.00,15-Dec-2023
45,897GS2030,GS,113.0,113.0,110.0,110.0,110.0,1904,2.11,6,1904,100.00,15-Dec-2023
46,92GS2030,GS,113.0,113.0,113.0,113.0,113.01,3325,3.76,2,3325,100.00,15-Dec-2023
47,A2ZINFRA,BE,10.3,10.3,10.3,10.3,10.1,64247,6.62,44,-,-,15-Dec-2023
48,AAATECH,EQ,86.9,89.85,85.0,87.3,86.15,356296,312.92,3355,199038,55.86,15-Dec-2023
49,AAKASH,BE,11.4,12.6,11.4,11.65,12.0,2431085,285.09,3594,-,-,15-Dec-2023
50,AAREYDRUGS,BE,46.25,46.25,46.0,46.0,45.35,29949,13.83,44,-,-,15-Dec-2023
51,AARON,EQ,297.0,298.45,290.0,292.2,295.2,5743,16.79,479,3668,63.87,15-Dec-2023
52,AARTECH,BE,144.5,145.0,140.0,142.3,144.6,6022,8.58,169,-,-,15-Dec-2023
53,AARTIDRUGS,EQ,481.5,484.2,470.95,472.85,479.4,374432,1777.83,12163,153717,41.05,15-Dec-2023
54,AARTIIND,EQ,579.55,596.0,576.2,591.2,573.95,3644800,21472.16,60348,1250012,34.30,15-Dec-2023
55,AARTIPHARM,EQ,482.65,485.2,470.0,475.1,482.65,135966,648.8,9365,68190,50.15,15-Dec-2023
56,AARTIPP,E1,311.15,311.15,311.0,311.0,311.2,2,0.01,2,2,100.00,15-Dec-2023
57,AARTISURF,EQ,622.2,630.45,621.0,622.75,620.8,10016,62.64,1250,6125,61.15,15-Dec-2023
58,AARTISURF,P1,158.0,158.0,158.0,158.0,158.0,1,0.0,1,1,100.00,15-Dec-2023
59,AARVEEDEN,EQ,25.0,25.95,24.55,25.45,24.65,39168,9.9,354,27879,71.18,15-Dec-2023
60,AARVI,EQ,142.5,146.5,142.5,142.75,143.2,14680,21.09,388,10107,68.85,15-Dec-2023
61,AATMAJ,SM,40.55,40.75,39.9,40.1,40.55,84000,33.73,40,80000,95.24,15-Dec-2023
62,AAVAS,EQ,1567.0,1573.0,1529.0,1546.15,1552.0,189725,2936.58,15204,113903,60.04,15-Dec-2023
63,ABAN,BE,52.35,52.6,51.2,51.6,51.45,95662,49.75,545,-,-,15-Dec-2023
64,ABB,EQ,4806.05,4929.55,4763.6,4835.1,4792.4,371899,18015.08,43157,159572,42.91,15-Dec-2023
65,ABBOTINDIA,EQ,22742.0,22841.05,22610.0,22694.8,22742.0,11975,2718.12,3520,7584,63.33,15-Dec-2023
