SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
20MICRONS,EQ,65.0,69.45,63.6,65.15,64.55,824427,550.98,7470,402530,48.83,16-Jul-2021
21STCENMGM,EQ,23.25,24.15,23.25,23.25,23.7,4553,1.07,77,3255,71.49,16-Jul-2021
3IINFOTECH,BE,9.65,9.65,9.05,9.15,9.5,10336307,953.06,14978,-,-,16-Jul-2021
3MINDIA,EQ,24311.0,24899.0,24135.3,24733.65,24310.9,2768,681.32,1480,1589,57.41,16-Jul-2021
3PLAND,EQ,15.45,16.2,14.7,16.2,15.45,67766,10.4,399,43318,63.92,16-Jul-2021
5PAISA,EQ,519.0,552.2,500.25,552.2,525.95,394164,2094.3,14917,108046,27.41,16-Jul-2021
63MOONS,BE,92.1,95.05,89.9,94.5,90.55,143381,133.41,809,-,-,16-Jul-2021
676GS2061,GS,98.5,99.0,97.9,97.99,98.0,2643,2.6,15,2643,100.00,16-Jul-2021
737GS2023,GS,105.5,105.5,105.5,105.5,105.0,490,0.52,1,490,100.00,16-Jul-2021
A2ZINFRA,BE,6.0,6.0,5.75,5.85,5.85,388788,22.7,462,-,-,16-Jul-2021
AAATECH,SM,57.4,57.4,57.05,57.05,57.4,6000,3.43,2,3000,50.00,16-Jul-2021
AAKASH,EQ,225.0,231.0,215.7,224.35,225.9,197187,436.25,1606,67568,34.27,16-Jul-2021
AARON,BE,124.0,124.75,119.0,121.85,118.85,40551,49.94,435,-,-,16-Jul-2021
AARTIDRUGS,EQ,725.0,735.0,722.45,730.65,717.1,446472,3254.47,15781,163926,36.72,16-Jul-2021
AARTIIND,EQ,854.9,860.8,853.0,856.95,854.45,378124,3235.23,15676,227083,60.06,16-Jul-2021
AARTISURF,EQ,1387.0,1400.0,1380.5,1384.75,1386.8,7124,99.02,1681,4295,60.29,16-Jul-2021
AARVEEDEN,BE,23.8,24.5,22.2,24.5,23.35,56135,13.7,152,-,-,16-Jul-2021
AARVI,EQ,71.2,72.0,70.25,70.6,71.0,54047,38.34,822,44057,81.52,16-Jul-2021
AAVAS,EQ,2884.5,2918.5,2855.55,2867.45,2863.5,15051,434.51,3847,5744,38.16,16-Jul-2021
ABAN,BE,41.5,42.0,40.35,41.4,41.2,62345,25.71,565,-,-,16-Jul-2021
ABB,EQ,1779.0,1784.0,1751.45,1763.2,1779.05,107459,1902.68,6327,77893,72.49,16-Jul-2021
ABBOTINDIA,EQ,17399.0,17649.0,17250.5,17484.45,17336.45,24326,4242.45,5163,15625,64.23,16-Jul-2021
ABCAPITAL,EQ,118.95,127.7,118.7,124.6,119.05,17229073,21555.8,83824,4723162,27.41,16-Jul-2021
ABFRL,EQ,225.1,227.85,222.2,223.55,223.95,2224506,4994.43,19850,466170,20.96,16-Jul-2021
ABINFRA,SM,7.9,7.9,7.55,7.55,7.9,24000,1.84,6,24000,100.00,16-Jul-2021
ABMINTLTD,EQ,89.55,89.55,89.55,89.55,85.3,2291,2.05,48,2290,99.96,16-Jul-2021
ABSLBANETF,EQ,350.0,357.0,350.0,355.3,357.13,888,3.17,16,848,95.50,16-Jul-2021
ABSLNN50ET,EQ,399.6,399.6,394.45,397.55,396.0,386,1.52,15,350,90.67,16-Jul-2021
ABSLRIF6RG,MF,10.05,10.05,10.02,10.02,10.09,19,0.0,2,19,100.00,16-Jul-2021
ACC,EQ,2122.45,2135.0,2112.0,2129.35,2112.45,425910,9046.72,28235,108342,25.44,16-Jul-2021
ACCELYA,EQ,1459.9,1488.4,1419.0,1435.05,1459.35,76984,1116.03,5101,29346,38.12,16-Jul-2021
ACCURACY,EQ,93.8,93.8,87.4,88.8,90.8,15314,13.92,299,8986,58.68,16-Jul-2021
ACE,EQ,230.4,236.9,228.1,231.45,228.65,805458,1874.08,13669,240473,29.86,16-Jul-2021
ACRYSIL,EQ,615.0,618.0,605.55,612.15,611.45,34884,213.42,2845,20645,59.18,16-Jul-2021
ADANIENT,EQ,1409.0,1415.0,1388.25,1395.5,1407.95,2134914,29870.82,40532,272668,12.77,16-Jul-2021
ADANIGREEN,BE,996.0,1020.0,970.0,1008.65,995.8,235508,2354.82,12324,-,-,16-Jul-2021
ADANIPORTS,EQ,699.7,702.9,685.25,687.6,699.1,6941246,48034.94,181696,2634017,37.95,16-Jul-2021
ADANIPOWER,BE,104.1,107.9,102.0,105.65,104.1,3420046,3533.72,41629,-,-,16-Jul-2021
ADANITRANS,BE,980.0,1029.2,965.0,1016.55,980.2,171071,1711.01,11209,-,-,16-Jul-2021
ADFFOODS,EQ,863.4,882.0,859.35,875.2,863.35,26783,234.0,3433,11124,41.53,16-Jul-2021
ADL,BE,36.15,38.9,36.15,36.85,37.6,1007,0.37,33,-,-,16-Jul-2021
ADORWELD,EQ,751.9,880.2,750.0,753.3,745.9,49554,385.96,2616,26550,53.58,16-Jul-2021
ADROITINFO,BE,9.95,9.95,9.95,9.95,10.45,1250,0.12,3,-,-,16-Jul-2021
ADSL,EQ,69.4,71.45,67.15,67.9,68.55,290420,202.43,2347,154593,53.23,16-Jul-2021
ADVANIHOTR,EQ,67.85,73.05,66.4,71.95,66.45,270682,193.79,2330,109516,40.46,16-Jul-2021
ADVENZYMES,EQ,414.2,419.0,410.25,414.0,412.65,214042,888.53,7215,83366,38.95,16-Jul-2021
AEGISCHEM,EQ,338.5,341.6,319.0,320.6,334.6,3210211,10374.46,28320,1914428,59.64,16-Jul-2021
AFFLE,BE,4424.0,4424.0,4352.0,4376.6,4388.85,59473,2615.91,5429,-,-,16-Jul-2021
AGARIND,EQ,362.5,365.0,352.4,355.55,357.2,33785,121.5,1223,25208,74.61,16-Jul-2021
AGCNET,BE,1195.0,1254.0,1195.0,1222.85,1217.45,2070,25.18,95,-,-,16-Jul-2021
AGRITECH,EQ,44.6,45.85,44.6,45.15,45.3,13268,5.99,125,9951,75.00,16-Jul-2021
AGROPHOS,EQ,16.1,16.2,15.2,15.4,16.0,114102,17.73,527,90200,79.05,16-Jul-2021
AHLADA,EQ,213.45,214.8,208.05,209.0,208.3,103246,216.66,1234,93759,90.81,16-Jul-2021
AHLEAST,EQ,180.05,181.1,174.0,175.35,178.4,5676,10.06,305,3290,57.96,16-Jul-2021
AHLUCONT,EQ,398.8,404.8,392.0,400.85,400.0,29641,118.35,3521,18924,63.84,16-Jul-2021
AHLWEST,EQ,234.0,249.55,234.0,241.55,243.0,4354,10.56,366,1551,35.62,16-Jul-2021
AIAENG,EQ,2029.9,2083.45,2016.3,2046.7,2024.85,24801,507.06,4670,9882,39.85,16-Jul-2021
AILIMITED,SM,33.25,33.7,33.25,33.25,33.25,9000,3.01,3,6000,66.67,16-Jul-2021
AIRAN,BE,27.65,27.9,26.5,26.7,27.65,227963,61.44,946,-,-,16-Jul-2021
AIROLAM,SM,37.0,38.65,35.0,36.8,37.25,24000,8.9,8,15000,62.50,16-Jul-2021
AISL,SM,48.0,48.9,46.0,47.05,47.85,21600,10.22,16,2400,11.11,16-Jul-2021
AJANTPHARM,EQ,2175.0,2195.0,2142.95,2155.25,2173.0,52480,1135.5,6619,22394,42.67,16-Jul-2021
AJMERA,EQ,319.9,323.35,304.35,309.0,317.05,311019,974.13,6949,117952,37.92,16-Jul-2021
AJOONI,BE,54.4,55.7,51.75,54.9,54.45,41313,22.48,282,-,-,16-Jul-2021
AKASH,EQ,232.85,232.85,226.25,228.2,228.4,6433,14.74,323,1937,30.11,16-Jul-2021
AKG,EQ,26.15,27.25,26.1,26.6,26.7,29005,7.76,144,25969,89.53,16-Jul-2021
AKSHARCHEM,EQ,455.8,459.3,440.0,440.95,455.8,64743,287.59,4022,32479,50.17,16-Jul-2021
AKSHOPTFBR,BE,12.1,12.4,12.1,12.1,12.7,838999,101.71,1310,-,-,16-Jul-2021
AKZOINDIA,EQ,2300.0,2303.25,2278.0,2281.55,2289.85,4162,95.3,753,3137,75.37,16-Jul-2021
ALANKIT,EQ,18.85,22.55,18.65,21.75,18.8,5544505,1200.96,15505,1561423,28.16,16-Jul-2021
ALBERTDAVD,EQ,540.2,559.0,538.0,540.8,543.4,37383,204.18,3378,19609,52.45,16-Jul-2021
ALEMBICLTD,EQ,132.5,137.6,132.0,134.5,131.3,2409418,3268.22,18434,781358,32.43,16-Jul-2021
ALICON,EQ,786.0,810.15,775.6,800.75,786.35,27746,220.38,2985,14178,51.10,16-Jul-2021
ALKALI,EQ,93.0,96.7,90.35,91.35,87.85,1345963,1259.06,23226,474269,35.24,16-Jul-2021
ALKEM,EQ,3332.0,3558.9,3332.0,3351.15,3331.65,1039528,36034.11,67366,186117,17.90,16-Jul-2021
ALKYLAMINE,EQ,3765.05,3820.0,3752.1,3764.95,3764.65,47178,1783.03,7168,21736,46.07,16-Jul-2021
ALLCARGO,EQ,156.75,162.0,155.85,160.7,156.75,679140,1081.18,6585,427245,62.91,16-Jul-2021
