,SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
0,1018GS2026,GS,124.0,125.55,124.0,125.55,125.55,1688,2.12,7,1688,100.00,27-Jul-2023
1,20MICRONS,BE,120.0,122.0,113.0,121.35,116.2,338234,403.82,1766,-,-,27-Jul-2023
2,21STCENMGM,EQ,22.4,22.4,21.6,21.6,22.0,8890,1.97,134,6598,74.22,27-Jul-2023
3,360ONE,EQ,513.0,518.65,506.85,512.45,513.0,85462,437.04,6244,52431,61.35,27-Jul-2023
4,3IINFOLTD,EQ,34.45,34.6,33.9,34.0,34.25,338658,115.8,2223,206882,61.09,27-Jul-2023
5,3MINDIA,EQ,28000.0,28137.45,27530.0,27730.75,27955.75,1205,335.58,783,500,41.49,27-Jul-2023
6,3PLAND,BE,19.5,19.6,19.0,19.5,19.5,2761,0.53,36,-,-,27-Jul-2023
7,456GS2023,GS,101.5,101.5,98.46,99.6,99.5,520,0.52,15,103,19.81,27-Jul-2023
8,4THDIM,BE,13.7,13.95,13.7,13.7,13.95,19843,2.72,150,-,-,27-Jul-2023
9,574GS2026,GS,96.5,96.5,96.5,96.5,96.5,100,0.1,1,100,100.00,27-Jul-2023
10,5PAISA,EQ,462.0,469.25,456.55,462.0,464.1,164997,762.16,9308,45571,27.62,27-Jul-2023
11,618GS2024,GS,99.8,99.8,99.8,99.8,100.78,100,0.1,1,100,100.00,27-Jul-2023
12,622GS2035,GS,92.45,92.75,92.45,92.75,94.85,115,0.11,3,105,91.30,27-Jul-2023
13,63MOONS,EQ,245.9,246.05,231.0,233.4,244.05,102884,244.1,3565,62424,60.67,27-Jul-2023
14,645GS2029,GS,98.9,98.9,98.9,98.9,98.95,19,0.02,3,19,100.00,27-Jul-2023
15,654GS2032,GS,98.0,98.0,96.5,96.59,96.0,10004,9.66,5,10004,100.00,27-Jul-2023
16,667GS2035,GS,96.57,96.57,96.5,96.5,96.5,22,0.02,8,22,100.00,27-Jul-2023
17,667GS2050,GS,96.0,96.0,96.0,96.0,96.05,1,0.0,1,1,100.00,27-Jul-2023
18,669GS2024,GS,100.5,102.0,100.1,102.0,101.1,2725,2.76,10,2150,78.90,27-Jul-2023
19,689GS2025,GS,99.35,99.55,99.35,99.55,100.5,2,0.0,2,1,50.00,27-Jul-2023
20,68GS2060,GS,95.26,96.2,95.25,95.25,95.65,740,0.71,17,731,98.78,27-Jul-2023
21,695GS2061,GS,96.5,99.46,96.5,99.46,99.48,12,0.01,2,10,83.33,27-Jul-2023
22,699GS2026,GS,101.3,101.3,101.25,101.25,101.3,193,0.2,2,193,100.00,27-Jul-2023
23,699GS2051,GS,98.5,98.5,97.5,98.0,97.98,1910,1.87,11,1810,94.76,27-Jul-2023
24,706GS2028,GS,101.25,102.5,101.25,102.5,102.17,850,0.87,3,550,64.71,27-Jul-2023
25,710GS2029,GS,102.0,102.25,102.0,102.18,102.5,2501,2.56,8,2501,100.00,27-Jul-2023
26,717GS2030,GS,102.5,102.5,102.5,102.5,102.5,494,0.51,1,494,100.00,27-Jul-2023
27,718GS2037,GS,100.05,100.05,100.0,100.04,100.0,2400,2.4,2,2400,100.00,27-Jul-2023
28,719GS2060,GS,104.4,104.4,104.4,104.4,101.85,2,0.0,2,2,100.00,27-Jul-2023
29,726GS2033,GS,105.0,105.0,105.0,105.0,104.96,2,0.0,2,1,50.00,27-Jul-2023
30,732GS2024,GS,106.5,106.5,106.5,106.5,103.9,101,0.11,2,101,100.00,27-Jul-2023
31,736GS2052,GS,103.9,103.9,103.7,103.7,103.5,159,0.17,5,159,100.00,27-Jul-2023
32,738GS2027,GS,102.24,102.25,101.9,102.02,101.84,64890,66.22,40,62592,96.46,27-Jul-2023
33,73GS2053,GS,101.25,101.3,101.25,101.3,101.2,13323,13.49,4,13323,100.00,27-Jul-2023
34,741GS2036,GS,103.1,103.2,103.0,103.19,103.1,6859,7.08,9,6859,100.00,27-Jul-2023
35,74GS2062,GS,106.6,106.6,104.5,104.5,104.0,1102,1.15,4,1101,99.91,27-Jul-2023
36,754GS2036,GS,104.5,104.5,104.2,104.27,104.28,1106638,1153.79,303,888192,80.26,27-Jul-2023
37,757GS2033,GS,101.3,105.0,101.3,104.01,105.0,3,0.0,3,1,33.33,27-Jul-2023
38,795GS2032,GS,109.95,109.95,109.0,109.0,109.95,1005,1.1,2,1005,100.00,27-Jul-2023
39,A2ZINFRA,BE,7.1,7.2,7.0,7.0,7.1,66843,4.72,131,-,-,27-Jul-2023
40,AAATECH,EQ,53.0,54.55,52.15,53.65,53.5,11476,6.12,199,7257,63.24,27-Jul-2023
