SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
20MICRONS,EQ,64.0,64.9,62.5,62.95,63.95,124095,79.06,1709,89683,72.27,27-Jul-2021
21STCENMGM,EQ,20.8,21.55,20.75,21.35,21.15,11279,2.39,111,9613,85.23,27-Jul-2021
3IINFOTECH,BE,9.5,9.6,9.4,9.6,9.15,7765409,742.7,7454,-,-,27-Jul-2021
3MINDIA,EQ,24898.0,25011.05,24350.0,24973.9,24762.1,2613,648.52,1581,1526,58.40,27-Jul-2021
3PLAND,BE,16.85,16.85,15.95,16.1,16.05,9568,1.57,91,-,-,27-Jul-2021
509GS2022,GS,93.45,93.45,93.45,93.45,89.0,50,0.05,1,50,100.00,27-Jul-2021
5PAISA,EQ,535.0,549.85,510.1,516.25,532.6,85208,451.76,5363,27262,31.99,27-Jul-2021
622GS2035,GS,97.0,100.0,97.0,100.0,100.0,200,0.2,2,200,100.00,27-Jul-2021
63MOONS,EQ,104.4,104.5,100.35,100.35,105.6,247270,250.53,1904,149589,60.50,27-Jul-2021
667GS2050,GS,98.0,98.0,96.0,96.25,97.0,111,0.11,4,110,99.10,27-Jul-2021
676GS2061,GS,98.0,98.0,97.79,98.0,98.0,215,0.21,9,215,100.00,27-Jul-2021
772GS2055,GS,115.6,115.6,115.6,115.6,115.6,1,0.0,1,1,100.00,27-Jul-2021
A2ZINFRA,EQ,5.4,5.55,5.3,5.3,5.45,376599,20.41,516,254375,67.55,27-Jul-2021
AAATECH,SM,52.85,52.85,52.85,52.85,52.85,3000,1.59,1,3000,100.00,27-Jul-2021
AAKASH,EQ,241.7,262.0,239.0,262.0,238.2,135427,344.96,1626,54941,40.57,27-Jul-2021
AARON,EQ,131.35,131.35,126.45,130.25,125.1,36092,46.99,669,29171,80.82,27-Jul-2021
AARTIDRUGS,EQ,729.75,734.9,708.3,720.55,722.3,382549,2769.0,15815,135915,35.53,27-Jul-2021
AARTIIND,EQ,900.0,904.75,884.05,898.25,895.8,1144038,10239.41,31725,597714,52.25,27-Jul-2021
AARTISURF,EQ,1614.8,1614.8,1520.0,1535.3,1579.05,42498,667.76,6358,21572,50.76,27-Jul-2021
AARVEEDEN,EQ,23.9,24.4,22.25,23.8,23.25,58659,13.72,438,26361,44.94,27-Jul-2021
AARVI,EQ,72.95,72.95,71.0,71.15,72.0,32231,23.19,521,21228,65.86,27-Jul-2021
AAVAS,EQ,2684.0,2699.3,2570.05,2586.7,2646.9,61222,1612.28,9444,43525,71.09,27-Jul-2021
ABAN,EQ,48.25,50.4,47.25,47.7,48.55,217345,106.15,3709,121037,55.69,27-Jul-2021
ABB,EQ,1727.2,1780.3,1624.05,1669.15,1712.3,240727,4092.9,25778,78507,32.61,27-Jul-2021
ABBOTINDIA,EQ,17825.05,18006.0,17820.0,17992.4,17859.85,24249,4351.41,4294,20158,83.13,27-Jul-2021
ABCAPITAL,EQ,118.3,120.65,117.15,117.4,117.65,3257851,3866.62,21872,1457417,44.74,27-Jul-2021
ABFRL,EQ,217.15,224.9,217.05,223.05,217.15,5605433,12474.73,48559,1713404,30.57,27-Jul-2021
ABSLBANETF,EQ,348.6,349.0,343.0,346.69,347.44,48,0.17,13,25,52.08,27-Jul-2021
ABSLNN50ET,EQ,396.0,407.0,392.1,396.95,397.2,469,1.88,34,435,92.75,27-Jul-2021
ABSLRIF6RD,MF,9.45,9.83,9.01,9.01,9.45,17000,1.61,30,17000,100.00,27-Jul-2021
ABSLRIF6RG,MF,10.16,10.16,10.16,10.16,10.12,5500,0.56,2,5500,100.00,27-Jul-2021
ACC,EQ,2371.0,2395.0,2356.8,2371.7,2369.2,1017264,24189.89,46501,326849,32.13,27-Jul-2021
ACCELYA,EQ,1411.7,1411.7,1360.0,1367.85,1398.65,37104,512.44,4019,15189,40.94,27-Jul-2021
ACCORD,SM,21.9,22.3,21.9,22.3,21.25,14000,3.08,4,12000,85.71,27-Jul-2021
ACCURACY,EQ,94.5,94.5,85.35,87.7,91.8,37485,33.67,557,23843,63.61,27-Jul-2021
ACE,EQ,266.7,271.9,254.25,261.6,263.7,1440745,3800.63,31650,454921,31.58,27-Jul-2021
ACEINTEG,SM,17.45,17.45,17.45,17.45,16.65,3000,0.52,1,3000,100.00,27-Jul-2021
ACRYSIL,EQ,585.0,595.85,581.0,583.6,589.8,31789,186.16,1796,21662,68.14,27-Jul-2021
ADANIENT,EQ,1403.9,1424.6,1378.15,1396.75,1403.9,2978042,41692.37,54101,426656,14.33,27-Jul-2021
ADANIGREEN,BE,942.2,950.0,905.0,914.45,942.2,110537,1017.02,13164,-,-,27-Jul-2021
ADANIPORTS,EQ,682.8,686.3,660.35,663.2,682.8,7133113,47948.88,107660,1341116,18.80,27-Jul-2021
ADANIPOWER,BE,97.0,97.65,94.05,94.75,97.95,2641412,2524.86,35494,-,-,27-Jul-2021
ADANITRANS,BE,920.0,945.0,899.9,901.1,939.7,74722,679.93,8557,-,-,27-Jul-2021
ADFFOODS,EQ,947.0,962.0,927.05,958.4,932.55,136587,1298.0,8702,45913,33.61,27-Jul-2021
ADL,BE,34.0,35.0,32.7,33.1,34.4,19383,6.49,73,-,-,27-Jul-2021
ADORWELD,EQ,742.0,742.0,719.15,722.05,737.1,18712,136.45,1574,12723,67.99,27-Jul-2021
ADROITINFO,BE,7.5,7.7,7.5,7.5,7.85,31093,2.33,63,-,-,27-Jul-2021
ADSL,EQ,70.6,70.95,68.1,70.95,67.6,841335,595.23,3431,411022,48.85,27-Jul-2021
ADVANIHOTR,EQ,71.7,74.95,70.0,72.45,70.7,74541,54.0,783,50251,67.41,27-Jul-2021
ADVENZYMES,EQ,409.4,412.1,401.8,403.25,408.2,150029,609.76,6000,73385,48.91,27-Jul-2021
AEGISCHEM,EQ,318.95,320.9,310.0,310.4,316.3,596064,1886.17,11657,295041,49.50,27-Jul-2021
AFFLE,BE,4380.0,4380.0,4255.0,4265.3,4331.9,65853,2833.02,9622,-,-,27-Jul-2021
AGARIND,EQ,353.0,364.8,348.05,353.9,347.8,47729,169.83,1116,33951,71.13,27-Jul-2021
AGCNET,BE,1188.0,1203.0,1180.0,1189.3,1203.05,1086,12.92,53,-,-,27-Jul-2021
AGRITECH,EQ,45.4,46.7,44.3,44.85,44.75,22600,10.19,465,10551,46.69,27-Jul-2021
AGROPHOS,EQ,16.1,16.1,14.95,15.2,15.65,47949,7.44,376,30850,64.34,27-Jul-2021
AHLADA,EQ,203.95,203.95,194.0,195.2,200.2,44826,88.16,1278,33144,73.94,27-Jul-2021
AHLEAST,EQ,204.95,208.0,195.95,199.4,200.5,25106,50.68,1542,13124,52.27,27-Jul-2021
AHLUCONT,EQ,389.45,393.85,376.75,383.0,386.4,14918,57.55,1679,7943,53.24,27-Jul-2021
AHLWEST,EQ,285.3,290.05,278.6,286.05,285.45,23734,67.48,1836,16954,71.43,27-Jul-2021
AIAENG,EQ,2015.0,2046.05,1991.0,2006.95,2001.65,15043,303.59,4403,9478,63.01,27-Jul-2021
AILIMITED,SM,25.2,25.2,25.0,25.0,25.5,9000,2.26,3,6000,66.67,27-Jul-2021
AIRAN,BE,26.1,26.6,25.2,25.45,26.15,164388,42.08,660,-,-,27-Jul-2021
AIROLAM,SM,39.1,39.1,39.1,39.1,39.0,3000,1.17,1,3000,100.00,27-Jul-2021
AISL,SM,52.0,52.75,47.3,50.9,51.85,22800,11.38,14,2400,10.53,27-Jul-2021
AJANTPHARM,EQ,2242.0,2262.0,2215.85,2248.7,2216.55,91916,2061.31,11218,45684,49.70,27-Jul-2021
AJMERA,BE,307.5,310.0,303.0,305.05,309.7,34056,104.26,427,-,-,27-Jul-2021
AJOONI,EQ,56.0,56.0,53.1,54.25,54.1,72513,39.18,218,65301,90.05,27-Jul-2021
AKASH,EQ,214.85,214.85,201.6,203.15,208.9,31319,64.65,600,27265,87.06,27-Jul-2021
AKG,EQ,27.25,27.25,26.2,26.65,26.05,9859,2.63,133,6995,70.95,27-Jul-2021
AKSHARCHEM,EQ,449.95,458.8,444.05,454.75,444.5,53548,241.82,3885,23888,44.61,27-Jul-2021
AKSHOPTFBR,BE,11.75,12.1,11.2,11.2,11.75,388188,44.28,930,-,-,27-Jul-2021
AKZOINDIA,EQ,2276.8,2287.95,2262.05,2265.0,2265.45,5244,119.17,1227,3094,59.00,27-Jul-2021
ALANKIT,EQ,20.75,20.75,19.2,19.8,20.55,3390737,679.07,4735,2093701,61.75,27-Jul-2021
