,SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
0,20MICRONS,EQ,96.8,98.0,96.25,96.9,96.25,102715,99.87,3569,45771,44.56,13-Jun-2023
1,21STCENMGM,EQ,19.2,19.35,19.2,19.35,19.0,761,0.15,7,761,100.00,13-Jun-2023
2,360ONE,EQ,421.75,435.0,421.7,433.7,421.3,1505776,6485.91,13474,1298245,86.22,13-Jun-2023
3,3IINFOLTD,EQ,32.5,35.1,32.35,33.75,32.3,2000947,681.67,9445,832381,41.60,13-Jun-2023
4,3MINDIA,EQ,26547.95,27089.9,26547.95,26947.0,26517.55,1649,441.24,972,851,51.61,13-Jun-2023
5,3PLAND,BE,20.8,21.8,20.2,21.6,20.8,22782,4.84,103,-,-,13-Jun-2023
6,4THDIM,BE,17.75,18.05,17.75,18.05,17.7,37607,6.79,137,-,-,13-Jun-2023
7,577GS2030,GS,95.5,95.5,95.5,95.5,95.5,600,0.57,2,600,100.00,13-Jun-2023
8,5PAISA,EQ,374.95,376.0,364.0,366.2,372.95,31067,114.53,2367,20514,66.03,13-Jun-2023
9,610GS2031,GS,95.0,95.0,95.0,95.0,95.0,1000,0.95,2,1000,100.00,13-Jun-2023
10,613GS2028,GS,96.75,96.75,96.75,96.75,96.6,1828,1.77,1,1828,100.00,13-Jun-2023
11,63MOONS,EQ,170.1,172.35,169.0,170.65,170.1,114013,194.82,2336,58948,51.70,13-Jun-2023
12,654GS2032,GS,99.75,99.75,98.75,99.7,99.25,54,0.05,5,53,98.15,13-Jun-2023
13,664GS2035,GS,99.85,100.5,99.85,100.33,98.76,5,0.01,4,3,60.00,13-Jun-2023
14,667GS2035,GS,99.74,99.74,99.74,99.74,99.74,51,0.05,3,51,100.00,13-Jun-2023
15,667GS2050,GS,99.99,99.99,99.99,99.99,98.6,1,0.0,1,1,100.00,13-Jun-2023
