SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
20MICRONS,EQ,64.0,64.25,62.2,63.3,61.9,308284,195.24,2627,164434,53.34,07-Jun-2021
21STCENMGM,EQ,16.55,16.55,16.55,16.55,16.25,417,0.07,7,417,100.00,07-Jun-2021
3IINFOTECH,EQ,8.9,9.1,8.8,8.85,8.85,17716925,1581.89,14882,10763976,60.76,07-Jun-2021
3MINDIA,EQ,26299.0,26440.0,26164.4,26339.65,26110.45,1456,382.89,1064,896,61.54,07-Jun-2021
3PLAND,EQ,13.8,14.15,13.6,13.75,13.8,21579,2.98,162,18930,87.72,07-Jun-2021
5PAISA,EQ,415.9,423.5,396.25,399.55,417.1,197862,810.3,6183,100700,50.89,07-Jun-2021
63MOONS,BE,89.75,89.75,84.05,88.15,88.0,54365,47.77,452,-,-,07-Jun-2021
667GS2050,GS,100.0,103.15,100.0,103.15,100.39,410,0.41,4,410,100.00,07-Jun-2021
A2ZINFRA,BE,4.9,5.1,4.85,5.1,4.9,1317599,66.99,656,-,-,07-Jun-2021
AAATECH,SM,55.0,61.45,55.0,61.0,58.5,33000,19.67,11,18000,54.55,07-Jun-2021
AAKASH,EQ,166.6,166.6,162.45,166.0,163.65,38059,63.13,669,14452,37.97,07-Jun-2021
AARON,BE,84.0,86.0,81.15,84.35,85.15,7161,6.02,171,-,-,07-Jun-2021
AARTIDRUGS,EQ,764.7,766.9,752.0,752.65,759.7,310559,2350.78,10417,132184,42.56,07-Jun-2021
AARTIIND,EQ,1710.0,1718.0,1695.0,1710.7,1690.75,796923,13621.99,38526,480790,60.33,07-Jun-2021
AARTISURF,EQ,1440.0,1448.0,1383.95,1393.2,1396.9,35716,502.52,4060,21603,60.49,07-Jun-2021
AARVEEDEN,BE,22.55,23.8,22.55,23.55,23.05,15888,3.7,143,-,-,07-Jun-2021
AARVI,EQ,69.8,69.8,66.65,68.3,67.9,66768,45.29,1059,38339,57.42,07-Jun-2021
AAVAS,EQ,2441.1,2533.65,2392.65,2434.3,2422.35,143015,3567.25,18471,53186,37.19,07-Jun-2021
ABAN,EQ,40.1,43.45,39.85,43.45,39.5,796610,335.48,4186,384945,48.32,07-Jun-2021
ABB,EQ,1659.0,1698.0,1637.0,1685.65,1650.5,269594,4501.09,18084,152506,56.57,07-Jun-2021
ABBOTINDIA,EQ,15945.8,15972.75,15860.1,15897.95,15940.4,9265,1473.34,2788,5430,58.61,07-Jun-2021
ABCAPITAL,EQ,123.0,126.5,123.0,124.9,122.8,3651379,4559.28,24383,1530740,41.92,07-Jun-2021
ABFRL,EQ,206.35,209.95,204.3,205.0,204.0,3413775,7053.32,36873,1469820,43.06,07-Jun-2021
ABFRLPP1,E1,173.0,176.0,170.4,172.75,172.2,23708,41.32,751,16650,70.23,07-Jun-2021
ABINFRA,SM,7.4,7.4,7.4,7.4,7.05,40000,2.96,4,36000,90.00,07-Jun-2021
ABMINTLTD,EQ,58.3,65.8,58.3,63.75,59.85,6396,3.98,216,2599,40.63,07-Jun-2021
ABSLBANETF,EQ,364.98,364.98,351.0,351.44,349.66,545,1.92,53,486,89.17,07-Jun-2021
