SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
20MICRONS,EQ,63.0,65.5,63.0,63.35,62.5,211301,136.04,1780,130866,61.93,28-Jun-2021
21STCENMGM,EQ,21.8,21.8,21.8,21.8,21.4,1350,0.29,4,1350,100.00,28-Jun-2021
3IINFOTECH,BE,9.55,10.05,9.55,10.0,9.6,17430732,1735.2,17082,-,-,28-Jun-2021
3MINDIA,EQ,25298.0,25298.0,24678.9,24756.85,25060.45,2102,522.79,1114,1602,76.21,28-Jun-2021
3PLAND,EQ,13.95,13.95,13.4,13.6,13.5,40506,5.53,243,26728,65.99,28-Jun-2021
509GS2022,GS,90.0,90.0,90.0,90.0,90.0,48,0.04,2,48,100.00,28-Jun-2021
579GS2030,GS,97.0,97.0,97.0,97.0,97.0,100,0.1,1,100,100.00,28-Jun-2021
585GS2030,GS,99.0,99.0,99.0,99.0,99.79,200,0.2,2,200,100.00,28-Jun-2021
5PAISA,EQ,426.9,444.85,426.3,435.7,423.7,87515,384.43,2987,50144,57.30,28-Jun-2021
618GS2024,GS,100.0,100.0,100.0,100.0,100.0,200,0.2,1,200,100.00,28-Jun-2021
63MOONS,BE,95.45,95.45,92.5,93.25,95.1,31671,29.52,344,-,-,28-Jun-2021
664GS2035,GS,103.0,103.85,103.0,103.85,106.5,4,0.0,2,4,100.00,28-Jun-2021
719GS2060,GS,110.0,110.0,110.0,110.0,110.0,100,0.11,1,100,100.00,28-Jun-2021
757GS2033,GS,107.0,107.0,107.0,107.0,111.5,100,0.11,1,100,100.00,28-Jun-2021
763GS2059,GS,120.0,120.0,120.0,120.0,120.0,245,0.29,1,245,100.00,28-Jun-2021
772GS2049,GS,116.5,116.5,116.35,116.35,116.19,120,0.14,2,120,100.00,28-Jun-2021
A2ZINFRA,BE,5.8,6.0,5.65,5.7,5.75,714740,41.64,716,-,-,28-Jun-2021
AAATECH,SM,70.05,70.05,63.9,63.9,71.0,48000,31.76,16,42000,87.50,28-Jun-2021
AAKASH,EQ,194.0,199.5,192.0,196.05,194.2,46667,92.3,468,17012,36.45,28-Jun-2021
AARON,BE,80.75,83.9,78.6,82.6,80.4,8539,6.97,185,-,-,28-Jun-2021
