SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
20MICRONS,EQ,60.75,64.1,59.85,63.55,62.0,125996,78.92,2608,62996,50.00,21-Jun-2021
21STCENMGM,EQ,19.85,19.85,19.85,19.85,19.5,6539,1.3,43,6537,99.97,21-Jun-2021
3IINFOTECH,BE,10.7,11.0,10.55,11.0,10.5,30765464,3375.22,10731,-,-,21-Jun-2021
3MINDIA,EQ,25205.0,25552.85,25205.0,25411.9,25445.4,1092,276.68,797,536,49.08,21-Jun-2021
3PLAND,EQ,14.3,14.3,13.5,13.8,13.8,17919,2.47,137,15329,85.55,21-Jun-2021
577GS2030,GS,90.31,90.31,90.26,90.26,95.01,490,0.44,8,490,100.00,21-Jun-2021
5PAISA,EQ,425.0,425.0,408.3,415.8,417.55,32044,133.4,1415,21351,66.63,21-Jun-2021
63MOONS,BE,89.0,93.65,87.4,93.65,89.2,93308,86.21,555,-,-,21-Jun-2021
645GS2029,GS,91.04,91.04,91.04,91.04,91.04,100,0.09,1,100,100.00,21-Jun-2021
664GS2035,GS,101.0,106.5,101.0,106.5,101.5,212,0.22,5,212,100.00,21-Jun-2021
667GS2050,GS,101.0,101.97,101.0,101.8,101.91,1415,1.44,13,1415,100.00,21-Jun-2021
676GS2061,GS,103.0,103.0,103.0,103.0,103.0,214,0.22,7,214,100.00,21-Jun-2021
68GS2060,GS,106.0,106.0,104.5,104.5,105.5,2049,2.17,4,2049,100.00,21-Jun-2021
719GS2060,GS,114.0,114.0,114.0,114.0,112.9,301,0.34,4,301,100.00,21-Jun-2021
A2ZINFRA,BE,5.2,5.6,5.1,5.6,5.35,1297332,70.03,1049,-,-,21-Jun-2021
AAATECH,SM,68.95,68.95,67.0,67.0,67.15,6000,4.08,2,6000,100.00,21-Jun-2021
AAKASH,EQ,182.6,200.85,182.0,190.8,182.6,69455,134.53,1183,22212,31.98,21-Jun-2021
AARON,BE,67.9,71.4,65.05,71.4,68.0,26151,17.9,233,-,-,21-Jun-2021
AARTIDRUGS,EQ,709.0,717.85,707.0,713.3,720.1,289830,2062.36,19173,115401,39.82,21-Jun-2021
AARTIIND,EQ,1769.0,1812.65,1750.0,1771.9,1770.35,957287,17026.52,48989,426099,44.51,21-Jun-2021
AARTISURF,EQ,1340.0,1383.4,1307.35,1363.05,1340.85,10606,144.32,1848,5505,51.90,21-Jun-2021
AARVEEDEN,BE,22.85,24.0,22.2,23.0,23.3,5494,1.27,52,-,-,21-Jun-2021
AARVI,EQ,66.05,73.75,65.15,69.9,66.7,252720,180.86,2509,113578,44.94,21-Jun-2021
AAVAS,EQ,2453.5,2594.75,2429.0,2570.0,2512.2,52937,1346.77,5684,20275,38.30,21-Jun-2021
ABAN,BE,44.45,49.05,44.45,49.05,46.75,96230,46.28,776,-,-,21-Jun-2021
ABB,EQ,1700.0,1738.0,1695.05,1719.4,1743.45,152232,2620.9,11330,78297,51.43,21-Jun-2021
ABBOTINDIA,EQ,16235.0,16749.85,16235.0,16573.65,16536.7,11063,1828.61,4091,5780,52.25,21-Jun-2021
ABCAPITAL,EQ,117.0,119.8,117.0,117.85,118.5,2467551,2913.48,26368,1083962,43.93,21-Jun-2021
ABFRL,EQ,199.0,202.6,196.65,200.5,201.6,1918906,3841.53,19885,742921,38.72,21-Jun-2021
ABFRLPP1,E1,166.0,170.0,164.0,167.0,168.05,73300,122.57,303,68233,93.09,21-Jun-2021
ABINFRA,SM,10.7,10.7,10.7,10.7,10.2,4000,0.43,1,4000,100.00,21-Jun-2021
ABMINTLTD,EQ,71.25,74.75,67.75,73.2,71.25,14621,10.41,212,4991,34.14,21-Jun-2021
ABSLBANETF,EQ,341.85,346.18,337.63,346.12,344.5,199,0.68,37,124,62.31,21-Jun-2021
ABSLNN50ET,EQ,392.9,392.9,387.99,387.99,385.87,20,0.08,9,17,85.00,21-Jun-2021
ABSLRIF6RG,MF,9.5,9.98,9.45,9.75,9.5,25902,2.46,34,25502,98.46,21-Jun-2021
ACC,EQ,2009.5,2041.9,1988.9,2028.1,2027.9,478588,9672.27,22389,180152,37.64,21-Jun-2021
ACCELYA,EQ,1170.0,1213.95,1150.0,1187.75,1173.6,311516,3706.63,13535,90891,29.18,21-Jun-2021
ACCORD,SM,15.6,15.65,15.6,15.65,14.95,6000,0.94,2,6000,100.00,21-Jun-2021
ACCURACY,EQ,76.25,81.9,76.25,81.15,80.8,14928,12.04,266,9987,66.90,21-Jun-2021
ACE,EQ,218.0,228.0,215.0,225.25,223.15,461234,1032.56,11464,177933,38.58,21-Jun-2021
ACRYSIL,EQ,521.0,572.0,506.25,570.85,520.0,328248,1810.38,14106,180395,54.96,21-Jun-2021
ADANIENT,EQ,1490.0,1582.0,1444.85,1540.0,1487.5,21101083,323652.48,543336,1003919,4.76,21-Jun-2021
ADANIGREEN,BE,1014.2,1120.9,1014.2,1120.9,1067.55,2046583,21526.59,21331,-,-,21-Jun-2021
ADANIPORTS,EQ,692.0,744.65,685.1,731.05,694.35,51759617,374811.18,727389,6024781,11.64,21-Jun-2021
ADANIPOWER,BE,109.2,120.6,109.2,120.6,114.9,12143239,13579.1,64189,-,-,21-Jun-2021
ADANITRANS,BE,1178.15,1302.15,1178.15,1302.15,1240.15,850411,10363.29,24523,-,-,21-Jun-2021
ADFFOODS,EQ,940.0,974.7,937.3,962.9,954.95,34014,325.01,6960,9879,29.04,21-Jun-2021
ADL,BE,36.9,37.4,33.9,37.4,35.65,6050,2.22,69,-,-,21-Jun-2021
ADORWELD,EQ,610.85,610.85,593.35,599.0,607.55,18322,109.81,1439,8319,45.40,21-Jun-2021
ADROITINFO,EQ,11.65,11.8,10.75,10.85,11.3,54371,5.96,229,34423,63.31,21-Jun-2021
ADSL,EQ,62.5,63.05,61.2,61.75,61.15,414149,257.73,3233,245879,59.37,21-Jun-2021
ADVANIHOTR,EQ,66.9,68.0,63.55,65.6,67.05,86990,57.91,1263,29752,34.20,21-Jun-2021
ADVENZYMES,EQ,408.0,420.25,404.2,417.05,416.1,372458,1539.03,11154,116471,31.27,21-Jun-2021
AEGISCHEM,EQ,350.0,360.0,347.3,357.6,354.5,247138,877.27,8853,97611,39.50,21-Jun-2021
AFFLE,BE,4500.0,4896.5,4493.95,4594.8,4730.45,108524,5009.26,35376,-,-,21-Jun-2021
AGARIND,EQ,285.8,305.0,282.25,303.15,289.6,84840,254.34,1640,59588,70.24,21-Jun-2021
AGCNET,BE,1253.0,1295.0,1192.55,1277.05,1252.35,2108,26.43,123,-,-,21-Jun-2021
AGRITECH,EQ,43.0,45.9,43.0,45.5,44.65,12404,5.52,286,5592,45.08,21-Jun-2021
AGROPHOS,EQ,14.0,14.3,13.8,14.0,14.05,152955,21.59,860,34231,22.38,21-Jun-2021
AHLADA,EQ,170.95,174.0,167.0,170.85,172.5,18248,31.26,369,11491,62.97,21-Jun-2021
AHLEAST,EQ,170.35,175.65,168.3,172.6,173.4,1964,3.38,139,884,45.01,21-Jun-2021
AHLUCONT,EQ,319.9,325.6,307.05,318.55,318.25,5484,17.36,274,4125,75.22,21-Jun-2021
AHLWEST,EQ,209.1,225.0,209.1,215.2,217.2,5478,11.82,348,2455,44.82,21-Jun-2021
AIAENG,EQ,1958.25,2041.0,1958.25,2016.95,1983.2,18750,374.1,1907,13018,69.43,21-Jun-2021
AILIMITED,ST,40.0,40.0,38.0,38.0,50.0,24000,9.18,8,24000,100.00,21-Jun-2021
AIRAN,EQ,24.0,25.7,23.5,25.1,23.55,321399,80.45,1783,193308,60.15,21-Jun-2021
AIROLAM,SM,33.0,33.0,33.0,33.0,33.0,3000,0.99,1,3000,100.00,21-Jun-2021
AISL,SM,44.0,45.65,43.0,44.0,41.6,27600,12.21,20,4800,17.39,21-Jun-2021
AJANTPHARM,EQ,1941.0,2010.0,1922.8,1992.9,1947.9,49166,970.94,6513,22679,46.13,21-Jun-2021
AJMERA,EQ,172.0,178.0,170.7,175.85,177.6,250588,437.55,8652,57681,23.02,21-Jun-2021
AJOONI,BE,52.9,53.4,50.55,53.4,50.9,147451,78.6,633,-,-,21-Jun-2021
AKASH,EQ,213.75,213.75,165.5,201.55,206.65,105984,214.05,1174,73160,69.03,21-Jun-2021
AKG,EQ,27.95,29.65,27.5,28.35,28.5,5720,1.63,111,1521,26.59,21-Jun-2021
AKSHARCHEM,EQ,353.9,355.75,347.0,351.45,359.5,47282,166.29,1855,26513,56.07,21-Jun-2021
AKSHOPTFBR,BE,7.2,7.45,6.85,7.35,7.15,309249,22.26,525,-,-,21-Jun-2021
AKZOINDIA,EQ,2220.0,2249.5,2207.45,2245.05,2232.05,6910,154.59,2556,2933,42.45,21-Jun-2021
ALANKIT,EQ,23.0,24.2,22.6,23.55,23.45,634853,150.06,2841,206172,32.48,21-Jun-2021
ALBERTDAVD,EQ,483.0,493.7,472.9,479.6,485.55,30787,149.34,2653,14640,47.55,21-Jun-2021
ALCHEM,BZ,3.5,3.6,3.5,3.55,3.5,8907,0.31,35,-,-,21-Jun-2021
ALEMBICLTD,EQ,128.55,132.75,128.35,130.75,134.0,680111,891.48,8792,208321,30.63,21-Jun-2021
ALICON,EQ,554.95,557.0,538.0,551.15,552.9,9378,51.04,660,6746,71.93,21-Jun-2021
ALKALI,EQ,72.6,74.45,70.1,71.7,72.85,57157,41.77,1370,33341,58.33,21-Jun-2021
ALKEM,EQ,3084.0,3149.9,3013.0,3126.75,3142.2,133053,4135.13,14879,35755,26.87,21-Jun-2021
ALKYLAMINE,EQ,3476.9,3618.0,3465.0,3552.5,3528.7,67195,2366.3,12062,29361,43.70,21-Jun-2021
ALLCARGO,EQ,139.65,142.35,138.55,141.7,141.05,312962,440.63,4263,108043,34.52,21-Jun-2021
ALLSEC,EQ,370.0,387.85,370.0,378.25,373.5,39958,150.36,2309,17543,43.90,21-Jun-2021
ALMONDZ,EQ,44.7,46.4,43.25,45.45,44.7,10060,4.52,123,5514,54.81,21-Jun-2021
ALOKINDS,EQ,26.9,28.3,26.65,27.35,27.6,16700959,4599.89,28013,7506422,44.95,21-Jun-2021
ALPA,BE,55.65,55.65,53.05,54.55,55.65,33409,18.18,321,-,-,21-Jun-2021
ALPHAGEO,EQ,271.7,288.8,264.2,285.5,272.2,47194,131.82,1880,25957,55.00,21-Jun-2021
ALPSINDUS,BE,3.35,3.35,3.35,3.35,3.2,47163,1.58,69,-,-,21-Jun-2021
AMARAJABAT,EQ,743.5,751.95,736.0,750.0,748.0,805943,6012.05,23837,246657,30.60,21-Jun-2021
AMBER,EQ,2702.0,2740.0,2694.5,2720.75,2737.05,56558,1536.47,11259,27806,49.16,21-Jun-2021
AMBICAAGAR,EQ,22.0,22.45,21.45,21.45,22.55,59666,12.91,287,50374,84.43,21-Jun-2021
AMBIKCO,EQ,1150.0,1178.7,1132.0,1154.9,1169.1,25333,291.84,2982,14043,55.43,21-Jun-2021
AMBUJACEM,EQ,337.9,345.85,335.0,344.75,341.3,2879360,9841.77,28076,1284974,44.63,21-Jun-2021
AMDIND,EQ,22.4,22.4,21.25,21.95,21.9,22003,4.81,147,14207,64.57,21-Jun-2021
AMJLAND,EQ,29.9,31.9,28.35,31.45,29.7,104374,32.18,862,63444,60.79,21-Jun-2021
AMRUTANJAN,EQ,676.0,694.05,673.7,686.6,679.85,26346,181.01,2533,12435,47.20,21-Jun-2021
ANANTRAJ,BE,56.95,59.0,54.0,58.25,56.75,123648,70.32,822,-,-,21-Jun-2021
ANDHRACEMT,BE,17.85,17.85,17.8,17.85,17.0,387637,69.19,536,-,-,21-Jun-2021
ANDHRAPAP,EQ,237.0,246.95,234.5,244.55,238.35,32607,78.91,1435,18547,56.88,21-Jun-2021
ANDHRSUGAR,EQ,423.1,441.45,420.0,430.55,431.6,120129,520.48,5143,33804,28.14,21-Jun-2021
ANGELBRKG,EQ,785.15,824.0,768.05,806.95,800.85,234009,1866.01,13025,81689,34.91,21-Jun-2021
ANIKINDS,EQ,18.7,18.9,17.8,18.55,18.0,47982,8.82,235,31568,65.79,21-Jun-2021
ANKITMETAL,BE,1.8,1.8,1.7,1.8,1.75,87341,1.56,147,-,-,21-Jun-2021
ANMOL,EQ,159.8,159.8,140.65,153.7,155.15,22787,34.87,165,1325,5.81,21-Jun-2021
ANSALAPI,BE,8.0,8.3,7.6,8.15,8.0,188998,15.22,342,-,-,21-Jun-2021
ANSALHSG,EQ,8.0,8.3,7.8,8.15,8.2,168142,13.6,307,73902,43.95,21-Jun-2021
ANTGRAPHIC,BE,0.65,0.65,0.6,0.65,0.6,1794723,11.66,1004,-,-,21-Jun-2021
ANUP,EQ,834.0,884.0,830.15,871.6,850.05,33838,289.76,2425,18940,55.97,21-Jun-2021
ANURAS,EQ,717.0,735.05,700.0,724.2,733.2,121986,879.27,8971,32691,26.80,21-Jun-2021
APARINDS,EQ,508.0,527.4,506.55,523.1,514.55,35567,185.16,2145,13875,39.01,21-Jun-2021
APCL,EQ,328.45,335.0,323.95,332.95,335.55,47778,158.32,3232,19952,41.76,21-Jun-2021
APCOTEXIND,EQ,304.2,315.0,299.0,311.0,301.75,115234,355.91,5956,62738,54.44,21-Jun-2021
APEX,EQ,259.9,267.6,257.1,264.4,262.7,100005,263.64,3659,26016,26.01,21-Jun-2021
APLAPOLLO,EQ,1525.0,1630.0,1510.0,1624.75,1549.9,757956,12094.85,16318,667683,88.09,21-Jun-2021
APLLTD,EQ,951.05,1003.55,951.05,1000.5,976.05,296588,2930.47,11574,119037,40.14,21-Jun-2021
APOLLO,EQ,111.1,113.0,109.4,112.45,113.0,112760,126.0,2519,48716,43.20,21-Jun-2021
APOLLOHOSP,EQ,3195.0,3252.0,3181.0,3238.0,3221.5,200280,6462.75,13455,53380,26.65,21-Jun-2021
APOLLOPIPE,EQ,980.1,995.15,973.0,992.8,1002.1,29497,289.99,2664,17997,61.01,21-Jun-2021
APOLLOTYRE,EQ,225.0,226.75,222.15,226.1,227.2,2529035,5677.37,25791,519246,20.53,21-Jun-2021
APOLSINHOT,EQ,810.8,829.0,799.15,805.7,813.75,1867,15.08,158,1177,63.04,21-Jun-2021
APTECHT,EQ,228.9,234.7,220.5,230.5,230.05,201484,460.46,8497,48707,24.17,21-Jun-2021
ARCHIDPLY,BE,37.15,37.15,35.3,36.3,37.15,37037,13.37,327,-,-,21-Jun-2021
ARCHIES,EQ,16.0,17.4,16.0,16.9,16.5,167549,28.32,815,92854,55.42,21-Jun-2021
ARCOTECH,BZ,1.6,1.6,1.5,1.6,1.55,187827,2.92,246,-,-,21-Jun-2021
ARENTERP,EQ,14.95,15.65,14.3,15.45,14.95,1615,0.24,25,1189,73.62,21-Jun-2021
ARIES,EQ,129.65,133.9,127.1,127.9,130.6,327709,428.06,10352,96202,29.36,21-Jun-2021
ARIHANT,BE,28.5,28.5,26.6,27.5,27.95,5102,1.41,74,-,-,21-Jun-2021
ARIHANTCAP,EQ,127.7,131.9,121.55,129.05,126.45,207072,268.28,2442,114914,55.49,21-Jun-2021
ARIHANTSUP,BE,91.8,92.0,88.7,91.55,90.7,17525,15.94,351,-,-,21-Jun-2021
ARMANFIN,EQ,638.9,746.3,623.05,746.3,621.95,248170,1805.27,12153,66455,26.78,21-Jun-2021
AROGRANITE,EQ,54.15,57.5,54.0,56.4,56.35,104868,58.57,1587,49047,46.77,21-Jun-2021
ARROWGREEN,BE,157.35,157.35,157.35,157.35,165.6,2616,4.12,72,-,-,21-Jun-2021
ARSHIYA,EQ,31.35,32.9,31.0,31.2,32.3,96510,30.78,489,73408,76.06,21-Jun-2021
ARSSINFRA,BE,30.75,32.35,29.55,31.7,31.1,9700,3.06,108,-,-,21-Jun-2021
ARTEMISMED,BE,298.0,307.95,297.05,301.95,302.55,3888,11.75,53,-,-,21-Jun-2021
ARVEE,BE,122.95,122.95,111.6,120.0,117.45,4208,5.06,97,-,-,21-Jun-2021
ARVIND,EQ,80.7,83.0,79.2,80.95,81.75,643577,525.18,4313,365471,56.79,21-Jun-2021
ARVINDFASN,EQ,134.75,136.45,132.65,134.9,135.75,288451,387.71,5889,165730,57.46,21-Jun-2021
ARVSMART,EQ,104.9,110.85,103.35,107.85,105.2,83251,89.42,1789,42818,51.43,21-Jun-2021
ASAHIINDIA,EQ,322.0,322.8,316.2,319.3,322.0,66798,214.1,8552,29526,44.20,21-Jun-2021
ASAHISONG,EQ,344.15,346.9,338.0,343.4,344.2,14562,49.82,1085,9945,68.29,21-Jun-2021
ASAL,EQ,55.5,58.4,53.1,56.55,55.85,46245,25.68,654,28201,60.98,21-Jun-2021
ASALCBR,EQ,485.0,510.0,479.15,501.5,497.0,209102,1048.45,13050,88839,42.49,21-Jun-2021
ASHAPURMIN,BE,154.5,164.0,154.0,163.2,156.8,166792,269.68,848,-,-,21-Jun-2021
ASHIANA,EQ,136.4,139.5,133.65,138.6,136.4,64408,87.85,1877,34873,54.14,21-Jun-2021
ASHIMASYN,BE,19.65,19.65,19.0,19.25,19.75,50087,9.66,107,-,-,21-Jun-2021
ASHOKA,EQ,97.8,101.7,96.15,98.55,99.4,2199502,2187.9,14665,627531,28.53,21-Jun-2021
ASHOKLEY,EQ,114.9,117.85,112.4,117.25,116.45,15023822,17390.54,87220,4935242,32.85,21-Jun-2021
ASIANHOTNR,EQ,90.5,94.1,88.95,90.75,90.65,12171,11.12,293,6523,53.59,21-Jun-2021
ASIANPAINT,EQ,3024.2,3079.15,3021.05,3068.55,3047.2,720491,22081.48,52068,155071,21.52,21-Jun-2021
ASIANTILES,EQ,177.1,181.95,173.5,174.5,179.45,1313056,2317.67,14571,579139,44.11,21-Jun-2021
ASPINWALL,EQ,214.0,214.0,205.25,207.95,207.35,8836,18.48,293,4521,51.17,21-Jun-2021
ASTEC,EQ,1300.0,1349.0,1264.9,1334.1,1287.2,52968,700.73,6428,22942,43.31,21-Jun-2021
ASTERDM,EQ,156.8,161.95,156.4,158.7,160.5,794807,1265.08,10707,299222,37.65,21-Jun-2021
ASTRAL,EQ,1965.0,2023.1,1958.0,1986.8,1980.45,181715,3614.59,24521,77263,42.52,21-Jun-2021
ASTRAMICRO,EQ,173.0,177.2,170.8,173.75,178.35,918938,1601.25,9023,350882,38.18,21-Jun-2021
ASTRAZEN,EQ,3650.25,3746.5,3640.45,3689.75,3690.15,17009,627.09,3395,6301,37.05,21-Jun-2021
ASTRON,EQ,53.1,57.3,52.6,54.35,54.7,906434,503.6,7841,320527,35.36,21-Jun-2021
ATFL,EQ,949.9,960.9,930.3,950.65,958.0,9005,85.72,1073,5166,57.37,21-Jun-2021
ATGL,BE,1195.55,1321.35,1195.55,1321.35,1258.45,1402284,17551.67,28338,-,-,21-Jun-2021
ATLANTA,BE,14.3,14.3,14.3,14.3,15.05,28114,4.02,95,-,-,21-Jun-2021
ATLASCYCLE,BZ,31.3,32.35,31.0,32.35,30.85,9520,3.08,90,-,-,21-Jun-2021
ATUL,EQ,8780.0,8879.95,8730.0,8833.95,8925.8,8387,739.22,3091,4202,50.10,21-Jun-2021
ATULAUTO,EQ,193.0,193.0,189.3,190.35,192.6,150177,285.66,4943,97646,65.02,21-Jun-2021
AUBANK,EQ,1017.95,1061.7,1004.75,1053.4,1027.65,1021068,10649.2,30780,309865,30.35,21-Jun-2021
AURDIS,SM,43.25,43.3,43.1,43.3,41.25,16000,6.92,7,16000,100.00,21-Jun-2021
AURIONPRO,EQ,145.8,147.0,142.05,143.85,147.0,47038,68.03,1767,24735,52.59,21-Jun-2021
AUROPHARMA,EQ,942.0,956.6,931.0,954.75,952.45,1212601,11499.83,29198,379365,31.29,21-Jun-2021
AUSOMENT,EQ,85.9,91.9,83.0,87.05,84.4,58322,51.53,1321,21088,36.16,21-Jun-2021
AUTOAXLES,EQ,1293.0,1305.0,1273.65,1288.0,1307.1,4623,59.61,1168,2577,55.74,21-Jun-2021
AUTOIND,BE,42.95,45.9,42.95,44.75,45.2,31042,13.56,323,-,-,21-Jun-2021
AUTOLITIND,BZ,16.95,16.95,16.15,16.15,16.95,9040,1.46,68,-,-,21-Jun-2021
AVADHSUGAR,EQ,328.0,356.0,319.25,347.7,337.0,123481,429.1,4838,43976,35.61,21-Jun-2021
AVANTIFEED,EQ,581.85,584.15,570.0,575.3,583.0,241348,1391.42,9101,84280,34.92,21-Jun-2021
AVG,SM,60.95,61.0,60.95,61.0,59.6,3600,2.2,3,3600,100.00,21-Jun-2021
AVTNPL,EQ,64.0,66.65,62.85,66.05,64.8,156349,102.36,2292,73125,46.77,21-Jun-2021
AWHCL,EQ,315.0,322.35,315.0,321.25,322.15,44618,142.59,2082,25843,57.92,21-Jun-2021
AXISBANK,EQ,725.0,740.9,720.5,739.55,736.3,6464497,47446.68,112325,2620344,40.53,21-Jun-2021
AXISBNKETF,EQ,345.0,347.43,338.63,347.43,342.81,878,3.01,57,639,72.78,21-Jun-2021
AXISBPSETF,EQ,10.16,10.16,10.14,10.14,10.15,5572,0.57,108,3247,58.27,21-Jun-2021
AXISCADES,BE,81.0,87.3,79.0,84.9,83.15,54818,45.68,660,-,-,21-Jun-2021
AXISGOLD,EQ,40.21,41.0,40.21,40.91,40.93,170396,69.43,7789,116540,68.39,21-Jun-2021
AXISHCETF,EQ,87.49,87.75,86.15,87.04,87.49,6801,5.9,276,4113,60.48,21-Jun-2021
AXISNIFTY,EQ,162.5,164.0,161.6,163.77,163.19,3239,5.28,201,2232,68.91,21-Jun-2021
AXISTECETF,EQ,275.0,279.0,271.0,278.13,275.5,1013,2.79,45,793,78.28,21-Jun-2021
AYMSYNTEX,EQ,75.5,75.5,70.1,74.5,73.3,34553,25.4,502,22843,66.11,21-Jun-2021
BAFNAPH,EQ,139.0,144.9,138.55,140.6,141.05,9358,13.24,442,5728,61.21,21-Jun-2021
BAGFILMS,BE,3.45,3.5,3.35,3.35,3.45,137361,4.7,275,-,-,21-Jun-2021
BAJAJ-AUTO,EQ,4153.0,4196.0,4106.45,4182.65,4167.1,374649,15606.04,34636,126381,33.73,21-Jun-2021
BAJAJCON,EQ,291.65,302.95,290.55,295.8,297.5,1515850,4525.73,24586,704545,46.48,21-Jun-2021
BAJAJELEC,EQ,970.2,1004.35,954.0,996.1,994.5,196320,1918.4,16593,78433,39.95,21-Jun-2021
BAJAJFINSV,EQ,11800.0,12199.75,11776.85,12156.4,11999.35,294853,35483.23,37498,50065,16.98,21-Jun-2021
BAJAJHIND,EQ,15.5,16.7,15.3,16.7,15.95,27269179,4477.03,20776,11687873,42.86,21-Jun-2021
