,SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
0,20MICRONS,EQ,97.75,98.95,94.15,96.25,96.65,159546,155.23,3385,56427,35.37,12-Jun-2023
1,21STCENMGM,EQ,19.0,19.0,18.95,19.0,18.65,60275,11.45,147,59754,99.14,12-Jun-2023
2,360ONE,EQ,420.0,424.0,417.35,421.3,419.7,496823,2090.2,13901,392856,79.07,12-Jun-2023
3,3IINFOLTD,EQ,32.35,33.0,32.15,32.3,32.1,445327,144.77,2842,213971,48.05,12-Jun-2023
4,3MINDIA,EQ,26660.3,26660.3,26329.45,26517.55,26529.35,1935,511.96,1381,775,40.05,12-Jun-2023
5,3PLAND,BE,21.3,22.0,20.25,20.8,21.3,29498,6.31,74,-,-,12-Jun-2023
6,448GS2023,GS,100.99,100.99,100.99,100.99,98.85,5,0.01,1,5,100.00,12-Jun-2023
7,4THDIM,BE,17.1,17.75,17.1,17.7,17.45,387340,66.76,911,-,-,12-Jun-2023
8,574GS2026,GS,97.0,97.21,97.0,97.21,96.79,600,0.58,2,300,50.00,12-Jun-2023
9,5PAISA,EQ,370.5,378.2,368.6,372.95,366.85,34109,127.67,2370,17994,52.75,12-Jun-2023
10,63MOONS,EQ,168.25,170.95,163.45,170.1,167.4,223059,374.4,3777,132223,59.28,12-Jun-2023
11,667GS2035,GS,97.2,104.67,97.2,99.74,99.69,105,0.11,13,95,90.48,12-Jun-2023
12,667GS2050,GS,98.6,98.6,98.6,98.6,98.53,613,0.6,4,613,100.00,12-Jun-2023
13,669GS2024,GS,103.0,103.25,102.8,103.1,103.0,153799,158.44,38,153799,100.00,12-Jun-2023
14,676GS2061,GS,98.86,100.0,98.86,100.0,98.9,2024,2.0,5,2024,100.00,12-Jun-2023
15,68GS2060,GS,99.0,99.0,98.0,98.0,100.0,22012,21.57,13,22012,100.00,12-Jun-2023
16,699GS2051,GS,104.8,104.8,104.8,104.8,104.79,1,0.0,1,1,100.00,12-Jun-2023
17,706GS2028,GS,101.88,101.88,101.88,101.88,101.68,491,0.5,3,491,100.00,12-Jun-2023
18,710GS2029,GS,101.8,102.25,101.72,102.05,101.99,3287,3.36,14,3187,96.96,12-Jun-2023
19,716GS2050,GS,103.0,103.0,103.0,103.0,102.5,1,0.0,1,1,100.00,12-Jun-2023
20,717GS2028,GS,104.0,104.0,103.75,103.75,103.0,232,0.24,2,232,100.00,12-Jun-2023
21,719GS2060,GS,100.31,100.31,100.3,100.3,100.07,73,0.07,2,73,100.00,12-Jun-2023
22,726GS2032,GS,103.85,103.85,103.85,103.85,103.37,2484,2.58,5,2484,100.00,12-Jun-2023
23,736GS2052,GS,103.51,105.0,103.51,105.0,104.9,1006,1.06,7,1004,99.80,12-Jun-2023
24,738GS2027,GS,105.21,105.3,105.0,105.05,104.93,116704,122.68,47,116704,100.00,12-Jun-2023
25,741GS2036,GS,106.64,106.65,106.64,106.65,106.65,1001,1.07,3,1001,100.00,12-Jun-2023
26,74GS2062,GS,104.02,105.49,104.02,104.03,104.91,43,0.04,3,43,100.00,12-Jun-2023
27,754GS2036,GS,104.45,104.45,103.91,103.94,104.0,541091,562.61,445,534090,98.71,12-Jun-2023
28,795GS2032,GS,109.0,109.0,108.3,108.3,108.0,5103,5.53,3,5103,100.00,12-Jun-2023
29,824GS2027,GS,106.95,106.95,106.95,106.95,106.5,52,0.06,2,52,100.00,12-Jun-2023
30,A2ZINFRA,EQ,8.35,8.6,8.15,8.25,8.2,357841,29.94,544,254520,71.13,12-Jun-2023
31,AAATECH,EQ,56.95,57.3,54.6,54.95,55.4,18728,10.36,329,14128,75.44,12-Jun-2023
32,AAKASH,BE,6.25,6.35,6.1,6.2,6.25,144281,8.97,533,-,-,12-Jun-2023
33,AAREYDRUGS,EQ,30.05,31.5,30.05,30.85,30.45,42068,12.98,508,17905,42.56,12-Jun-2023
34,AARON,EQ,221.9,222.5,219.1,221.85,217.9,7230,16.0,368,5199,71.91,12-Jun-2023
35,AARTIDRUGS,EQ,472.0,477.15,460.55,461.25,470.6,184492,863.25,7292,74101,40.16,12-Jun-2023
36,AARTIIND,EQ,506.7,507.65,501.2,504.95,506.5,670917,3384.87,19209,299344,44.62,12-Jun-2023
37,AARTIPHARM,EQ,398.6,400.5,384.3,386.9,394.6,120966,469.84,8212,64288,53.15,12-Jun-2023
38,AARTIPP,E1,308.05,308.05,306.0,306.0,307.0,3,0.01,3,3,100.00,12-Jun-2023
39,AARTISURF,EQ,626.9,633.8,620.0,623.45,626.9,5447,34.01,950,3359,61.67,12-Jun-2023
40,AARTISURF,P1,145.0,145.0,140.0,140.0,145.0,200,0.29,2,200,100.00,12-Jun-2023
41,AARVEEDEN,EQ,21.25,21.25,20.7,20.75,20.8,3162,0.66,156,2758,87.22,12-Jun-2023
42,AARVI,EQ,139.35,143.0,137.55,139.3,137.3,56197,79.05,661,35471,63.12,12-Jun-2023
43,AAVAS,EQ,1365.0,1367.2,1335.5,1336.95,1354.0,231473,3110.43,23495,164202,70.94,12-Jun-2023
44,ABAN,EQ,42.0,42.15,40.45,41.45,41.4,163885,67.83,1875,53299,32.52,12-Jun-2023
45,ABB,EQ,4157.45,4173.7,4097.15,4151.45,4151.2,197995,8187.78,31741,79383,40.09,12-Jun-2023
