SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
20MICRONS,EQ,88.95,92.85,85.6,91.1,91.7,859008,767.9,15795,250745,29.19,06-May-2022
21STCENMGM,EQ,29.2,30.25,29.15,29.15,29.7,9089,2.69,111,5072,55.80,06-May-2022
3IINFOLTD,EQ,49.25,53.9,49.25,52.7,53.9,490181,255.09,5780,290772,59.32,06-May-2022
3MINDIA,EQ,18550.0,18599.95,18100.0,18449.95,18545.9,5955,1086.59,3228,4383,73.60,06-May-2022
3PLAND,BE,15.7,16.0,14.8,15.5,15.3,2838,0.44,39,-,-,06-May-2022
5PAISA,EQ,324.0,325.65,317.05,320.65,329.8,31720,101.76,1279,17331,54.64,06-May-2022
622GS2035,GS,89.74,89.74,89.73,89.74,94.4,125,0.11,3,125,100.00,06-May-2022
63MOONS,EQ,180.1,180.1,180.1,180.1,189.55,15738,28.34,275,15738,100.00,06-May-2022
667GS2035,GS,96.55,97.0,95.0,95.99,95.45,233,0.22,8,230,98.71,06-May-2022
667GS2050,GS,93.5,93.5,93.5,93.5,93.34,8229,7.69,9,8229,100.00,06-May-2022
676GS2061,GS,94.0,94.0,94.0,94.0,94.0,141,0.13,2,141,100.00,06-May-2022
68GS2060,GS,94.06,94.06,93.0,93.0,96.9,80,0.07,4,80,100.00,06-May-2022
695GS2061,GS,96.48,96.48,96.0,96.0,96.49,15674,15.05,12,15674,100.00,06-May-2022
699GS2051,GS,96.5,97.0,95.15,95.15,96.99,12943,12.42,36,12942,99.99,06-May-2022
772GS2055,GS,109.0,110.0,109.0,110.0,109.0,2166,2.38,5,2166,100.00,06-May-2022
813GS2045,GS,112.15,112.15,112.15,112.15,111.0,100,0.11,1,100,100.00,06-May-2022
A2ZINFRA,EQ,11.85,11.95,11.65,11.65,12.25,521280,61.14,564,267375,51.29,06-May-2022
AAATECH,SM,70.0,70.0,68.0,69.8,71.0,36000,25.11,10,36000,100.00,06-May-2022
AAKASH,EQ,27.0,27.4,25.15,25.45,27.4,278690,72.38,601,224946,80.72,06-May-2022
AAREYDRUGS,EQ,40.5,41.5,39.35,40.2,41.2,36048,14.49,554,21134,58.63,06-May-2022
AARON,EQ,117.95,117.95,110.0,114.9,112.55,5239,5.91,153,3636,69.40,06-May-2022
AARTIDRUGS,EQ,444.0,449.9,436.65,445.75,445.9,62982,278.09,4370,28674,45.53,06-May-2022
AARTIIND,EQ,820.1,822.3,790.0,793.45,829.7,1140993,9129.3,50970,701529,61.48,06-May-2022
AARTISURF,EQ,748.15,770.0,738.0,754.1,754.7,10750,80.32,1265,5336,49.64,06-May-2022
AARVEEDEN,EQ,25.95,26.0,25.5,25.9,26.1,9407,2.42,138,7904,84.02,06-May-2022
AARVI,EQ,106.0,106.0,102.4,103.6,106.8,5683,5.89,161,3522,61.97,06-May-2022
AAVAS,EQ,2181.9,2216.35,2110.1,2172.1,2201.9,111604,2416.24,19323,48925,43.84,06-May-2022
ABAN,EQ,55.0,55.3,52.8,53.85,55.85,202210,108.75,2971,115351,57.05,06-May-2022
ABB,EQ,2187.0,2275.0,2178.0,2254.2,2221.1,1542537,34515.8,68929,602446,39.06,06-May-2022
ABBOTINDIA,EQ,16320.15,17048.75,16300.0,16984.3,16615.1,19270,3236.21,6066,9197,47.73,06-May-2022
ABCAPITAL,EQ,109.8,109.8,105.3,106.7,110.9,5036185,5390.25,26055,1317815,26.17,06-May-2022
ABCOTS,SM,42.0,42.0,40.0,40.0,42.5,36000,14.8,8,36000,100.00,06-May-2022
ABFRL,EQ,276.1,276.1,261.85,270.35,277.5,3091484,8285.98,27279,1249266,40.41,06-May-2022
ABMINTLLTD,EQ,106.0,106.0,90.2,93.35,97.2,4480,4.19,544,962,21.47,06-May-2022
ABSLAMC,EQ,510.0,510.0,499.0,500.05,511.35,229190,1152.16,6948,196968,85.94,06-May-2022
ABSLBANETF,EQ,35.13,35.13,33.8,34.31,35.13,9085,3.12,184,4393,48.35,06-May-2022
ABSLNN50ET,EQ,42.0,42.8,41.0,41.38,42.05,5801,2.4,107,5119,88.24,06-May-2022
ACC,EQ,2249.0,2274.9,2232.35,2245.45,2277.85,571407,12848.82,25646,276789,48.44,06-May-2022
ACCELYA,EQ,998.15,1017.95,978.0,1007.75,1034.95,29183,290.38,3318,13707,46.97,06-May-2022
ACCORD,SM,32.0,32.0,32.0,32.0,33.3,2000,0.64,1,2000,100.00,06-May-2022
ACCURACY,EQ,237.0,237.0,228.0,232.85,238.65,23604,54.4,434,9980,42.28,06-May-2022
ACE,EQ,216.0,220.0,210.05,215.55,218.15,301421,649.79,6971,118024,39.16,06-May-2022
ACRYSIL,EQ,718.0,727.95,704.0,713.0,711.5,90579,644.21,7373,31633,34.92,06-May-2022
ADANIENT,EQ,2210.0,2262.0,2200.0,2247.7,2255.4,1161579,25914.15,39427,125941,10.84,06-May-2022
ADANIGREEN,EQ,2813.9,2955.0,2740.0,2874.8,2845.9,910667,25997.69,76495,301295,33.09,06-May-2022
ADANIPORTS,EQ,797.9,820.95,790.2,811.4,811.35,6150326,49582.58,106181,1029207,16.73,06-May-2022
ADANIPOWER,EQ,283.95,292.05,271.5,292.05,278.15,45678881,129269.71,354398,13413317,29.36,06-May-2022
ADANITRANS,EQ,2700.0,2871.25,2690.15,2816.5,2801.65,345791,9659.12,25266,108950,31.51,06-May-2022
ADFFOODS,EQ,755.95,759.45,729.95,749.5,751.95,31545,233.86,1203,21368,67.74,06-May-2022
ADL,BE,52.5,56.9,52.5,54.4,54.65,4118,2.24,46,-,-,06-May-2022
ADORWELD,EQ,650.0,650.0,620.0,622.0,641.9,6555,40.99,618,4292,65.48,06-May-2022
