,SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
0,20MICRONS,EQ,85.9,85.9,81.85,82.2,82.25,125069,103.9,1581,80502,64.37,16-May-2023
1,21STCENMGM,EQ,18.7,19.0,18.5,18.55,18.85,989,0.18,18,922,93.23,16-May-2023
2,360ONE,EQ,414.25,414.8,398.0,402.65,410.15,295027,1198.73,14257,234315,79.42,16-May-2023
3,3IINFOLTD,EQ,32.75,32.95,31.9,32.05,32.55,356565,115.16,2701,228616,64.12,16-May-2023
4,3MINDIA,EQ,23205.0,23384.4,23201.0,23299.25,23233.45,7150,1666.27,721,6513,91.09,16-May-2023
5,3PLAND,EQ,23.6,23.6,22.5,22.8,23.0,11301,2.61,146,5852,51.78,16-May-2023
6,4THDIM,BE,25.4,25.65,24.8,24.8,25.3,428264,107.48,616,-,-,16-May-2023
7,574GS2026,GS,97.0,97.0,96.5,96.5,97.95,527,0.51,3,527,100.00,16-May-2023
8,577GS2030,GS,92.9,92.9,92.9,92.9,93.0,11800,10.96,2,11800,100.00,16-May-2023
9,579GS2030,GS,90.35,91.5,90.35,91.5,93.9,400,0.36,2,200,50.00,16-May-2023
10,5PAISA,EQ,315.0,315.0,309.0,310.25,309.8,29432,91.99,1311,19350,65.74,16-May-2023
11,63MOONS,EQ,173.25,174.0,169.8,171.1,173.25,68410,117.42,1295,41758,61.04,16-May-2023
12,667GS2050,GS,98.5,98.5,98.5,98.5,98.5,40,0.04,2,40,100.00,16-May-2023
13,669GS2024,GS,102.5,102.5,102.2,102.2,102.0,30600,31.35,4,30600,100.00,16-May-2023
14,676GS2061,GS,97.2,97.2,96.9,96.9,97.2,120,0.12,3,120,100.00,16-May-2023
15,695GS2061,GS,100.31,101.0,100.31,100.7,100.31,525,0.53,5,415,79.05,16-May-2023
16,699GS2026,GS,100.55,100.55,100.55,100.55,100.55,100,0.1,2,100,100.00,16-May-2023
17,699GS2051,GS,102.39,102.39,102.39,102.39,102.39,3,0.0,1,3,100.00,16-May-2023
18,706GS2028,GS,101.8,101.8,101.8,101.8,101.5,7,0.01,1,7,100.00,16-May-2023
19,710GS2029,GS,101.2,101.55,101.0,101.35,101.0,97600,98.6,19,97600,100.00,16-May-2023
20,726GS2032,GS,103.25,103.25,103.25,103.25,103.25,1901,1.96,3,1901,100.00,16-May-2023
21,727GS2026,GS,103.0,103.0,103.0,103.0,100.55,1,0.0,1,1,100.00,16-May-2023
22,736GS2052,GS,103.12,103.8,103.12,103.78,103.41,394,0.41,3,197,50.00,16-May-2023
23,738GS2027,GS,104.64,104.66,104.61,104.61,104.64,30434,31.85,17,30434,100.00,16-May-2023
24,741GS2036,GS,106.0,106.3,105.8,106.26,105.15,3501,3.72,6,3400,97.12,16-May-2023
