SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
20MICRONS,EQ,111.2,112.7,107.65,108.35,111.15,373276,409.59,6533,142810,38.26,10-Aug-2022
21STCENMGM,EQ,24.95,25.2,24.95,25.2,24.75,1373,0.34,16,1373,100.00,10-Aug-2022
3IINFOLTD,EQ,41.25,41.45,40.7,40.95,41.2,317629,130.11,2536,202038,63.61,10-Aug-2022
3MINDIA,EQ,23799.0,24098.85,22523.05,22750.3,23726.05,11537,2703.76,4370,2942,25.50,10-Aug-2022
3PLAND,EQ,15.4,15.4,15.0,15.4,14.95,858,0.13,25,855,99.65,10-Aug-2022
456GS2023,GS,99.0,99.0,98.01,98.01,100.0,5200,5.15,4,5200,100.00,10-Aug-2022
574GS2026,GS,95.5,95.5,95.5,95.5,94.55,100,0.1,1,100,100.00,10-Aug-2022
5PAISA,EQ,280.0,280.0,275.9,278.8,279.15,10950,30.44,398,7091,64.76,10-Aug-2022
601GS2028,GS,60.06,60.06,60.06,60.06,57.2,6,0.0,1,6,100.00,10-Aug-2022
63MOONS,EQ,184.0,188.8,184.0,185.7,187.15,54877,102.44,2133,31511,57.42,10-Aug-2022
667GS2050,GS,93.2,93.2,92.0,92.0,92.99,2242,2.07,14,1952,87.07,10-Aug-2022
669GS2024,GS,101.5,101.6,101.4,101.53,101.0,4200,4.26,9,4193,99.83,10-Aug-2022
676GS2061,GS,90.65,95.0,90.65,95.0,95.4,840,0.76,5,840,100.00,10-Aug-2022
695GS2061,GS,94.0,94.0,93.1,93.5,97.0,9200,8.6,38,9200,100.00,10-Aug-2022
699GS2051,GS,95.86,95.86,94.22,94.88,94.97,146,0.14,5,146,100.00,10-Aug-2022
719GS2060,GS,96.0,99.55,96.0,99.55,94.81,194,0.19,2,194,100.00,10-Aug-2022
738GS2027,GS,106.7,106.7,103.0,103.0,101.66,2502,2.58,4,2500,99.92,10-Aug-2022
754GS2036,GS,102.0,102.0,102.0,102.0,102.0,100,0.1,1,100,100.00,10-Aug-2022
824GS2027,GS,108.95,108.95,108.85,108.85,108.84,6931,7.55,6,6931,100.00,10-Aug-2022
A2ZINFRA,EQ,13.6,13.6,12.7,12.9,13.6,503363,65.55,1197,304342,60.46,10-Aug-2022
AAATECH,SM,106.0,106.0,106.0,106.0,107.95,3000,3.18,1,3000,100.00,10-Aug-2022
AAKASH,EQ,13.45,13.45,12.55,12.65,13.2,549321,70.04,812,334178,60.83,10-Aug-2022
AAREYDRUGS,EQ,34.0,35.5,34.0,35.15,34.2,15917,5.57,307,8550,53.72,10-Aug-2022
AARON,EQ,143.0,143.0,135.25,137.55,135.4,13685,18.91,410,6021,44.00,10-Aug-2022
AARTIDRUGS,EQ,422.0,427.9,422.0,425.0,425.0,71212,302.55,4191,43968,61.74,10-Aug-2022
AARTIIND,EQ,806.0,829.45,805.05,819.8,803.5,1269059,10416.61,34829,371243,29.25,10-Aug-2022
AARTISURF,EQ,779.25,779.4,763.0,767.25,772.8,5417,41.64,825,3075,56.77,10-Aug-2022
AARVEEDEN,EQ,21.55,22.25,21.0,21.1,21.55,8147,1.75,92,4926,60.46,10-Aug-2022
