,SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
0,1018GS2026,GS,133.5,133.65,130.0,130.0,133.65,62,0.08,9,61,98.39,24-Aug-2023
1,21STCENMGM,EQ,19.95,19.95,19.35,19.35,19.75,7326,1.42,353,6534,89.19,24-Aug-2023
2,360ONE,EQ,514.0,517.5,510.0,512.1,512.6,75897,389.12,5335,51207,67.47,24-Aug-2023
3,3IINFOLTD,EQ,32.85,33.3,32.7,32.8,32.6,370069,121.84,2273,217532,58.78,24-Aug-2023
4,3MINDIA,EQ,30350.0,30657.1,30281.1,30548.9,30242.65,2085,635.56,1459,801,38.42,24-Aug-2023
5,3PLAND,BE,21.0,21.0,20.45,20.85,20.25,8234,1.71,48,-,-,24-Aug-2023
6,448GS2023,GS,99.98,101.75,99.98,101.75,101.75,4,0.0,3,2,50.00,24-Aug-2023
7,522GS2025,GS,97.2,97.25,97.2,97.25,97.2,2606,2.53,2,2606,100.00,24-Aug-2023
8,563GS2026,GS,96.29,100.0,96.29,98.75,98.75,163,0.16,6,111,68.10,24-Aug-2023
9,574GS2026,GS,97.75,97.75,97.75,97.75,97.75,10,0.01,1,10,100.00,24-Aug-2023
10,585GS2030,GS,93.13,94.0,90.9,94.0,93.0,263,0.24,4,263,100.00,24-Aug-2023
11,5PAISA,EQ,463.4,464.9,453.4,460.75,460.45,46518,213.9,3907,23261,50.00,24-Aug-2023
12,610GS2031,GS,93.29,93.5,93.29,93.5,93.29,1300,1.21,9,1300,100.00,24-Aug-2023
13,63MOONS,EQ,335.0,338.0,323.0,327.2,330.25,230250,758.41,6643,86717,37.66,24-Aug-2023
14,667GS2035,GS,96.0,97.0,96.0,97.0,96.0,62349,59.89,15,59248,95.03,24-Aug-2023
15,669GS2024,GS,101.0,101.0,100.3,100.41,100.4,2599,2.61,6,2599,100.00,24-Aug-2023
16,676GS2061,GS,91.8,91.8,91.8,91.8,96.62,100,0.09,2,100,100.00,24-Aug-2023
17,68GS2060,GS,96.0,96.0,94.11,95.42,95.75,1242,1.19,6,1241,99.92,24-Aug-2023
18,695GS2061,GS,99.99,99.99,95.0,99.48,99.49,1121,1.07,5,1000,89.21,24-Aug-2023
19,699GS2026,GS,101.6,101.6,101.6,101.6,101.6,100,0.1,1,100,100.00,24-Aug-2023
20,699GS2051,GS,99.99,99.99,97.2,97.2,99.99,4017,3.9,8,4013,99.90,24-Aug-2023
21,706GS2028,GS,103.0,103.0,101.65,102.25,102.65,3610,3.68,11,3020,83.66,24-Aug-2023
22,710GS2029,GS,102.0,102.0,102.0,102.0,101.85,210,0.21,3,210,100.00,24-Aug-2023
23,717GS2030,GS,102.47,102.47,101.4,101.4,102.48,700,0.72,2,700,100.00,24-Aug-2023
24,718GS2037,GS,99.55,99.55,99.5,99.5,99.65,4054,4.03,3,4054,100.00,24-Aug-2023
25,725GS2063,GS,100.0,100.9,100.0,100.5,100.0,4600,4.62,7,4000,86.96,24-Aug-2023
26,726GS2029,GS,100.26,100.26,98.59,99.31,100.22,19,0.02,3,10,52.63,24-Aug-2023
27,726GS2032,GS,101.55,101.55,100.5,100.51,100.5,24524,24.81,8,24524,100.00,24-Aug-2023
28,726GS2033,GS,100.9,101.25,100.0,100.62,100.9,41750,42.03,13,40700,97.49,24-Aug-2023
29,732GS2024,GS,101.25,101.25,101.25,101.25,104.56,1,0.0,1,1,100.00,24-Aug-2023
30,736GS2052,GS,104.0,104.0,103.0,104.0,103.5,78,0.08,4,40,51.28,24-Aug-2023
31,738GS2027,GS,100.8,102.25,100.8,102.1,102.08,282624,288.64,63,281973,99.77,24-Aug-2023
32,73GS2053,GS,100.8,101.1,100.7,100.8,100.37,9425,9.5,12,9225,97.88,24-Aug-2023
33,741GS2036,GS,104.49,104.49,103.2,103.28,103.0,20302,20.97,12,20000,98.51,24-Aug-2023
34,74GS2062,GS,102.71,105.0,102.71,103.25,104.0,206,0.21,7,205,99.51,24-Aug-2023
35,754GS2036,GS,104.11,104.7,104.11,104.24,104.15,200875,209.48,64,195873,97.51,24-Aug-2023
36,757GS2033,GS,105.06,105.06,104.0,104.0,105.0,1002,1.04,3,1002,100.00,24-Aug-2023
37,768GS2023,GS,100.43,100.43,100.43,100.43,101.15,1,0.0,1,1,100.00,24-Aug-2023
38,824GS2027,GS,104.0,104.0,104.0,104.0,104.0,10,0.01,1,10,100.00,24-Aug-2023
39,897GS2030,GS,118.0,118.0,118.0,118.0,115.0,208,0.25,1,208,100.00,24-Aug-2023
40,A2ZINFRA,EQ,9.8,9.95,9.65,9.9,9.5,969866,96.22,719,593912,61.24,24-Aug-2023
41,AAATECH,EQ,54.0,55.9,52.8,55.25,52.9,71934,39.29,981,27698,38.50,24-Aug-2023
42,AAKASH,BE,5.85,5.85,5.75,5.85,5.7,114458,6.62,400,-,-,24-Aug-2023
43,AAREYDRUGS,BE,47.4,48.4,45.05,46.4,47.4,31182,14.58,146,-,-,24-Aug-2023
44,AARTECH,BE,141.0,147.0,137.05,138.5,144.25,11334,15.93,213,-,-,24-Aug-2023
45,AARTIDRUGS,EQ,568.95,572.9,556.95,560.25,570.25,152384,862.29,9507,51569,33.84,24-Aug-2023
46,AARTIIND,EQ,462.0,464.0,458.2,459.05,461.25,639058,2951.73,17456,312079,48.83,24-Aug-2023
47,AARTIPHARM,EQ,394.7,398.0,386.8,391.7,388.9,335385,1319.9,11332,223490,66.64,24-Aug-2023
48,AARTIPP,E1,297.95,298.15,292.95,293.0,293.0,26,0.08,23,19,73.08,24-Aug-2023
49,AARTISURF,EQ,601.0,608.45,601.0,603.0,600.8,4632,27.96,815,2740,59.15,24-Aug-2023
50,AARTISURF,P1,196.0,200.0,196.0,196.0,245.0,340,0.67,20,340,100.00,24-Aug-2023
51,AARVEEDEN,EQ,23.7,24.35,23.5,23.75,23.75,45186,10.82,508,22024,48.74,24-Aug-2023
52,AARVI,EQ,125.65,127.15,125.5,126.45,126.9,8519,10.77,280,6082,71.39,24-Aug-2023
53,AATMAJ,SM,53.35,54.35,53.0,53.8,51.75,214000,114.92,100,192000,89.72,24-Aug-2023
54,AAVAS,EQ,1605.0,1605.0,1575.0,1583.0,1586.2,90582,1440.37,17962,58782,64.89,24-Aug-2023
55,ABAN,EQ,46.75,46.75,44.25,44.7,45.8,748363,341.95,4270,422075,56.40,24-Aug-2023
56,ABB,EQ,4334.0,4390.0,4316.25,4336.95,4302.6,233683,10174.77,21204,109460,46.84,24-Aug-2023
57,ABBOTINDIA,EQ,23239.95,23444.0,23150.0,23164.65,23231.1,8568,1997.4,3592,4322,50.44,24-Aug-2023
58,ABCAPITAL,EQ,187.5,188.35,183.5,184.0,186.8,3786564,7036.16,25984,2271894,60.00,24-Aug-2023
59,ABCOTS,SM,93.8,93.8,93.8,93.8,89.35,16000,15.01,4,16000,100.00,24-Aug-2023
60,ABFRL,EQ,219.85,223.0,218.35,219.5,218.9,2022921,4459.03,14442,916107,45.29,24-Aug-2023
61,ABMINTLLTD,BE,35.55,35.55,35.55,35.55,33.9,402,0.14,5,-,-,24-Aug-2023
62,ABSLAMC,EQ,397.0,397.0,390.0,390.4,392.9,64742,254.72,2771,36597,56.53,24-Aug-2023
63,ABSLBANETF,EQ,45.34,45.34,44.64,44.83,44.91,56901,25.64,401,53588,94.18,24-Aug-2023
64,ABSLLIQUID,EQ,1000.01,1000.01,999.99,999.99,1000.0,2395,23.95,10,770,32.15,24-Aug-2023
65,ABSLNN50ET,EQ,45.8,46.12,45.8,45.89,45.71,33231,15.27,107,32081,96.54,24-Aug-2023
66,ACC,EQ,1975.0,2007.0,1956.4,1990.35,1965.25,362009,7214.47,21290,123840,34.21,24-Aug-2023
67,ACCELYA,EQ,1574.8,1598.8,1567.0,1595.6,1566.95,62905,997.41,6989,33386,53.07,24-Aug-2023
68,ACCURACY,BE,8.95,8.95,8.4,8.75,8.65,604555,52.4,839,-,-,24-Aug-2023
69,ACE,EQ,784.9,793.0,766.55,780.6,774.25,146614,1144.03,11645,71529,48.79,24-Aug-2023
70,ACEINTEG,BE,35.05,36.4,34.1,36.4,35.9,950,0.33,25,-,-,24-Aug-2023
71,ACI,EQ,598.8,600.0,580.0,581.9,589.8,175693,1032.76,12490,94496,53.78,24-Aug-2023
72,ACL,BE,108.0,108.0,105.1,105.9,106.4,9404,9.98,262,-,-,24-Aug-2023
73,ADANIENSOL,EQ,907.95,934.0,892.05,895.15,890.4,1134578,10321.84,37263,578211,50.96,24-Aug-2023
74,ADANIENT,EQ,2580.0,2613.0,2531.1,2539.55,2530.3,4558367,117369.77,157473,709239,15.56,24-Aug-2023
75,ADANIGREEN,EQ,985.0,1001.95,977.1,983.65,971.5,949991,9401.42,41869,343968,36.21,24-Aug-2023
76,ADANIPORTS,EQ,834.0,844.4,820.2,822.35,825.7,4692796,39094.86,90740,807490,17.21,24-Aug-2023
77,ADANIPOWER,EQ,330.0,339.85,322.85,328.8,322.85,23268024,77499.82,210134,5036425,21.65,24-Aug-2023
