,SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
0,20MICRONS,BE,117.0,117.0,117.0,117.0,114.75,28306,33.12,215,-,-,28-Aug-2023
1,21STCENMGM,EQ,19.35,19.4,18.75,18.8,19.1,7521,1.43,134,6193,82.34,28-Aug-2023
2,360ONE,EQ,512.0,512.0,504.0,505.6,509.65,171738,872.8,4232,145226,84.56,28-Aug-2023
3,3IINFOLTD,EQ,32.7,33.1,31.5,31.95,32.5,908581,292.25,5254,495456,54.53,28-Aug-2023
4,3MINDIA,EQ,30600.0,30722.2,30386.85,30470.8,30355.05,2553,778.24,1487,1419,55.58,28-Aug-2023
5,3PLAND,BE,21.05,21.05,20.25,20.95,20.75,5730,1.19,41,-,-,28-Aug-2023
6,563GS2026,GS,99.0,99.0,99.0,99.0,97.03,11,0.01,4,11,100.00,28-Aug-2023
7,574GS2026,GS,99.0,99.0,99.0,99.0,97.75,5,0.0,1,5,100.00,28-Aug-2023
8,5PAISA,EQ,454.05,454.4,440.0,442.45,450.15,48036,214.56,4288,22712,47.28,28-Aug-2023
9,610GS2031,GS,94.5,94.5,94.5,94.5,94.5,1,0.0,1,1,100.00,28-Aug-2023
10,63MOONS,EQ,353.4,360.7,337.0,346.4,343.55,1430290,5096.38,21603,603952,42.23,28-Aug-2023
11,664GS2035,GS,97.0,97.0,97.0,97.0,97.0,1,0.0,1,1,100.00,28-Aug-2023
12,667GS2035,GS,94.58,98.0,94.58,96.25,97.0,5,0.0,3,5,100.00,28-Aug-2023
13,667GS2050,GS,93.0,95.8,93.0,95.8,93.0,1235,1.16,7,1001,81.05,28-Aug-2023
14,669GS2024,GS,100.45,101.5,100.45,100.95,101.0,1758,1.78,14,1752,99.66,28-Aug-2023
15,689GS2025,GS,101.5,101.5,101.14,101.14,101.03,2,0.0,2,1,50.00,28-Aug-2023
16,68GS2060,GS,96.25,96.25,95.0,95.01,94.57,23106,21.95,15,23105,100.00,28-Aug-2023
17,695GS2061,GS,99.99,99.99,99.0,99.0,99.48,2,0.0,2,1,50.00,28-Aug-2023
18,699GS2051,GS,98.59,98.59,97.6,97.6,97.35,782,0.76,6,782,100.00,28-Aug-2023
19,706GS2028,GS,102.05,102.4,102.05,102.11,101.85,2200,2.25,4,2200,100.00,28-Aug-2023
20,710GS2029,GS,102.65,102.65,102.65,102.65,102.69,1400,1.44,2,1400,100.00,28-Aug-2023
21,718GS2033,GS,100.05,100.13,100.05,100.12,100.5,15200,15.21,3,15200,100.00,28-Aug-2023
22,718GS2037,GS,100.0,100.0,100.0,100.0,99.5,5,0.01,1,5,100.00,28-Aug-2023
23,725GS2063,GS,99.52,100.75,99.52,100.75,100.75,1100,1.1,9,800,72.73,28-Aug-2023
24,726GS2032,GS,98.75,102.0,98.75,100.83,100.66,51006,51.41,7,51006,100.00,28-Aug-2023
25,726GS2033,GS,101.25,101.25,101.25,101.25,101.0,5506,5.57,4,5506,100.00,28-Aug-2023
26,727GS2026,GS,102.0,103.0,102.0,102.59,105.0,2000,2.05,3,2000,100.00,28-Aug-2023
27,736GS2052,GS,103.0,103.5,103.0,103.5,103.25,618,0.64,5,618,100.00,28-Aug-2023
28,738GS2027,GS,102.12,102.24,102.07,102.18,102.07,352533,360.15,59,347944,98.70,28-Aug-2023
29,73GS2053,GS,100.5,102.5,100.5,101.9,100.3,10300,10.55,5,10300,100.00,28-Aug-2023
30,741GS2036,GS,103.5,103.5,103.0,103.0,102.98,204,0.21,5,203,99.51,28-Aug-2023
31,74GS2062,GS,103.35,107.5,103.35,107.5,103.25,6,0.01,2,6,100.00,28-Aug-2023
32,754GS2036,GS,104.5,104.5,104.31,104.47,104.29,289049,301.86,127,236052,81.67,28-Aug-2023
33,795GS2032,GS,108.0,111.0,108.0,108.01,110.0,2706,2.93,6,2706,100.00,28-Aug-2023
34,824GS2027,GS,106.5,106.95,106.5,106.9,109.0,500,0.53,4,500,100.00,28-Aug-2023
35,897GS2030,GS,115.0,118.0,115.0,118.0,119.0,2095,2.46,5,2095,100.00,28-Aug-2023
36,92GS2030,GS,114.05,114.05,114.05,114.05,120.0,1,0.0,1,1,100.00,28-Aug-2023
37,A2ZINFRA,EQ,10.8,10.85,10.7,10.85,10.35,490390,53.1,598,327453,66.77,28-Aug-2023
38,AAATECH,EQ,55.9,56.1,53.6,53.95,55.4,26867,14.71,353,21518,80.09,28-Aug-2023
39,AAKASH,BE,6.4,6.4,6.4,6.4,6.1,497649,31.85,687,-,-,28-Aug-2023
40,AAREYDRUGS,BE,45.95,48.2,45.2,47.9,45.95,71754,34.31,362,-,-,28-Aug-2023
41,AARON,BE,259.8,259.8,259.8,259.8,266.1,2014,5.23,195,-,-,28-Aug-2023
42,AARTECH,BE,148.0,151.3,138.05,150.75,144.1,28838,43.28,179,-,-,28-Aug-2023
43,AARTIDRUGS,EQ,542.0,542.0,530.05,532.05,538.25,272999,1456.04,13134,97128,35.58,28-Aug-2023
44,AARTIIND,EQ,458.4,463.0,458.0,459.2,458.4,767502,3533.21,14627,447112,58.26,28-Aug-2023
45,AARTIPHARM,EQ,394.65,402.7,392.25,398.25,390.0,365144,1456.18,14328,233394,63.92,28-Aug-2023
46,AARTIPP,E1,294.95,294.95,294.0,294.65,293.3,8,0.02,4,8,100.00,28-Aug-2023
47,AARTISURF,EQ,605.05,605.05,594.0,594.95,598.55,7233,43.1,1110,5344,73.88,28-Aug-2023
48,AARTISURF,P1,196.0,196.0,156.8,157.0,196.0,167,0.28,13,167,100.00,28-Aug-2023
49,AARVEEDEN,EQ,24.0,24.45,23.05,23.2,23.75,58836,13.87,455,36791,62.53,28-Aug-2023
