,SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
0,20MICRONS,BE,114.75,114.75,114.75,114.75,112.5,36625,42.03,125,-,-,25-Aug-2023
1,21STCENMGM,EQ,19.35,19.7,19.1,19.1,19.35,6399,1.24,45,4316,67.45,25-Aug-2023
2,360ONE,EQ,512.1,512.5,503.0,509.65,512.1,296319,1505.04,6628,252737,85.29,25-Aug-2023
3,3IINFOLTD,EQ,32.7,32.95,32.2,32.5,32.8,342516,111.7,2613,185471,54.15,25-Aug-2023
4,3MINDIA,EQ,30548.9,30722.25,30032.35,30355.05,30548.9,1787,542.94,1270,581,32.51,25-Aug-2023
5,3PLAND,BE,19.8,21.15,19.8,20.75,20.85,5079,1.05,45,-,-,25-Aug-2023
6,563GS2026,GS,98.75,99.0,97.03,97.03,98.75,23,0.02,3,23,100.00,25-Aug-2023
7,5PAISA,EQ,457.2,463.1,447.65,450.15,460.75,34586,156.48,3617,16707,48.31,25-Aug-2023
8,610GS2031,GS,93.5,94.5,93.5,94.5,93.5,300,0.28,2,300,100.00,25-Aug-2023
9,63MOONS,EQ,328.4,343.55,326.05,343.55,327.2,709510,2425.83,5548,259766,36.61,25-Aug-2023
10,654GS2032,GS,96.51,96.51,96.51,96.51,97.0,14000,13.51,1,14000,100.00,25-Aug-2023
11,667GS2035,GS,99.42,99.42,96.0,97.0,97.0,2001,1.93,3,1501,75.01,25-Aug-2023
12,667GS2050,GS,96.0,96.0,93.0,93.0,94.58,35,0.03,3,34,97.14,25-Aug-2023
13,669GS2024,GS,100.42,101.0,100.42,101.0,100.41,278,0.28,7,278,100.00,25-Aug-2023
14,676GS2061,GS,96.0,96.0,96.0,96.0,91.8,100,0.1,1,100,100.00,25-Aug-2023
15,68GS2060,GS,94.5,95.25,94.5,94.57,95.42,14999,14.18,20,14999,100.00,25-Aug-2023
16,699GS2026,GS,102.0,102.25,102.0,102.25,101.6,56582,57.71,6,56582,100.00,25-Aug-2023
17,699GS2051,GS,97.37,97.37,97.0,97.35,97.2,1239,1.2,10,1239,100.00,25-Aug-2023
18,706GS2028,GS,101.6,101.85,101.6,101.85,102.25,1001,1.02,5,501,50.05,25-Aug-2023
19,710GS2029,GS,102.75,102.75,102.69,102.69,102.0,107,0.11,2,107,100.00,25-Aug-2023
20,716GS2050,GS,100.0,100.0,100.0,100.0,100.0,13,0.01,2,13,100.00,25-Aug-2023
21,717GS2030,GS,102.5,102.5,102.0,102.0,101.4,4458,4.57,3,4458,100.00,25-Aug-2023
22,725GS2063,GS,100.75,100.75,100.75,100.75,100.5,200,0.2,2,200,100.00,25-Aug-2023
23,726GS2032,GS,100.6,101.0,100.51,100.66,100.51,26801,27.0,13,26801,100.00,25-Aug-2023
24,726GS2033,GS,101.25,101.25,100.95,101.0,100.62,38900,39.35,5,38900,100.00,25-Aug-2023
25,727GS2026,GS,105.0,105.0,105.0,105.0,105.3,277,0.29,1,277,100.00,25-Aug-2023
26,732GS2024,GS,98.72,98.72,98.72,98.72,101.25,1,0.0,1,1,100.00,25-Aug-2023
27,736GS2052,GS,104.5,104.5,102.6,103.25,104.0,12,0.01,8,8,66.67,25-Aug-2023
28,738GS2027,GS,102.19,102.19,102.05,102.07,102.1,109219,111.52,40,109219,100.00,25-Aug-2023
29,73GS2053,GS,100.3,100.3,100.3,100.3,100.8,800,0.8,1,800,100.00,25-Aug-2023
30,741GS2036,GS,103.0,103.4,102.6,102.98,103.28,24106,24.82,9,24106,100.00,25-Aug-2023
31,74GS2062,GS,103.27,103.27,103.25,103.25,103.25,10,0.01,4,10,100.00,25-Aug-2023
32,754GS2036,GS,104.0,104.3,104.0,104.29,104.24,283763,295.42,58,283763,100.00,25-Aug-2023
33,757GS2033,GS,104.0,104.0,104.0,104.0,104.0,1000,1.04,1,1000,100.00,25-Aug-2023
34,772GS2025,GS,105.0,105.0,101.74,101.74,102.6,100,0.1,2,100,100.00,25-Aug-2023
35,824GS2027,GS,109.0,109.0,107.0,109.0,104.0,656,0.71,8,656,100.00,25-Aug-2023
