,SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
0,21STCENMGM,EQ,19.8,19.8,19.35,19.75,19.75,2339,0.46,34,2196,93.89,23-Aug-2023
1,360ONE,EQ,510.05,518.8,503.8,512.6,508.5,311426,1590.09,7518,261640,84.01,23-Aug-2023
2,3IINFOLTD,EQ,32.65,33.45,32.5,32.6,32.7,529877,174.09,2810,226981,42.84,23-Aug-2023
3,3MINDIA,EQ,29580.55,30450.0,29177.0,30242.65,29580.55,5384,1622.61,2745,2286,42.46,23-Aug-2023
4,3PLAND,BE,21.2,21.2,20.05,20.25,20.2,14085,2.92,84,-,-,23-Aug-2023
5,563GS2026,GS,98.5,98.75,98.5,98.75,98.5,3,0.0,3,3,100.00,23-Aug-2023
6,574GS2026,GS,97.75,97.75,97.75,97.75,97.5,55,0.05,2,55,100.00,23-Aug-2023
7,5PAISA,EQ,468.2,468.2,457.2,460.45,464.95,49548,228.34,4505,20880,42.14,23-Aug-2023
8,601GS2028,GS,100.3,100.3,100.3,100.3,95.58,1,0.0,1,1,100.00,23-Aug-2023
9,619GS2034,GS,91.33,91.33,91.3,91.3,92.29,800,0.73,3,800,100.00,23-Aug-2023
10,63MOONS,EQ,332.0,343.4,325.0,330.25,313.95,1150229,3844.44,20527,344231,29.93,23-Aug-2023
11,654GS2032,GS,95.25,97.0,95.25,97.0,96.75,3001,2.86,2,3000,99.97,23-Aug-2023
12,664GS2035,GS,93.93,97.0,93.8,97.0,93.84,7119,6.71,8,6100,85.69,23-Aug-2023
13,667GS2035,GS,97.0,97.0,96.0,96.0,96.0,557,0.53,3,557,100.00,23-Aug-2023
14,667GS2050,GS,94.85,97.0,94.58,94.58,94.05,1062,1.01,7,1062,100.00,23-Aug-2023
15,669GS2024,GS,100.34,100.9,100.34,100.4,100.34,4014,4.03,13,4008,99.85,23-Aug-2023
16,676GS2061,GS,96.62,96.62,96.62,96.62,92.03,28,0.03,2,28,100.00,23-Aug-2023
17,68GS2060,GS,95.0,96.0,95.0,95.75,95.53,353,0.34,7,353,100.00,23-Aug-2023
18,695GS2061,GS,99.6,99.6,99.49,99.49,98.66,603,0.6,8,603,100.00,23-Aug-2023
19,699GS2051,GS,102.99,102.99,99.99,99.99,99.0,59,0.06,7,59,100.00,23-Aug-2023
20,706GS2028,GS,102.09,102.65,102.09,102.65,102.13,846,0.87,2,846,100.00,23-Aug-2023
21,710GS2029,GS,101.85,101.85,101.85,101.85,101.8,200,0.2,1,200,100.00,23-Aug-2023
22,718GS2033,GS,100.25,100.5,100.25,100.5,100.25,202,0.2,2,202,100.00,23-Aug-2023
23,718GS2037,GS,99.5,99.65,99.31,99.65,99.5,2000,1.99,5,2000,100.00,23-Aug-2023
24,725GS2063,GS,100.0,100.0,100.0,100.0,99.9,100,0.1,1,100,100.00,23-Aug-2023
25,726GS2032,GS,100.3,100.99,100.09,100.5,100.3,13646,13.71,11,13646,100.00,23-Aug-2023
26,726GS2033,GS,101.0,101.0,100.9,100.9,100.86,474,0.48,6,474,100.00,23-Aug-2023
27,732GS2024,GS,104.56,104.56,104.56,104.56,103.0,1,0.0,1,1,100.00,23-Aug-2023
28,736GS2052,GS,103.0,103.98,103.0,103.5,104.0,225,0.23,7,223,99.11,23-Aug-2023
29,738GS2027,GS,101.7,102.19,101.7,102.08,102.01,50587,51.64,38,48588,96.05,23-Aug-2023
30,73GS2053,GS,100.89,100.89,100.21,100.37,100.9,303,0.31,6,100,33.00,23-Aug-2023
31,741GS2036,GS,102.1,103.0,102.1,103.0,102.4,9773,10.04,13,9672,98.97,23-Aug-2023
32,74GS2062,GS,104.0,104.0,103.0,104.0,103.55,505,0.52,5,505,100.00,23-Aug-2023
33,754GS2036,GS,103.92,104.4,103.92,104.15,104.04,126591,131.83,74,121976,96.35,23-Aug-2023
34,763GS2059,GS,102.6,102.6,102.6,102.6,102.6,100,0.1,1,100,100.00,23-Aug-2023
35,824GS2027,GS,104.0,104.0,103.95,104.0,104.0,3577,3.72,10,3577,100.00,23-Aug-2023
36,824GS2033,GS,108.0,108.0,108.0,108.0,107.0,100,0.11,1,100,100.00,23-Aug-2023
37,897GS2030,GS,115.0,115.0,115.0,115.0,118.0,3279,3.77,5,3279,100.00,23-Aug-2023
38,92GS2030,GS,116.25,116.25,116.0,116.0,116.25,113,0.13,2,113,100.00,23-Aug-2023
