SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
20MICRONS,EQ,97.0,110.8,97.0,108.1,97.7,2284553,2426.53,24898,808016,35.37,05-Aug-2022
21STCENMGM,EQ,24.3,24.6,23.75,24.3,24.15,8013,1.96,179,5072,63.30,05-Aug-2022
3IINFOLTD,EQ,40.5,42.0,39.9,40.85,40.05,533674,219.18,4129,300529,56.31,05-Aug-2022
3MINDIA,EQ,23500.0,24100.0,23110.0,23702.25,23464.85,3603,853.79,2119,1412,39.19,05-Aug-2022
3PLAND,EQ,14.85,15.85,14.85,15.1,15.1,1042,0.16,29,624,59.88,05-Aug-2022
5PAISA,EQ,282.75,283.8,280.55,281.05,282.75,9681,27.3,306,6739,69.61,05-Aug-2022
63MOONS,EQ,203.0,205.0,186.95,188.25,197.85,168360,326.52,4086,110994,65.93,05-Aug-2022
654GS2032,GS,95.45,95.45,95.15,95.17,95.51,5000,4.76,5,5000,100.00,05-Aug-2022
667GS2035,GS,95.45,95.45,94.11,94.11,94.11,100,0.09,3,100,100.00,05-Aug-2022
667GS2050,GS,92.99,93.0,92.99,93.0,91.6,2,0.0,2,1,50.00,05-Aug-2022
676GS2061,GS,95.9,95.9,95.9,95.9,95.0,2,0.0,1,2,100.00,05-Aug-2022
695GS2061,GS,94.5,94.5,92.5,93.17,94.5,2660,2.5,11,2660,100.00,05-Aug-2022
699GS2051,GS,94.88,94.99,94.87,94.99,94.7,156,0.15,8,155,99.36,05-Aug-2022
754GS2036,GS,102.56,102.56,101.05,101.05,102.46,5800,5.86,7,5800,100.00,05-Aug-2022
772GS2049,GS,115.0,115.0,115.0,115.0,114.77,6,0.01,1,6,100.00,05-Aug-2022
795GS2032,GS,110.0,110.0,109.0,109.0,110.0,357,0.39,4,357,100.00,05-Aug-2022
A2ZINFRA,EQ,14.1,14.75,13.7,13.9,14.1,1074939,152.34,1528,682777,63.52,05-Aug-2022
AAATECH,SM,108.0,108.0,108.0,108.0,109.0,6000,6.48,2,3000,50.00,05-Aug-2022
AAKASH,EQ,13.3,13.85,13.3,13.45,13.7,206164,27.93,400,146898,71.25,05-Aug-2022
AAREYDRUGS,EQ,35.7,35.75,34.75,35.1,35.25,17395,6.13,277,12228,70.30,05-Aug-2022
AARON,EQ,126.25,131.0,125.15,129.75,126.25,6622,8.51,190,4025,60.78,05-Aug-2022
AARTIDRUGS,EQ,434.0,436.0,426.0,426.65,433.05,57274,245.74,3706,26558,46.37,05-Aug-2022
AARTIIND,EQ,810.0,823.4,809.9,814.3,809.35,513595,4198.05,21613,145926,28.41,05-Aug-2022
AARTISURF,EQ,790.0,797.85,766.6,770.75,807.65,21822,170.54,2552,12885,59.05,05-Aug-2022
AARVEEDEN,EQ,21.85,22.55,21.3,21.75,21.25,19258,4.24,234,11735,60.94,05-Aug-2022
AARVI,EQ,99.8,120.4,99.0,100.4,100.4,18549,19.19,306,10266,55.35,05-Aug-2022
AAVAS,EQ,2279.0,2279.0,2210.0,2222.75,2259.65,44656,997.6,8002,17103,38.30,05-Aug-2022
ABAN,EQ,45.0,45.75,44.3,44.7,45.1,103655,46.52,1919,64241,61.98,05-Aug-2022
ABB,EQ,2683.6,2742.0,2675.35,2688.2,2668.35,272399,7390.73,27497,133439,48.99,05-Aug-2022
ABBOTINDIA,EQ,20448.85,20600.0,20252.0,20426.25,20413.4,11848,2417.51,4185,3962,33.44,05-Aug-2022
ABCAPITAL,EQ,105.8,106.25,104.6,105.15,105.15,2126415,2242.96,12726,671718,31.59,05-Aug-2022
ABCOTS,SM,37.9,37.9,37.9,37.9,37.9,4000,1.52,1,4000,100.00,05-Aug-2022
ABFRL,EQ,276.9,282.0,272.75,277.9,275.1,6115112,17034.03,53768,1337098,21.87,05-Aug-2022
ABMINTLLTD,BE,78.8,78.8,78.0,78.0,78.75,332,0.26,12,-,-,05-Aug-2022
ABSLAMC,EQ,429.0,433.0,427.5,431.9,426.75,111717,481.7,5751,72973,65.32,05-Aug-2022
ABSLBANETF,EQ,38.95,38.95,37.3,38.0,37.77,8275,3.13,91,6384,77.15,05-Aug-2022
ABSLNN50ET,EQ,42.03,43.5,42.03,42.84,42.76,3482,1.48,64,2071,59.48,05-Aug-2022
ACC,EQ,2230.15,2259.0,2218.6,2254.8,2222.3,291021,6529.72,28262,103247,35.48,05-Aug-2022
ACCELYA,EQ,1092.85,1097.9,1067.3,1087.7,1089.95,18389,199.37,2730,9899,53.83,05-Aug-2022
ACCORD,SM,29.0,29.0,26.3,26.3,27.65,6000,1.69,3,6000,100.00,05-Aug-2022
ACCURACY,EQ,210.55,211.6,208.7,210.95,210.55,10531,22.18,305,8150,77.39,05-Aug-2022
ACE,EQ,221.8,223.9,218.75,219.95,221.3,126544,279.46,3138,56728,44.83,05-Aug-2022
ACEINTEG,SM,29.1,29.1,29.1,29.1,29.2,4500,1.31,1,4500,100.00,05-Aug-2022
ACRYSIL,EQ,639.0,658.0,637.9,645.25,636.8,78697,508.74,5260,39671,50.41,05-Aug-2022
ADANIENT,EQ,2760.0,2767.65,2685.0,2698.4,2723.6,1639981,44494.94,75799,298110,18.18,05-Aug-2022
ADANIGREEN,EQ,2201.65,2209.85,2070.0,2106.2,2190.95,1719376,37022.71,85204,890708,51.80,05-Aug-2022
ADANIPORTS,EQ,811.1,818.7,805.5,810.25,807.25,2807602,22819.68,50813,863474,30.75,05-Aug-2022
ADANIPOWER,EQ,345.7,346.4,329.9,332.05,347.25,11631810,39439.12,157447,5669247,48.74,05-Aug-2022
ADANITRANS,EQ,3539.8,3549.0,3182.8,3313.55,3530.45,695816,23618.64,57624,279669,40.19,05-Aug-2022
ADFFOODS,EQ,733.0,744.05,715.15,719.1,742.9,29214,212.91,2712,13545,46.36,05-Aug-2022
ADL,BE,58.0,59.5,54.7,58.05,56.8,1762,0.98,52,-,-,05-Aug-2022
ADORWELD,EQ,755.5,788.0,755.5,769.55,756.15,22901,177.7,2411,9042,39.48,05-Aug-2022
ADROITINFO,BE,16.5,17.1,16.4,16.55,16.3,93826,15.92,220,-,-,05-Aug-2022
ADSL,EQ,116.85,123.0,115.95,121.9,116.15,270459,324.08,4952,143358,53.01,05-Aug-2022
ADVANIHOTR,EQ,77.7,80.0,76.75,79.65,76.7,93794,74.11,1324,47900,51.07,05-Aug-2022
ADVENZYMES,EQ,290.75,294.7,290.15,292.7,289.4,50731,148.5,2541,20625,40.66,05-Aug-2022
AEGISCHEM,EQ,267.5,271.95,263.5,265.05,268.6,460904,1228.65,20558,221558,48.07,05-Aug-2022
AETHER,EQ,824.0,839.95,822.1,824.6,821.8,134337,1116.42,7453,21474,15.99,05-Aug-2022
AFFLE,EQ,1111.0,1127.4,1095.3,1099.25,1104.8,255845,2821.85,16384,128104,50.07,05-Aug-2022
