,SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
0,20MICRONS,EQ,82.55,85.3,82.55,83.8,83.8,70010,59.08,1248,42389,60.55,21-Apr-2023
1,21STCENMGM,EQ,19.7,19.7,19.7,19.7,20.1,1657,0.33,9,1657,100.00,21-Apr-2023
2,360ONE,EQ,409.85,412.2,404.25,407.0,409.85,146745,596.29,5895,97901,66.72,21-Apr-2023
3,3IINFOLTD,EQ,33.2,33.4,32.95,33.2,33.1,259783,86.17,1491,171890,66.17,21-Apr-2023
4,3MINDIA,EQ,22658.9,22714.7,22300.0,22347.9,22627.85,1055,236.8,592,521,49.38,21-Apr-2023
5,3PLAND,EQ,24.35,24.8,23.5,24.1,23.85,4489,1.09,127,3003,66.90,21-Apr-2023
6,4THDIM,BE,27.6,27.6,27.6,27.6,28.15,15440,4.26,46,-,-,21-Apr-2023
7,574GS2026,GS,98.7,98.7,98.0,98.0,97.52,110,0.11,2,110,100.00,21-Apr-2023
8,5PAISA,EQ,299.0,299.0,293.3,294.85,296.85,6785,20.02,561,3620,53.35,21-Apr-2023
9,63MOONS,EQ,167.15,170.4,165.8,167.8,166.3,76266,127.89,3113,30832,40.43,21-Apr-2023
10,654GS2032,GS,96.25,96.25,96.25,96.25,95.5,100,0.1,1,100,100.00,21-Apr-2023
11,667GS2035,GS,96.25,96.25,96.25,96.25,95.2,2000,1.93,1,2000,100.00,21-Apr-2023
12,667GS2050,GS,94.35,96.09,94.0,94.55,94.36,4457,4.2,7,4049,90.85,21-Apr-2023
13,669GS2024,GS,101.9,101.95,101.9,101.91,101.95,2000,2.04,5,2000,100.00,21-Apr-2023
14,68GS2060,GS,95.2,95.5,95.01,95.25,95.25,7893,7.52,7,7893,100.00,21-Apr-2023
15,695GS2061,GS,99.99,99.99,99.99,99.99,100.0,190,0.19,1,190,100.00,21-Apr-2023
16,699GS2051,GS,98.5,98.5,98.5,98.5,100.0,62,0.06,6,62,100.00,21-Apr-2023
17,706GS2028,GS,100.0,100.0,99.1,99.33,100.0,3900,3.88,6,3900,100.00,21-Apr-2023
18,710GS2029,GS,101.0,101.0,100.0,100.33,100.21,6746,6.77,28,6345,94.06,21-Apr-2023
