,SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
0,20MICRONS,EQ,79.5,79.5,77.0,78.2,78.6,124009,96.77,2325,68696,55.40,05-Apr-2023
1,21STCENMGM,EQ,21.6,21.6,21.6,21.6,21.2,2273,0.49,18,2273,100.00,05-Apr-2023
2,360ONE,EQ,422.0,435.65,421.45,428.45,422.0,126199,541.29,8800,76173,60.36,05-Apr-2023
3,3IINFOLTD,EQ,33.3,36.4,33.3,35.65,32.4,3648301,1273.5,12742,1021319,27.99,05-Apr-2023
4,3MINDIA,EQ,22699.8,22783.65,22440.05,22667.65,22669.1,3427,776.89,2215,1790,52.23,05-Apr-2023
5,3PLAND,EQ,20.8,21.5,20.7,21.45,20.5,14499,3.1,143,6882,47.47,05-Apr-2023
6,4THDIM,BE,33.6,33.6,33.6,33.6,34.25,7417,2.49,56,-,-,05-Apr-2023
7,574GS2026,GS,97.55,97.6,97.55,97.6,97.6,545,0.53,3,545,100.00,05-Apr-2023
8,5PAISA,EQ,285.5,289.0,283.55,286.65,285.05,8660,24.83,580,4823,55.69,05-Apr-2023
9,63MOONS,EQ,183.0,184.15,178.85,180.65,183.25,62726,114.31,2043,27564,43.94,05-Apr-2023
10,654GS2032,GS,97.0,97.0,94.75,94.75,96.55,3673,3.48,3,3573,97.28,05-Apr-2023
11,667GS2035,GS,97.5,97.5,97.5,97.5,95.6,20000,19.5,2,20000,100.00,05-Apr-2023
12,667GS2050,GS,94.0,94.0,93.7,93.7,93.7,2977,2.79,7,2977,100.00,05-Apr-2023
13,68GS2060,GS,95.2,95.2,94.75,94.75,94.6,10,0.01,6,10,100.00,05-Apr-2023
14,695GS2061,GS,96.98,96.98,96.98,96.98,96.7,165,0.16,1,165,100.00,05-Apr-2023
15,699GS2051,GS,101.48,101.48,99.25,99.25,96.76,2,0.0,2,1,50.00,05-Apr-2023
16,710GS2029,GS,100.99,103.15,100.0,102.74,102.17,65949,67.55,51,48702,73.85,05-Apr-2023
17,726GS2032,GS,100.9,101.1,100.9,101.02,100.85,35000,35.36,9,35000,100.00,05-Apr-2023
18,736GS2052,GS,101.75,102.8,101.55,101.55,101.29,612,0.62,4,610,99.67,05-Apr-2023
19,738GS2027,GS,102.73,103.25,102.65,102.94,102.73,91809,94.46,117,64159,69.88,05-Apr-2023
20,741GS2036,GS,102.2,102.2,102.12,102.13,102.7,5002,5.11,5,5001,99.98,05-Apr-2023
