SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
20MICRONS,EQ,72.5,73.8,72.0,72.35,71.55,98968,71.91,1556,57074,57.67,09-Mar-2022
21STCENMGM,EQ,26.9,27.9,26.9,26.9,27.4,27666,7.48,144,25339,91.59,09-Mar-2022
3IINFOLTD,EQ,60.7,60.7,60.7,60.7,57.85,141465,85.87,838,141465,100.00,09-Mar-2022
3MINDIA,EQ,20180.0,20180.0,19826.55,19953.15,19902.05,19116,3809.88,2441,18239,95.41,09-Mar-2022
3PLAND,BE,16.0,16.0,15.75,15.9,15.25,3682,0.59,52,-,-,09-Mar-2022
522GS2025,GS,99.6,99.6,99.6,99.6,99.54,10,0.01,1,10,100.00,09-Mar-2022
563GS2026,GS,100.2,100.2,100.2,100.2,100.17,30,0.03,2,30,100.00,09-Mar-2022
5PAISA,EQ,300.5,315.9,300.5,309.05,298.65,18677,57.64,745,11217,60.06,09-Mar-2022
622GS2035,GS,99.55,99.55,99.55,99.55,99.5,15,0.01,3,15,100.00,09-Mar-2022
63MOONS,BE,203.9,211.65,202.1,211.65,201.6,33947,71.04,588,-,-,09-Mar-2022
667GS2050,GS,96.1,96.1,95.42,95.9,96.0,5849,5.6,21,4899,83.76,09-Mar-2022
676GS2061,GS,96.0,97.7,95.05,97.7,96.0,2010,1.91,9,2010,100.00,09-Mar-2022
699GS2051,GS,104.89,104.89,99.0,99.05,99.9,214,0.21,5,211,98.60,09-Mar-2022
716GS2050,GS,106.6,106.6,106.6,106.6,106.55,10,0.01,1,10,100.00,09-Mar-2022
717GS2028,GS,103.25,103.25,103.25,103.25,103.2,10,0.01,1,10,100.00,09-Mar-2022
726GS2029,GS,96.21,96.21,96.21,96.21,101.21,30,0.03,1,30,100.00,09-Mar-2022
737GS2023,GS,102.0,102.24,102.0,102.24,102.02,410,0.42,2,410,100.00,09-Mar-2022
762GS2039,GS,114.05,114.05,114.05,114.05,114.03,10,0.01,1,10,100.00,09-Mar-2022
769GS2043,GS,111.0,111.0,111.0,111.0,109.0,1000,1.11,1,1000,100.00,09-Mar-2022
772GS2055,GS,114.5,115.0,114.5,115.0,114.5,1300,1.49,3,1300,100.00,09-Mar-2022
