,SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
0,20MICRONS,EQ,65.0,68.4,63.05,64.7,64.2,187381,120.33,2637,131363,70.10,28-Mar-2023
1,21STCENMGM,EQ,20.0,20.0,20.0,20.0,19.65,2109,0.42,13,2109,100.00,28-Mar-2023
2,360ONE,EQ,428.55,437.95,422.0,435.95,428.65,182283,787.99,13398,121949,66.90,28-Mar-2023
3,3IINFOLTD,EQ,28.0,28.25,26.25,26.45,28.2,688053,186.81,4719,497646,72.33,28-Mar-2023
4,3MINDIA,EQ,22751.0,22948.0,22208.4,22768.4,22752.6,4724,1063.46,1603,2253,47.69,28-Mar-2023
5,3PLAND,EQ,20.6,20.65,19.85,20.1,20.35,4147,0.84,214,2394,57.73,28-Mar-2023
6,4THDIM,BE,36.35,36.35,36.35,36.35,37.1,485,0.18,29,-,-,28-Mar-2023
7,574GS2026,GS,97.6,97.6,97.6,97.6,96.0,1580,1.54,3,1580,100.00,28-Mar-2023
8,585GS2030,GS,95.0,95.0,95.0,95.0,95.0,1000,0.95,1,1000,100.00,28-Mar-2023
9,5PAISA,EQ,280.05,283.95,274.05,275.4,280.6,18697,51.79,923,11455,61.27,28-Mar-2023
10,618GS2024,GS,100.9,100.9,100.9,100.9,100.89,6800,6.86,2,6800,100.00,28-Mar-2023
11,63MOONS,EQ,179.05,183.45,172.95,176.75,177.7,672498,1184.5,4522,542011,80.60,28-Mar-2023
12,667GS2035,GS,95.0,95.0,95.0,95.0,96.63,10,0.01,1,10,100.00,28-Mar-2023
13,667GS2050,GS,96.15,96.15,96.15,96.15,94.0,1,0.0,1,1,100.00,28-Mar-2023
14,669GS2024,GS,100.4,100.4,100.03,100.03,100.4,200,0.2,2,200,100.00,28-Mar-2023
15,676GS2061,GS,94.0,94.5,94.0,94.5,94.0,1330,1.25,8,1330,100.00,28-Mar-2023
16,695GS2061,GS,96.5,96.6,96.01,96.01,96.7,3101,2.99,7,3101,100.00,28-Mar-2023
17,699GS2051,GS,97.9,97.9,96.95,96.95,96.9,62,0.06,3,62,100.00,28-Mar-2023
18,710GS2029,GS,102.17,102.17,101.5,102.0,102.17,62300,63.34,17,60300,96.79,28-Mar-2023
19,716GS2050,GS,101.0,101.0,99.1,101.0,101.0,118,0.12,5,118,100.00,28-Mar-2023
20,719GS2060,GS,97.5,97.5,97.5,97.5,102.55,200,0.2,1,200,100.00,28-Mar-2023
21,726GS2032,GS,100.49,100.8,100.49,100.8,100.5,5099,5.13,9,5099,100.00,28-Mar-2023
22,726GS2033,GS,100.5,100.5,100.5,100.5,99.9,2000,2.01,2,2000,100.00,28-Mar-2023
23,727GS2026,GS,103.0,103.0,102.9,102.95,103.0,1000,1.03,2,1000,100.00,28-Mar-2023
24,738GS2027,GS,102.5,102.9,102.5,102.86,102.88,35608,36.57,24,35608,100.00,28-Mar-2023
25,741GS2036,GS,102.8,102.8,101.95,101.95,101.9,200,0.2,4,200,100.00,28-Mar-2023
26,74GS2062,GS,100.01,100.75,100.01,100.49,101.49,27209,27.31,24,25000,91.88,28-Mar-2023
27,754GS2036,GS,103.95,104.1,103.9,103.92,103.9,177841,184.89,128,177741,99.94,28-Mar-2023
28,757GS2033,GS,100.8,100.8,100.8,100.8,103.68,1,0.0,1,1,100.00,28-Mar-2023
29,768GS2023,GS,102.5,102.55,102.5,102.55,102.5,3300,3.38,6,3300,100.00,28-Mar-2023
30,915GS2024,GS,106.27,106.27,106.27,106.27,105.0,100000,106.27,1,100000,100.00,28-Mar-2023
31,A2ZINFRA,EQ,5.8,6.8,5.6,6.8,5.7,2847984,182.57,1904,2021516,70.98,28-Mar-2023
32,AAATECH,EQ,45.95,46.9,42.0,43.0,44.95,58627,25.97,568,52378,89.34,28-Mar-2023
33,AAKASH,EQ,6.2,6.4,6.0,6.1,6.3,275024,16.98,601,205005,74.54,28-Mar-2023
34,AAREYDRUGS,EQ,23.05,23.35,22.3,22.6,22.8,25872,5.88,336,13876,53.63,28-Mar-2023
35,AARON,EQ,181.2,183.85,177.2,179.15,181.25,8139,14.71,520,4934,60.62,28-Mar-2023
36,AARTIDRUGS,EQ,365.2,378.8,341.0,348.65,365.2,1267722,4534.7,35563,155136,12.24,28-Mar-2023
37,AARTIIND,EQ,499.0,499.75,482.45,491.25,491.9,1156199,5677.81,31199,430905,37.27,28-Mar-2023
38,AARTIPHARM,EQ,285.0,285.0,274.9,278.85,282.8,240227,667.39,7393,173578,72.26,28-Mar-2023
39,AARTIPP,E1,187.55,187.55,182.0,183.0,189.5,52,0.1,15,51,98.08,28-Mar-2023
40,AARTISURF,EQ,442.25,446.65,418.05,420.5,442.25,20828,88.83,2645,12816,61.53,28-Mar-2023
41,AARVEEDEN,EQ,18.35,18.35,17.05,17.3,17.85,13831,2.43,250,10156,73.43,28-Mar-2023
42,AARVI,EQ,105.65,105.65,100.5,102.9,108.6,44232,45.07,910,28777,65.06,28-Mar-2023
43,AAVAS,EQ,1629.25,1647.0,1608.2,1618.5,1622.4,125635,2037.66,17846,66526,52.95,28-Mar-2023
44,ABAN,EQ,34.15,34.4,31.4,31.75,33.95,203568,65.89,3052,126055,61.92,28-Mar-2023
45,ABB,EQ,3357.0,3385.0,3303.0,3338.65,3324.6,184543,6159.16,21549,52596,28.50,28-Mar-2023
46,ABBOTINDIA,EQ,21426.0,21678.7,21306.55,21595.05,21426.75,11054,2383.31,2805,7194,65.08,28-Mar-2023
47,ABCAPITAL,EQ,146.5,149.1,143.6,146.8,146.0,8032279,11746.57,37170,2024318,25.20,28-Mar-2023
48,ABFRL,EQ,209.05,210.25,206.2,208.6,209.0,1099009,2287.26,13194,317352,28.88,28-Mar-2023
49,ABMINTLLTD,BE,60.85,60.85,60.85,60.85,64.05,25,0.02,2,-,-,28-Mar-2023
50,ABSLAMC,EQ,312.1,323.7,307.0,309.25,312.25,361335,1130.57,11149,152281,42.14,28-Mar-2023
51,ABSLBANETF,EQ,40.65,40.65,39.31,39.6,39.45,15998,6.32,429,12585,78.67,28-Mar-2023
52,ABSLNN50ET,EQ,38.4,39.89,37.9,38.34,38.5,7559,2.88,258,4623,61.16,28-Mar-2023
53,ACC,EQ,1693.0,1696.0,1592.55,1613.95,1684.95,1032882,16804.72,58109,224081,21.69,28-Mar-2023
54,ACCELYA,EQ,1157.55,1167.85,1123.0,1148.5,1151.75,22287,255.33,2563,13309,59.72,28-Mar-2023
55,ACCORD,SM,21.5,21.5,21.5,21.5,22.6,4000,0.86,2,4000,100.00,28-Mar-2023
56,ACCURACY,EQ,13.8,14.0,12.35,13.45,13.45,121205,16.17,452,94106,77.64,28-Mar-2023
57,ACE,EQ,380.9,384.9,375.1,379.35,382.55,270474,1029.0,10755,96254,35.59,28-Mar-2023
58,ACEINTEG,BE,39.35,39.8,37.6,37.6,39.3,1185,0.46,13,-,-,28-Mar-2023
59,ACI,EQ,661.95,669.25,646.1,651.7,658.65,185367,1211.86,6234,119297,64.36,28-Mar-2023
60,ADANIENT,EQ,1727.95,1733.0,1573.0,1600.85,1723.05,8144878,132846.35,355424,1364789,16.76,28-Mar-2023
61,ADANIGREEN,EQ,950.0,953.8,935.65,935.65,984.9,1057688,9947.47,28680,552877,52.27,28-Mar-2023
62,ADANIPORTS,EQ,622.6,627.8,571.55,593.4,629.1,19860622,117985.0,255631,1807434,9.10,28-Mar-2023
63,ADANIPOWER,EQ,178.95,183.0,173.85,173.85,183.0,5385184,9423.02,47730,2879170,53.46,28-Mar-2023
64,ADANITRANS,EQ,1025.0,1033.5,1015.0,1015.0,1068.4,265756,2709.67,7557,143944,54.16,28-Mar-2023
65,ADFFOODS,EQ,684.1,688.4,667.3,674.85,682.6,8899,60.17,871,5159,57.97,28-Mar-2023
66,ADL,BE,61.0,61.0,58.05,58.05,61.1,931,0.54,14,-,-,28-Mar-2023
67,ADORWELD,EQ,925.9,934.8,901.0,902.9,924.35,20812,190.88,2963,7428,35.69,28-Mar-2023
68,ADROITINFO,EQ,20.55,21.7,20.15,20.4,20.5,33719,6.96,135,27202,80.67,28-Mar-2023
69,ADSL,EQ,74.95,74.95,72.0,72.9,74.95,180564,133.06,2869,104011,57.60,28-Mar-2023
70,ADVANIHOTR,EQ,68.0,68.65,66.6,67.45,67.95,19456,13.09,356,12790,65.74,28-Mar-2023
71,ADVENZYMES,EQ,230.5,231.9,225.0,230.0,229.5,86054,196.71,4452,59064,68.64,28-Mar-2023
72,AEGISCHEM,EQ,378.95,382.7,372.35,376.9,380.0,354701,1336.67,14977,123844,34.92,28-Mar-2023
73,AETHER,EQ,874.95,879.05,855.55,867.15,866.0,14209,122.52,1313,9141,64.33,28-Mar-2023
74,AFFLE,EQ,936.0,962.4,928.05,951.05,935.7,276000,2614.08,23221,112760,40.86,28-Mar-2023
75,AGARIND,EQ,558.0,565.0,537.0,551.2,555.0,39185,214.18,2434,24607,62.80,28-Mar-2023
76,AGARWALFT,SM,38.0,38.0,38.0,38.0,38.5,3000,1.14,1,3000,100.00,28-Mar-2023
77,AGI,EQ,323.9,326.4,313.6,316.75,322.25,276449,877.77,8070,123433,44.65,28-Mar-2023
78,AGNI,SM,18.3,18.4,18.3,18.35,19.1,80000,14.67,8,60000,75.00,28-Mar-2023
79,AGRITECH,EQ,93.7,94.15,89.15,90.05,92.95,24377,22.37,466,20050,82.25,28-Mar-2023
80,AGROPHOS,EQ,31.05,31.8,29.9,30.65,31.3,57469,17.73,1143,21412,37.26,28-Mar-2023
81,AGSTRA,EQ,47.4,47.4,44.65,44.95,46.95,629366,287.1,3861,406127,64.53,28-Mar-2023
82,AHL,EQ,224.05,224.6,219.85,220.25,223.5,41643,91.78,599,33437,80.29,28-Mar-2023
83,AHLADA,EQ,85.75,87.8,80.25,81.4,85.25,27619,22.84,295,24988,90.47,28-Mar-2023
84,AHLEAST,EQ,87.05,88.75,83.35,86.3,86.95,6873,5.86,317,3801,55.30,28-Mar-2023
85,AHLUCONT,EQ,522.0,535.0,482.0,527.55,518.9,120846,623.78,9759,65888,54.52,28-Mar-2023
86,AIAENG,EQ,2890.95,2924.05,2837.1,2879.25,2890.95,58901,1697.06,11587,25356,43.05,28-Mar-2023
87,AILIMITED,SM,39.0,39.0,39.0,39.0,37.5,3000,1.17,1,3000,100.00,28-Mar-2023
88,AIRAN,EQ,14.8,14.9,13.25,13.9,14.55,285995,40.42,1500,150640,52.67,28-Mar-2023
89,AIROLAM,EQ,68.05,68.35,66.25,66.8,67.2,4447,2.99,138,2673,60.11,28-Mar-2023
90,AIRTELPP,E1,376.7,379.2,359.05,361.85,376.75,123325,448.14,4837,76887,62.35,28-Mar-2023
91,AISL,SM,39.75,40.0,39.75,40.0,41.8,3600,1.43,3,3600,100.00,28-Mar-2023
92,AJANTPHARM,EQ,1179.9,1179.9,1145.45,1160.4,1175.25,41123,477.95,7045,16941,41.20,28-Mar-2023
93,AJMERA,EQ,275.75,277.1,274.5,274.9,275.15,28822,79.27,496,25047,86.90,28-Mar-2023
94,AJOONI,EQ,3.75,3.75,3.05,3.35,3.75,775276,26.48,1166,536182,69.16,28-Mar-2023
95,AKASH,EQ,24.05,25.5,23.05,23.5,24.85,54577,12.98,564,31459,57.64,28-Mar-2023
96,AKG,EQ,29.5,30.15,29.05,29.25,29.5,47790,14.18,164,31112,65.10,28-Mar-2023
97,AKSHAR,BE,60.4,60.9,60.4,60.9,60.45,19220,11.64,13,-,-,28-Mar-2023
98,AKSHARCHEM,EQ,207.25,208.05,201.05,202.2,207.9,8613,17.57,651,6364,73.89,28-Mar-2023
99,AKSHOPTFBR,EQ,8.85,9.0,8.35,8.45,8.85,331521,28.78,558,207241,62.51,28-Mar-2023
100,AKZOINDIA,EQ,2320.0,2360.0,2301.1,2331.2,2317.15,13899,325.09,6149,8820,63.46,28-Mar-2023
101,ALANKIT,EQ,7.55,7.65,7.25,7.3,7.55,324708,23.78,470,294731,90.77,28-Mar-2023
102,ALBERTDAVD,EQ,536.45,536.45,512.25,517.4,535.3,3436,17.88,430,2446,71.19,28-Mar-2023
103,ALEMBICLTD,EQ,58.5,58.5,56.0,56.3,57.55,154144,87.48,1388,120692,78.30,28-Mar-2023
104,ALICON,EQ,670.05,679.95,647.05,662.45,670.0,20558,134.63,4139,13534,65.83,28-Mar-2023
105,ALKALI,EQ,91.6,95.45,87.0,88.3,91.55,25151,22.77,700,12638,50.25,28-Mar-2023
106,ALKEM,EQ,3231.9,3259.9,3201.6,3240.8,3227.95,56411,1817.78,10081,14810,26.25,28-Mar-2023
107,ALKYLAMINE,EQ,2220.0,2232.95,2146.1,2152.7,2224.95,35596,776.54,8164,19061,53.55,28-Mar-2023
108,ALLCARGO,EQ,354.0,362.0,347.6,351.25,346.45,703748,2499.57,32600,168751,23.98,28-Mar-2023
109,ALLETEC,SM,89.7,90.0,83.05,85.05,89.7,425600,365.54,47,408000,95.86,28-Mar-2023
110,ALLSEC,EQ,473.65,476.95,469.05,473.25,477.35,34099,161.25,831,30506,89.46,28-Mar-2023
111,ALMONDZ,EQ,61.8,62.65,60.0,60.6,61.8,20712,12.66,360,16859,81.40,28-Mar-2023
112,ALOKINDS,EQ,11.6,11.7,10.9,11.0,11.6,6089554,681.97,6785,3344473,54.92,28-Mar-2023
113,ALPA,EQ,54.9,54.9,50.3,50.65,53.15,46461,24.02,1121,22185,47.75,28-Mar-2023
