,SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
0,20MICRONS,EQ,66.15,67.3,66.15,66.95,65.65,32136,21.47,832,16707,51.99,17-Mar-2023
1,21STCENMGM,EQ,17.5,17.85,17.5,17.55,17.5,3956,0.7,66,3445,87.08,17-Mar-2023
2,360ONE,EQ,435.0,435.0,423.05,424.4,433.1,158085,679.55,12681,101924,64.47,17-Mar-2023
3,3IINFOLTD,EQ,30.7,31.3,30.3,30.5,30.65,338647,103.97,3175,218263,64.45,17-Mar-2023
4,3MINDIA,EQ,23163.1,23350.0,22880.0,22936.35,22982.45,1281,295.9,856,514,40.12,17-Mar-2023
5,3PLAND,EQ,20.35,21.1,19.7,21.1,20.1,8705,1.8,222,6517,74.87,17-Mar-2023
6,4THDIM,BE,41.75,41.75,41.75,41.75,42.6,5659,2.36,109,-,-,17-Mar-2023
7,574GS2026,GS,96.75,96.85,96.75,96.85,96.25,14900,14.42,2,14900,100.00,17-Mar-2023
8,5PAISA,EQ,291.05,299.0,288.0,291.5,286.75,19700,57.46,954,8649,43.90,17-Mar-2023
9,63MOONS,EQ,165.85,171.0,162.05,168.85,164.0,156220,259.51,5045,49207,31.50,17-Mar-2023
10,654GS2032,GS,95.92,95.92,95.92,95.92,95.92,10000,9.59,1,10000,100.00,17-Mar-2023
11,667GS2050,GS,93.5,94.09,93.5,93.9,93.42,1136,1.06,8,1136,100.00,17-Mar-2023
12,669GS2024,GS,100.01,100.01,100.01,100.01,100.0,100,0.1,1,100,100.00,17-Mar-2023
13,695GS2061,GS,97.5,97.5,97.5,97.5,97.55,1110,1.08,3,1110,100.00,17-Mar-2023
14,699GS2051,GS,97.0,97.15,95.0,95.01,97.0,2409,2.3,5,2409,100.00,17-Mar-2023
15,726GS2032,GS,100.4,100.99,100.4,100.41,100.13,11000,11.05,5,11000,100.00,17-Mar-2023
16,736GS2052,GS,101.85,101.85,101.85,101.85,101.85,300,0.31,1,300,100.00,17-Mar-2023
17,738GS2027,GS,102.55,102.95,102.3,102.61,102.5,16434,16.86,9,16433,99.99,17-Mar-2023
18,74GS2062,GS,102.7,102.7,102.0,102.0,102.7,1040,1.06,8,940,90.38,17-Mar-2023
19,754GS2036,GS,103.74,103.79,103.55,103.65,103.5,80778,83.8,43,80778,100.00,17-Mar-2023
20,772GS2049,GS,114.02,114.02,114.02,114.02,120.0,2,0.0,1,2,100.00,17-Mar-2023
21,828GS2032,GS,107.25,107.25,107.0,107.0,107.25,2368,2.54,3,2368,100.00,17-Mar-2023
22,82GS2025,GS,106.0,106.1,106.0,106.1,105.0,2,0.0,2,0,0.00,17-Mar-2023
23,883GS2041,GS,116.75,116.75,116.75,116.75,116.25,1701,1.99,1,1701,100.00,17-Mar-2023
24,A2ZINFRA,EQ,6.9,6.9,6.5,6.65,6.6,127282,8.46,440,73717,57.92,17-Mar-2023
25,AAATECH,EQ,49.3,52.75,49.3,52.0,49.5,21006,10.78,203,16330,77.74,17-Mar-2023
26,AAKASH,EQ,6.5,6.7,6.5,6.65,6.55,144067,9.59,484,89184,61.90,17-Mar-2023
27,AAREYDRUGS,EQ,26.05,26.5,25.75,26.25,25.75,39107,10.22,592,15547,39.76,17-Mar-2023
28,AARON,EQ,182.15,184.8,179.0,183.05,177.3,6476,11.74,318,4119,63.60,17-Mar-2023
29,AARTIDRUGS,EQ,324.6,327.55,315.0,317.1,322.65,126692,407.44,8707,38008,30.00,17-Mar-2023
30,AARTIIND,EQ,520.35,533.5,519.75,527.8,520.2,728767,3854.81,18863,255322,35.03,17-Mar-2023
31,AARTIPHARM,EQ,295.95,295.95,283.8,285.9,291.1,75035,217.6,5228,53046,70.70,17-Mar-2023
32,AARTIPP,E1,214.9,230.05,200.05,205.0,213.45,43,0.09,25,38,88.37,17-Mar-2023
33,AARTISURF,EQ,492.0,499.85,479.95,483.65,485.85,12340,60.26,1679,5216,42.27,17-Mar-2023
34,AARVEEDEN,EQ,20.5,20.5,18.5,18.9,19.9,13150,2.54,298,9703,73.79,17-Mar-2023
35,AARVI,EQ,110.95,113.0,110.05,111.8,109.6,5257,5.88,222,3293,62.64,17-Mar-2023
36,AAVAS,EQ,1739.9,1752.95,1630.0,1662.2,1735.3,514083,8611.5,25212,389743,75.81,17-Mar-2023
37,ABAN,EQ,37.65,38.0,37.05,37.6,37.4,67424,25.33,1318,38808,57.56,17-Mar-2023
38,ABB,EQ,3347.05,3364.0,3286.6,3312.55,3327.95,256724,8529.44,30940,111710,43.51,17-Mar-2023
39,ABBOTINDIA,EQ,20726.95,20993.95,20600.0,20928.3,20704.0,7184,1496.33,3261,3247,45.20,17-Mar-2023
40,ABCAPITAL,EQ,150.0,154.8,149.3,153.65,148.8,4338216,6628.24,36508,1063216,24.51,17-Mar-2023
41,ABFRL,EQ,216.05,217.75,213.1,215.05,215.0,1559082,3359.36,11216,812842,52.14,17-Mar-2023
42,ABMINTLLTD,EQ,64.55,64.55,64.55,64.55,61.5,440,0.28,8,440,100.00,17-Mar-2023
43,ABSLAMC,EQ,357.0,364.9,356.65,359.55,356.65,151690,545.64,4030,105371,69.46,17-Mar-2023
44,ABSLBANETF,EQ,40.3,40.3,38.96,39.46,39.11,156358,61.51,403,131272,83.96,17-Mar-2023
45,ABSLNN50ET,EQ,39.48,39.48,38.1,39.0,38.52,915,0.36,162,860,93.99,17-Mar-2023
46,ACC,EQ,1774.7,1774.7,1723.05,1730.4,1750.3,566675,9854.25,32221,247915,43.75,17-Mar-2023
47,ACCELYA,EQ,1088.15,1186.9,1080.3,1174.0,1077.4,76947,881.25,9602,33291,43.26,17-Mar-2023
