SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
20MICRONS,EQ,76.55,78.45,75.2,76.65,76.5,107409,82.57,1646,55389,51.57,24-Mar-2022
21STCENMGM,EQ,29.2,29.2,29.2,29.2,28.65,2762,0.81,11,2762,100.00,24-Mar-2022
3IINFOLTD,EQ,56.1,56.95,55.2,55.8,56.15,712639,399.54,5512,506886,71.13,24-Mar-2022
3MINDIA,EQ,20210.0,20324.65,19899.85,19976.8,20250.35,2642,529.05,1768,1665,63.02,24-Mar-2022
3PLAND,BE,15.9,15.9,14.95,15.45,15.6,3632,0.55,45,-,-,24-Mar-2022
509GS2022,GS,101.5,101.5,101.5,101.5,101.2,50,0.05,1,50,100.00,24-Mar-2022
563GS2026,GS,99.99,99.99,99.99,99.99,100.9,200,0.2,1,200,100.00,24-Mar-2022
5PAISA,EQ,350.0,357.75,346.35,350.35,357.7,23193,81.89,1350,11333,48.86,24-Mar-2022
610GS2031,GS,100.0,100.0,94.1,94.1,99.0,71,0.07,4,51,71.83,24-Mar-2022
63MOONS,BE,212.95,222.95,210.0,222.0,212.35,37509,82.53,745,-,-,24-Mar-2022
667GS2050,GS,96.39,96.39,95.5,96.0,96.39,13141,12.57,9,10001,76.11,24-Mar-2022
676GS2061,GS,96.6,98.0,96.4,98.0,96.8,16457,15.93,13,11457,69.62,24-Mar-2022
699GS2051,GS,97.81,97.81,97.81,97.81,97.81,100,0.1,1,100,100.00,24-Mar-2022
719GS2060,GS,102.9,102.9,102.01,102.01,98.0,690,0.71,4,690,100.00,24-Mar-2022
762GS2039,GS,109.95,109.95,109.95,109.95,109.7,1,0.0,1,1,100.00,24-Mar-2022
763GS2059,GS,120.0,120.0,120.0,120.0,114.4,1,0.0,1,1,100.00,24-Mar-2022
817GS2044,GS,114.01,114.01,114.01,114.01,114.0,27,0.03,3,27,100.00,24-Mar-2022
A2ZINFRA,EQ,9.9,10.1,9.65,9.85,9.95,459151,45.23,614,385899,84.05,24-Mar-2022
AAKASH,BE,25.8,25.8,23.9,25.65,25.15,146536,36.92,391,-,-,24-Mar-2022
AAREYDRUGS,EQ,42.3,43.4,42.3,42.75,42.3,36291,15.59,506,24925,68.68,24-Mar-2022
AARON,EQ,118.0,119.9,115.05,117.4,115.55,4395,5.18,140,2626,59.75,24-Mar-2022
AARTIDRUGS,EQ,444.85,447.25,436.0,438.65,444.85,192727,848.89,7199,116572,60.49,24-Mar-2022
AARTIIND,EQ,912.55,925.85,909.6,919.4,912.55,446309,4103.96,25505,201229,45.09,24-Mar-2022
AARTISURF,EQ,845.5,860.0,824.45,834.95,833.0,43232,363.87,4685,25025,57.89,24-Mar-2022
AARVEEDEN,EQ,25.35,25.35,24.5,25.25,24.8,18240,4.6,166,16073,88.12,24-Mar-2022
AARVI,EQ,91.55,93.9,86.6,90.65,89.8,19001,17.44,313,10899,57.36,24-Mar-2022
AAVAS,EQ,2317.95,2317.95,2237.95,2258.2,2312.4,181406,4111.58,22518,95359,52.57,24-Mar-2022
ABAN,EQ,49.0,50.65,48.8,49.25,49.05,161299,80.14,1596,98794,61.25,24-Mar-2022
