,SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
0,20MICRONS,EQ,71.35,72.65,70.9,72.0,70.85,82537,59.43,1115,59526,72.12,06-Mar-2023
1,21STCENMGM,EQ,16.9,17.2,16.9,17.2,16.9,8119,1.39,146,6281,77.36,06-Mar-2023
2,360ONE,EQ,445.0,455.0,440.05,446.6,446.8,123558,555.43,6457,69985,56.64,06-Mar-2023
3,3IINFOLTD,EQ,33.55,34.65,33.15,33.65,33.4,413416,140.48,3202,225286,54.49,06-Mar-2023
4,3MINDIA,EQ,23160.05,23464.4,23100.25,23406.3,23202.8,3650,852.88,1709,2486,68.11,06-Mar-2023
5,3PLAND,EQ,22.85,22.85,21.05,21.6,22.0,17863,3.86,348,10597,59.32,06-Mar-2023
6,4THDIM,BE,39.75,40.0,39.3,39.9,39.25,702223,279.35,2023,-,-,06-Mar-2023
7,563GS2026,GS,97.0,97.0,97.0,97.0,97.0,2000,1.94,1,2000,100.00,06-Mar-2023
8,5PAISA,EQ,314.6,327.55,296.0,298.7,278.4,480694,1499.99,23187,114219,23.76,06-Mar-2023
9,610GS2031,GS,94.0,94.0,94.0,94.0,94.0,900,0.85,4,900,100.00,06-Mar-2023
10,622GS2035,GS,93.0,93.0,93.0,93.0,92.91,500,0.47,1,500,100.00,06-Mar-2023
11,63MOONS,EQ,198.4,213.4,198.4,206.0,198.2,535911,1116.08,11806,113660,21.21,06-Mar-2023
12,654GS2032,GS,98.2,98.2,97.97,97.97,94.35,6635,6.51,3,6635,100.00,06-Mar-2023
13,667GS2050,GS,95.55,95.55,95.55,95.55,95.5,1,0.0,1,1,100.00,06-Mar-2023
14,669GS2024,GS,100.5,100.5,100.5,100.5,100.51,2100,2.11,2,2100,100.00,06-Mar-2023
15,676GS2061,GS,94.0,95.0,94.0,95.0,95.1,3790,3.57,5,3790,100.00,06-Mar-2023
16,695GS2061,GS,96.5,96.5,96.5,96.5,97.0,2635,2.54,5,2635,100.00,06-Mar-2023
17,699GS2051,GS,96.75,97.5,96.75,97.5,98.2,2841,2.75,3,2841,100.00,06-Mar-2023
18,710GS2029,GS,101.2,101.49,100.52,101.47,101.2,20230,20.42,17,19254,95.18,06-Mar-2023
19,716GS2050,GS,99.0,99.0,99.0,99.0,103.0,15809,15.65,1,15809,100.00,06-Mar-2023
20,726GS2032,GS,99.75,99.75,99.52,99.59,99.7,81283,80.96,56,81283,100.00,06-Mar-2023
21,738GS2027,GS,102.35,102.35,101.5,101.8,102.35,9501,9.67,10,9501,100.00,06-Mar-2023
22,74GS2062,GS,104.68,104.68,104.68,104.68,104.69,267,0.28,3,267,100.00,06-Mar-2023
23,754GS2036,GS,103.02,103.2,102.85,103.0,102.97,217009,223.65,142,212009,97.70,06-Mar-2023
24,824GS2027,GS,141.58,141.58,128.14,128.14,134.84,3,0.0,2,3,100.00,06-Mar-2023
25,883GS2041,GS,116.0,116.25,116.0,116.25,115.76,782,0.91,2,782,100.00,06-Mar-2023
26,897GS2030,GS,115.0,115.0,114.5,114.5,115.0,2025,2.32,2,2025,100.00,06-Mar-2023
27,92GS2030,GS,114.0,114.0,114.0,114.0,114.1,5,0.01,1,5,100.00,06-Mar-2023
28,A2ZINFRA,EQ,7.2,7.3,6.85,6.95,7.15,510653,35.83,991,257932,50.51,06-Mar-2023
29,AAATECH,EQ,55.8,57.2,55.25,56.35,54.85,4751,2.66,527,1919,40.39,06-Mar-2023
30,AAKASH,EQ,6.8,7.1,6.75,7.0,6.85,481433,33.67,884,346679,72.01,06-Mar-2023
31,AAREYDRUGS,EQ,30.2,30.2,29.0,29.15,29.1,10518,3.08,180,6751,64.19,06-Mar-2023
32,AARON,EQ,187.1,194.6,183.1,185.95,192.7,30493,56.41,1161,17241,56.54,06-Mar-2023
33,AARTIDRUGS,EQ,366.95,368.2,356.0,359.1,366.3,95035,344.99,4576,54719,57.58,06-Mar-2023
34,AARTIIND,EQ,547.0,555.9,545.0,547.65,545.1,759988,4189.31,24438,180994,23.82,06-Mar-2023
35,AARTIPHARM,EQ,301.0,309.9,300.25,305.25,300.0,209425,640.24,12649,161652,77.19,06-Mar-2023
36,AARTIPP,E1,210.5,229.35,210.5,218.0,219.5,39,0.09,17,36,92.31,06-Mar-2023
37,AARTISURF,EQ,528.0,532.0,518.1,521.5,524.75,9186,48.09,875,5547,60.39,06-Mar-2023
38,AARTISURF,P1,139.5,140.0,139.5,140.0,140.0,55,0.08,3,55,100.00,06-Mar-2023
39,AARVEEDEN,EQ,21.45,21.9,20.7,21.05,21.55,4040,0.86,272,2813,69.63,06-Mar-2023
40,AARVI,EQ,121.5,121.55,118.55,120.5,118.7,9407,11.34,362,5811,61.77,06-Mar-2023
41,AAVAS,EQ,1837.6,1852.0,1820.0,1827.25,1828.0,73569,1347.71,14548,40491,55.04,06-Mar-2023
42,ABAN,EQ,40.25,41.5,40.25,40.55,40.6,73041,29.74,1416,37818,51.78,06-Mar-2023
43,ABB,EQ,3339.9,3364.75,3301.35,3318.45,3328.75,294806,9827.03,32517,165807,56.24,06-Mar-2023
44,ABBOTINDIA,EQ,20163.0,20676.0,20163.0,20575.55,20161.95,15704,3224.02,5599,6188,39.40,06-Mar-2023
45,ABCAPITAL,EQ,155.45,156.9,153.8,156.25,154.55,2908665,4530.62,20897,1202602,41.35,06-Mar-2023
46,ABFRL,EQ,237.5,239.65,236.0,236.65,236.0,1339447,3185.4,14480,406399,30.34,06-Mar-2023
47,ABMINTLLTD,EQ,43.5,43.85,43.45,43.85,39.9,2034,0.89,38,2022,99.41,06-Mar-2023
48,ABSLAMC,EQ,380.0,381.75,376.25,376.9,378.1,162148,612.93,4315,127172,78.43,06-Mar-2023
49,ABSLBANETF,EQ,42.23,42.23,41.18,41.37,41.18,7670,3.18,368,2932,38.23,06-Mar-2023
50,ABSLNN50ET,EQ,39.7,39.8,38.54,39.49,39.18,18132,7.1,339,9906,54.63,06-Mar-2023
51,ACC,EQ,1905.0,1932.3,1855.0,1865.8,1894.05,1384486,26144.93,64800,210806,15.23,06-Mar-2023
52,ACCELYA,EQ,1181.25,1184.4,1153.0,1157.1,1172.0,21426,250.61,3996,12167,56.79,06-Mar-2023
53,ACCURACY,EQ,17.7,18.0,16.9,17.05,17.2,233485,40.62,559,149050,63.84,06-Mar-2023
54,ACE,EQ,371.8,376.3,367.6,368.85,370.15,310042,1152.15,10177,118917,38.36,06-Mar-2023
55,ACEINTEG,BE,47.8,51.85,47.8,50.3,50.2,2499,1.23,40,-,-,06-Mar-2023
56,ACI,EQ,652.05,652.05,637.05,644.1,648.8,174698,1124.79,8013,112052,64.14,06-Mar-2023
57,ADANIENT,EQ,1966.7,2135.0,1855.0,1982.9,1879.5,27180456,549328.4,1230939,3769217,13.87,06-Mar-2023
58,ADANIGREEN,EQ,589.8,589.8,589.8,589.8,561.75,155806,918.94,2312,87151,55.94,06-Mar-2023
59,ADANIPORTS,EQ,690.0,722.75,681.1,690.75,684.65,37435406,262452.9,584481,5624817,15.03,06-Mar-2023
60,ADANIPOWER,EQ,177.75,177.75,177.75,177.75,169.3,2877047,5113.95,7984,1313451,45.65,06-Mar-2023
61,ADANITRANS,EQ,781.35,781.35,781.35,781.35,744.15,1187948,9282.03,19384,884667,74.47,06-Mar-2023
62,ADFFOODS,EQ,749.9,753.55,739.05,740.9,741.8,3228,24.07,519,1662,51.49,06-Mar-2023
63,ADL,BE,59.8,59.8,58.3,59.0,61.35,66,0.04,11,-,-,06-Mar-2023
64,ADORWELD,EQ,859.9,869.85,850.0,859.7,849.65,18215,156.98,1608,11508,63.18,06-Mar-2023
65,ADROITINFO,EQ,22.2,23.0,21.7,22.55,22.2,29297,6.56,252,23136,78.97,06-Mar-2023
66,ADSL,EQ,97.5,99.05,97.0,97.3,97.4,118183,115.62,1938,73864,62.50,06-Mar-2023
67,ADVANIHOTR,EQ,74.0,75.55,73.9,74.5,74.0,7667,5.73,281,3679,47.98,06-Mar-2023
