,SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
0,20MICRONS,EQ,70.45,71.75,70.1,70.85,69.95,112597,79.69,1575,75612,67.15,03-Mar-2023
1,21STCENMGM,EQ,16.6,16.9,16.6,16.9,16.9,3301,0.55,86,3295,99.82,03-Mar-2023
2,360ONE,EQ,443.95,450.55,440.1,446.8,441.05,98417,439.92,5231,58596,59.54,03-Mar-2023
3,3IINFOLTD,EQ,33.25,33.75,32.95,33.4,32.95,448184,149.1,3048,318791,71.13,03-Mar-2023
4,3MINDIA,EQ,23160.0,23349.95,23160.0,23202.8,23315.3,2485,576.77,1529,1495,60.16,03-Mar-2023
5,3PLAND,EQ,22.5,22.85,21.9,22.0,21.9,9805,2.16,206,8497,86.66,03-Mar-2023
6,4THDIM,BE,39.2,39.3,39.1,39.25,38.55,378126,148.35,1464,-,-,03-Mar-2023
7,563GS2026,GS,97.0,97.0,97.0,97.0,97.0,5,0.0,1,5,100.00,03-Mar-2023
8,5PAISA,EQ,275.85,283.0,272.05,278.4,272.8,50000,138.1,3432,35407,70.81,03-Mar-2023
9,610GS2031,GS,94.0,94.0,94.0,94.0,94.0,100,0.09,1,100,100.00,03-Mar-2023
10,619GS2034,GS,95.0,95.0,95.0,95.0,90.85,100,0.1,1,100,100.00,03-Mar-2023
11,63MOONS,EQ,201.15,201.15,197.0,198.2,198.15,118158,234.54,3508,26624,22.53,03-Mar-2023
12,654GS2032,GS,94.3,94.4,94.3,94.35,96.0,6500,6.13,11,6500,100.00,03-Mar-2023
13,664GS2035,GS,95.0,95.0,95.0,95.0,95.0,1299,1.23,2,1299,100.00,03-Mar-2023
14,667GS2035,GS,96.0,96.0,96.0,96.0,96.0,5,0.0,1,5,100.00,03-Mar-2023
15,667GS2050,GS,95.5,95.5,95.5,95.5,95.7,6,0.01,2,6,100.00,03-Mar-2023
16,669GS2024,GS,100.51,100.51,100.51,100.51,100.51,810,0.81,5,810,100.00,03-Mar-2023
17,68GS2060,GS,96.0,96.0,96.0,96.0,96.05,125,0.12,2,125,100.00,03-Mar-2023
18,695GS2061,GS,96.5,97.0,96.5,97.0,95.0,2000,1.94,2,2000,100.00,03-Mar-2023
19,699GS2051,GS,97.98,98.2,97.98,98.2,97.99,1442,1.41,5,1442,100.00,03-Mar-2023
20,710GS2029,GS,101.22,101.22,100.21,101.2,101.22,4311,4.36,11,4311,100.00,03-Mar-2023
21,716GS2050,GS,103.0,103.0,103.0,103.0,103.0,3,0.0,1,3,100.00,03-Mar-2023
22,726GS2032,GS,99.9,99.9,99.6,99.7,99.9,32237,32.14,46,32237,100.00,03-Mar-2023
23,726GS2033,GS,98.25,99.75,98.25,99.75,99.45,14,0.01,3,12,85.71,03-Mar-2023
24,736GS2052,GS,103.5,103.5,103.5,103.5,103.1,2100,2.17,2,2100,100.00,03-Mar-2023
25,738GS2027,GS,101.64,102.4,101.64,102.35,101.59,19445,19.78,20,19445,100.00,03-Mar-2023
26,741GS2036,GS,101.6,102.99,101.3,101.49,101.5,31059,31.58,6,24359,78.43,03-Mar-2023
27,74GS2062,GS,104.69,104.69,104.69,104.69,104.0,258,0.27,2,258,100.00,03-Mar-2023
28,754GS2036,GS,103.0,103.2,102.9,102.97,102.82,262927,270.69,180,257477,97.93,03-Mar-2023
29,759GS2026,GS,101.95,101.95,101.95,101.95,101.05,400,0.41,1,400,100.00,03-Mar-2023
30,768GS2023,GS,102.25,102.25,101.79,101.79,102.22,601350,612.12,8,600000,99.78,03-Mar-2023
31,813GS2045,GS,109.0,109.0,109.0,109.0,108.75,500,0.55,1,500,100.00,03-Mar-2023
32,824GS2027,GS,134.84,134.84,134.84,134.84,128.42,1,0.0,1,1,100.00,03-Mar-2023
33,883GS2041,GS,115.76,115.76,115.76,115.76,116.0,200,0.23,1,200,100.00,03-Mar-2023
34,897GS2030,GS,115.0,115.0,114.0,115.0,115.0,820,0.93,3,820,100.00,03-Mar-2023
35,A2ZINFRA,EQ,7.35,7.4,7.05,7.15,7.15,170434,12.26,507,130787,76.74,03-Mar-2023
36,AAATECH,EQ,56.6,57.5,54.0,54.85,56.1,9376,5.2,372,6706,71.52,03-Mar-2023
37,AAKASH,EQ,7.05,7.05,6.75,6.85,6.9,528880,36.06,774,410223,77.56,03-Mar-2023
38,AAREYDRUGS,EQ,28.7,29.7,28.5,29.1,28.55,14410,4.19,257,9114,63.25,03-Mar-2023
39,AARON,EQ,206.0,207.0,191.25,192.7,201.3,26115,51.61,1128,16790,64.29,03-Mar-2023
40,AARTIDRUGS,EQ,364.2,367.35,364.2,366.3,364.95,37760,138.26,1966,22104,58.54,03-Mar-2023
41,AARTIIND,EQ,540.95,546.45,537.45,545.1,539.75,771446,4187.03,29874,348467,45.17,03-Mar-2023
42,AARTIPHARM,EQ,300.9,306.9,298.0,300.0,297.9,126945,383.06,7368,81615,64.29,03-Mar-2023
43,AARTIPP,E1,223.95,229.0,219.5,219.5,224.0,350,0.79,14,344,98.29,03-Mar-2023
44,AARTISURF,EQ,525.0,534.5,518.2,524.75,521.25,7499,39.62,681,4809,64.13,03-Mar-2023
45,AARTISURF,P1,150.55,150.55,137.0,140.0,150.05,325,0.45,12,264,81.23,03-Mar-2023
46,AARVEEDEN,EQ,20.85,21.85,20.85,21.55,20.85,4054,0.87,106,3200,78.93,03-Mar-2023
