SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
20MICRONS,EQ,57.8,58.9,57.1,57.8,56.95,108354,63.0,2047,51719,47.73,22-Dec-2021
21STCENMGM,EQ,49.0,49.0,49.0,49.0,49.95,3682,1.8,78,3682,100.00,22-Dec-2021
3IINFOLTD,EQ,95.5,99.85,95.25,98.6,95.1,4178760,4112.44,24186,1839959,44.03,22-Dec-2021
3MINDIA,EQ,24260.0,25100.0,24110.2,25007.3,24181.25,2952,734.49,1720,1783,60.40,22-Dec-2021
3PLAND,EQ,14.8,14.8,14.0,14.2,13.9,17254,2.46,129,12348,71.57,22-Dec-2021
5PAISA,EQ,415.8,415.8,407.0,411.45,405.4,5272,21.68,274,2782,52.77,22-Dec-2021
610GS2031,GS,99.73,99.73,99.73,99.73,100.0,100,0.1,1,100,100.00,22-Dec-2021
63MOONS,EQ,190.0,195.3,189.0,195.3,186.0,205506,396.32,2838,134952,65.67,22-Dec-2021
667GS2050,GS,97.01,97.34,96.45,96.47,96.51,17023,16.44,43,16273,95.59,22-Dec-2021
676GS2061,GS,101.25,101.25,101.25,101.25,101.25,500,0.51,1,500,100.00,22-Dec-2021
699GS2051,GS,100.75,100.75,100.75,100.75,100.75,200,0.2,2,200,100.00,22-Dec-2021
716GS2050,GS,108.61,108.61,100.0,108.61,103.61,232,0.23,4,232,100.00,22-Dec-2021
769GS2043,GS,118.0,118.0,118.0,118.0,112.45,5,0.01,1,5,100.00,22-Dec-2021
772GS2055,GS,112.25,112.25,112.25,112.25,115.5,9,0.01,1,9,100.00,22-Dec-2021
813GS2045,GS,118.0,118.0,118.0,118.0,116.0,5,0.01,1,5,100.00,22-Dec-2021
A2ZINFRA,BE,7.5,7.7,7.3,7.7,7.35,790620,60.23,834,-,-,22-Dec-2021
AAKASH,EQ,225.25,249.0,225.25,246.25,229.8,148545,356.04,1239,89155,60.02,22-Dec-2021
AAREYDRUGS,EQ,39.0,39.95,38.0,39.2,38.45,43386,16.98,630,30136,69.46,22-Dec-2021
AARON,EQ,114.95,115.0,104.0,109.15,107.7,2420,2.63,147,994,41.07,22-Dec-2021
AARTIDRUGS,EQ,525.5,527.5,520.0,523.1,517.2,64848,339.26,3910,27241,42.01,22-Dec-2021
AARTIIND,EQ,935.0,961.85,932.0,955.95,927.3,520237,4939.45,23471,172084,33.08,22-Dec-2021
AARTISURF,EQ,978.9,1005.0,971.55,984.7,970.25,15649,154.36,4013,6334,40.48,22-Dec-2021
