,SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
0,20MICRONS,EQ,191.0,191.9,185.85,186.3,189.5,74817,141.36,4375,41526,55.50,12-Dec-2023
1,21STCENMGM,EQ,27.7,27.7,27.7,27.7,27.2,3027,0.84,23,3027,100.00,12-Dec-2023
2,360ONE,EQ,642.05,649.5,627.85,644.45,646.5,290724,1851.98,17783,151184,52.00,12-Dec-2023
3,3IINFOLTD,EQ,44.95,46.45,44.6,45.15,44.55,1743126,793.61,7532,619516,35.54,12-Dec-2023
4,3MINDIA,EQ,31807.2,31807.2,31090.0,31215.45,31807.2,1592,499.61,1092,639,40.14,12-Dec-2023
5,3PLAND,EQ,27.0,27.75,25.95,26.15,26.85,46718,12.27,654,31654,67.76,12-Dec-2023
6,515GS2025,GS,95.63,97.25,93.61,97.2,96.01,4915,4.63,11,3880,78.94,12-Dec-2023
7,563GS2026,GS,96.56,97.75,96.56,97.75,96.53,210,0.2,2,210,100.00,12-Dec-2023
8,574GS2026,GS,96.6,96.6,96.6,96.6,96.6,4,0.0,2,4,100.00,12-Dec-2023
9,5PAISA,EQ,491.0,496.0,482.15,483.6,485.05,98398,480.74,7171,54106,54.99,12-Dec-2023
10,610GS2031,GS,95.49,95.49,94.25,94.25,95.5,23,0.02,4,22,95.65,12-Dec-2023
11,618GS2024,GS,98.9,100.99,98.9,99.25,98.92,152,0.15,3,78,51.32,12-Dec-2023
12,63MOONS,EQ,593.75,593.75,593.75,593.75,625.0,24294,144.25,735,24294,100.00,12-Dec-2023
13,654GS2032,GS,98.4,98.4,98.4,98.4,98.25,1,0.0,1,1,100.00,12-Dec-2023
14,667GS2035,GS,97.0,98.99,97.0,98.99,96.52,2401,2.33,3,2401,100.00,12-Dec-2023
15,667GS2050,GS,94.0,94.0,94.0,94.0,97.1,98,0.09,1,98,100.00,12-Dec-2023
16,669GS2024,GS,102.7,102.75,102.67,102.67,102.7,302,0.31,4,301,99.67,12-Dec-2023
17,676GS2061,GS,92.06,95.5,92.06,95.5,92.0,201,0.19,2,101,50.25,12-Dec-2023
