,SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
0,1018GS2026,GS,118.77,120.65,118.77,120.47,121.0,11,0.01,3,10,90.91,28-Dec-2023
1,20MICRONS,EQ,185.0,187.6,177.55,179.35,186.05,212345,383.11,10845,105338,49.61,28-Dec-2023
2,21STCENMGM,BE,32.45,32.8,31.55,32.65,32.2,51053,16.3,150,-,-,28-Dec-2023
3,360ONE,EQ,676.6,715.6,671.45,708.8,674.45,638810,4430.91,27630,340581,53.31,28-Dec-2023
4,3IINFOLTD,EQ,45.35,46.0,44.75,45.55,45.05,1084074,491.09,5161,541224,49.93,28-Dec-2023
5,3MINDIA,EQ,35402.65,36193.4,34833.75,35091.35,36389.95,24253,8581.91,13243,3571,14.72,28-Dec-2023
6,3PLAND,EQ,26.25,27.0,26.25,26.75,27.0,10608,2.84,213,5587,52.67,28-Dec-2023
7,5PAISA,EQ,551.0,562.9,543.4,554.6,549.45,229046,1267.5,22141,113713,49.65,28-Dec-2023
8,610GS2031,GS,96.41,96.41,96.41,96.41,96.37,315,0.3,5,315,100.00,28-Dec-2023
9,618GS2024,GS,99.51,99.52,99.51,99.52,99.5,3,0.0,3,2,66.67,28-Dec-2023
10,63MOONS,BE,457.7,477.65,457.7,477.35,454.95,81189,381.64,1967,-,-,28-Dec-2023
11,654GS2032,GS,98.99,98.99,98.0,98.7,98.99,1013,1.0,6,1012,99.90,28-Dec-2023
12,667GS2035,GS,95.5,95.65,95.45,95.45,96.0,1810,1.73,8,1700,93.92,28-Dec-2023
13,667GS2050,GS,93.0,93.0,90.21,93.0,93.0,4800,4.45,18,4400,91.67,28-Dec-2023
14,669GS2024,GS,97.44,100.0,97.44,99.95,99.93,39,0.04,5,38,97.44,28-Dec-2023
15,689GS2025,GS,102.28,102.28,102.28,102.28,102.25,301,0.31,3,301,100.00,28-Dec-2023
16,695GS2061,GS,97.0,97.0,92.8,92.8,97.0,21281,20.35,9,21281,100.00,28-Dec-2023
17,699GS2051,GS,93.78,97.8,93.74,97.8,98.0,2507,2.35,7,2500,99.72,28-Dec-2023
18,706GS2028,GS,100.9,100.9,100.5,100.5,101.5,1000,1.01,11,1000,100.00,28-Dec-2023
19,710GS2029,GS,100.99,101.25,100.7,101.0,101.16,2197,2.22,20,2197,100.00,28-Dec-2023
20,717GS2028,GS,103.5,103.5,100.0,100.0,103.5,195,0.2,5,195,100.00,28-Dec-2023
21,717GS2030,GS,101.07,101.07,101.07,101.07,100.87,700,0.71,1,700,100.00,28-Dec-2023
22,718GS2033,GS,102.39,102.39,101.1,101.1,100.25,902,0.91,11,901,99.89,28-Dec-2023
23,718GS2037,GS,102.0,102.0,101.7,101.72,102.0,2304,2.34,5,2304,100.00,28-Dec-2023
24,725GS2063,GS,98.51,99.24,98.5,99.0,99.0,45281,44.75,48,38271,84.52,28-Dec-2023
25,726GS2032,GS,102.4,103.0,102.4,102.99,102.4,5251,5.41,4,5251,100.00,28-Dec-2023
26,726GS2033,GS,102.8,103.4,102.5,103.2,103.19,22202,22.81,10,22202,100.00,28-Dec-2023
27,727GS2026,GS,102.5,102.5,102.5,102.5,102.0,9,0.01,1,9,100.00,28-Dec-2023
28,732GS2024,GS,101.6,101.6,101.6,101.6,101.6,1,0.0,1,1,100.00,28-Dec-2023
29,732GS2030,GS,101.0,101.2,101.0,101.2,101.05,2900,2.93,7,2900,100.00,28-Dec-2023
30,733GS2026,GS,101.57,104.0,100.7,101.98,101.57,4823,4.91,31,4510,93.51,28-Dec-2023
31,736GS2052,GS,103.0,103.0,102.75,102.75,103.0,2706,2.78,12,2706,100.00,28-Dec-2023
32,737GS2028,GS,102.33,102.5,101.5,102.25,101.92,2180,2.23,10,1890,86.70,28-Dec-2023
33,738GS2027,GS,101.2,101.2,101.04,101.07,101.04,144648,146.2,82,144648,100.00,28-Dec-2023
34,73GS2053,GS,99.9,99.9,99.11,99.5,99.48,40162,39.93,45,40063,99.75,28-Dec-2023
35,741GS2036,GS,101.85,101.85,101.52,101.7,101.79,17500,17.78,30,17500,100.00,28-Dec-2023
36,746GS2073,GS,102.5,102.5,101.63,102.5,102.5,20823,21.34,6,20823,100.00,28-Dec-2023
37,74GS2062,GS,102.5,102.51,102.5,102.51,102.5,102,0.1,5,100,98.04,28-Dec-2023
38,754GS2036,GS,102.74,102.82,102.47,102.58,102.76,405260,416.16,162,357875,88.31,28-Dec-2023
39,833GS2026,GS,105.44,105.44,105.0,105.0,106.64,3,0.0,3,1,33.33,28-Dec-2023
40,92GS2030,GS,112.5,113.2,111.9,113.2,113.0,34267,38.37,24,34266,100.00,28-Dec-2023
