SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
20MICRONS,EQ,58.95,64.1,58.35,62.25,58.4,182873,112.97,2432,96696,52.88,07-Dec-2021
21STCENMGM,EQ,57.55,57.55,57.0,57.55,56.45,8615,4.96,107,8405,97.56,07-Dec-2021
3IINFOLTD,EQ,111.8,113.05,102.35,104.95,107.7,7757286,8219.41,61358,3345845,43.13,07-Dec-2021
3MINDIA,EQ,26100.0,26351.0,26100.0,26204.25,26080.1,2204,577.99,1333,1117,50.68,07-Dec-2021
3PLAND,EQ,13.85,13.85,12.8,13.5,13.25,21969,2.93,142,17142,78.03,07-Dec-2021
585GS2030,GS,93.9,93.9,93.9,93.9,96.9,680,0.64,1,680,100.00,07-Dec-2021
5PAISA,EQ,415.0,420.05,415.0,418.9,415.55,8377,35.02,475,5611,66.98,07-Dec-2021
610GS2031,GS,100.0,100.0,100.0,100.0,99.73,100,0.1,1,100,100.00,07-Dec-2021
63MOONS,EQ,140.5,140.5,140.5,140.5,127.75,151473,212.82,610,151473,100.00,07-Dec-2021
667GS2050,GS,99.01,99.53,99.01,99.53,99.57,700,0.69,2,700,100.00,07-Dec-2021
676GS2061,GS,98.65,98.65,98.65,98.65,98.59,3500,3.45,1,3500,100.00,07-Dec-2021
68GS2060,GS,98.6,98.6,98.5,98.5,103.0,109,0.11,2,109,100.00,07-Dec-2021
716GS2050,GS,107.99,107.99,107.99,107.99,103.65,1,0.0,1,1,100.00,07-Dec-2021
769GS2043,GS,109.5,109.5,109.5,109.5,105.0,28,0.03,1,28,100.00,07-Dec-2021
772GS2055,GS,109.0,109.0,109.0,109.0,109.0,1310,1.43,7,1310,100.00,07-Dec-2021
795GS2032,GS,111.0,111.0,111.0,111.0,106.07,1,0.0,1,1,100.00,07-Dec-2021
A2ZINFRA,BE,6.4,6.4,6.4,6.4,6.1,173903,11.13,190,-,-,07-Dec-2021
AAATECH,SM,64.0,64.0,64.0,64.0,65.0,3000,1.92,1,3000,100.00,07-Dec-2021
AAKASH,EQ,216.45,216.45,206.0,210.85,214.4,71429,150.66,1095,40036,56.05,07-Dec-2021
AAREYDRUGS,EQ,41.25,41.25,38.25,39.65,39.35,153556,61.85,1461,92531,60.26,07-Dec-2021
AARON,EQ,122.6,122.6,112.2,114.6,116.85,2795,3.26,213,1475,52.77,07-Dec-2021
AARTIDRUGS,EQ,536.0,542.25,529.0,531.25,528.8,139806,749.07,8054,46534,33.28,07-Dec-2021
AARTIIND,EQ,959.0,978.0,945.0,958.85,956.95,1306966,12542.3,30144,333789,25.54,07-Dec-2021
AARTISURF,EQ,1053.2,1124.0,1050.0,1087.85,1042.3,26703,291.68,5096,9568,35.83,07-Dec-2021
AARVEEDEN,EQ,23.5,23.5,22.35,23.3,22.7,8824,2.04,96,6838,77.49,07-Dec-2021
AARVI,EQ,63.8,63.8,59.15,61.65,59.15,23097,14.2,233,16595,71.85,07-Dec-2021
AAVAS,EQ,2660.0,2675.0,2405.0,2485.1,2645.4,135900,3446.35,20688,66180,48.70,07-Dec-2021
ABAN,BE,46.75,46.95,45.0,46.4,45.95,48119,22.1,514,-,-,07-Dec-2021
ABB,EQ,2064.8,2097.95,2035.0,2065.7,2054.55,132978,2732.34,14694,75487,56.77,07-Dec-2021
ABBOTINDIA,EQ,18750.05,18899.0,18690.0,18760.05,18711.7,6698,1257.78,3557,2375,35.46,07-Dec-2021
ABCAPITAL,EQ,119.15,120.9,117.55,117.9,117.2,6613577,7896.68,45126,1943846,29.39,07-Dec-2021
ABFRL,EQ,260.0,267.0,256.5,263.65,256.6,1941646,5084.92,21774,609223,31.38,07-Dec-2021
ABMINTLLTD,EQ,107.95,107.95,104.0,104.45,105.25,1266,1.34,55,861,68.01,07-Dec-2021
