SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
20MICRONS,EQ,62.0,62.8,61.0,61.75,61.6,39763,24.65,954,23089,58.07,09-Dec-2021
21STCENMGM,EQ,55.3,56.65,55.3,55.3,56.4,45223,25.03,245,37055,81.94,09-Dec-2021
3IINFOLTD,EQ,104.8,104.8,98.65,100.6,103.55,3644609,3676.53,26316,1607399,44.10,09-Dec-2021
3MINDIA,EQ,25778.55,25999.9,25200.1,25323.35,25778.35,1528,390.74,823,515,33.70,09-Dec-2021
3PLAND,EQ,14.2,14.2,12.6,13.45,13.4,15878,2.13,203,8717,54.90,09-Dec-2021
5PAISA,EQ,428.7,430.0,413.35,416.7,422.9,9159,38.58,638,4971,54.27,09-Dec-2021
63MOONS,EQ,170.0,170.0,156.6,170.0,154.55,1547377,2597.98,16857,797644,51.55,09-Dec-2021
667GS2050,GS,100.55,100.55,100.55,100.55,100.55,2,0.0,1,2,100.00,09-Dec-2021
676GS2061,GS,98.1,98.5,98.1,98.5,98.01,98,0.1,2,98,100.00,09-Dec-2021
68GS2060,GS,103.4,103.4,101.4,103.4,98.5,2518,2.55,4,2518,100.00,09-Dec-2021
716GS2050,GS,109.1,109.1,109.1,109.1,110.0,1,0.0,1,1,100.00,09-Dec-2021
719GS2060,GS,111.0,111.5,111.0,111.5,113.0,1170,1.3,2,1170,100.00,09-Dec-2021
769GS2043,GS,109.5,109.5,109.5,109.5,109.5,122,0.13,1,122,100.00,09-Dec-2021
772GS2055,GS,110.0,110.0,110.0,110.0,109.0,1100,1.21,2,1100,100.00,09-Dec-2021
813GS2045,GS,119.0,119.0,110.52,114.76,115.5,2,0.0,2,1,50.00,09-Dec-2021
817GS2044,GS,119.0,119.0,114.0,114.39,120.0,13,0.01,6,12,92.31,09-Dec-2021
A2ZINFRA,BE,7.0,7.0,6.4,6.55,6.7,1936874,130.84,1899,-,-,09-Dec-2021
AAATECH,SM,63.0,63.0,62.0,62.0,64.0,9000,5.61,3,6000,66.67,09-Dec-2021
AAKASH,EQ,213.7,214.45,210.0,213.05,211.9,24346,51.53,361,12932,53.12,09-Dec-2021
AAREYDRUGS,EQ,38.1,39.0,37.6,38.65,38.3,66972,25.71,1168,33509,50.03,09-Dec-2021
AARON,EQ,110.25,115.8,110.25,113.55,112.5,1592,1.82,230,515,32.35,09-Dec-2021
AARTIDRUGS,EQ,545.0,547.85,541.0,543.25,538.5,149131,811.69,8264,70750,47.44,09-Dec-2021
AARTIIND,EQ,987.0,988.0,968.0,980.1,981.95,1016812,9924.47,12672,218002,21.44,09-Dec-2021
AARTISURF,EQ,1115.0,1128.4,1086.8,1123.3,1088.8,15997,177.8,3834,7287,45.55,09-Dec-2021
AARVEEDEN,EQ,23.4,24.4,23.4,23.75,23.4,6775,1.61,113,5378,79.38,09-Dec-2021
AARVI,EQ,63.85,73.75,62.6,70.55,62.0,370099,256.19,3402,177919,48.07,09-Dec-2021
AAVAS,EQ,2570.0,2575.0,2508.7,2538.0,2539.0,64790,1641.75,14862,46692,72.07,09-Dec-2021
ABAN,BE,47.4,49.45,46.5,49.45,47.1,84071,40.87,915,-,-,09-Dec-2021
ABB,EQ,2104.4,2375.0,2100.15,2300.4,2092.75,1034082,23194.68,65905,269314,26.04,09-Dec-2021
ABBOTINDIA,EQ,19049.3,19150.0,18820.0,18859.5,18932.45,8208,1554.54,4486,3166,38.57,09-Dec-2021
ABCAPITAL,EQ,119.9,126.65,117.6,124.45,118.95,17694348,21971.46,91475,6215579,35.13,09-Dec-2021
ABFRL,EQ,275.55,279.0,269.1,271.25,272.75,2335482,6359.1,32585,432455,18.52,09-Dec-2021
ABINFRA,SM,6.1,6.1,6.1,6.1,6.35,4000,0.24,1,4000,100.00,09-Dec-2021
ABMINTLLTD,EQ,103.2,109.0,103.2,106.5,105.25,2035,2.17,84,710,34.89,09-Dec-2021
ABSLAMC,EQ,584.95,595.0,583.7,593.55,582.5,198486,1173.18,10161,88028,44.35,09-Dec-2021
ABSLBANETF,EQ,37.7,37.7,36.7,36.9,37.03,3595,1.33,87,1801,50.10,09-Dec-2021
ABSLNN50ET,EQ,43.0,43.77,43.0,43.34,42.97,1518,0.66,85,1331,87.68,09-Dec-2021
ACC,EQ,2294.1,2324.0,2287.95,2320.0,2292.25,286871,6623.93,16194,136499,47.58,09-Dec-2021
ACCELYA,EQ,1106.85,1123.85,1095.2,1112.2,1101.3,11274,124.98,1988,5480,48.61,09-Dec-2021
ACCURACY,EQ,188.5,195.0,185.05,192.4,187.45,44335,84.47,1343,23333,52.63,09-Dec-2021
ACE,EQ,227.1,229.25,222.35,224.7,225.1,397425,896.65,8447,150742,37.93,09-Dec-2021
ACRYSIL,EQ,885.0,889.0,864.0,868.25,874.7,62117,544.69,4485,32253,51.92,09-Dec-2021
ADANIENT,EQ,1725.0,1739.25,1706.6,1722.25,1715.5,1306393,22523.88,41660,200635,15.36,09-Dec-2021
ADANIGREEN,EQ,1400.0,1410.0,1381.0,1390.1,1390.5,668010,9286.95,15566,590787,88.44,09-Dec-2021
ADANIPORTS,EQ,766.7,775.8,760.0,769.75,761.4,4687479,36004.64,68811,1035534,22.09,09-Dec-2021
ADANIPOWER,EQ,105.35,105.35,102.7,103.55,103.95,3013021,3134.58,27172,1593905,52.90,09-Dec-2021
ADANITRANS,BE,1857.1,1900.0,1856.3,1880.55,1882.7,56535,1062.47,4722,-,-,09-Dec-2021
ADFFOODS,EQ,871.0,886.0,852.3,857.2,865.2,38071,330.04,5663,14509,38.11,09-Dec-2021
ADL,BE,49.85,51.65,47.5,48.9,49.25,6940,3.48,39,-,-,09-Dec-2021
ADORWELD,EQ,701.0,702.95,673.85,691.4,701.35,8018,55.14,810,4400,54.88,09-Dec-2021
