,SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
0,1018GS2026,GS,131.0,131.0,131.0,131.0,125.0,1,0.0,1,1,100.00,16-Nov-2023
1,20MICRONS,BE,160.6,165.0,160.6,163.05,160.6,28038,45.81,245,-,-,16-Nov-2023
2,21STCENMGM,EQ,20.1,20.1,20.1,20.1,19.75,9094,1.83,9,9094,100.00,16-Nov-2023
3,360ONE,EQ,561.0,570.0,540.05,543.1,560.15,1136970,6352.54,13804,989310,87.01,16-Nov-2023
4,3IINFOLTD,EQ,36.15,37.8,36.1,36.9,36.2,891336,328.23,4311,317268,35.59,16-Nov-2023
5,3MINDIA,EQ,31104.0,31487.85,30602.0,30706.15,31147.6,2816,873.44,1784,1305,46.34,16-Nov-2023
6,3PLAND,EQ,28.8,29.3,27.75,28.45,28.15,29948,8.49,676,7288,24.34,16-Nov-2023
7,515GS2025,GS,96.0,96.0,96.0,96.0,95.37,10,0.01,3,10,100.00,16-Nov-2023
8,522GS2025,GS,98.01,98.6,98.01,98.6,98.01,1199,1.18,2,799,66.64,16-Nov-2023
9,574GS2026,GS,98.0,98.0,98.0,98.0,98.0,2,0.0,2,2,100.00,16-Nov-2023
10,5PAISA,EQ,441.05,461.95,439.25,451.95,439.15,167205,759.01,11147,75653,45.25,16-Nov-2023
11,610GS2031,GS,95.05,95.05,95.05,95.05,95.0,1,0.0,1,1,100.00,16-Nov-2023
12,618GS2024,GS,101.47,101.47,101.47,101.47,99.0,1,0.0,1,1,100.00,16-Nov-2023
13,63MOONS,EQ,319.95,333.2,317.55,331.75,317.35,375692,1236.84,13148,266738,71.00,16-Nov-2023
14,654GS2032,GS,97.85,97.85,97.85,97.85,97.85,2,0.0,2,2,100.00,16-Nov-2023
15,667GS2035,GS,97.0,97.0,96.01,96.01,98.64,921,0.89,8,870,94.46,16-Nov-2023
16,667GS2050,GS,96.0,96.0,96.0,96.0,96.0,102,0.1,1,102,100.00,16-Nov-2023
