SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
1018GS2026,GS,116.25,116.25,116.25,116.25,111.27,290,0.34,2,290,100.00,28-Nov-2022
20MICRONS,EQ,93.05,94.45,93.0,93.25,92.7,91431,85.68,1778,49701,54.36,28-Nov-2022
21STCENMGM,EQ,22.75,23.2,22.3,22.85,22.75,16992,3.85,127,7518,44.24,28-Nov-2022
3IINFOLTD,EQ,42.25,44.85,42.05,43.4,42.25,1429047,620.21,8046,511252,35.78,28-Nov-2022
3MINDIA,EQ,22905.0,23290.5,22765.05,23239.05,22900.8,12997,2983.86,2097,11221,86.34,28-Nov-2022
3PLAND,EQ,17.3,17.35,16.4,16.8,17.1,8971,1.5,174,4693,52.31,28-Nov-2022
4THDIM,EQ,84.55,86.2,82.9,84.35,84.55,266343,221.96,690,232958,87.47,28-Nov-2022
522GS2025,GS,97.35,97.35,97.35,97.35,97.35,5,0.0,1,5,100.00,28-Nov-2022
5PAISA,EQ,314.45,316.85,309.55,312.45,311.8,19283,60.24,1613,8584,44.52,28-Nov-2022
617GS2023,GS,103.0,103.0,103.0,103.0,103.0,30,0.03,1,30,100.00,28-Nov-2022
63MOONS,EQ,153.75,158.0,152.5,153.95,152.65,143505,221.76,2490,107765,75.09,28-Nov-2022
654GS2032,GS,97.2,101.0,97.2,101.0,96.35,514,0.5,3,514,100.00,28-Nov-2022
667GS2050,GS,95.0,95.0,94.99,94.99,93.05,671,0.64,6,671,100.00,28-Nov-2022
669GS2024,GS,102.5,102.5,102.5,102.5,102.5,1430,1.47,5,1430,100.00,28-Nov-2022
676GS2061,GS,99.0,99.0,99.0,99.0,97.86,70,0.07,1,70,100.00,28-Nov-2022
695GS2061,GS,97.9,97.9,97.4,97.4,98.0,3100,3.03,4,3100,100.00,28-Nov-2022
699GS2051,GS,99.0,99.0,98.0,98.0,99.99,1184,1.17,5,1184,100.00,28-Nov-2022
710GS2029,GS,101.0,101.0,100.0,100.2,100.65,3000,3.01,12,3000,100.00,28-Nov-2022
719GS2060,GS,104.0,104.0,104.0,104.0,102.96,1,0.0,1,1,100.00,28-Nov-2022
726GS2032,GS,102.8,102.8,102.79,102.79,103.5,36500,37.52,3,36500,100.00,28-Nov-2022
736GS2052,GS,101.0,102.0,101.0,102.0,100.71,110,0.11,2,110,100.00,28-Nov-2022
738GS2027,GS,104.4,105.0,104.4,105.0,104.0,16990,17.78,9,16990,100.00,28-Nov-2022
74GS2062,GS,101.75,101.75,101.75,101.75,102.0,1503,1.53,4,1503,100.00,28-Nov-2022
754GS2036,GS,102.0,102.0,101.7,101.74,101.79,135969,138.35,92,135969,100.00,28-Nov-2022
763GS2059,GS,102.61,102.61,102.61,102.61,108.0,1,0.0,1,1,100.00,28-Nov-2022
768GS2023,GS,104.75,104.75,104.75,104.75,104.05,1,0.0,1,1,100.00,28-Nov-2022
A2ZINFRA,EQ,11.05,11.05,10.7,10.75,10.8,222671,24.19,478,158998,71.40,28-Nov-2022
AAATECH,EQ,78.75,78.75,78.75,78.75,75.0,13087,10.31,17,13086,99.99,28-Nov-2022
AAKASH,EQ,8.0,8.25,7.9,8.2,7.95,436038,35.58,986,342496,78.55,28-Nov-2022
AAREYDRUGS,EQ,37.85,38.5,37.5,37.75,37.75,23352,8.9,292,13691,58.63,28-Nov-2022
AARON,BE,159.0,161.5,156.55,159.6,157.95,4288,6.82,147,-,-,28-Nov-2022
AARTIDRUGS,EQ,450.45,456.15,450.2,450.85,450.45,43667,197.56,2913,23038,52.76,28-Nov-2022
AARTIIND,EQ,666.0,674.0,665.0,671.45,664.4,563384,3782.17,15373,227591,40.40,28-Nov-2022
AARTISURF,EQ,723.1,739.85,716.05,719.35,725.85,7675,55.5,1512,5181,67.50,28-Nov-2022
AARVEEDEN,EQ,23.55,23.75,22.65,23.45,23.1,7156,1.66,155,3986,55.70,28-Nov-2022
AARVI,EQ,169.6,185.9,169.05,185.9,169.0,130956,237.09,2489,69569,53.12,28-Nov-2022
AAVAS,EQ,1915.9,1939.9,1909.1,1923.85,1905.9,64843,1245.13,6425,43066,66.42,28-Nov-2022
ABAN,EQ,48.5,49.55,48.0,48.55,48.65,129144,62.82,1892,68980,53.41,28-Nov-2022
ABB,EQ,3100.0,3131.9,3087.15,3103.35,3090.85,321071,9971.36,21300,203580,63.41,28-Nov-2022
ABBOTINDIA,EQ,20170.95,20303.0,20016.1,20130.75,20267.5,11324,2282.76,4608,5925,52.32,28-Nov-2022
ABCAPITAL,EQ,136.4,138.3,135.0,137.05,135.3,7666715,10491.3,42595,2043454,26.65,28-Nov-2022
ABFRL,EQ,309.2,315.5,309.2,312.1,310.6,2351006,7341.21,36314,1392024,59.21,28-Nov-2022
ABMINTLLTD,BE,66.6,69.9,66.6,66.6,66.6,82,0.05,5,-,-,28-Nov-2022
ABSLAMC,EQ,418.05,440.5,418.0,432.9,418.05,190822,820.2,5748,84167,44.11,28-Nov-2022
ABSLBANETF,EQ,44.95,47.99,42.42,42.99,43.07,13584,5.86,278,7097,52.25,28-Nov-2022
ABSLNN50ET,EQ,44.65,44.65,43.95,44.11,44.05,11331,5.01,98,7220,63.72,28-Nov-2022
ACC,EQ,2515.0,2543.0,2500.2,2527.1,2507.25,876480,22139.13,39106,241062,27.50,28-Nov-2022
ACCELYA,EQ,1524.05,1590.0,1517.65,1533.35,1524.05,56061,874.52,6552,19174,34.20,28-Nov-2022
ACCURACY,EQ,187.0,189.95,185.0,188.9,184.1,19251,36.12,564,13569,70.48,28-Nov-2022
ACE,EQ,330.0,335.5,325.0,327.95,328.7,360911,1194.41,8729,149895,41.53,28-Nov-2022
ACEINTEG,EQ,54.85,60.0,54.85,55.0,57.7,46846,26.22,507,22664,48.38,28-Nov-2022
ACI,EQ,527.95,547.0,514.35,539.55,534.0,1577078,8400.12,36118,561585,35.61,28-Nov-2022
ADANIENT,EQ,3899.4,3925.0,3871.4,3886.15,3901.1,1119166,43655.88,42474,188042,16.80,28-Nov-2022
ADANIGREEN,EQ,2034.0,2034.0,1975.0,1990.7,2023.95,653530,13102.08,36119,278883,42.67,28-Nov-2022
ADANIPORTS,EQ,876.0,885.25,873.5,878.6,879.6,4168244,36678.51,52326,1399143,33.57,28-Nov-2022
ADANIPOWER,EQ,327.1,337.0,326.9,328.25,323.95,2544419,8420.04,37648,1615144,63.48,28-Nov-2022
ADANITRANS,EQ,2741.0,2771.95,2704.0,2716.15,2739.6,718413,19661.56,39426,339048,47.19,28-Nov-2022
ADFFOODS,EQ,779.0,779.0,751.15,755.05,771.75,10627,81.28,1225,5450,51.28,28-Nov-2022
ADL,BE,66.05,66.05,63.1,64.15,64.85,1224,0.8,27,-,-,28-Nov-2022
ADORWELD,EQ,859.0,860.9,837.95,844.4,860.0,5880,49.91,855,3918,66.63,28-Nov-2022
ADROITINFO,EQ,18.9,19.6,18.15,18.4,18.8,62955,11.66,335,48432,76.93,28-Nov-2022
ADSL,EQ,105.9,107.3,104.05,104.95,105.2,88721,94.09,2132,47068,53.05,28-Nov-2022
ADVANIHOTR,EQ,79.5,80.35,78.9,80.0,79.1,28632,22.78,427,14918,52.10,28-Nov-2022
ADVENZYMES,EQ,286.5,287.9,279.8,280.5,285.1,45184,127.81,3122,24284,53.74,28-Nov-2022
AEGISCHEM,EQ,335.7,341.5,327.0,332.05,336.2,795151,2675.01,16931,330856,41.61,28-Nov-2022
AETHER,EQ,910.0,912.75,891.0,893.45,904.0,51116,458.72,7201,31464,61.55,28-Nov-2022
