SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
20MICRONS,EQ,37.9,38.9,37.5,38.25,38.15,90953,34.75,711,38046,41.83,04-Mar-2021
21STCENMGM,EQ,12.05,12.1,11.75,11.9,11.9,656,0.08,25,588,89.63,04-Mar-2021
3IINFOTECH,EQ,6.95,7.25,6.75,7.15,7.05,10948125,769.14,21038,6848271,62.55,04-Mar-2021
3MINDIA,EQ,25700.0,26532.65,25320.9,26190.9,25962.2,5399,1400.49,2950,2302,42.64,04-Mar-2021
3PLAND,EQ,9.65,9.85,9.25,9.65,9.3,7994,0.77,73,4833,60.46,04-Mar-2021
5PAISA,EQ,267.0,272.45,265.05,268.5,268.25,22795,61.23,1528,9142,40.11,04-Mar-2021
63MOONS,EQ,80.4,85.9,79.7,83.15,80.7,180147,150.76,2655,104479,58.00,04-Mar-2021
716GS2050,GS,108.83,120.0,108.83,114.93,114.5,405,0.47,3,405,100.00,04-Mar-2021
74GS2035,GS,101.0,102.0,101.0,102.0,105.2,200,0.2,2,200,100.00,04-Mar-2021
763GS2059,GS,113.0,113.0,113.0,113.0,113.0,451,0.51,2,451,100.00,04-Mar-2021
772GS2049,GS,119.85,119.85,119.85,119.85,119.85,3,0.0,3,3,100.00,04-Mar-2021
A2ZINFRA,EQ,4.2,4.3,4.15,4.25,4.3,418060,17.62,383,267187,63.91,04-Mar-2021
AAATECH,SM,42.0,42.0,42.0,42.0,42.0,6000,2.52,2,6000,100.00,04-Mar-2021
AAKASH,BE,125.5,127.9,125.5,126.75,127.5,11018,13.92,99,-,-,04-Mar-2021
AARON,EQ,61.95,61.95,57.5,59.25,58.65,7232,4.3,141,4317,59.69,04-Mar-2021
AARTIDRUGS,EQ,684.0,705.0,681.2,691.35,684.9,763446,5309.23,26188,236158,30.93,04-Mar-2021
AARTIIND,EQ,1285.0,1335.0,1280.25,1291.95,1300.75,490759,6446.14,22705,171518,34.95,04-Mar-2021
AARTISURF,EQ,982.3,1019.4,976.7,1019.4,970.9,61470,621.29,2169,34654,56.38,04-Mar-2021
AARVEEDEN,EQ,18.2,18.2,17.65,17.9,18.3,12369,2.21,82,11140,90.06,04-Mar-2021
AARVI,EQ,52.8,62.5,52.8,57.6,52.1,158497,90.48,918,102209,64.49,04-Mar-2021
AAVAS,EQ,2285.0,2339.5,2271.05,2310.6,2279.05,23286,538.76,4789,9492,40.76,04-Mar-2021
ABAN,EQ,37.55,38.5,36.55,37.2,38.3,391630,147.43,1934,237382,60.61,04-Mar-2021
ABB,EQ,1522.0,1546.9,1506.0,1512.8,1532.7,201501,3056.95,7781,152427,75.65,04-Mar-2021
ABBOTINDIA,EQ,14613.9,14855.0,14590.0,14689.35,14613.9,11316,1670.12,3391,6379,56.37,04-Mar-2021
ABCAPITAL,EQ,127.9,134.9,126.35,130.65,129.65,3935421,5173.61,50859,1873350,47.60,04-Mar-2021
ABFRL,EQ,205.0,219.9,204.6,217.85,209.0,5372710,11531.59,51539,1752176,32.61,04-Mar-2021
ABFRLPP1,E1,172.5,178.9,165.6,175.35,174.3,114752,199.64,1032,94386,82.25,04-Mar-2021
ABINFRA,SM,6.6,6.9,6.6,6.65,6.6,32000,2.13,8,28000,87.50,04-Mar-2021
