,SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
0,20MICRONS,EQ,68.7,69.2,66.6,66.65,68.8,67909,45.94,1401,40877,60.19,24-Mar-2023
1,21STCENMGM,EQ,19.3,19.3,19.3,19.3,18.95,1096,0.21,12,1096,100.00,24-Mar-2023
2,360ONE,EQ,422.0,434.85,419.95,429.1,429.6,138825,595.49,6705,94442,68.03,24-Mar-2023
3,3IINFOLTD,EQ,30.2,30.85,29.65,29.85,30.2,707646,214.79,2546,468695,66.23,24-Mar-2023
4,3MINDIA,EQ,21900.0,22527.95,21730.0,22323.05,21783.35,2615,580.23,1555,845,32.31,24-Mar-2023
5,3PLAND,EQ,20.15,20.6,19.9,20.0,20.35,5248,1.05,165,4641,88.43,24-Mar-2023
6,4THDIM,BE,37.85,37.85,37.85,37.85,38.6,806,0.31,41,-,-,24-Mar-2023
7,563GS2026,GS,97.0,97.0,97.0,97.0,99.0,500,0.49,1,500,100.00,24-Mar-2023
8,577GS2030,GS,92.0,92.0,92.0,92.0,92.0,800,0.74,1,800,100.00,24-Mar-2023
9,5PAISA,EQ,284.2,286.4,282.3,284.45,284.0,13351,37.92,702,8925,66.85,24-Mar-2023
10,63MOONS,EQ,164.8,177.35,163.95,175.5,165.5,283063,483.4,7933,107919,38.13,24-Mar-2023
11,667GS2035,GS,97.89,97.89,96.35,96.63,94.5,17,0.02,5,17,100.00,24-Mar-2023
12,667GS2050,GS,94.27,94.63,91.0,94.63,94.27,1021,0.93,5,1021,100.00,24-Mar-2023
13,669GS2024,GS,100.0,100.0,100.0,100.0,101.0,100,0.1,1,100,100.00,24-Mar-2023
14,676GS2061,GS,93.0,95.75,91.2,95.75,94.5,150,0.14,3,150,100.00,24-Mar-2023
15,68GS2060,GS,95.99,95.99,95.0,95.9,96.0,201101,191.06,83,201101,100.00,24-Mar-2023
16,699GS2051,GS,97.0,97.0,97.0,97.0,97.5,525,0.51,2,525,100.00,24-Mar-2023
17,710GS2029,GS,102.1,102.1,101.65,102.0,102.14,5350,5.46,6,5350,100.00,24-Mar-2023
18,716GS2050,GS,101.0,101.0,101.0,101.0,101.4,3,0.0,1,3,100.00,24-Mar-2023
19,717GS2028,GS,99.0,99.0,99.0,99.0,100.5,500,0.5,1,500,100.00,24-Mar-2023
20,726GS2032,GS,101.0,101.0,100.42,100.42,100.41,1001,1.01,7,1000,99.90,24-Mar-2023
21,736GS2052,GS,101.0,101.0,100.01,100.01,101.05,250,0.25,3,250,100.00,24-Mar-2023
22,738GS2027,GS,102.43,102.7,102.4,102.49,102.38,252998,259.28,35,252998,100.00,24-Mar-2023
23,741GS2036,GS,101.9,101.9,101.9,101.9,102.05,1000,1.02,1,1000,100.00,24-Mar-2023
24,74GS2062,GS,101.0,102.0,101.0,102.0,101.0,10347,10.45,9,10322,99.76,24-Mar-2023
25,754GS2036,GS,105.0,105.0,103.75,103.85,103.81,89880,93.32,53,89880,100.00,24-Mar-2023
26,768GS2023,GS,102.6,102.6,102.6,102.6,102.49,1,0.0,1,1,100.00,24-Mar-2023
27,772GS2055,GS,108.0,108.0,108.0,108.0,103.0,100,0.11,1,100,100.00,24-Mar-2023
28,82GS2025,GS,102.7,102.7,102.0,102.7,106.1,2910,2.98,21,1800,61.86,24-Mar-2023
29,A2ZINFRA,EQ,6.7,6.7,6.0,6.2,6.55,351592,22.4,541,292693,83.25,24-Mar-2023
30,AAATECH,EQ,49.9,50.35,46.15,46.65,48.75,5655,2.72,286,1977,34.96,24-Mar-2023
31,AAKASH,EQ,6.3,6.55,6.25,6.55,6.25,424802,27.33,640,276021,64.98,24-Mar-2023
32,AAREYDRUGS,EQ,24.35,24.9,23.2,23.45,24.35,41205,9.85,589,24115,58.52,24-Mar-2023
33,AARON,EQ,184.9,185.9,179.15,180.85,184.85,8341,15.14,481,4763,57.10,24-Mar-2023
34,AARTIDRUGS,EQ,375.0,404.7,374.3,386.6,373.7,7637327,30197.26,98825,249203,3.26,24-Mar-2023
35,AARTIIND,EQ,517.5,519.15,493.3,496.0,517.4,808329,4073.96,33898,340592,42.14,24-Mar-2023
36,AARTIPHARM,EQ,295.0,295.8,282.9,285.15,295.85,161484,464.55,6107,123127,76.25,24-Mar-2023
37,AARTIPP,E1,219.0,219.0,202.0,207.4,222.55,233,0.49,44,156,66.95,24-Mar-2023
38,AARTISURF,EQ,468.1,473.2,455.1,459.85,467.65,23778,110.52,1907,17632,74.15,24-Mar-2023
39,AARTISURF,P1,101.0,101.0,90.25,90.25,100.55,108,0.11,2,108,100.00,24-Mar-2023
40,AARVEEDEN,EQ,19.15,19.7,18.2,18.65,18.85,10063,1.92,382,4868,48.38,24-Mar-2023
41,AARVI,EQ,114.7,114.7,111.0,111.35,112.05,7894,8.84,241,4600,58.27,24-Mar-2023
42,AAVAS,EQ,1691.0,1709.0,1662.15,1682.9,1700.85,85231,1433.55,21223,46690,54.78,24-Mar-2023
43,ABAN,EQ,36.4,36.7,35.7,36.0,36.4,88630,32.04,1040,58115,65.57,24-Mar-2023
44,ABB,EQ,3377.35,3392.0,3330.0,3346.7,3360.45,180779,6087.9,18898,48011,26.56,24-Mar-2023
45,ABBOTINDIA,EQ,21540.2,21678.0,21056.35,21128.9,21540.2,5596,1194.58,2288,1369,24.46,24-Mar-2023
46,ABCAPITAL,EQ,152.8,152.8,142.7,144.05,154.15,7296594,10693.61,41815,2259923,30.97,24-Mar-2023
47,ABCOTS,SM,45.0,47.75,43.55,43.55,43.25,20000,9.1,4,12000,60.00,24-Mar-2023
48,ABFRL,EQ,211.0,213.75,209.1,211.9,211.25,2639184,5583.57,18619,1099871,41.67,24-Mar-2023
49,ABINFRA,SM,23.25,23.25,22.0,23.0,22.15,20000,4.58,5,20000,100.00,24-Mar-2023
50,ABMINTLLTD,BE,67.4,67.4,67.4,67.4,70.95,335,0.23,10,-,-,24-Mar-2023
51,ABSLAMC,EQ,347.55,354.15,339.0,339.75,355.9,249577,861.75,9793,138633,55.55,24-Mar-2023
52,ABSLBANETF,EQ,40.85,40.85,39.25,39.45,39.73,34219,13.55,508,16453,48.08,24-Mar-2023
53,ABSLLIQUID,EQ,1000.01,1000.01,1000.01,1000.01,1000.01,30,0.3,2,30,100.00,24-Mar-2023
54,ABSLNN50ET,EQ,38.22,39.5,38.22,38.74,38.98,8537,3.29,185,7208,84.43,24-Mar-2023
55,ACC,EQ,1736.0,1745.95,1694.55,1700.85,1738.3,530916,9159.84,26793,73788,13.90,24-Mar-2023
56,ACCELYA,EQ,1224.05,1235.4,1181.0,1186.4,1217.95,26178,314.27,4572,9632,36.79,24-Mar-2023
57,ACCORD,SM,22.6,22.6,22.6,22.6,23.75,2000,0.45,1,2000,100.00,24-Mar-2023
