SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
20MICRONS,EQ,34.9,35.75,34.4,34.75,34.5,78546,27.48,635,37809,48.14,30-Mar-2021
21STCENMGM,EQ,14.2,14.2,14.2,14.2,14.45,186,0.03,8,186,100.00,30-Mar-2021
3IINFOTECH,EQ,7.55,7.6,7.3,7.35,7.4,4944743,369.28,17968,2910248,58.86,30-Mar-2021
3MINDIA,EQ,29375.0,30030.0,29020.55,29723.7,28734.9,10407,3079.35,4631,5578,53.60,30-Mar-2021
3PLAND,EQ,8.6,8.6,8.3,8.4,8.4,1367,0.12,26,1060,77.54,30-Mar-2021
5PAISA,EQ,258.7,258.7,248.15,252.3,250.95,23176,58.39,473,12171,52.52,30-Mar-2021
622GS2035,GS,95.0,95.0,94.99,94.99,95.0,354,0.34,13,354,100.00,30-Mar-2021
63MOONS,EQ,69.35,70.95,69.1,69.45,70.1,47670,33.23,752,30344,63.65,30-Mar-2021
716GS2050,GS,110.0,110.0,110.0,110.0,107.0,20,0.02,2,20,100.00,30-Mar-2021
772GS2055,GS,102.7,102.7,102.7,102.7,108.0,350,0.36,1,350,100.00,30-Mar-2021
A2ZINFRA,EQ,3.85,3.85,3.7,3.75,3.75,300152,11.37,285,243050,80.98,30-Mar-2021
AAATECH,SM,43.0,43.0,43.0,43.0,43.0,6000,2.58,2,6000,100.00,30-Mar-2021
AAKASH,BE,128.25,130.5,128.25,129.1,128.25,8795,11.32,139,-,-,30-Mar-2021
AARON,EQ,55.7,57.6,54.1,55.6,55.35,2312,1.29,30,2179,94.25,30-Mar-2021
AARTIDRUGS,EQ,720.0,728.0,705.95,708.2,714.5,493898,3534.33,19051,152247,30.83,30-Mar-2021
AARTIIND,EQ,1350.0,1352.0,1321.35,1338.7,1321.75,265691,3550.64,15965,111528,41.98,30-Mar-2021
AARTISURF,EQ,949.9,949.9,925.0,934.8,940.7,12172,113.5,1179,7648,62.83,30-Mar-2021
