SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
20MICRONS,EQ,61.05,62.85,60.55,60.9,62.0,73794,45.45,1323,45563,61.74,17-Nov-2021
21STCENMGM,EQ,61.6,61.6,61.6,61.6,60.4,4026,2.48,24,4026,100.00,17-Nov-2021
3IINFOLTD,EQ,81.05,81.05,81.05,81.05,77.2,30341,24.59,304,30341,100.00,17-Nov-2021
3MINDIA,EQ,25856.0,25961.0,25315.05,25457.0,25856.0,3703,948.58,1020,2709,73.16,17-Nov-2021
3PLAND,EQ,13.8,13.8,13.0,13.5,13.55,5640,0.75,62,4244,75.25,17-Nov-2021
5PAISA,EQ,420.0,427.95,413.0,415.3,420.5,16153,67.63,1109,7628,47.22,17-Nov-2021
618GS2024,GS,98.62,98.62,98.58,98.58,103.75,10,0.01,2,10,100.00,17-Nov-2021
63MOONS,EQ,120.0,129.35,119.5,129.35,117.6,998842,1254.48,9856,574881,57.55,17-Nov-2021
645GS2029,GS,99.5,99.5,99.5,99.5,95.0,100,0.1,1,100,100.00,17-Nov-2021
667GS2035,GS,102.0,102.0,100.01,100.01,102.0,600,0.61,2,300,50.00,17-Nov-2021
667GS2050,GS,97.51,97.51,97.51,97.51,99.0,10,0.01,1,10,100.00,17-Nov-2021
676GS2061,GS,99.0,99.0,98.7,99.0,98.2,9997,9.87,4,9997,100.00,17-Nov-2021
716GS2050,GS,107.95,107.95,107.95,107.95,104.93,3,0.0,1,3,100.00,17-Nov-2021
719GS2060,GS,100.0,100.0,100.0,100.0,104.0,1,0.0,1,1,100.00,17-Nov-2021
726GS2029,GS,104.79,104.79,104.79,104.79,110.25,5,0.01,1,5,100.00,17-Nov-2021
727GS2026,GS,103.55,103.55,103.55,103.55,103.55,13600,14.08,2,13600,100.00,17-Nov-2021
757GS2033,GS,102.0,102.0,102.0,102.0,105.0,1,0.0,1,1,100.00,17-Nov-2021
772GS2055,GS,109.0,109.0,108.61,108.82,108.55,3212,3.5,14,3212,100.00,17-Nov-2021
A2ZINFRA,EQ,5.75,5.75,5.75,5.75,6.05,238003,13.69,402,238003,100.00,17-Nov-2021
AAKASH,EQ,217.95,220.0,204.1,215.95,214.35,121644,261.86,864,78011,64.13,17-Nov-2021
AAREYDRUGS,EQ,36.05,36.85,35.5,35.75,36.6,38058,13.78,503,28567,75.06,17-Nov-2021
AARON,EQ,117.35,117.35,110.0,111.9,115.55,5842,6.59,174,3970,67.96,17-Nov-2021
AARTIDRUGS,EQ,547.0,553.65,536.0,539.5,549.1,169428,925.71,9454,85017,50.18,17-Nov-2021
AARTIIND,EQ,960.9,995.0,960.0,987.2,960.3,1406014,13815.18,53644,511564,36.38,17-Nov-2021
AARTISURF,EQ,1188.7,1200.0,1180.0,1190.1,1188.7,11196,133.21,3336,4570,40.82,17-Nov-2021
AARVEEDEN,EQ,22.5,22.95,22.35,22.45,23.5,31128,7.0,240,20776,66.74,17-Nov-2021
AARVI,EQ,61.95,62.85,59.6,60.6,61.4,18695,11.52,424,13150,70.34,17-Nov-2021
AAVAS,EQ,2800.1,2850.75,2725.55,2749.4,2800.75,36539,1015.2,5877,20752,56.79,17-Nov-2021
ABAN,BE,50.95,54.45,50.6,54.45,51.9,86755,46.0,639,-,-,17-Nov-2021
ABB,EQ,2157.2,2210.0,2150.05,2191.7,2176.95,216359,4745.44,15891,149831,69.25,17-Nov-2021
ABBOTINDIA,EQ,19769.9,19830.0,19575.0,19664.9,19784.95,5484,1082.73,2169,2403,43.82,17-Nov-2021
ABCAPITAL,EQ,106.85,107.45,104.25,104.55,107.65,1902649,2008.69,12849,720541,37.87,17-Nov-2021
ABFRL,EQ,290.0,291.55,279.6,281.6,289.95,2970430,8460.35,28836,1220977,41.10,17-Nov-2021
ABMINTLLTD,EQ,108.7,110.0,105.0,108.35,105.05,1163,1.25,50,933,80.22,17-Nov-2021
ABSLAMC,EQ,609.35,611.55,598.2,603.8,609.35,528097,3182.83,50951,352331,66.72,17-Nov-2021
ABSLBANETF,EQ,379.44,382.15,378.0,378.01,381.96,1615,6.14,26,1511,93.56,17-Nov-2021
ABSLNN50ET,EQ,453.5,453.5,449.0,452.0,451.0,121,0.55,17,60,49.59,17-Nov-2021
ACC,EQ,2482.0,2496.35,2463.05,2471.55,2492.75,279037,6910.12,17999,121304,43.47,17-Nov-2021
ACCELYA,EQ,1185.0,1200.0,1160.0,1169.75,1179.4,16041,188.54,2478,7825,48.78,17-Nov-2021
ACCURACY,EQ,190.5,195.0,185.25,186.8,190.5,35678,67.83,1057,18085,50.69,17-Nov-2021
ACE,EQ,248.5,249.4,242.0,242.5,249.45,432233,1058.71,9849,207300,47.96,17-Nov-2021
ACEINTEG,SM,23.1,23.1,23.1,23.1,22.3,4500,1.04,1,4500,100.00,17-Nov-2021
ACRYSIL,EQ,879.0,915.9,853.0,863.5,872.3,262199,2347.4,14811,136680,52.13,17-Nov-2021
ADANIENT,EQ,1714.0,1729.7,1682.5,1706.45,1711.6,1476385,25240.14,45842,286895,19.43,17-Nov-2021
ADANIGREEN,EQ,1305.0,1358.3,1294.0,1313.5,1314.35,2180190,28786.32,47525,1246606,57.18,17-Nov-2021
ADANIPORTS,EQ,744.4,745.0,733.0,735.55,746.45,2444025,18056.49,45660,797534,32.63,17-Nov-2021
ADANIPOWER,EQ,106.5,107.7,104.0,104.3,106.75,4122988,4350.36,38428,2261148,54.84,17-Nov-2021
ADANITRANS,BE,1898.0,1924.7,1830.0,1857.5,1877.9,81541,1533.33,8805,-,-,17-Nov-2021
ADFFOODS,EQ,847.2,850.0,835.0,837.55,847.45,3860,32.51,819,2285,59.20,17-Nov-2021
