,SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
0,20MICRONS,BE,163.9,168.8,155.7,160.6,163.9,58080,92.91,578,-,-,15-Nov-2023
1,21STCENMGM,EQ,19.75,19.75,19.75,19.75,19.4,1150,0.23,11,1150,100.00,15-Nov-2023
2,360ONE,EQ,543.7,568.45,543.0,560.15,541.85,460958,2576.24,22960,243058,52.73,15-Nov-2023
3,3IINFOLTD,EQ,36.9,37.1,35.85,36.2,36.7,821428,299.54,3690,442291,53.84,15-Nov-2023
4,3MINDIA,EQ,31350.05,31500.0,31040.0,31147.6,31256.6,948,296.41,740,451,47.57,15-Nov-2023
5,3PLAND,EQ,29.05,29.95,27.5,28.15,28.55,17991,5.15,250,11489,63.86,15-Nov-2023
6,515GS2025,GS,95.37,95.37,95.37,95.37,96.0,11,0.01,1,11,100.00,15-Nov-2023
7,563GS2026,GS,116.99,116.99,116.99,116.99,116.99,1,0.0,1,1,100.00,15-Nov-2023
8,574GS2026,GS,94.86,99.7,94.86,98.0,95.0,130,0.13,12,24,18.46,15-Nov-2023
9,585GS2030,GS,93.87,93.87,93.87,93.87,93.87,700,0.66,1,700,100.00,15-Nov-2023
10,5PAISA,EQ,445.05,449.95,437.6,439.15,439.35,84412,372.93,6053,41371,49.01,15-Nov-2023
11,618GS2024,GS,98.5,99.0,98.5,99.0,98.5,1007,1.0,6,1007,100.00,15-Nov-2023
12,63MOONS,EQ,302.1,323.15,302.1,317.35,307.8,433055,1376.75,5964,276977,63.96,15-Nov-2023
13,654GS2032,GS,97.85,97.85,97.85,97.85,96.0,303,0.3,3,303,100.00,15-Nov-2023
14,667GS2035,GS,95.94,98.64,95.94,98.64,98.4,30,0.03,4,29,96.67,15-Nov-2023
15,667GS2050,GS,96.0,96.0,96.0,96.0,93.25,1,0.0,1,1,100.00,15-Nov-2023
16,669GS2024,GS,101.8,102.45,101.8,102.4,101.85,1486,1.52,5,1485,99.93,15-Nov-2023
17,676GS2061,GS,94.34,98.0,94.34,98.0,99.3,10,0.01,5,10,100.00,15-Nov-2023
18,689GS2025,GS,102.01,102.01,100.87,101.0,101.91,3,0.0,3,2,66.67,15-Nov-2023
19,68GS2060,GS,98.98,98.98,96.0,96.0,96.8,2,0.0,2,2,100.00,15-Nov-2023
20,695GS2061,GS,98.5,98.5,98.5,98.5,98.5,4,0.0,1,4,100.00,15-Nov-2023
21,699GS2026,GS,100.1,100.25,99.75,100.23,99.95,3014,3.02,5,3014,100.00,15-Nov-2023
22,699GS2051,GS,97.0,98.0,97.0,98.0,101.0,104,0.1,5,104,100.00,15-Nov-2023
23,710GS2029,GS,100.0,100.0,99.8,99.97,100.2,24105,24.1,33,23939,99.31,15-Nov-2023
24,717GS2030,GS,100.0,101.5,99.9,101.5,99.62,18200,18.22,8,18200,100.00,15-Nov-2023
25,718GS2033,GS,101.5,101.5,101.5,101.5,101.5,50,0.05,1,50,100.00,15-Nov-2023
26,718GS2037,GS,100.3,100.45,100.3,100.45,100.7,4900,4.92,7,4900,100.00,15-Nov-2023
27,725GS2063,GS,101.1,101.85,101.1,101.49,101.1,14600,14.85,7,14500,99.32,15-Nov-2023
28,726GS2033,GS,101.54,102.25,101.54,102.25,101.02,95020,96.49,5,95000,99.98,15-Nov-2023
29,732GS2024,GS,101.89,101.89,101.89,101.89,104.5,20,0.02,1,20,100.00,15-Nov-2023
30,736GS2052,GS,100.84,101.75,100.0,101.0,100.84,24629,24.76,13,18031,73.21,15-Nov-2023
31,737GS2028,GS,101.0,102.0,101.0,101.95,100.5,1000,1.02,2,1000,100.00,15-Nov-2023
32,738GS2027,GS,103.54,103.55,103.45,103.48,103.25,74461,77.09,33,74452,99.99,15-Nov-2023
33,73GS2053,GS,102.75,102.75,102.75,102.75,102.8,500,0.51,1,500,100.00,15-Nov-2023
34,741GS2036,GS,105.88,105.88,103.31,103.95,103.3,4274,4.44,9,4044,94.62,15-Nov-2023
35,746GS2073,GS,100.32,101.5,100.3,101.4,101.5,2400,2.42,10,2400,100.00,15-Nov-2023
36,74GS2062,GS,103.55,103.55,102.0,102.0,103.3,600,0.61,3,600,100.00,15-Nov-2023
37,754GS2036,GS,104.85,105.15,104.85,105.02,104.85,713654,749.37,203,693629,97.19,15-Nov-2023
38,762GS2039,GS,104.02,104.27,104.02,104.27,107.5,245,0.26,2,245,100.00,15-Nov-2023
39,795GS2032,GS,106.0,106.0,106.0,106.0,105.5,498,0.53,1,498,100.00,15-Nov-2023
40,833GS2026,GS,106.25,106.25,106.25,106.25,105.75,450,0.48,1,450,100.00,15-Nov-2023
41,92GS2030,GS,112.5,117.8,112.5,116.0,112.2,6731,7.81,10,6731,100.00,15-Nov-2023
