SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
20MICRONS,EQ,66.15,67.9,64.0,64.45,66.1,209722,138.01,3887,99226,47.31,12-Nov-2021
21STCENMGM,EQ,58.1,58.1,58.1,58.1,59.25,20333,11.81,186,20332,100.00,12-Nov-2021
3IINFOLTD,EQ,70.05,70.05,70.05,70.05,66.75,9845,6.9,226,9845,100.00,12-Nov-2021
3MINDIA,EQ,27300.0,27300.0,26400.0,26715.8,26992.25,4272,1140.2,1912,1007,23.57,12-Nov-2021
3PLAND,EQ,13.3,13.3,12.6,13.1,12.9,10184,1.32,108,6925,68.00,12-Nov-2021
5PAISA,EQ,435.0,435.0,422.0,427.7,423.35,12798,54.78,752,6608,51.63,12-Nov-2021
63MOONS,EQ,102.0,104.9,100.4,102.95,100.9,189787,195.72,3471,132026,69.57,12-Nov-2021
667GS2050,GS,98.5,98.5,98.5,98.5,98.0,3002,2.96,2,3002,100.00,12-Nov-2021
676GS2061,GS,98.05,98.99,98.05,98.05,98.07,192,0.19,3,192,100.00,12-Nov-2021
716GS2050,GS,108.3,108.3,103.03,103.03,108.3,149,0.16,7,149,100.00,12-Nov-2021
A2ZINFRA,EQ,7.05,7.15,6.65,6.65,6.95,1009483,69.4,1433,760775,75.36,12-Nov-2021
AAATECH,SM,56.0,56.0,56.0,56.0,57.0,3000,1.68,1,3000,100.00,12-Nov-2021
AAKASH,EQ,213.0,220.35,206.0,214.55,209.9,86112,181.67,625,47821,55.53,12-Nov-2021
AAREYDRUGS,EQ,37.2,37.75,35.1,36.65,36.6,56045,20.48,859,33873,60.44,12-Nov-2021
AARON,EQ,113.7,117.0,112.5,116.25,111.45,22398,25.72,280,17410,77.73,12-Nov-2021
AARTIDRUGS,EQ,551.0,561.4,551.0,552.9,552.9,121292,673.0,6131,53037,43.73,12-Nov-2021
AARTIIND,EQ,950.1,951.2,932.05,948.3,939.9,1186211,11193.8,23994,659750,55.62,12-Nov-2021
AARTISURF,EQ,1248.0,1248.0,1211.0,1219.65,1222.15,10713,130.87,3101,4508,42.08,12-Nov-2021
AARVEEDEN,EQ,26.8,26.9,25.05,26.0,26.35,15023,3.94,193,11438,76.14,12-Nov-2021
AARVI,EQ,58.75,61.9,56.7,59.9,57.6,40610,24.49,924,15984,39.36,12-Nov-2021
AAVAS,EQ,2780.0,2920.0,2770.0,2861.3,2770.45,249123,7044.32,15308,193226,77.56,12-Nov-2021
ABAN,BE,54.0,55.2,53.75,54.0,54.8,54196,29.43,600,-,-,12-Nov-2021
ABB,EQ,2160.2,2232.0,2153.5,2211.3,2172.3,258341,5691.13,15566,96725,37.44,12-Nov-2021
ABBOTINDIA,EQ,20001.0,20056.5,19705.55,19754.65,19990.45,11666,2311.78,4322,4078,34.96,12-Nov-2021
ABCAPITAL,EQ,108.95,109.25,106.1,106.55,108.25,1766815,1890.54,12047,614062,34.76,12-Nov-2021
ABFRL,EQ,302.9,305.75,297.0,298.2,300.45,3079654,9260.5,29692,932302,30.27,12-Nov-2021
ABMINTLLTD,EQ,106.05,109.95,106.0,108.3,109.2,3103,3.32,110,1031,33.23,12-Nov-2021
ABSLAMC,EQ,629.85,629.85,619.05,619.7,624.45,352841,2190.01,16463,292460,82.89,12-Nov-2021
ABSLBANETF,EQ,386.24,386.24,383.48,384.11,383.64,1460954,5616.12,20981,1460934,100.00,12-Nov-2021
ABSLNN50ET,EQ,446.0,455.0,445.25,449.94,446.0,493,2.22,45,192,38.95,12-Nov-2021
ACC,EQ,2568.0,2578.0,2546.0,2571.95,2558.2,303364,7776.93,24089,125606,41.40,12-Nov-2021
