SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
20MICRONS,EQ,61.95,63.9,61.6,62.0,61.45,101220,63.36,2230,52889,52.25,16-Nov-2021
21STCENMGM,EQ,60.4,60.4,60.4,60.4,59.25,17125,10.34,120,16625,97.08,16-Nov-2021
3IINFOLTD,EQ,77.2,77.2,77.2,77.2,73.55,11796,9.11,237,11796,100.00,16-Nov-2021
3MINDIA,EQ,26080.0,26228.5,25733.65,25856.0,26077.75,2059,535.37,1530,1236,60.03,16-Nov-2021
3PLAND,EQ,13.7,13.7,13.2,13.55,13.5,2544,0.34,83,1704,66.98,16-Nov-2021
5PAISA,EQ,420.0,425.55,416.45,420.5,420.55,13286,55.93,1053,6727,50.63,16-Nov-2021
610GS2031,GS,101.0,101.01,101.0,101.01,100.0,200,0.2,2,200,100.00,16-Nov-2021
622GS2035,GS,99.0,99.7,99.0,99.7,99.8,200,0.2,2,200,100.00,16-Nov-2021
63MOONS,EQ,108.4,117.6,106.5,117.6,106.95,1129241,1289.49,13867,560828,49.66,16-Nov-2021
667GS2035,GS,100.0,102.0,100.0,102.0,101.0,1800,1.8,4,1800,100.00,16-Nov-2021
667GS2050,GS,100.0,100.0,99.0,99.0,103.42,8060,7.98,12,8050,99.88,16-Nov-2021
676GS2061,GS,98.25,98.25,98.2,98.2,98.2,182,0.18,2,182,100.00,16-Nov-2021
716GS2050,GS,105.05,105.05,104.3,104.93,108.0,70,0.07,3,70,100.00,16-Nov-2021
719GS2060,GS,104.0,104.0,104.0,104.0,101.5,100,0.1,1,100,100.00,16-Nov-2021
732GS2024,GS,100.85,100.85,100.85,100.85,100.81,50,0.05,1,50,100.00,16-Nov-2021
A2ZINFRA,EQ,6.05,6.05,6.05,6.05,6.35,108906,6.59,307,108906,100.00,16-Nov-2021
AAATECH,SM,57.0,57.0,57.0,57.0,56.0,3000,1.71,1,3000,100.00,16-Nov-2021
AAKASH,EQ,217.0,220.0,209.2,214.35,214.2,105172,225.96,918,72463,68.90,16-Nov-2021
AAREYDRUGS,EQ,37.25,38.5,35.0,36.6,37.0,77440,28.28,843,46580,60.15,16-Nov-2021
AARON,EQ,115.0,117.2,111.65,115.55,111.65,11639,13.52,219,9361,80.43,16-Nov-2021
AARTIDRUGS,EQ,546.65,555.85,545.0,549.1,546.65,166028,913.33,12090,69738,42.00,16-Nov-2021
AARTIIND,EQ,969.0,979.9,956.15,960.3,963.85,1106004,10715.4,36320,544893,49.27,16-Nov-2021
AARTISURF,EQ,1200.0,1212.7,1181.7,1188.7,1199.85,12145,145.14,3088,6179,50.88,16-Nov-2021
AARVEEDEN,EQ,25.05,25.05,23.5,23.5,24.7,9555,2.25,75,9517,99.60,16-Nov-2021
AARVI,EQ,64.0,64.0,61.1,61.4,61.35,16359,10.15,188,10681,65.29,16-Nov-2021
AAVAS,EQ,2830.0,2895.2,2791.3,2800.75,2846.6,28524,804.26,10602,19157,67.16,16-Nov-2021
ABAN,BE,53.0,53.0,51.1,51.9,52.8,60777,31.62,781,-,-,16-Nov-2021
ABB,EQ,2148.1,2189.95,2140.2,2176.95,2148.1,384464,8329.92,17709,330201,85.89,16-Nov-2021
ABBOTINDIA,EQ,19951.15,20100.2,19725.0,19784.95,19950.5,12440,2475.38,5464,6410,51.53,16-Nov-2021
ABCAPITAL,EQ,104.85,109.9,104.2,107.65,105.05,3259221,3504.15,24316,890985,27.34,16-Nov-2021
ABFRL,EQ,291.55,296.15,286.8,289.95,290.3,6041004,17635.21,27970,4092231,67.74,16-Nov-2021
ABMINTLLTD,EQ,107.45,110.6,104.7,105.05,108.6,1215,1.29,95,687,56.54,16-Nov-2021
ABSLAMC,EQ,617.5,619.95,608.0,609.35,617.6,394924,2409.5,27186,286919,72.65,16-Nov-2021
ABSLBANETF,EQ,384.2,384.2,381.0,381.96,384.76,340,1.3,28,337,99.12,16-Nov-2021
ABSLNN50ET,EQ,452.15,452.15,448.01,451.0,452.15,1488,6.69,27,1413,94.96,16-Nov-2021
ACC,EQ,2561.15,2566.45,2483.0,2492.75,2563.1,248153,6263.07,16190,66196,26.68,16-Nov-2021
ACCELYA,EQ,1170.0,1204.0,1170.0,1179.4,1164.05,20098,238.87,3481,7061,35.13,16-Nov-2021
ACCURACY,EQ,195.4,199.9,186.95,190.5,196.4,27781,53.81,1560,15832,56.99,16-Nov-2021
ACE,EQ,253.8,255.7,248.35,249.45,252.8,302729,765.27,7111,101769,33.62,16-Nov-2021
ACRYSIL,EQ,837.5,872.75,831.25,872.3,831.2,250736,2176.52,6006,124653,49.71,16-Nov-2021
ADANIENT,EQ,1759.45,1766.55,1706.9,1711.6,1749.55,2172117,37719.49,59812,426013,19.61,16-Nov-2021
ADANIGREEN,EQ,1314.0,1329.0,1291.0,1314.35,1305.05,2043814,26749.11,36824,1286507,62.95,16-Nov-2021
ADANIPORTS,EQ,752.7,761.7,743.45,746.45,749.8,3378779,25458.3,57847,821287,24.31,16-Nov-2021
ADANIPOWER,EQ,107.6,109.8,106.25,106.75,107.15,2919587,3144.69,26513,1346439,46.12,16-Nov-2021
ADANITRANS,BE,1919.0,1930.0,1850.0,1877.9,1935.85,79160,1496.32,8573,-,-,16-Nov-2021
ADFFOODS,EQ,836.5,856.8,835.0,847.45,845.5,6142,51.81,1178,3380,55.03,16-Nov-2021
ADL,BE,54.9,54.9,52.25,53.0,52.5,1630,0.86,21,-,-,16-Nov-2021
ADORWELD,EQ,768.0,768.0,730.0,733.45,758.1,15037,112.01,1907,8833,58.74,16-Nov-2021
ADROITINFO,EQ,11.6,12.0,11.05,11.55,11.5,13670,1.58,86,9331,68.26,16-Nov-2021
ADSL,EQ,119.5,121.1,113.75,115.8,118.5,306717,360.52,7955,153843,50.16,16-Nov-2021
ADVANIHOTR,EQ,79.95,82.25,79.05,80.3,78.1,50330,40.73,1042,27242,54.13,16-Nov-2021
ADVENZYMES,EQ,354.25,355.5,351.0,352.0,354.25,70476,248.87,3727,35852,50.87,16-Nov-2021
AEGISCHEM,EQ,204.0,204.65,199.0,201.65,203.35,406755,821.69,9237,206720,50.82,16-Nov-2021
AFFLE,EQ,1207.4,1213.05,1182.0,1189.3,1198.9,379169,4528.55,30713,228017,60.14,16-Nov-2021
AGARIND,EQ,395.0,400.0,381.1,384.05,395.45,60579,235.22,2400,39880,65.83,16-Nov-2021
AGCNET,BE,970.0,970.0,921.9,948.25,958.75,1281,12.2,95,-,-,16-Nov-2021
AGRITECH,BE,66.8,69.0,66.55,67.85,68.75,1607,1.09,45,-,-,16-Nov-2021
AGROPHOS,EQ,17.6,17.95,17.25,17.45,17.75,59622,10.44,354,42746,71.70,16-Nov-2021
AHLADA,EQ,151.15,151.15,151.15,151.15,159.1,11479,17.35,286,11478,99.99,16-Nov-2021
AHLEAST,EQ,185.5,186.85,180.45,183.7,182.4,6540,12.0,819,2732,41.77,16-Nov-2021
AHLUCONT,EQ,450.0,450.05,430.0,432.8,450.05,61862,271.3,7332,26638,43.06,16-Nov-2021
AHLWEST,BZ,250.5,250.5,246.0,246.0,250.0,132,0.33,3,-,-,16-Nov-2021
AIAENG,EQ,1880.05,1892.5,1868.95,1872.7,1878.55,7338,137.59,2074,4156,56.64,16-Nov-2021
AIRAN,EQ,21.5,21.75,20.5,21.1,21.1,149252,31.53,818,90437,60.59,16-Nov-2021
AIROLAM,EQ,61.25,62.0,59.5,59.75,59.7,16970,10.27,124,8250,48.62,16-Nov-2021
AIRTELPP,E1,380.0,380.85,367.35,369.4,377.35,372500,1393.13,5730,261141,70.10,16-Nov-2021
AISL,SM,53.2,54.5,53.2,54.1,53.0,4800,2.58,4,3600,75.00,16-Nov-2021
AJANTPHARM,EQ,2182.1,2207.95,2151.75,2157.05,2170.65,57409,1254.2,14667,35845,62.44,16-Nov-2021
AJMERA,BE,308.55,325.0,308.55,318.45,323.15,14522,46.13,269,-,-,16-Nov-2021
AJOONI,EQ,62.0,63.0,59.65,62.0,62.25,16686,10.39,139,13196,79.08,16-Nov-2021
AJRINFRA,EQ,1.45,1.5,1.45,1.45,1.5,1943734,28.3,795,1300274,66.90,16-Nov-2021
AKASH,EQ,222.8,222.8,204.2,205.65,219.0,55602,118.34,1466,23245,41.81,16-Nov-2021
AKG,EQ,39.6,41.0,37.15,38.65,38.65,114195,46.29,178,103566,90.69,16-Nov-2021
AKSHARCHEM,EQ,469.9,479.0,464.6,472.85,470.85,23669,111.57,2111,10487,44.31,16-Nov-2021
AKSHOPTFBR,EQ,9.3,9.5,9.2,9.2,9.65,726903,67.13,1109,404918,55.70,16-Nov-2021
AKZOINDIA,EQ,2111.0,2122.1,2106.5,2112.95,2108.55,3550,74.99,742,2446,68.90,16-Nov-2021
ALANKIT,EQ,16.7,16.95,16.5,16.55,16.7,611839,101.45,1246,397304,64.94,16-Nov-2021
ALBERTDAVD,EQ,630.1,639.95,624.0,627.35,634.1,8472,53.58,864,5968,70.44,16-Nov-2021
ALEMBICLTD,EQ,111.8,112.0,108.05,108.55,110.75,176408,193.92,5036,86789,49.20,16-Nov-2021
ALICON,EQ,782.0,810.6,782.0,799.5,800.75,10626,85.01,738,7850,73.88,16-Nov-2021
ALKALI,EQ,90.2,91.95,88.1,89.4,90.15,24718,22.23,625,11346,45.90,16-Nov-2021
ALKEM,EQ,3589.25,3640.0,3538.3,3550.35,3589.25,121699,4366.56,18678,58390,47.98,16-Nov-2021
ALKYLAMINE,EQ,3347.05,3470.0,3320.0,3428.15,3315.7,70789,2416.54,12253,33388,47.17,16-Nov-2021
ALLCARGO,EQ,362.5,373.7,360.25,370.9,360.7,462638,1707.26,16068,214546,46.37,16-Nov-2021
ALLSEC,EQ,507.9,515.25,495.3,510.2,504.8,15990,81.2,1748,8674,54.25,16-Nov-2021
ALMONDZ,EQ,122.0,127.7,122.0,122.0,123.95,13095,16.06,242,9922,75.77,16-Nov-2021
ALOKINDS,EQ,22.55,22.85,22.45,22.55,22.5,3419778,773.11,5988,1611650,47.13,16-Nov-2021
ALPA,EQ,55.0,56.8,52.9,54.65,55.65,90068,49.7,1526,62160,69.01,16-Nov-2021
ALPHAGEO,EQ,353.95,355.4,349.75,352.45,347.2,9882,34.84,625,5352,54.16,16-Nov-2021
ALPSINDUS,BE,3.5,3.5,3.25,3.35,3.4,107095,3.56,170,-,-,16-Nov-2021
AMARAJABAT,EQ,687.5,688.95,673.0,675.1,685.0,1586990,10757.64,50470,988447,62.28,16-Nov-2021
AMBANIORG,SM,103.15,103.15,103.1,103.1,105.75,8000,8.25,4,6000,75.00,16-Nov-2021
AMBER,EQ,3317.0,3335.95,3295.0,3303.15,3324.9,20489,678.06,3349,11338,55.34,16-Nov-2021
AMBICAAGAR,EQ,17.8,18.5,17.6,17.9,17.9,11254,2.02,173,8539,75.88,16-Nov-2021
AMBIKCO,EQ,2064.9,2150.0,2040.7,2123.8,2044.4,29129,614.82,5330,14934,51.27,16-Nov-2021
AMBUJACEM,EQ,421.3,424.0,407.75,409.8,421.25,1933354,8066.16,44401,744304,38.50,16-Nov-2021
AMDIND,EQ,33.1,33.1,32.8,32.8,34.5,14223,4.67,97,14173,99.65,16-Nov-2021
AMIORG,EQ,989.0,1029.0,985.0,1008.3,988.3,231412,2339.61,18948,80507,34.79,16-Nov-2021
AMJLAND,EQ,34.3,34.35,31.8,32.4,33.4,56434,18.53,466,47083,83.43,16-Nov-2021
AMRUTANJAN,EQ,922.0,940.6,922.0,930.7,924.65,38008,354.96,4732,15345,40.37,16-Nov-2021
ANANTRAJ,BE,69.95,69.95,66.8,67.7,69.3,218750,148.74,704,-,-,16-Nov-2021
ANDHRACEMT,EQ,16.75,17.45,16.1,17.1,16.8,1177370,198.76,1853,751703,63.85,16-Nov-2021
ANDHRAPAP,EQ,235.9,236.0,232.15,234.8,233.35,19567,45.8,375,17315,88.49,16-Nov-2021
ANDHRSUGAR,EQ,648.5,659.25,645.0,648.95,650.65,41030,267.19,2463,19896,48.49,16-Nov-2021
ANDREWYU,EQ,24.85,24.85,24.1,24.15,24.35,67092,16.28,586,46032,68.61,16-Nov-2021
ANGELONE,EQ,1219.0,1229.0,1213.0,1220.25,1211.55,170027,2074.73,16357,108281,63.68,16-Nov-2021
ANIKINDS,EQ,19.5,20.8,19.5,20.5,20.4,14777,3.03,253,8880,60.09,16-Nov-2021
ANKITMETAL,BE,7.25,7.25,7.25,7.25,6.95,76090,5.52,101,-,-,16-Nov-2021
ANMOL,EQ,172.0,178.0,172.0,177.0,172.1,119938,211.3,3348,79046,65.91,16-Nov-2021
ANSALAPI,BE,12.7,13.1,12.65,12.7,13.3,184882,23.69,364,-,-,16-Nov-2021
ANSALHSG,EQ,6.55,6.65,6.55,6.6,6.6,43113,2.84,105,42239,97.97,16-Nov-2021
ANTGRAPHIC,BE,0.95,0.95,0.85,0.85,0.9,382376,3.46,588,-,-,16-Nov-2021
ANUP,EQ,1048.25,1114.95,1043.75,1082.9,1053.75,39587,430.45,7241,17074,43.13,16-Nov-2021
ANURAS,EQ,825.0,829.9,816.1,823.1,827.15,60940,502.01,3793,37382,61.34,16-Nov-2021
APARINDS,EQ,704.7,707.15,680.05,689.1,707.45,48307,336.91,5164,25249,52.27,16-Nov-2021
APCL,EQ,356.3,362.85,347.8,352.1,356.3,45513,161.01,2617,27626,60.70,16-Nov-2021
APCOTEXIND,EQ,393.0,403.0,391.0,392.9,390.65,207999,823.55,8933,24980,12.01,16-Nov-2021
