,SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
0,20MICRONS,BE,163.75,171.2,162.0,171.2,163.05,101134,171.57,594,-,-,17-Nov-2023
1,21STCENMGM,EQ,20.5,20.5,20.5,20.5,20.1,2890,0.59,10,2890,100.00,17-Nov-2023
2,360ONE,EQ,548.45,548.45,531.55,546.5,543.1,207460,1123.96,12708,98163,47.32,17-Nov-2023
3,3IINFOLTD,EQ,37.2,37.45,36.5,36.95,36.9,762917,282.52,3891,305595,40.06,17-Nov-2023
4,3MINDIA,EQ,30888.0,30986.05,30286.0,30357.4,30706.15,2063,631.58,1209,1139,55.21,17-Nov-2023
5,3PLAND,EQ,27.3,29.3,27.3,29.05,28.45,46763,13.32,1048,5148,11.01,17-Nov-2023
6,456GS2023,GS,100.0,100.0,99.99,99.99,99.99,100,0.1,2,100,100.00,17-Nov-2023
7,574GS2026,GS,102.9,102.9,97.0,97.0,98.0,108,0.11,4,8,7.41,17-Nov-2023
8,5PAISA,EQ,456.0,459.95,450.05,451.55,451.95,68029,309.03,5727,30562,44.92,17-Nov-2023
9,610GS2031,GS,95.0,95.0,95.0,95.0,95.05,12260,11.65,9,12260,100.00,17-Nov-2023
10,618GS2024,GS,98.94,98.95,98.94,98.95,101.47,40,0.04,2,20,50.00,17-Nov-2023
11,63MOONS,EQ,337.15,348.3,336.3,348.3,331.75,519799,1792.38,5042,387227,74.50,17-Nov-2023
12,664GS2035,GS,97.5,97.5,97.5,97.5,97.0,1,0.0,1,1,100.00,17-Nov-2023
13,667GS2035,GS,96.5,96.5,96.4,96.4,96.01,1500,1.45,2,1500,100.00,17-Nov-2023
14,667GS2050,GS,94.0,94.0,94.0,94.0,96.0,54,0.05,1,54,100.00,17-Nov-2023
15,669GS2024,GS,101.76,102.3,101.76,102.3,102.0,1434,1.46,6,1434,100.00,17-Nov-2023
16,676GS2061,GS,90.0,96.8,89.17,95.0,93.1,37,0.03,4,29,78.38,17-Nov-2023
17,689GS2025,GS,103.52,103.52,101.02,101.02,101.0,100,0.1,9,100,100.00,17-Nov-2023
18,68GS2060,GS,96.0,96.0,93.6,96.0,96.0,44,0.04,8,43,97.73,17-Nov-2023
19,695GS2061,GS,98.5,98.5,97.8,98.35,98.5,5735,5.62,15,5735,100.00,17-Nov-2023
20,699GS2026,GS,100.0,100.0,99.55,99.71,99.99,18050,18.01,16,18050,100.00,17-Nov-2023
21,706GS2028,GS,100.1,100.42,100.1,100.22,100.67,14552,14.57,9,14552,100.00,17-Nov-2023
22,710GS2029,GS,99.9,100.5,99.9,100.03,99.93,25737,25.74,12,25737,100.00,17-Nov-2023
23,717GS2030,GS,99.55,100.0,99.5,100.0,101.5,5318,5.32,10,5318,100.00,17-Nov-2023
24,718GS2033,GS,101.15,101.15,101.15,101.15,101.75,28300,28.63,1,28300,100.00,17-Nov-2023
25,718GS2037,GS,100.45,100.45,100.45,100.45,101.2,100,0.1,1,100,100.00,17-Nov-2023
26,719GS2060,GS,105.33,105.33,105.33,105.33,100.32,1,0.0,1,1,100.00,17-Nov-2023
27,725GS2063,GS,100.01,101.75,100.01,101.74,101.95,2614,2.66,13,2514,96.17,17-Nov-2023
28,726GS2032,GS,101.99,101.99,101.3,101.3,101.83,1905,1.93,5,1900,99.74,17-Nov-2023
29,726GS2033,GS,101.75,101.75,101.75,101.75,101.99,154758,157.47,5,154758,100.00,17-Nov-2023
30,732GS2030,GS,98.0,100.5,98.0,99.51,98.0,9649,9.47,13,9649,100.00,17-Nov-2023
31,736GS2052,GS,101.69,101.8,101.16,101.8,101.44,46114,46.9,9,46114,100.00,17-Nov-2023
32,737GS2028,GS,100.0,102.0,100.0,100.5,101.5,1200,1.21,4,490,40.83,17-Nov-2023
33,738GS2027,GS,103.45,103.6,103.45,103.59,103.5,115722,119.81,26,112722,97.41,17-Nov-2023
34,73GS2053,GS,101.5,101.5,101.5,101.5,101.95,1100,1.12,4,1100,100.00,17-Nov-2023
35,741GS2036,GS,102.75,103.77,102.75,103.59,103.6,53317,55.24,20,53273,99.92,17-Nov-2023
36,746GS2073,GS,100.9,100.9,100.9,100.9,101.0,100,0.1,1,100,100.00,17-Nov-2023
37,74GS2062,GS,102.0,102.99,102.0,102.99,103.89,5003,5.1,4,5003,100.00,17-Nov-2023
38,754GS2036,GS,104.77,105.39,104.77,105.28,105.11,523511,551.07,219,523111,99.92,17-Nov-2023
39,757GS2033,GS,103.24,103.24,103.24,103.24,105.88,1,0.0,1,1,100.00,17-Nov-2023
40,795GS2032,GS,106.0,106.0,106.0,106.0,106.0,500,0.53,3,500,100.00,17-Nov-2023
41,833GS2026,GS,106.0,106.0,105.75,105.99,106.0,2214,2.35,3,2214,100.00,17-Nov-2023
42,897GS2030,GS,112.13,112.15,112.13,112.15,112.13,999,1.12,3,500,50.05,17-Nov-2023
43,92GS2030,GS,119.75,121.9,119.75,121.9,119.75,390,0.47,2,390,100.00,17-Nov-2023
44,A2ZINFRA,BE,11.7,12.0,11.15,11.2,11.7,638719,73.76,884,-,-,17-Nov-2023
45,AAATECH,EQ,73.4,76.1,72.1,74.8,72.3,391184,290.7,3004,246416,62.99,17-Nov-2023
46,AAKASH,EQ,7.1,7.15,6.9,7.1,7.05,401233,28.31,893,289222,72.08,17-Nov-2023
47,AAREYDRUGS,BE,46.9,46.9,46.9,46.9,47.85,8575,4.02,41,-,-,17-Nov-2023
48,AARON,EQ,268.0,270.25,256.1,261.6,263.5,15260,40.03,934,9933,65.09,17-Nov-2023
49,AARTECH,BE,154.05,156.35,150.3,151.0,155.4,5774,8.75,106,-,-,17-Nov-2023
50,AARTIDRUGS,EQ,475.0,479.85,470.0,471.1,473.65,166906,791.27,9703,63624,38.12,17-Nov-2023
51,AARTIIND,EQ,525.3,532.55,522.15,526.75,525.25,1413190,7473.12,23754,608177,43.04,17-Nov-2023
52,AARTIPHARM,EQ,404.0,408.0,401.0,405.95,401.35,154227,625.63,8058,95275,61.78,17-Nov-2023
53,AARTIPP,E1,295.95,295.95,290.0,291.5,296.0,7,0.02,6,6,85.71,17-Nov-2023
54,AARTISURF,EQ,626.0,640.0,621.05,625.0,625.95,6234,39.25,1208,3575,57.35,17-Nov-2023
55,AARVEEDEN,EQ,24.1,24.6,23.8,23.95,23.9,60191,14.55,661,10291,17.10,17-Nov-2023
56,AARVI,EQ,124.45,124.45,118.0,119.95,122.55,25645,30.8,611,15772,61.50,17-Nov-2023
57,AATMAJ,SM,43.95,43.95,41.25,41.75,43.2,84000,35.52,41,62000,73.81,17-Nov-2023
58,AAVAS,EQ,1488.95,1490.2,1440.1,1444.4,1488.95,213338,3100.85,25933,138877,65.10,17-Nov-2023
59,ABAN,BE,52.75,53.45,51.5,52.15,52.85,91194,47.84,625,-,-,17-Nov-2023
60,ABB,EQ,4242.0,4298.0,4215.75,4285.05,4232.75,121481,5190.34,17433,52445,43.17,17-Nov-2023
61,ABBOTINDIA,EQ,23300.0,23699.0,23250.0,23625.5,23293.55,25702,6026.56,7080,17150,66.73,17-Nov-2023
62,ABCAPITAL,EQ,175.0,175.0,168.6,170.95,181.2,10425224,17835.55,62191,3933309,37.73,17-Nov-2023
63,ABCOTS,SM,117.05,117.55,117.05,117.55,123.2,4000,4.69,2,4000,100.00,17-Nov-2023
64,ABFRL,EQ,215.35,216.35,214.3,215.65,215.35,932976,2009.28,9393,320267,34.33,17-Nov-2023
65,ABINFRA,SM,47.0,47.0,47.0,47.0,48.0,4000,1.88,1,4000,100.00,17-Nov-2023
66,ABMINTLLTD,BE,43.2,46.2,43.0,46.2,44.0,587,0.25,8,-,-,17-Nov-2023
67,ABSLAMC,EQ,454.75,461.75,449.6,459.5,454.35,151057,688.97,5080,82540,54.64,17-Nov-2023
68,ABSLBANETF,EQ,44.55,44.55,43.64,44.0,44.6,65017,28.67,754,55699,85.67,17-Nov-2023
69,ABSLLIQUID,EQ,999.99,1000.01,999.99,1000.0,1000.0,8736,87.36,51,4521,51.75,17-Nov-2023
70,ABSLNN50ET,EQ,47.98,48.3,47.98,48.22,48.0,3870,1.86,117,3847,99.41,17-Nov-2023
71,ACC,EQ,1855.0,1874.3,1842.95,1848.25,1844.85,257285,4785.24,17195,84652,32.90,17-Nov-2023
72,ACCELYA,EQ,1410.1,1410.1,1390.0,1402.25,1398.4,16175,226.13,2140,9588,59.28,17-Nov-2023
73,ACCURACY,BE,9.8,9.8,9.3,9.45,9.75,433671,40.99,1131,-,-,17-Nov-2023
74,ACE,EQ,871.9,884.0,858.35,863.4,872.35,444212,3849.38,13886,374851,84.39,17-Nov-2023
75,ACEINTEG,EQ,35.4,35.4,34.05,35.0,34.15,8291,2.89,452,1637,19.74,17-Nov-2023
76,ACI,EQ,532.95,535.0,528.25,529.95,530.7,104985,556.79,7556,66201,63.06,17-Nov-2023
77,ACL,EQ,99.85,100.0,96.5,97.4,97.75,26238,25.67,710,17561,66.93,17-Nov-2023
78,ACSAL,SM,56.7,58.0,56.5,57.8,58.05,60000,34.32,20,48000,80.00,17-Nov-2023
79,ADANIENSOL,EQ,746.75,747.45,739.1,741.2,747.2,318597,2365.59,15079,156213,49.03,17-Nov-2023
80,ADANIENT,EQ,2205.9,2237.95,2201.0,2208.8,2205.9,916518,20312.97,43810,325859,35.55,17-Nov-2023
81,ADANIGREEN,EQ,941.35,943.65,930.0,936.1,941.35,341144,3196.08,22329,171636,50.31,17-Nov-2023
82,ADANIPORTS,EQ,811.7,821.95,809.05,810.05,813.6,3218979,26173.28,52220,1954733,60.73,17-Nov-2023
83,ADANIPOWER,EQ,389.5,391.95,385.8,387.3,389.55,12790695,49829.68,73557,7252759,56.70,17-Nov-2023
84,ADFFOODS,EQ,217.55,219.85,214.4,215.7,218.85,176761,381.85,7010,110653,62.60,17-Nov-2023
85,ADL,BE,92.0,92.0,86.15,89.9,90.65,1209,1.06,21,-,-,17-Nov-2023
86,ADORWELD,EQ,1578.0,1620.0,1517.85,1527.95,1584.5,140912,2233.28,19297,29305,20.80,17-Nov-2023
87,ADROITINFO,BE,20.8,20.85,20.8,20.85,21.2,15631,3.25,46,-,-,17-Nov-2023
88,ADSL,EQ,118.9,129.15,118.0,127.25,118.9,1063579,1320.47,11735,522219,49.10,17-Nov-2023
89,ADVANIHOTR,EQ,110.5,110.5,106.2,106.9,110.15,209768,226.54,4675,111133,52.98,17-Nov-2023
90,ADVENZYMES,EQ,323.0,327.3,313.3,316.0,322.55,205367,655.55,11103,135190,65.83,17-Nov-2023
91,AEGISCHEM,EQ,315.9,319.65,315.0,315.8,316.35,285976,906.88,9130,153492,53.67,17-Nov-2023
92,AEROFLEX,EQ,160.25,161.95,157.25,157.85,160.2,479928,764.25,8076,262427,54.68,17-Nov-2023
93,AETHER,EQ,889.35,898.0,889.35,893.9,889.3,63407,567.02,10702,52166,82.27,17-Nov-2023
94,AFFLE,EQ,1032.95,1057.0,1023.45,1035.8,1025.45,288011,2991.45,22415,103620,35.98,17-Nov-2023
95,AGARIND,EQ,926.85,958.0,901.55,951.2,927.9,80879,759.9,11956,31075,38.42,17-Nov-2023
96,AGARWALFT,SM,60.9,60.9,58.65,60.0,60.0,15000,8.93,5,12000,80.00,17-Nov-2023
97,AGI,EQ,984.0,995.0,960.1,966.85,978.95,139707,1356.44,13839,60214,43.10,17-Nov-2023
98,AGNI,SM,25.55,25.55,24.75,24.75,25.15,35000,8.74,7,35000,100.00,17-Nov-2023
