,SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
0,20MICRONS,EQ,82.5,83.35,82.15,82.85,83.0,36248,29.98,767,16548,45.65,13-Apr-2023
1,21STCENMGM,EQ,19.6,20.4,19.6,20.35,20.0,4177,0.82,40,4077,97.61,13-Apr-2023
2,360ONE,EQ,428.0,433.5,427.0,428.15,427.45,41075,176.44,2959,22431,54.61,13-Apr-2023
3,3IINFOLTD,EQ,33.55,33.55,32.9,33.0,33.4,216153,71.69,1479,145301,67.22,13-Apr-2023
4,3MINDIA,EQ,23035.0,23300.0,22698.95,22861.6,23031.9,2381,545.08,1416,1118,46.96,13-Apr-2023
5,3PLAND,EQ,23.2,25.25,23.2,24.25,23.2,19105,4.59,267,10331,54.07,13-Apr-2023
6,4THDIM,BE,30.45,30.45,30.45,30.45,31.05,7880,2.4,34,-,-,13-Apr-2023
7,563GS2026,GS,98.01,98.01,98.01,98.01,98.0,100,0.1,2,100,100.00,13-Apr-2023
8,5PAISA,EQ,298.0,298.0,292.0,294.15,295.45,6263,18.46,307,3707,59.19,13-Apr-2023
9,601GS2028,GS,97.65,97.65,97.65,97.65,93.0,1,0.0,1,1,100.00,13-Apr-2023
10,610GS2031,GS,93.5,93.5,93.5,93.5,93.78,1000,0.94,1,1000,100.00,13-Apr-2023
11,618GS2024,GS,101.6,101.6,101.6,101.6,101.6,1000,1.02,2,1000,100.00,13-Apr-2023
12,63MOONS,EQ,170.0,175.0,169.15,172.55,170.05,133383,229.41,4911,45775,34.32,13-Apr-2023
13,654GS2032,GS,97.0,97.0,97.0,97.0,97.5,1000,0.97,1,1000,100.00,13-Apr-2023
14,667GS2050,GS,94.25,94.35,93.0,94.35,94.55,55722,52.16,15,30722,55.13,13-Apr-2023
15,669GS2024,GS,101.4,101.48,101.4,101.48,101.48,2100,2.13,2,2100,100.00,13-Apr-2023
16,676GS2061,GS,94.0,94.0,94.0,94.0,95.52,300,0.28,3,300,100.00,13-Apr-2023
17,689GS2025,GS,101.75,101.75,101.75,101.75,101.25,6500,6.61,1,6500,100.00,13-Apr-2023
18,68GS2060,GS,96.01,96.01,95.25,95.25,96.0,5405,5.15,4,5405,100.00,13-Apr-2023
19,695GS2061,GS,97.0,97.25,97.0,97.25,97.0,616,0.6,3,616,100.00,13-Apr-2023
20,699GS2051,GS,99.0,99.0,99.0,99.0,99.0,2,0.0,2,2,100.00,13-Apr-2023
21,706GS2028,GS,100.1,100.13,100.05,100.06,100.15,51600,51.64,14,51600,100.00,13-Apr-2023
22,710GS2029,GS,103.49,104.0,103.49,103.92,103.5,14800,15.38,5,14800,100.00,13-Apr-2023
23,726GS2032,GS,101.75,101.75,100.5,101.65,101.52,19802,20.13,14,19802,100.00,13-Apr-2023
24,726GS2033,GS,102.0,102.0,101.5,101.5,101.0,2,0.0,2,1,50.00,13-Apr-2023
25,727GS2026,GS,101.15,101.15,101.1,101.1,101.0,3534,3.57,4,3534,100.00,13-Apr-2023
26,732GS2024,GS,100.79,101.38,100.79,101.38,100.79,1000,1.01,2,500,50.00,13-Apr-2023
27,736GS2052,GS,100.03,102.0,100.03,101.5,101.45,4170,4.2,13,2150,51.56,13-Apr-2023
28,738GS2027,GS,104.0,104.0,103.75,103.87,103.82,50601,52.56,22,50601,100.00,13-Apr-2023
29,741GS2036,GS,103.5,104.0,103.5,104.0,102.7,6000,6.22,4,6000,100.00,13-Apr-2023
30,754GS2036,GS,104.8,104.87,104.6,104.61,104.69,403295,422.29,182,397495,98.56,13-Apr-2023
31,824GS2027,GS,107.2,107.2,107.2,107.2,107.0,100,0.11,1,100,100.00,13-Apr-2023
32,83GS2042,GS,109.4,109.4,109.39,109.39,107.4,1200,1.31,2,1200,100.00,13-Apr-2023
33,897GS2030,GS,111.7,111.7,111.7,111.7,113.7,1,0.0,1,1,100.00,13-Apr-2023
34,92GS2030,GS,114.99,114.99,114.99,114.99,114.99,260,0.3,2,260,100.00,13-Apr-2023
35,A2ZINFRA,EQ,7.05,7.95,6.9,7.15,6.95,277207,20.05,637,182959,66.00,13-Apr-2023
36,AAATECH,EQ,57.65,57.85,53.15,54.15,57.6,23126,12.85,443,17040,73.68,13-Apr-2023
37,AAKASH,EQ,6.75,6.75,6.5,6.6,6.6,71253,4.7,339,55050,77.26,13-Apr-2023
