SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
20MICRONS,EQ,90.5,91.6,85.0,85.7,89.65,273530,240.49,5246,135430,49.51,20-Apr-2022
21STCENMGM,EQ,30.0,30.55,29.85,29.9,30.35,9359,2.82,131,6689,71.47,20-Apr-2022
3IINFOLTD,EQ,60.95,61.4,59.9,60.8,59.75,429623,261.56,5427,223250,51.96,20-Apr-2022
3MINDIA,EQ,21380.0,21398.7,20700.2,20813.6,21257.9,1922,402.11,1267,1057,54.99,20-Apr-2022
3PLAND,EQ,18.2,18.2,17.4,18.1,17.9,5143,0.92,92,3392,65.95,20-Apr-2022
426GS2023,GS,101.9,101.9,99.05,100.47,98.01,2,0.0,2,0,0.00,20-Apr-2022
5PAISA,EQ,367.8,372.4,356.15,360.7,360.35,19586,71.48,837,7937,40.52,20-Apr-2022
63MOONS,BE,292.55,303.0,290.0,291.35,292.55,56396,166.57,635,-,-,20-Apr-2022
667GS2035,GS,97.0,97.0,97.0,97.0,96.68,700,0.68,2,700,100.00,20-Apr-2022
667GS2050,GS,93.0,94.04,92.95,94.04,93.0,947,0.88,21,944,99.68,20-Apr-2022
676GS2061,GS,95.0,95.0,90.01,95.0,93.0,1357,1.26,37,1354,99.78,20-Apr-2022
68GS2060,GS,98.5,98.5,95.0,95.0,95.42,22,0.02,3,22,100.00,20-Apr-2022
695GS2061,GS,96.85,101.65,96.85,97.0,96.81,632,0.61,5,631,99.84,20-Apr-2022
699GS2051,GS,99.0,99.0,97.75,98.33,97.03,761,0.75,5,761,100.00,20-Apr-2022
726GS2029,GS,103.67,103.67,103.67,103.67,98.74,300,0.31,3,300,100.00,20-Apr-2022
732GS2024,GS,100.01,100.01,100.01,100.01,99.71,41,0.04,2,41,100.00,20-Apr-2022
772GS2055,GS,114.0,114.0,114.0,114.0,115.0,1,0.0,1,1,100.00,20-Apr-2022
824GS2033,GS,113.0,113.0,113.0,113.0,109.02,500,0.57,2,500,100.00,20-Apr-2022
A2ZINFRA,EQ,13.9,14.1,13.6,14.1,13.45,928782,130.14,966,731853,78.80,20-Apr-2022
AAATECH,SM,69.0,69.0,69.0,69.0,71.0,3000,2.07,1,3000,100.00,20-Apr-2022
AAKASH,EQ,27.85,27.9,27.5,27.7,27.45,119254,33.04,288,81884,68.66,20-Apr-2022
AAREYDRUGS,EQ,45.4,46.9,45.4,45.75,46.15,34776,15.97,557,18915,54.39,20-Apr-2022
AARON,EQ,123.9,124.45,116.85,121.85,118.55,4259,5.16,102,3307,77.65,20-Apr-2022
AARTIDRUGS,EQ,489.2,496.9,480.3,482.95,489.15,81312,396.84,4746,29838,36.70,20-Apr-2022
AARTIIND,EQ,938.0,949.5,930.25,940.65,939.2,339671,3195.13,16726,155545,45.79,20-Apr-2022
AARTISURF,EQ,846.95,847.8,815.7,825.6,839.75,13480,112.39,1593,8369,62.08,20-Apr-2022
AARVEEDEN,EQ,29.1,30.5,27.75,28.4,30.25,35421,10.26,399,26380,74.48,20-Apr-2022
AARVI,EQ,113.2,113.25,108.05,112.05,108.95,10011,11.13,205,6051,60.44,20-Apr-2022
AAVAS,EQ,2460.0,2469.6,2411.0,2416.55,2456.7,64498,1564.13,16969,35698,55.35,20-Apr-2022
ABAN,EQ,54.45,56.8,54.0,54.5,53.95,194505,107.21,2998,97462,50.11,20-Apr-2022
ABB,EQ,2165.0,2177.85,2127.7,2137.45,2152.2,55650,1197.69,5213,26204,47.09,20-Apr-2022
