SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
1018GS2026,GS,94.51,94.51,94.51,94.51,94.51,1,0.0,1,1,100.00,19-Feb-2021
20MICRONS,EQ,37.25,37.7,36.55,36.85,36.65,127632,47.34,862,69215,54.23,19-Feb-2021
21STCENMGM,EQ,12.35,12.35,11.95,12.0,12.15,7654,0.93,57,5721,74.75,19-Feb-2021
3IINFOTECH,EQ,6.9,6.9,6.6,6.6,6.9,14764647,979.42,14148,9607200,65.07,19-Feb-2021
3MINDIA,EQ,21711.0,21900.0,21481.0,21707.35,21802.7,3462,752.39,1614,1801,52.02,19-Feb-2021
3PLAND,EQ,9.75,9.95,9.25,9.25,9.7,14001,1.33,120,10761,76.86,19-Feb-2021
5PAISA,EQ,259.0,265.0,255.3,257.75,256.45,25724,66.93,1213,15164,58.95,19-Feb-2021
622GS2035,GS,100.65,100.65,100.65,100.65,100.65,200,0.2,1,200,100.00,19-Feb-2021
63MOONS,EQ,80.0,82.0,78.5,79.1,80.4,71042,57.03,1492,48120,67.73,19-Feb-2021
68GS2060,GS,102.65,102.65,102.65,102.65,108.0,100,0.1,5,100,100.00,19-Feb-2021
706GS2046,GS,105.0,105.0,105.0,105.0,105.0,100,0.11,1,100,100.00,19-Feb-2021
772GS2055,GS,110.0,111.0,110.0,110.0,110.2,12847,14.14,19,12847,100.00,19-Feb-2021
A2ZINFRA,EQ,4.25,4.3,4.2,4.25,4.2,229350,9.74,267,168740,73.57,19-Feb-2021
AAKASH,BE,117.5,119.0,115.0,119.0,117.0,10228,12.1,146,-,-,19-Feb-2021
AARON,EQ,62.3,63.9,58.1,59.6,61.05,5302,3.29,144,3292,62.09,19-Feb-2021
AARTIDRUGS,EQ,651.9,659.95,638.65,642.6,650.8,310752,2013.22,13062,141188,45.43,19-Feb-2021
AARTIIND,EQ,1234.3,1239.9,1176.8,1187.9,1229.2,310371,3757.3,14738,185886,59.89,19-Feb-2021
AARTISURF,EQ,908.0,942.5,885.9,925.75,897.65,32620,303.29,2579,14101,43.23,19-Feb-2021
AARVEEDEN,EQ,17.1,18.35,17.1,17.75,18.3,13520,2.44,114,11330,83.80,19-Feb-2021
AARVI,EQ,48.05,50.35,45.85,47.95,48.45,19764,9.69,260,12321,62.34,19-Feb-2021
AAVAS,EQ,2236.0,2303.5,2184.0,2275.75,2236.85,38596,864.62,6301,18623,48.25,19-Feb-2021
ABAN,EQ,30.35,32.85,29.85,31.9,29.9,631340,200.76,3642,274413,43.47,19-Feb-2021
ABB,EQ,1542.0,1635.0,1510.0,1521.6,1532.85,425564,6709.05,38551,87709,20.61,19-Feb-2021
ABBOTINDIA,EQ,14950.0,14950.0,14650.0,14716.3,14918.8,9407,1391.81,3750,3940,41.88,19-Feb-2021
ABCAPITAL,EQ,103.5,104.65,96.1,98.65,104.1,7567849,7582.99,39209,1886635,24.93,19-Feb-2021
ABFRL,EQ,162.95,169.8,161.9,166.0,163.7,2918190,4821.99,24913,1121844,38.44,19-Feb-2021
ABFRLPP1,E1,131.15,135.0,131.05,133.0,131.85,21467,28.59,385,12567,58.54,19-Feb-2021
ABINFRA,SM,6.65,6.65,6.65,6.65,7.0,4000,0.27,1,4000,100.00,19-Feb-2021
ABMINTLTD,EQ,54.4,54.4,54.4,54.4,51.85,1428,0.78,18,1428,100.00,19-Feb-2021
ABSLBANETF,EQ,360.28,362.77,353.03,355.29,362.0,1210,4.35,55,1002,82.81,19-Feb-2021
ABSLNN50ET,EQ,351.12,365.9,340.3,356.55,340.9,641,2.31,71,594,92.67,19-Feb-2021
ABSLRIF6RG,MF,8.22,8.25,8.22,8.25,8.17,6527,0.54,3,6527,100.00,19-Feb-2021
ACC,EQ,1800.0,1801.75,1735.5,1747.35,1787.9,767848,13562.97,22190,119992,15.63,19-Feb-2021
ACCELYA,EQ,928.65,936.65,902.0,905.5,924.1,9880,91.04,1086,2791,28.25,19-Feb-2021
ACCURACY,EQ,56.1,59.25,54.2,57.25,56.45,46558,26.84,211,27999,60.14,19-Feb-2021
ACE,EQ,157.8,165.5,151.65,159.45,157.85,819286,1303.76,13290,388287,47.39,19-Feb-2021
ACRYSIL,EQ,293.0,301.25,278.8,301.25,286.95,116516,348.07,2345,56695,48.66,19-Feb-2021
ADANIENT,EQ,813.0,831.0,729.5,781.9,808.2,20210882,159183.1,264125,1147154,5.68,19-Feb-2021
ADANIGREEN,EQ,1109.8,1128.0,1069.05,1117.7,1109.5,1004331,11146.51,28230,548251,54.59,19-Feb-2021
ADANIPORTS,EQ,664.95,676.65,628.65,653.5,664.05,17553743,115650.22,219949,2021274,11.51,19-Feb-2021
ADANIPOWER,EQ,56.0,58.6,54.45,55.85,55.7,18821118,10688.79,49051,6650636,35.34,19-Feb-2021
ADANITRANS,EQ,790.0,792.0,720.0,770.15,786.2,1763347,13492.15,55413,486634,27.60,19-Feb-2021
ADFFOODS,EQ,794.55,810.0,785.0,794.35,794.55,32994,263.02,2381,10732,32.53,19-Feb-2021
ADHUNIKIND,EQ,21.7,21.7,21.05,21.25,21.25,7542,1.6,93,5642,74.81,19-Feb-2021
ADL,BE,26.5,27.35,25.6,26.0,26.5,2096,0.54,26,-,-,19-Feb-2021
ADORWELD,EQ,317.05,324.5,311.8,319.7,317.05,261533,838.04,2999,229123,87.61,19-Feb-2021
ADROITINFO,EQ,7.8,7.8,7.65,7.7,7.8,2512,0.19,26,2512,100.00,19-Feb-2021
ADSL,EQ,37.75,38.75,37.5,37.7,38.25,73970,27.9,690,54441,73.60,19-Feb-2021
ADVANIHOTR,EQ,54.0,54.0,51.2,52.6,54.0,6468,3.43,209,2998,46.35,19-Feb-2021
ADVENZYMES,EQ,394.9,417.0,386.05,394.55,392.2,1147749,4641.3,28204,322244,28.08,19-Feb-2021
AEGISCHEM,EQ,288.0,289.35,280.0,284.25,289.9,392829,1112.61,5523,293476,74.71,19-Feb-2021
AFFLE,EQ,5434.9,5550.0,5096.15,5279.85,5364.35,134802,7325.49,15330,83066,61.62,19-Feb-2021
AGARIND,BE,167.3,167.3,158.95,159.4,167.3,11404,18.44,160,-,-,19-Feb-2021
AGCNET,EQ,967.9,985.0,950.05,975.4,951.4,13567,131.04,324,10318,76.05,19-Feb-2021
AGRITECH,EQ,34.65,35.1,33.45,33.9,34.0,4025,1.37,133,3058,75.98,19-Feb-2021
AGROPHOS,EQ,13.8,13.8,13.2,13.45,13.35,47114,6.32,184,37164,78.88,19-Feb-2021
AHLADA,EQ,74.5,74.5,72.1,73.0,74.3,6187,4.55,53,4622,74.71,19-Feb-2021
AHLEAST,EQ,163.3,164.3,158.55,161.0,165.35,1354,2.18,72,1084,80.06,19-Feb-2021
AHLUCONT,EQ,277.1,290.0,277.1,284.95,281.4,117782,334.98,1638,87296,74.12,19-Feb-2021
AHLWEST,EQ,248.15,249.05,245.0,245.1,244.75,859,2.12,94,569,66.24,19-Feb-2021
AIAENG,EQ,1925.0,1931.85,1860.0,1868.15,1931.35,35066,662.72,4532,17764,50.66,19-Feb-2021
AIRAN,EQ,18.65,18.7,17.7,18.05,18.6,60922,11.03,357,46134,75.73,19-Feb-2021
AIROLAM,SM,26.25,30.55,26.25,30.55,27.1,6000,1.7,2,0,0.00,19-Feb-2021
AISL,SM,25.0,25.0,24.25,24.25,25.5,7200,1.78,5,6000,83.33,19-Feb-2021
AJANTPHARM,EQ,1780.0,1787.05,1726.1,1738.4,1778.15,54335,952.08,5382,22580,41.56,19-Feb-2021
AJMERA,EQ,129.65,134.0,128.1,128.65,130.15,76754,100.6,1308,28176,36.71,19-Feb-2021
AJOONI,SM,31.05,32.0,31.0,31.25,31.0,176000,54.92,21,100000,56.82,19-Feb-2021
AKASH,EQ,234.95,248.5,216.35,237.85,225.95,86296,197.41,507,67679,78.43,19-Feb-2021
AKG,EQ,87.85,87.85,87.85,87.85,92.45,471,0.41,15,471,100.00,19-Feb-2021
AKSHARCHEM,EQ,259.8,259.95,250.5,251.65,256.9,21309,54.1,1519,13316,62.49,19-Feb-2021
