SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
20MICRONS,EQ,36.75,37.05,35.6,36.2,36.85,132338,48.07,847,80932,61.16,22-Feb-2021
21STCENMGM,EQ,11.8,11.8,11.8,11.8,12.0,1068,0.13,12,1068,100.00,22-Feb-2021
3IINFOTECH,EQ,6.65,6.7,6.3,6.3,6.6,13335933,845.32,11206,8070036,60.51,22-Feb-2021
3MINDIA,EQ,21707.0,21707.0,20948.95,21024.45,21707.35,8249,1739.4,2051,6383,77.38,22-Feb-2021
3PLAND,EQ,9.95,9.95,8.85,9.45,9.25,13048,1.24,81,4511,34.57,22-Feb-2021
5PAISA,EQ,257.8,265.0,242.45,245.95,257.75,28660,71.21,1688,17827,62.20,22-Feb-2021
63MOONS,EQ,78.85,84.5,76.2,81.75,79.1,175836,141.72,1342,66641,37.90,22-Feb-2021
667GS2050,GS,95.0,95.0,95.0,95.0,95.06,900,0.86,2,900,100.00,22-Feb-2021
824GS2027,GS,106.44,106.44,106.44,106.44,112.0,50,0.05,1,50,100.00,22-Feb-2021
A2ZINFRA,EQ,4.3,4.3,4.1,4.1,4.25,297430,12.36,350,221318,74.41,22-Feb-2021
AAATECH,SM,42.3,42.3,42.05,42.05,42.0,21000,8.86,5,21000,100.00,22-Feb-2021
AAKASH,BE,121.4,121.75,118.05,121.05,119.0,8486,10.24,126,-,-,22-Feb-2021
AARON,EQ,60.0,62.0,56.75,61.3,59.6,6256,3.76,133,4349,69.52,22-Feb-2021
AARTIDRUGS,EQ,645.0,658.0,638.65,642.35,642.6,308411,1993.54,14089,110901,35.96,22-Feb-2021
AARTIIND,EQ,1197.05,1235.0,1183.05,1222.35,1187.9,442412,5356.6,18024,167363,37.83,22-Feb-2021
AARTISURF,EQ,930.0,939.4,896.1,899.8,925.75,12568,113.6,1296,10081,80.21,22-Feb-2021
AARVEEDEN,EQ,17.9,18.5,17.25,17.8,17.75,13278,2.37,162,8484,63.90,22-Feb-2021
AARVI,EQ,47.25,49.1,45.5,47.5,47.95,11201,5.32,195,7333,65.47,22-Feb-2021
AAVAS,EQ,2287.7,2291.8,2196.05,2242.4,2275.75,68613,1542.82,9398,43694,63.68,22-Feb-2021
ABAN,EQ,32.5,35.05,31.3,35.05,31.9,1030401,352.63,4702,501127,48.63,22-Feb-2021
ABB,EQ,1521.6,1529.95,1430.0,1456.4,1521.6,161553,2391.18,16966,65493,40.54,22-Feb-2021
ABBOTINDIA,EQ,14780.0,14789.65,14485.05,14637.2,14716.3,12942,1895.9,4174,7843,60.60,22-Feb-2021
ABCAPITAL,EQ,98.5,110.25,98.5,106.15,98.65,26430475,28140.95,122622,5541039,20.96,22-Feb-2021
ABFRL,EQ,164.8,168.4,164.7,166.5,166.0,1750989,2914.88,19559,885812,50.59,22-Feb-2021
ABFRLPP1,E1,130.65,135.0,130.0,134.1,133.0,26978,35.89,605,20563,76.22,22-Feb-2021
ABMINTLTD,EQ,57.1,57.1,57.1,57.1,54.4,1765,1.01,24,1765,100.00,22-Feb-2021
ABSLBANETF,EQ,360.0,360.0,349.46,349.46,355.29,173,0.61,33,93,53.76,22-Feb-2021
ABSLNN50ET,EQ,331.13,374.4,331.13,350.0,356.55,404,1.43,68,250,61.88,22-Feb-2021
ABSLRIF6RG,MF,8.13,8.13,8.05,8.05,8.25,92968,7.51,90,92968,100.00,22-Feb-2021
ACC,EQ,1749.8,1754.9,1689.65,1700.35,1747.35,533284,9184.81,22437,87153,16.34,22-Feb-2021
ACCELYA,EQ,919.0,919.0,900.0,905.15,905.5,8079,73.22,858,2609,32.29,22-Feb-2021
ACCURACY,EQ,60.1,60.1,58.0,60.0,57.25,37669,22.4,285,29260,77.68,22-Feb-2021
ACE,EQ,160.4,160.7,151.55,152.5,159.45,368912,570.78,6643,183297,49.69,22-Feb-2021
ACRYSIL,EQ,315.0,316.3,306.15,316.3,301.25,50289,158.85,426,38554,76.66,22-Feb-2021
ADANIENT,EQ,786.0,813.0,780.55,805.9,781.9,10890564,86759.09,141428,617951,5.67,22-Feb-2021
ADANIGREEN,EQ,1103.0,1152.05,1103.0,1141.45,1117.7,956638,10828.54,32755,535147,55.94,22-Feb-2021
ADANIPORTS,EQ,658.8,678.5,649.0,673.8,653.5,16739107,111424.96,200480,2307008,13.78,22-Feb-2021
ADANIPOWER,EQ,56.0,57.35,54.85,55.5,55.85,8075120,4526.22,25086,2953108,36.57,22-Feb-2021
ADANITRANS,EQ,770.0,776.45,745.0,759.5,770.15,952152,7272.18,23822,447125,46.96,22-Feb-2021
