SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
20MICRONS,EQ,37.5,37.5,36.5,37.2,37.1,63668,23.61,479,43293,68.00,10-Feb-2021
21STCENMGM,EQ,11.85,11.85,11.85,11.85,11.65,1823,0.22,13,1813,99.45,10-Feb-2021
3IINFOTECH,EQ,6.55,6.7,6.25,6.3,6.55,9796479,625.33,14182,5116726,52.23,10-Feb-2021
3MINDIA,EQ,21185.0,21637.95,21150.0,21577.55,21167.25,22164,4749.52,5620,11438,51.61,10-Feb-2021
3PLAND,EQ,9.15,9.65,9.0,9.3,9.15,2920,0.28,33,2698,92.40,10-Feb-2021
579GS2030,GS,105.12,105.12,105.12,105.12,100.26,400,0.42,1,400,100.00,10-Feb-2021
5PAISA,EQ,269.05,271.95,246.8,252.75,269.05,136174,345.9,4799,86031,63.18,10-Feb-2021
619GS2034,GS,99.5,99.5,99.5,99.5,100.0,100,0.1,1,100,100.00,10-Feb-2021
63MOONS,EQ,78.0,81.0,77.95,78.35,79.2,64661,51.18,1216,44111,68.22,10-Feb-2021
68GS2060,GS,107.9,107.99,107.9,107.99,104.0,1000,1.08,2,1000,100.00,10-Feb-2021
737GS2023,GS,102.0,105.0,102.0,105.0,104.5,301,0.31,2,301,100.00,10-Feb-2021
772GS2049,GS,119.93,119.93,119.93,119.93,120.0,50,0.06,1,50,100.00,10-Feb-2021
772GS2055,GS,116.83,116.83,116.83,116.83,111.27,40,0.05,3,40,100.00,10-Feb-2021
813GS2045,GS,116.5,116.5,116.5,116.5,116.0,100,0.12,1,100,100.00,10-Feb-2021
817GS2044,GS,125.0,125.0,125.0,125.0,120.0,1,0.0,1,1,100.00,10-Feb-2021
A2ZINFRA,EQ,4.35,4.4,4.25,4.3,4.4,261507,11.27,302,175886,67.26,10-Feb-2021
AAATECH,SM,42.05,43.5,42.0,43.5,42.1,21000,8.96,5,12000,57.14,10-Feb-2021
AAKASH,BE,105.1,110.4,105.0,109.75,106.7,10317,11.21,107,-,-,10-Feb-2021
AARON,EQ,49.8,54.75,49.8,52.85,49.8,9284,4.96,104,6744,72.64,10-Feb-2021
AARTIDRUGS,EQ,672.0,677.75,662.0,664.2,671.55,190835,1274.24,9657,90380,47.36,10-Feb-2021
AARTIIND,EQ,1241.1,1241.1,1200.0,1203.25,1234.65,215327,2613.96,14748,89128,41.39,10-Feb-2021
AARTISURF,EQ,960.1,960.1,915.1,928.95,951.5,19115,177.8,1920,11737,61.40,10-Feb-2021
AARVEEDEN,EQ,21.5,21.5,20.35,20.5,21.0,4849,1.0,108,4006,82.61,10-Feb-2021
AARVI,EQ,43.75,45.05,43.15,44.4,43.7,14521,6.48,175,11356,78.20,10-Feb-2021
AAVAS,EQ,2275.0,2380.0,2266.0,2353.6,2261.1,207699,4820.83,15858,75867,36.53,10-Feb-2021
ABAN,EQ,29.45,29.9,28.6,29.1,28.85,129173,37.62,1956,45209,35.00,10-Feb-2021
ABB,EQ,1462.0,1487.45,1430.1,1445.0,1458.65,356376,5185.55,21696,196315,55.09,10-Feb-2021
ABBOTINDIA,EQ,14630.0,14630.0,14291.05,14371.5,14634.8,39275,5652.61,8709,20519,52.24,10-Feb-2021
ABCAPITAL,EQ,89.1,90.85,88.65,89.3,89.15,2128773,1908.83,13371,694314,32.62,10-Feb-2021
ABFRL,EQ,167.85,168.15,162.0,165.0,165.7,3285415,5395.6,47137,1738542,52.92,10-Feb-2021
ABINFRA,SM,7.0,7.0,7.0,7.0,6.9,60000,4.2,15,60000,100.00,10-Feb-2021
ABMINTLTD,EQ,38.6,38.85,37.0,38.85,37.0,3269,1.27,43,3128,95.69,10-Feb-2021
ABSLBANETF,EQ,367.0,367.0,353.95,355.56,359.27,52,0.19,16,42,80.77,10-Feb-2021
ABSLNN50ET,EQ,334.0,335.0,330.0,335.0,328.12,33,0.11,13,28,84.85,10-Feb-2021
ABSLRIF6RG,MF,7.75,8.3,7.75,8.27,7.96,10077,0.79,8,10017,99.40,10-Feb-2021
ABSLRIF7RG,MF,10.0,10.0,10.0,10.0,10.0,10,0.0,1,10,100.00,10-Feb-2021
ACC,EQ,1769.0,1802.45,1747.0,1761.75,1761.65,1419214,25147.71,53690,208785,14.71,10-Feb-2021
ACCELYA,EQ,943.0,943.0,898.0,901.85,932.35,11665,105.78,1204,8093,69.38,10-Feb-2021
ACCURACY,EQ,55.0,55.0,51.2,52.2,52.45,34257,18.16,258,26036,76.00,10-Feb-2021
ACE,EQ,161.5,171.3,161.5,166.45,161.3,999406,1671.82,12496,400503,40.07,10-Feb-2021
ACRYSIL,EQ,241.15,241.15,229.7,241.15,229.7,311668,748.33,1588,176029,56.48,10-Feb-2021
ADANIENT,EQ,633.05,654.9,622.1,650.7,629.85,5991927,38409.4,71564,436173,7.28,10-Feb-2021
ADANIGREEN,EQ,1076.0,1097.9,1060.0,1080.45,1086.05,4856552,52485.96,46341,2780796,57.26,10-Feb-2021
ADANIPORTS,EQ,584.75,587.0,550.5,576.85,581.95,19987392,113372.93,202060,3957004,19.80,10-Feb-2021
ADANIPOWER,EQ,53.0,53.1,52.0,52.1,52.7,4263047,2228.84,15820,2788872,65.42,10-Feb-2021
ADANITRANS,EQ,565.65,572.8,556.1,564.45,567.2,380597,2146.96,16001,134854,35.43,10-Feb-2021
ADFFOODS,EQ,699.0,732.8,693.0,718.35,691.7,88296,634.33,4270,19359,21.93,10-Feb-2021
ADHUNIKIND,EQ,21.95,22.2,21.35,21.5,21.75,19706,4.26,176,12973,65.83,10-Feb-2021
ADL,BE,27.25,28.65,26.55,27.9,27.3,5529,1.52,26,-,-,10-Feb-2021
ADORWELD,EQ,301.95,309.0,299.9,303.0,301.95,131680,399.24,1183,118981,90.36,10-Feb-2021
ADROITINFO,EQ,9.1,9.95,9.05,9.05,9.5,8490,0.78,62,8290,97.64,10-Feb-2021
ADSL,EQ,39.25,40.8,38.55,39.05,38.95,78796,31.19,1043,47950,60.85,10-Feb-2021
ADVANIHOTR,EQ,49.0,49.0,48.05,48.3,48.6,2636,1.27,67,2130,80.80,10-Feb-2021
ADVENZYMES,EQ,373.1,373.1,358.05,369.15,370.3,325763,1193.87,8645,132774,40.76,10-Feb-2021
AEGISCHEM,EQ,305.4,308.05,294.05,297.4,304.7,196773,589.81,4351,107261,54.51,10-Feb-2021
AFFLE,EQ,4280.0,4629.6,4250.05,4629.6,4208.75,256786,11579.99,39854,118373,46.10,10-Feb-2021
AGARIND,BE,129.4,134.05,124.0,134.05,127.7,21824,28.78,156,-,-,10-Feb-2021
AGCNET,EQ,876.95,876.95,843.15,862.75,847.2,3637,30.92,159,2813,77.34,10-Feb-2021
AGRITECH,EQ,36.85,37.0,35.35,35.55,36.45,7764,2.8,173,4760,61.31,10-Feb-2021
AGROPHOS,EQ,13.4,14.2,13.15,13.2,13.4,37481,4.99,252,23132,61.72,10-Feb-2021
AHLADA,EQ,65.9,65.9,61.15,64.15,63.05,8581,5.41,69,4769,55.58,10-Feb-2021
AHLEAST,EQ,158.4,163.35,156.95,160.1,160.25,390,0.62,36,293,75.13,10-Feb-2021
AHLUCONT,EQ,308.5,324.0,301.35,309.8,305.3,79918,248.59,4547,25441,31.83,10-Feb-2021
AHLWEST,EQ,246.0,251.65,240.1,243.3,241.75,1523,3.75,400,261,17.14,10-Feb-2021
AIAENG,EQ,1993.25,1993.3,1950.3,1962.6,1993.45,52338,1029.6,3388,38642,73.83,10-Feb-2021
AIRAN,EQ,18.6,19.0,18.2,18.3,18.6,88991,16.4,329,77111,86.65,10-Feb-2021
AISL,SM,25.5,25.5,25.5,25.5,25.5,1200,0.31,1,1200,100.00,10-Feb-2021
AJANTPHARM,EQ,1816.95,1823.05,1770.0,1790.85,1807.3,87987,1585.13,6236,40176,45.66,10-Feb-2021
AJMERA,EQ,130.0,131.55,128.0,128.65,128.8,68242,88.45,1567,22733,33.31,10-Feb-2021
AJOONI,SM,31.2,31.2,30.45,30.45,32.0,16000,4.95,4,8000,50.00,10-Feb-2021
AKASH,EQ,240.0,240.0,228.8,232.65,235.8,16556,38.74,169,15322,92.55,10-Feb-2021
AKG,SM,89.1,91.5,88.7,91.35,88.5,38400,34.62,6,6400,16.67,10-Feb-2021
AKSHARCHEM,EQ,263.05,265.5,261.4,262.2,264.55,11505,30.26,591,8631,75.02,10-Feb-2021
AKSHOPTFBR,EQ,6.75,7.05,6.3,6.9,6.75,293840,20.0,548,167728,57.08,10-Feb-2021
AKZOINDIA,EQ,2318.0,2318.0,2195.0,2207.8,2264.15,40236,901.32,3989,22530,55.99,10-Feb-2021
ALANKIT,EQ,16.8,16.8,16.5,16.6,16.8,39826,6.62,198,28507,71.58,10-Feb-2021
ALBERTDAVD,EQ,435.0,440.0,418.55,423.25,443.1,33311,142.09,1980,20809,62.47,10-Feb-2021
ALCHEM,BZ,4.6,4.6,4.2,4.3,4.4,21786,0.97,64,-,-,10-Feb-2021
ALEMBICLTD,EQ,104.05,104.45,101.0,101.95,103.65,396651,406.62,6858,169496,42.73,10-Feb-2021
ALICON,EQ,423.05,426.6,415.1,418.1,428.6,10289,43.24,639,5791,56.28,10-Feb-2021
ALKALI,EQ,59.85,61.4,57.2,57.5,58.7,81692,48.93,1014,53405,65.37,10-Feb-2021
ALKEM,EQ,2902.0,2922.9,2852.05,2886.3,2875.5,123673,3556.92,13017,86686,70.09,10-Feb-2021
ALKYLAMINE,EQ,5138.0,5200.0,5081.0,5175.75,5089.2,31859,1636.48,6353,12778,40.11,10-Feb-2021
ALLCARGO,EQ,131.5,133.4,128.6,132.5,131.25,343288,447.91,2535,174213,50.75,10-Feb-2021
ALLSEC,EQ,321.0,342.9,321.0,334.35,319.4,68682,228.74,3261,26678,38.84,10-Feb-2021
ALMONDZ,EQ,21.6,22.05,21.0,21.6,21.3,23590,5.07,203,11972,50.75,10-Feb-2021
ALOKINDS,EQ,20.8,20.85,20.25,20.35,20.8,9623401,1962.79,14092,5071236,52.70,10-Feb-2021
ALPA,EQ,39.1,40.1,37.3,38.05,39.3,39185,15.28,347,22803,58.19,10-Feb-2021
ALPHAGEO,EQ,211.05,212.0,205.35,208.0,211.95,12085,25.21,704,6628,54.84,10-Feb-2021
ALPSINDUS,BE,2.3,2.35,2.2,2.2,2.3,4751,0.11,28,-,-,10-Feb-2021
AMARAJABAT,EQ,972.35,995.0,966.05,992.15,968.7,930203,9128.13,30029,157978,16.98,10-Feb-2021
AMBER,EQ,2974.1,3018.0,2884.0,2962.5,2905.9,224306,6631.2,26092,47598,21.22,10-Feb-2021
AMBIKCO,EQ,959.95,982.0,955.25,978.2,960.25,10559,102.24,1364,5678,53.77,10-Feb-2021
AMBUJACEM,EQ,271.35,277.8,271.0,271.9,270.55,6276033,17192.53,54654,1090785,17.38,10-Feb-2021
AMDIND,EQ,17.95,17.95,17.55,17.85,18.05,12022,2.14,122,9575,79.65,10-Feb-2021
AMJLAND,EQ,25.2,25.9,25.2,25.5,25.6,5828,1.49,76,4214,72.31,10-Feb-2021
AMJUMBO,SM,12.1,12.2,11.85,12.0,12.15,440000,53.01,48,96000,21.82,10-Feb-2021
AMRUTANJAN,EQ,520.65,529.7,517.0,527.3,518.05,57979,303.98,3448,21979,37.91,10-Feb-2021
ANANTRAJ,EQ,46.95,47.5,43.3,43.35,45.55,1830241,818.86,6092,1105068,60.38,10-Feb-2021
ANDHRACEMT,EQ,5.5,5.5,5.3,5.35,5.45,166875,9.02,925,128581,77.05,10-Feb-2021
