,SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
0,1018GS2026,GS,120.5,120.5,120.5,120.5,121.8,1071,1.29,1,1071,100.00,08-Feb-2023
1,20MICRONS,EQ,76.85,77.95,76.4,76.95,76.4,73079,56.27,2417,38185,52.25,08-Feb-2023
2,21STCENMGM,EQ,20.25,20.85,20.2,20.6,20.55,15418,3.17,420,11391,73.88,08-Feb-2023
3,360ONE,EQ,1815.05,1845.95,1807.75,1838.35,1839.9,26331,483.3,2717,13965,53.04,08-Feb-2023
4,3IINFOLTD,EQ,37.65,37.95,37.0,37.15,37.35,313078,116.87,2544,184247,58.85,08-Feb-2023
5,3MINDIA,EQ,22900.05,23500.0,22750.4,23117.8,22900.05,19538,4527.97,4359,6206,31.76,08-Feb-2023
6,3PLAND,EQ,18.9,18.9,17.85,18.25,18.6,28117,5.16,550,18251,64.91,08-Feb-2023
7,448GS2023,GS,97.85,97.85,97.85,97.85,97.55,285,0.28,1,285,100.00,08-Feb-2023
8,4THDIM,BE,29.95,30.0,29.8,29.9,29.5,420114,125.72,712,-,-,08-Feb-2023
9,563GS2026,GS,97.0,97.0,97.0,97.0,97.0,300,0.29,1,300,100.00,08-Feb-2023
10,5PAISA,EQ,294.95,303.55,293.8,302.0,294.1,37255,111.78,910,22391,60.10,08-Feb-2023
11,610GS2031,GS,93.5,93.5,93.5,93.5,92.03,1005,0.94,3,1005,100.00,08-Feb-2023
12,63MOONS,EQ,179.35,207.95,179.35,194.65,177.6,2320258,4626.08,44947,410907,17.71,08-Feb-2023
13,654GS2032,GS,95.82,95.82,95.75,95.82,94.5,51741,49.58,13,51741,100.00,08-Feb-2023
14,667GS2050,GS,96.1,96.1,94.0,96.1,95.9,525,0.49,4,525,100.00,08-Feb-2023
15,669GS2024,GS,100.1,100.1,100.0,100.05,100.1,901,0.9,5,901,100.00,08-Feb-2023
16,699GS2051,GS,96.05,96.47,95.5,96.47,96.72,2944,2.83,10,2610,88.65,08-Feb-2023
17,710GS2029,GS,101.0,101.4,100.85,101.4,101.64,5800,5.86,6,5800,100.00,08-Feb-2023
18,726GS2032,GS,102.6,102.6,102.6,102.6,102.75,10,0.01,1,10,100.00,08-Feb-2023
19,738GS2027,GS,102.0,102.0,101.9,101.9,102.09,36550,37.25,12,36550,100.00,08-Feb-2023
20,74GS2035,GS,102.7,102.7,102.7,102.7,103.0,97,0.1,1,97,100.00,08-Feb-2023
21,754GS2036,GS,103.6,103.6,103.1,103.14,103.27,220833,227.87,214,220533,99.86,08-Feb-2023
22,824GS2027,GS,107.75,108.0,107.5,107.65,107.5,7936,8.55,16,7836,98.74,08-Feb-2023
23,828GS2032,GS,111.0,111.0,111.0,111.0,111.0,75,0.08,1,75,100.00,08-Feb-2023
24,883GS2041,GS,116.0,116.5,116.0,116.0,116.5,4000,4.66,3,4000,100.00,08-Feb-2023
25,A2ZINFRA,EQ,8.1,8.25,8.05,8.15,8.0,60747,4.96,326,45584,75.04,08-Feb-2023
26,AAATECH,EQ,62.65,63.9,61.6,62.75,62.15,21248,13.34,768,6075,28.59,08-Feb-2023
27,AAKASH,EQ,6.25,6.5,6.15,6.4,6.25,190198,12.05,566,154152,81.05,08-Feb-2023
28,AAREYDRUGS,EQ,34.2,35.6,34.0,34.85,33.85,24122,8.37,313,13275,55.03,08-Feb-2023
29,AARON,EQ,181.5,181.5,177.35,180.25,180.45,3652,6.56,240,1611,44.11,08-Feb-2023
30,AARTIDRUGS,EQ,394.95,401.8,392.8,394.3,393.4,72831,289.11,4011,19457,26.72,08-Feb-2023
31,AARTIIND,EQ,540.2,550.0,535.95,547.8,534.95,860108,4673.82,25145,332179,38.62,08-Feb-2023
32,AARTIPHARM,BE,300.35,300.35,300.35,300.35,286.05,310278,931.92,689,-,-,08-Feb-2023
33,AARTISURF,EQ,522.3,537.55,518.45,525.35,517.2,10093,53.07,1634,5038,49.92,08-Feb-2023
34,AARTISURF,P1,122.9,122.9,122.8,122.8,122.9,2,0.0,2,2,100.00,08-Feb-2023
35,AARVEEDEN,EQ,24.25,25.4,23.15,24.75,23.95,68082,16.71,536,38236,56.16,08-Feb-2023
36,AARVI,EQ,164.0,164.0,160.3,161.9,161.25,4400,7.13,192,3052,69.36,08-Feb-2023
37,AAVAS,EQ,1968.0,2001.0,1948.55,1990.65,1957.7,27476,543.53,3584,16816,61.20,08-Feb-2023
