,SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
0,20MICRONS,EQ,77.35,77.9,76.35,76.55,77.35,50165,38.67,1579,29558,58.92,10-Feb-2023
1,21STCENMGM,EQ,20.35,20.85,20.35,20.35,20.75,6132,1.25,62,3820,62.30,10-Feb-2023
2,360ONE,EQ,1821.0,1868.95,1812.65,1856.95,1824.65,30977,574.19,5104,17560,56.69,10-Feb-2023
3,3IINFOLTD,EQ,36.9,37.0,36.55,36.7,36.95,180288,66.27,1554,129094,71.60,10-Feb-2023
4,3MINDIA,EQ,23630.0,23969.0,23323.0,23420.35,23528.35,2825,666.73,1373,1235,43.72,10-Feb-2023
5,3PLAND,EQ,20.1,20.1,20.1,20.1,19.15,9471,1.9,40,9471,100.00,10-Feb-2023
6,4THDIM,BE,30.6,30.9,30.6,30.8,30.35,301337,92.69,641,-,-,10-Feb-2023
7,574GS2026,GS,96.65,96.65,96.65,96.65,96.65,100,0.1,1,100,100.00,10-Feb-2023
8,5PAISA,EQ,296.0,299.45,293.55,294.9,295.55,7251,21.53,457,3750,51.72,10-Feb-2023
9,63MOONS,EQ,192.35,201.75,189.2,198.7,192.85,321128,629.04,7931,96898,30.17,10-Feb-2023
10,667GS2050,GS,93.8,93.8,93.8,93.8,92.0,11,0.01,3,11,100.00,10-Feb-2023
11,669GS2024,GS,100.0,100.0,100.0,100.0,100.0,600,0.6,4,600,100.00,10-Feb-2023
12,676GS2061,GS,95.0,95.0,95.0,95.0,94.0,285,0.27,1,285,100.00,10-Feb-2023
13,689GS2025,GS,100.3,100.3,100.2,100.2,99.0,10000,10.03,2,10000,100.00,10-Feb-2023
14,699GS2051,GS,97.6,97.6,96.5,96.54,96.11,2252,2.18,5,2252,100.00,10-Feb-2023
15,710GS2029,GS,101.0,101.0,101.0,101.0,101.0,100,0.1,1,100,100.00,10-Feb-2023
16,726GS2032,GS,102.6,103.0,102.6,102.9,102.6,510,0.52,3,510,100.00,10-Feb-2023
17,726GS2033,GS,100.1,100.1,100.1,100.1,100.5,2,0.0,1,2,100.00,10-Feb-2023
18,738GS2027,GS,102.28,102.28,101.78,101.8,102.0,154982,158.09,75,154582,99.74,10-Feb-2023
19,741GS2036,GS,101.4,101.4,101.1,101.22,101.4,17553,17.77,18,17553,100.00,10-Feb-2023
20,74GS2062,GS,102.0,102.0,102.0,102.0,102.31,100,0.1,1,100,100.00,10-Feb-2023
21,754GS2036,GS,103.45,103.5,103.01,103.11,103.23,260502,268.82,229,260299,99.92,10-Feb-2023
22,824GS2027,GS,113.03,113.03,107.65,107.65,107.65,21,0.02,3,21,100.00,10-Feb-2023
23,828GS2032,GS,111.0,111.0,111.0,111.0,111.0,2500,2.78,2,2500,100.00,10-Feb-2023
24,84GS2024,GS,102.38,102.38,102.38,102.38,107.72,2,0.0,1,2,100.00,10-Feb-2023
25,A2ZINFRA,EQ,8.2,8.5,8.0,8.4,8.2,188392,15.63,442,86672,46.01,10-Feb-2023
26,AAATECH,EQ,64.45,65.0,62.95,64.25,64.15,12825,8.16,304,8127,63.37,10-Feb-2023
27,AAKASH,EQ,6.65,6.65,6.35,6.6,6.45,255890,16.63,590,214946,84.00,10-Feb-2023
28,AAREYDRUGS,EQ,33.75,34.2,33.25,33.3,33.75,21091,7.1,225,17352,82.27,10-Feb-2023
29,AARON,EQ,181.0,181.0,175.5,179.15,178.8,3642,6.48,280,1909,52.42,10-Feb-2023
30,AARTIDRUGS,EQ,380.85,388.9,371.6,382.5,380.85,193906,738.17,10824,74362,38.35,10-Feb-2023
31,AARTIIND,EQ,539.8,551.05,534.0,543.8,540.55,764153,4159.44,19253,239300,31.32,10-Feb-2023
32,AARTIPHARM,BE,331.1,331.1,308.05,313.05,315.35,751226,2460.97,6284,-,-,10-Feb-2023
33,AARTISURF,EQ,534.7,605.05,526.2,543.05,517.6,408088,2341.54,19711,38684,9.48,10-Feb-2023
34,AARTISURF,P1,122.7,145.0,122.0,122.0,122.8,71,0.09,4,56,78.87,10-Feb-2023
35,AARVEEDEN,EQ,24.8,24.9,24.25,24.65,24.4,5523,1.36,108,3459,62.63,10-Feb-2023
36,AARVI,EQ,162.1,163.2,160.05,160.45,162.25,5054,8.13,243,3540,70.04,10-Feb-2023
37,AAVAS,EQ,1983.5,2045.95,1983.05,2023.3,1995.45,89780,1821.37,6469,70862,78.93,10-Feb-2023
38,ABAN,EQ,42.5,42.95,42.05,42.7,42.55,77453,32.92,1727,27926,36.06,10-Feb-2023
39,ABB,EQ,3134.95,3171.0,3097.05,3166.3,3128.05,300374,9449.63,32261,107970,35.95,10-Feb-2023
40,ABBOTINDIA,EQ,20929.05,21451.95,20650.0,20741.1,20846.2,31782,6666.27,12676,4040,12.71,10-Feb-2023
41,ABCAPITAL,EQ,146.0,148.25,146.0,146.7,147.1,1013926,1490.46,10707,302109,29.80,10-Feb-2023
42,ABFRL,EQ,255.0,257.8,251.6,254.7,256.3,1557281,3963.93,17692,385879,24.78,10-Feb-2023
43,ABMINTLLTD,BE,49.1,49.1,46.65,46.65,49.1,586,0.28,38,-,-,10-Feb-2023
44,ABSLAMC,EQ,406.0,406.2,399.75,401.8,404.95,51985,209.76,2346,40988,78.85,10-Feb-2023
45,ABSLBANETF,EQ,42.45,42.45,41.21,41.67,41.53,25314,10.51,1610,23120,91.33,10-Feb-2023
46,ABSLNN50ET,EQ,39.2,41.95,39.2,40.33,39.2,8464,3.38,174,5914,69.87,10-Feb-2023
47,ACC,EQ,1900.0,1919.5,1872.0,1880.4,1916.0,1157601,21941.28,73651,368399,31.82,10-Feb-2023
48,ACCELYA,EQ,1255.55,1262.4,1226.05,1231.25,1254.15,17739,220.37,2970,10242,57.74,10-Feb-2023
49,ACCURACY,EQ,178.95,178.95,172.55,174.2,176.0,8306,14.54,283,3893,46.87,10-Feb-2023
50,ACE,EQ,380.0,381.25,368.5,369.9,382.7,556982,2075.55,15198,209534,37.62,10-Feb-2023
51,ACEINTEG,EQ,68.1,70.35,62.55,63.25,74.0,53310,35.05,1207,28504,53.47,10-Feb-2023
52,ACI,EQ,620.0,658.8,620.0,645.2,624.95,354949,2296.15,31658,150396,42.37,10-Feb-2023
53,ADANIENT,EQ,1769.0,1990.0,1733.15,1846.95,1925.7,11334878,214381.82,539738,1217995,10.75,10-Feb-2023
54,ADANIGREEN,EQ,732.0,744.0,724.25,724.25,762.35,2074917,15092.1,73292,1123437,54.14,10-Feb-2023
55,ADANIPORTS,EQ,573.6,599.9,560.0,583.95,582.3,12527188,73622.03,235173,2098694,16.75,10-Feb-2023
56,ADANIPOWER,EQ,164.2,164.2,164.2,164.2,172.8,2082042,3418.71,40689,2079041,99.86,10-Feb-2023
