,SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
0,20MICRONS,EQ,87.5,87.5,84.3,84.35,85.0,36578,31.2,895,23051,63.02,08-May-2023
1,21STCENMGM,EQ,19.0,19.0,18.4,18.6,18.65,2251,0.42,31,2171,96.45,08-May-2023
2,360ONE,EQ,418.0,418.0,405.1,406.35,413.9,113009,462.55,6843,67364,59.61,08-May-2023
3,3IINFOLTD,EQ,33.0,33.5,32.05,33.05,35.95,1525591,502.46,7123,768964,50.40,08-May-2023
4,3MINDIA,EQ,23400.0,24076.2,23400.0,23785.65,23387.55,2469,586.71,1256,1307,52.94,08-May-2023
5,3PLAND,EQ,23.6,24.0,21.6,22.95,23.4,14674,3.33,195,6028,41.08,08-May-2023
6,4THDIM,BE,22.7,23.6,22.7,23.55,23.15,1017529,234.78,1820,-,-,08-May-2023
7,522GS2025,GS,100.0,100.0,100.0,100.0,100.0,1,0.0,1,1,100.00,08-May-2023
8,574GS2026,GS,96.5,96.8,96.5,96.8,96.5,3100,3.0,3,3100,100.00,08-May-2023
9,577GS2030,GS,91.4,91.4,91.4,91.4,95.5,77,0.07,1,77,100.00,08-May-2023
10,5PAISA,EQ,317.45,319.75,313.05,316.4,312.9,34530,109.36,2268,20793,60.22,08-May-2023
11,63MOONS,EQ,171.6,174.8,170.05,173.05,171.15,76784,131.97,1970,39820,51.86,08-May-2023
12,654GS2032,GS,96.11,96.2,96.11,96.16,97.0,3500,3.36,4,3500,100.00,08-May-2023
13,667GS2035,GS,97.4,98.6,97.4,98.6,95.0,1263,1.23,2,1263,100.00,08-May-2023
14,667GS2050,GS,97.5,97.5,97.5,97.5,96.5,101,0.1,2,101,100.00,08-May-2023
15,669GS2024,GS,102.5,102.5,102.5,102.5,102.1,200,0.21,1,200,100.00,08-May-2023
16,695GS2061,GS,103.94,103.94,100.99,100.99,99.0,4,0.0,3,3,75.00,08-May-2023
17,699GS2026,GS,101.0,101.0,100.6,100.6,100.25,1731,1.75,4,1481,85.56,08-May-2023
18,699GS2051,GS,99.51,99.51,99.51,99.51,99.56,128,0.13,1,128,100.00,08-May-2023
19,706GS2028,GS,101.0,101.35,101.0,101.34,101.0,27650,27.95,18,27550,99.64,08-May-2023
20,710GS2029,GS,101.15,101.3,101.1,101.3,101.39,1918,1.94,5,1918,100.00,08-May-2023
21,716GS2050,GS,100.04,102.49,100.04,102.0,102.24,203,0.2,3,200,98.52,08-May-2023
22,717GS2030,GS,105.0,105.0,100.5,100.5,105.0,2,0.0,2,2,100.00,08-May-2023
23,719GS2060,GS,99.55,99.99,98.0,98.0,95.87,200,0.2,7,200,100.00,08-May-2023
24,726GS2032,GS,103.0,103.0,103.0,103.0,103.15,18000,18.54,15,18000,100.00,08-May-2023
25,738GS2027,GS,104.6,104.6,104.4,104.4,104.59,63301,66.15,48,63300,100.00,08-May-2023
26,741GS2036,GS,105.25,105.25,105.25,105.25,105.25,9000,9.47,3,9000,100.00,08-May-2023
27,74GS2062,GS,103.74,103.74,103.7,103.74,103.1,454,0.47,4,354,77.97,08-May-2023
28,754GS2036,GS,107.0,107.25,106.76,107.11,106.98,79362,85.0,51,76259,96.09,08-May-2023
29,A2ZINFRA,EQ,6.5,6.6,6.35,6.4,6.6,146570,9.45,405,102077,69.64,08-May-2023
30,AAATECH,EQ,54.15,58.9,54.15,57.05,53.8,21148,12.01,526,11865,56.10,08-May-2023
31,AAKASH,EQ,6.5,6.6,6.5,6.55,6.5,168138,11.04,375,132025,78.52,08-May-2023
32,AAREYDRUGS,EQ,28.45,28.45,27.6,28.0,28.15,13310,3.75,199,8154,61.26,08-May-2023
33,AARON,EQ,218.5,224.45,218.1,219.5,217.8,6073,13.36,398,3140,51.70,08-May-2023
34,AARTIDRUGS,EQ,448.3,453.0,438.0,442.7,445.75,177969,791.84,5954,39023,21.93,08-May-2023
35,AARTIIND,EQ,549.45,557.55,537.15,555.05,544.5,1494378,8148.78,31657,853263,57.10,08-May-2023
36,AARTIPHARM,EQ,399.9,411.35,395.0,405.0,395.6,248994,1009.6,12163,146452,58.82,08-May-2023
37,AARTIPP,E1,342.45,342.5,324.95,334.0,342.5,384,1.27,71,328,85.42,08-May-2023
38,AARTISURF,EQ,642.85,642.85,630.5,636.0,638.7,13017,82.93,1405,7900,60.69,08-May-2023
39,AARVEEDEN,EQ,21.5,22.2,20.2,21.45,21.5,28581,6.08,348,14667,51.32,08-May-2023
40,AARVI,EQ,128.1,128.8,123.5,124.3,126.35,34136,42.91,786,17600,51.56,08-May-2023
41,AAVAS,EQ,1453.0,1499.0,1421.6,1477.0,1438.2,494288,7291.36,27504,300164,60.73,08-May-2023
42,ABAN,EQ,39.75,41.05,39.6,39.95,39.45,149588,60.21,1601,62905,42.05,08-May-2023
43,ABB,EQ,3728.45,3818.4,3720.0,3802.6,3718.85,321297,12114.48,32497,106861,33.26,08-May-2023
44,ABBOTINDIA,EQ,22650.8,22750.0,22386.25,22471.2,22650.8,10519,2370.33,3625,5127,48.74,08-May-2023
45,ABCAPITAL,EQ,171.0,175.3,171.0,174.3,170.65,5200785,9045.17,30025,2081831,40.03,08-May-2023
46,ABFRL,EQ,198.5,220.5,198.5,205.95,214.2,24792716,51679.94,207443,9971443,40.22,08-May-2023
47,ABMINTLLTD,BE,53.0,53.0,53.0,53.0,54.2,98,0.05,7,-,-,08-May-2023
48,ABSLAMC,EQ,351.55,360.15,351.55,354.2,354.3,72519,259.2,3186,46213,63.73,08-May-2023
49,ABSLBANETF,EQ,42.77,44.05,42.51,43.37,42.77,13598,5.88,498,7336,53.95,08-May-2023
50,ABSLLIQUID,EQ,999.99,1000.01,999.99,1000.01,1000.01,586,5.86,6,479,81.74,08-May-2023
51,ABSLNN50ET,EQ,41.37,41.54,41.24,41.45,41.11,8015,3.32,125,5604,69.92,08-May-2023
52,ACC,EQ,1774.8,1778.9,1755.0,1766.65,1764.65,582663,10295.56,23542,379883,65.20,08-May-2023
