SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
1018GS2026,GS,118.15,118.5,118.15,118.5,114.15,103,0.12,4,100,97.09,11-May-2023
20MICRONS,EQ,83.15,84.35,82.45,83.25,82.75,107474,89.48,1040,83355,77.56,11-May-2023
21STCENMGM,EQ,19.0,19.0,18.3,18.45,18.65,2662,0.49,39,2557,96.06,11-May-2023
360ONE,EQ,406.95,408.35,400.05,402.9,406.0,137885,558.24,9821,93706,67.96,11-May-2023
3IINFOLTD,EQ,32.3,32.75,32.1,32.65,32.0,289859,94.38,1998,160785,55.47,11-May-2023
3MINDIA,EQ,23800.0,23999.8,23511.0,23601.3,23669.1,1238,293.67,814,614,49.60,11-May-2023
3PLAND,EQ,22.35,22.9,20.25,21.7,22.15,32996,7.15,294,18318,55.52,11-May-2023
456GS2023,GS,99.75,99.75,99.75,99.75,99.5,100,0.1,1,100,100.00,11-May-2023
4THDIM,BE,24.25,24.75,24.0,24.75,24.3,249692,61.24,628,-,-,11-May-2023
522GS2025,GS,99.0,99.0,99.0,99.0,99.0,31,0.03,1,31,100.00,11-May-2023
574GS2026,GS,96.5,96.5,96.5,96.5,99.0,300,0.29,1,300,100.00,11-May-2023
5PAISA,EQ,314.95,317.3,312.0,314.25,314.05,20847,65.39,1197,11442,54.89,11-May-2023
63MOONS,EQ,175.7,180.15,175.0,175.85,177.2,46184,81.61,2106,20966,45.40,11-May-2023
667GS2050,GS,97.0,97.35,96.85,97.35,97.0,961,0.93,8,961,100.00,11-May-2023
669GS2024,GS,100.62,102.75,100.62,102.75,101.8,902,0.91,2,901,99.89,11-May-2023
676GS2061,GS,94.1,94.1,94.1,94.1,95.0,635,0.6,2,635,100.00,11-May-2023
695GS2061,GS,100.25,102.0,99.31,102.0,99.25,22990,23.39,9,22890,99.57,11-May-2023
