SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
20MICRONS,EQ,91.7,93.45,91.25,92.25,91.05,140484,129.82,2667,50831,36.18,31-May-2023
21STCENMGM,EQ,18.15,18.2,17.8,17.85,18.15,2129,0.38,29,2079,97.65,31-May-2023
360ONE,EQ,419.25,421.95,415.0,418.5,419.25,467224,1957.62,8211,409715,87.69,31-May-2023
3IINFOLTD,EQ,31.05,31.45,30.95,31.1,31.15,218439,68.01,1866,107762,49.33,31-May-2023
3MINDIA,EQ,25000.0,25319.0,24617.9,25153.45,24817.45,7874,1971.6,3764,4364,55.42,31-May-2023
3PLAND,EQ,22.75,23.0,22.1,22.7,22.35,6923,1.56,65,4507,65.10,31-May-2023
448GS2023,GS,98.85,98.85,98.85,98.85,98.08,100,0.1,1,100,100.00,31-May-2023
456GS2023,GS,98.79,98.79,98.79,98.79,98.9,500000,493.95,46,500000,100.00,31-May-2023
4THDIM,BE,20.0,20.0,20.0,20.0,20.4,58738,11.75,143,-,-,31-May-2023
522GS2025,GS,98.5,98.5,98.5,98.5,98.25,60,0.06,1,60,100.00,31-May-2023
579GS2030,GS,93.75,93.75,93.75,93.75,93.75,200,0.19,1,200,100.00,31-May-2023
5PAISA,EQ,345.0,360.0,340.8,356.1,344.75,78583,276.46,4365,26901,34.23,31-May-2023
622GS2035,GS,92.32,92.32,92.32,92.32,94.55,1,0.0,1,1,100.00,31-May-2023
63MOONS,EQ,163.9,172.7,163.9,169.9,164.15,246095,416.85,4983,130788,53.15,31-May-2023
654GS2032,GS,99.45,99.45,99.45,99.45,99.15,10002,9.95,3,10002,100.00,31-May-2023
664GS2035,GS,97.1,97.1,97.1,97.1,99.5,1,0.0,1,1,100.00,31-May-2023
667GS2035,GS,99.0,99.0,99.0,99.0,99.64,1102,1.09,3,1102,100.00,31-May-2023
667GS2050,GS,97.5,98.0,97.01,97.01,98.6,4129,4.03,12,4129,100.00,31-May-2023
669GS2024,GS,103.0,103.0,103.0,103.0,103.0,44,0.05,5,44,100.00,31-May-2023
676GS2061,GS,99.6,99.8,99.6,99.8,97.9,1608,1.6,2,1608,100.00,31-May-2023
699GS2026,GS,100.6,100.6,100.6,100.6,100.65,100,0.1,1,100,100.00,31-May-2023
699GS2051,GS,102.54,102.54,101.2,101.2,101.0,1904,1.94,16,977,51.31,31-May-2023
706GS2028,GS,101.01,101.6,101.01,101.6,101.6,300,0.3,3,200,66.67,31-May-2023
710GS2029,GS,101.01,101.51,101.0,101.48,101.45,58821,59.69,20,58720,99.83,31-May-2023
717GS2030,GS,101.26,102.1,101.26,101.95,101.9,108031,110.0,26,108031,100.00,31-May-2023
726GS2032,GS,103.21,103.6,103.21,103.52,103.21,734499,759.47,136,734482,100.00,31-May-2023
726GS2033,GS,103.7,103.7,103.7,103.7,103.69,90,0.09,1,90,100.00,31-May-2023
727GS2026,GS,103.15,103.15,103.15,103.15,102.0,4540,4.68,1,4540,100.00,31-May-2023
736GS2052,GS,104.39,104.39,104.39,104.39,104.37,1,0.0,1,1,100.00,31-May-2023
738GS2027,GS,104.89,105.0,104.7,104.95,104.89,51350,53.87,23,48150,93.77,31-May-2023
741GS2036,GS,106.5,106.5,106.35,106.39,105.8,21990,23.39,4,21990,100.00,31-May-2023
74GS2062,GS,104.0,104.75,104.0,104.25,104.99,201490,210.05,5,201000,99.76,31-May-2023
754GS2036,GS,103.88,104.05,103.88,103.95,103.85,326670,339.68,238,301303,92.23,31-May-2023
915GS2024,GS,104.0,107.0,102.5,107.0,103.0,2549,2.66,12,1549,60.77,31-May-2023
A2ZINFRA,EQ,7.5,8.6,7.45,7.95,7.5,2951913,236.16,3373,1576181,53.40,31-May-2023
AAATECH,EQ,56.05,57.6,55.35,57.45,55.95,8625,4.88,325,4055,47.01,31-May-2023
AAKASH,EQ,6.55,6.55,6.4,6.45,6.5,226404,14.57,419,157071,69.38,31-May-2023
AAREYDRUGS,EQ,28.9,30.6,28.2,29.45,28.75,61304,17.86,468,29640,48.35,31-May-2023
AARON,EQ,222.0,222.0,210.05,211.65,213.7,19820,42.18,844,13772,69.49,31-May-2023
AARTIDRUGS,EQ,438.0,445.35,434.5,436.8,441.75,61089,268.65,3138,22476,36.79,31-May-2023
AARTIIND,EQ,512.75,517.6,509.0,512.3,512.8,754821,3870.1,17824,427708,56.66,31-May-2023
AARTIPHARM,EQ,345.25,373.75,345.25,369.05,348.8,257341,942.05,11637,152876,59.41,31-May-2023
AARTIPP,E1,284.55,286.85,281.0,283.15,285.0,107,0.3,31,103,96.26,31-May-2023
AARTISURF,EQ,614.0,617.95,606.4,615.45,614.05,4003,24.51,611,2831,70.72,31-May-2023
AARTISURF,P1,165.0,165.0,165.0,165.0,167.0,2,0.0,1,2,100.00,31-May-2023
AARVEEDEN,EQ,19.85,20.85,19.85,20.0,20.7,15077,3.02,206,10387,68.89,31-May-2023
AARVI,EQ,134.8,141.7,134.8,136.65,134.8,60300,83.37,1365,35315,58.57,31-May-2023
AAVAS,EQ,1398.85,1405.7,1371.8,1397.85,1391.2,186733,2595.65,17185,124518,66.68,31-May-2023
ABAN,EQ,39.55,39.9,39.0,39.15,39.65,59785,23.5,602,39222,65.61,31-May-2023
ABB,EQ,4012.75,4299.0,3989.55,4125.9,4029.6,1169176,48066.44,56936,903702,77.29,31-May-2023
ABBOTINDIA,EQ,22025.0,22119.95,21696.2,21737.9,22054.6,6644,1450.56,2317,3101,46.67,31-May-2023
ABCAPITAL,EQ,171.35,172.3,169.05,170.3,171.1,4753246,8092.31,14594,2975896,62.61,31-May-2023
ABFRL,EQ,204.15,205.5,200.75,201.45,204.15,3134620,6363.06,36915,1486428,47.42,31-May-2023
ABINFRA,SM,40.7,40.7,40.7,40.7,42.85,12000,4.88,3,12000,100.00,31-May-2023
ABMINTLLTD,EQ,57.35,62.65,57.25,57.25,60.25,2479,1.47,43,1309,52.80,31-May-2023
ABSLAMC,EQ,354.2,358.4,354.0,356.45,355.45,40179,143.09,2037,18655,46.43,31-May-2023
ABSLBANETF,EQ,45.5,45.5,44.11,44.35,44.56,7359,3.26,227,3902,53.02,31-May-2023
ABSLLIQUID,EQ,1000.01,1000.01,1000.01,1000.01,1000.01,148,1.48,3,148,100.00,31-May-2023
ABSLNN50ET,EQ,43.19,44.0,42.96,43.68,43.19,3314,1.43,56,1430,43.15,31-May-2023
