SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
1018GS2026,GS,121.0,121.0,121.0,121.0,121.0,1000,1.21,2,1000,100.00,16-Feb-2023
20MICRONS,EQ,75.95,77.0,73.2,73.65,75.55,157289,117.64,2467,118800,75.53,16-Feb-2023
21STCENMGM,EQ,18.8,19.0,18.8,18.8,19.15,7652,1.44,69,7600,99.32,16-Feb-2023
360ONE,EQ,1839.0,1844.8,1810.55,1822.7,1839.0,15448,282.03,3481,7394,47.86,16-Feb-2023
3IINFOLTD,EQ,37.6,37.6,36.05,36.45,35.7,401061,147.32,2615,204840,51.07,16-Feb-2023
3MINDIA,EQ,21700.0,22400.0,21558.0,22263.5,21554.0,7205,1588.35,4037,3064,42.53,16-Feb-2023
3PLAND,EQ,24.4,24.4,23.7,24.4,23.25,23358,5.69,141,15969,68.37,16-Feb-2023
4THDIM,BE,32.9,33.15,32.9,33.05,32.55,310280,102.57,912,-,-,16-Feb-2023
5PAISA,EQ,286.0,293.55,281.35,291.0,284.85,25847,74.63,1281,14365,55.58,16-Feb-2023
619GS2034,GS,90.0,90.0,90.0,90.0,92.0,100,0.09,1,100,100.00,16-Feb-2023
63MOONS,EQ,214.65,214.65,204.85,206.75,212.7,216177,451.68,5024,80604,37.29,16-Feb-2023
667GS2035,GS,96.5,96.5,96.12,96.12,96.0,1226,1.18,3,1226,100.00,16-Feb-2023
667GS2050,GS,93.5,93.5,93.5,93.5,92.46,11,0.01,3,11,100.00,16-Feb-2023
669GS2024,GS,100.0,100.25,100.0,100.25,100.15,5390,5.4,13,5390,100.00,16-Feb-2023
689GS2025,GS,100.44,100.44,100.44,100.44,100.4,10,0.01,1,10,100.00,16-Feb-2023
695GS2061,GS,95.01,95.01,95.0,95.0,95.21,1200,1.14,2,1200,100.00,16-Feb-2023
