SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
20MICRONS,EQ,87.9,89.9,86.0,88.25,86.85,130074,114.81,2887,54750,42.09,27-Dec-2022
21STCENMGM,EQ,22.75,22.75,22.05,22.75,22.35,6910,1.56,84,3960,57.31,27-Dec-2022
3IINFOLTD,EQ,40.5,40.95,40.1,40.35,40.15,321523,130.1,2039,167862,52.21,27-Dec-2022
3MINDIA,EQ,22411.0,22615.75,22252.95,22333.05,22386.8,1141,255.4,802,299,26.21,27-Dec-2022
3PLAND,EQ,17.3,17.3,16.25,16.9,16.75,7669,1.28,152,2866,37.37,27-Dec-2022
4THDIM,BE,109.0,111.8,109.0,111.5,109.7,49261,55.0,124,-,-,27-Dec-2022
515GS2025,GS,95.05,95.05,95.0,95.0,93.74,7900,7.51,3,7900,100.00,27-Dec-2022
574GS2026,GS,95.85,95.85,95.47,95.47,95.56,252,0.24,4,252,100.00,27-Dec-2022
5PAISA,EQ,307.0,315.0,307.0,311.05,309.35,14751,45.82,1410,4423,29.98,27-Dec-2022
63MOONS,EQ,156.0,159.0,152.8,157.85,154.15,66963,104.89,2817,35066,52.37,27-Dec-2022
654GS2032,GS,102.2,102.3,102.2,102.3,102.0,2,0.0,2,0,0.00,27-Dec-2022
667GS2050,GS,91.6,91.65,91.49,91.5,91.39,11804,10.8,28,10404,88.14,27-Dec-2022
669GS2024,GS,100.95,100.95,100.25,100.25,100.25,5444,5.46,13,5444,100.00,27-Dec-2022
676GS2061,GS,96.0,96.0,95.5,95.51,93.06,813,0.78,2,813,100.00,27-Dec-2022
695GS2061,GS,95.5,95.5,95.5,95.5,95.0,5,0.0,1,5,100.00,27-Dec-2022
699GS2051,GS,96.0,96.0,95.4,95.4,95.13,3326,3.18,8,3326,100.00,27-Dec-2022
710GS2029,GS,100.0,100.0,100.0,100.0,100.55,200,0.2,1,200,100.00,27-Dec-2022
719GS2060,GS,104.0,104.0,104.0,104.0,103.0,300,0.31,1,300,100.00,27-Dec-2022
726GS2032,GS,102.6,102.6,102.0,102.6,102.0,125092,128.34,4,125046,99.96,27-Dec-2022
732GS2024,GS,103.0,103.0,102.8,102.8,99.0,2,0.0,2,0,0.00,27-Dec-2022
736GS2052,GS,102.98,102.98,102.89,102.89,102.99,15,0.02,2,15,100.00,27-Dec-2022
738GS2027,GS,102.5,103.25,101.98,103.25,102.0,49600,50.7,36,49600,100.00,27-Dec-2022
741GS2036,GS,100.44,100.85,100.44,100.85,101.0,3010,3.03,5,3010,100.00,27-Dec-2022
74GS2062,GS,102.25,102.25,102.25,102.25,101.65,218,0.22,1,218,100.00,27-Dec-2022
754GS2036,GS,103.0,103.0,102.49,102.56,102.9,302941,310.57,163,302041,99.70,27-Dec-2022
768GS2023,GS,99.7,99.7,99.5,99.6,99.35,2,0.0,2,0,0.00,27-Dec-2022
795GS2032,GS,107.5,107.5,107.4,107.4,107.37,2,0.0,2,0,0.00,27-Dec-2022
824GS2027,GS,107.75,107.75,107.75,107.75,105.7,100,0.11,1,100,100.00,27-Dec-2022
82GS2025,GS,105.0,105.0,104.9,104.95,104.7,2,0.0,2,0,0.00,27-Dec-2022
897GS2030,GS,112.5,112.5,112.5,112.5,112.5,1,0.0,1,1,100.00,27-Dec-2022
A2ZINFRA,EQ,10.4,10.4,8.7,9.65,10.1,219713,21.69,498,150183,68.35,27-Dec-2022
AAATECH,EQ,56.0,56.95,53.0,56.35,54.8,6210,3.42,237,2828,45.54,27-Dec-2022
AAKASH,EQ,6.7,6.85,6.7,6.85,6.55,235063,15.97,626,185841,79.06,27-Dec-2022
AAREYDRUGS,EQ,41.6,42.05,38.7,39.0,41.6,203466,80.94,2276,87916,43.21,27-Dec-2022
AARON,EQ,171.0,171.0,165.15,169.9,163.95,5972,10.07,245,4083,68.37,27-Dec-2022
AARTIDRUGS,EQ,447.0,454.7,442.3,446.5,444.2,64844,290.4,5643,20921,32.26,27-Dec-2022
AARTIIND,EQ,613.0,620.75,608.8,618.15,608.1,560290,3447.89,14959,90347,16.13,27-Dec-2022
AARTISURF,EQ,618.3,638.95,618.3,632.8,618.3,9241,57.95,1589,3892,42.12,27-Dec-2022
AARVEEDEN,EQ,24.25,24.25,23.25,23.8,24.0,8585,2.04,180,4488,52.28,27-Dec-2022
AARVI,EQ,154.95,157.7,152.0,153.3,152.1,31010,47.77,1095,15497,49.97,27-Dec-2022
AAVAS,EQ,1875.0,1875.0,1826.05,1838.35,1847.1,66049,1224.19,10101,34046,51.55,27-Dec-2022
ABAN,EQ,48.4,48.95,47.25,48.65,47.2,176155,84.89,2658,70089,39.79,27-Dec-2022
ABB,EQ,2750.15,2757.55,2708.6,2742.65,2724.65,117811,3214.59,16163,39076,33.17,27-Dec-2022
ABBOTINDIA,EQ,21770.0,21825.0,21440.0,21625.4,21772.55,21294,4592.86,4875,9871,46.36,27-Dec-2022
ABCAPITAL,EQ,149.0,149.55,146.5,148.05,147.55,1972878,2915.27,15101,481206,24.39,27-Dec-2022
ABFRL,EQ,292.0,293.0,285.0,286.35,288.7,1577076,4540.92,13464,557321,35.34,27-Dec-2022
ABMINTLLTD,BE,64.55,64.55,64.55,64.55,64.55,1,0.0,1,-,-,27-Dec-2022
