SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
20MICRONS,EQ,58.25,59.7,57.6,58.55,57.9,99139,57.74,1402,65285,65.85,29-Sep-2021
21STCENMGM,EQ,47.35,47.35,47.0,47.35,46.45,33832,16.01,128,31760,93.88,29-Sep-2021
3MINDIA,EQ,24750.0,24795.35,24500.0,24685.65,24747.6,1158,285.12,840,627,54.15,29-Sep-2021
3PLAND,BE,13.55,13.9,13.05,13.85,13.55,12413,1.69,68,-,-,29-Sep-2021
5PAISA,EQ,451.9,470.0,445.65,459.4,450.85,26323,121.01,1207,10854,41.23,29-Sep-2021
63MOONS,EQ,93.8,93.8,91.0,93.0,93.75,43820,40.59,823,25570,58.35,29-Sep-2021
664GS2035,GS,102.26,102.26,102.26,102.26,102.26,3000,3.07,1,3000,100.00,29-Sep-2021
667GS2050,GS,98.75,98.75,98.51,98.51,98.5,100,0.1,2,100,100.00,29-Sep-2021
676GS2061,GS,99.49,99.49,99.25,99.49,98.73,102,0.1,4,51,50.00,29-Sep-2021
68GS2060,GS,103.85,103.85,103.85,103.85,103.0,1,0.0,1,1,100.00,29-Sep-2021
719GS2060,GS,110.0,112.0,106.0,107.27,110.0,102,0.11,10,102,100.00,29-Sep-2021
A2ZINFRA,EQ,4.15,4.3,4.1,4.3,4.15,299435,12.57,281,231289,77.24,29-Sep-2021
AAATECH,SM,51.1,51.1,50.0,50.0,53.0,15000,7.6,5,12000,80.00,29-Sep-2021
AAKASH,EQ,243.1,251.5,243.1,245.55,245.7,117437,289.75,553,32658,27.81,29-Sep-2021
AAREYDRUGS,EQ,35.2,37.75,35.2,37.2,35.8,28582,10.51,521,19006,66.50,29-Sep-2021
AARON,EQ,101.9,101.9,98.0,98.4,98.7,4455,4.42,143,2769,62.15,29-Sep-2021
AARTIDRUGS,EQ,605.5,614.0,605.5,608.8,609.0,118604,723.4,6265,51318,43.27,29-Sep-2021
AARTIIND,EQ,925.9,942.0,916.35,937.65,932.5,980092,9150.11,29963,454883,46.41,29-Sep-2021
AARTISURF,EQ,1455.0,1479.75,1455.0,1470.8,1471.6,12647,185.56,5007,4447,35.16,29-Sep-2021
AARVEEDEN,EQ,22.15,22.2,21.25,22.2,21.15,37163,8.22,135,25373,68.27,29-Sep-2021
AARVI,EQ,57.0,57.9,56.3,57.5,56.4,10067,5.78,169,4330,43.01,29-Sep-2021
AAVAS,EQ,2609.2,2647.1,2575.0,2612.45,2609.2,51188,1334.14,10432,22966,44.87,29-Sep-2021
ABAN,EQ,43.0,43.45,42.7,42.9,43.4,111161,47.84,1112,54326,48.87,29-Sep-2021
ABB,EQ,1800.9,1838.8,1797.1,1820.55,1800.65,152524,2769.88,17806,51788,33.95,29-Sep-2021
ABBOTINDIA,EQ,21010.8,21010.8,19201.0,19555.8,21010.8,65120,12858.41,18664,30452,46.76,29-Sep-2021
