SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
1018GS2026,GS,100.0,100.0,100.0,100.0,100.05,2,0.0,1,2,100.00,22-Sep-2021
20MICRONS,EQ,57.0,58.6,57.0,57.85,56.6,86139,49.96,1825,40130,46.59,22-Sep-2021
21STCENMGM,EQ,43.0,43.0,41.45,43.0,42.2,27603,11.77,249,22872,82.86,22-Sep-2021
3MINDIA,EQ,25250.0,25319.5,24651.25,24724.35,25088.35,7146,1774.82,3658,4828,67.56,22-Sep-2021
3PLAND,BE,14.0,14.0,13.25,13.35,13.5,7018,0.96,44,-,-,22-Sep-2021
509GS2022,GS,98.4,98.4,98.4,98.4,96.9,36,0.04,2,36,100.00,22-Sep-2021
5PAISA,EQ,458.0,464.0,443.55,448.45,454.2,29940,135.7,1109,11150,37.24,22-Sep-2021
619GS2034,GS,100.3,100.3,100.3,100.3,100.33,2170,2.18,5,2170,100.00,22-Sep-2021
63MOONS,EQ,92.45,95.4,92.0,94.1,92.3,48756,45.67,844,28936,59.35,22-Sep-2021
667GS2035,GS,100.0,100.0,100.0,100.0,100.0,2426,2.43,5,2426,100.00,22-Sep-2021
667GS2050,GS,96.5,97.0,96.5,97.0,98.0,2,0.0,2,1,50.00,22-Sep-2021
676GS2061,GS,97.0,99.5,97.0,98.7,98.48,8387,8.14,13,8260,98.49,22-Sep-2021
716GS2050,GS,112.2,112.2,111.0,111.0,112.0,10,0.01,2,10,100.00,22-Sep-2021
719GS2060,GS,112.0,114.0,112.0,114.0,112.0,95,0.11,2,95,100.00,22-Sep-2021
772GS2049,GS,120.0,120.0,120.0,120.0,115.0,14,0.02,1,14,100.00,22-Sep-2021
772GS2055,GS,115.6,115.6,115.6,115.6,116.0,1000,1.16,2,1000,100.00,22-Sep-2021
824GS2027,GS,101.19,101.19,101.19,101.19,101.17,38,0.04,1,38,100.00,22-Sep-2021
A2ZINFRA,EQ,4.3,4.4,4.25,4.4,4.3,237460,10.3,339,148331,62.47,22-Sep-2021
AAATECH,SM,48.1,48.1,48.05,48.05,48.0,6000,2.88,2,3000,50.00,22-Sep-2021
AAKASH,EQ,279.0,279.0,255.35,258.25,267.35,117378,309.58,742,67902,57.85,22-Sep-2021
AAREYDRUGS,EQ,36.8,36.8,35.3,36.25,35.85,26275,9.53,256,20918,79.61,22-Sep-2021
AARON,EQ,99.0,102.0,96.0,101.0,101.05,11876,11.76,291,6957,58.58,22-Sep-2021
AARTIDRUGS,EQ,627.0,627.0,617.15,621.6,619.45,117397,729.88,5448,47245,40.24,22-Sep-2021
AARTIIND,EQ,908.0,923.55,903.55,915.3,905.95,756083,6919.52,21342,370745,49.03,22-Sep-2021
AARTISURF,EQ,1449.0,1544.9,1442.0,1488.25,1439.95,44229,665.14,7545,14825,33.52,22-Sep-2021
AARVEEDEN,EQ,18.0,18.35,17.65,18.1,17.75,5445,0.98,82,5058,92.89,22-Sep-2021
AARVI,EQ,58.9,58.9,55.85,56.1,57.9,22803,12.95,258,17057,74.80,22-Sep-2021
AAVAS,EQ,2485.0,2498.45,2402.5,2414.0,2475.8,110041,2664.69,17447,61841,56.20,22-Sep-2021
ABAN,EQ,42.2,43.25,42.2,42.55,42.45,72963,31.09,851,51475,70.55,22-Sep-2021
ABB,EQ,1870.0,1904.0,1865.1,1869.15,1875.0,138187,2614.8,9270,102421,74.12,22-Sep-2021
ABBOTINDIA,EQ,20800.0,21500.05,20800.0,21464.95,20786.45,17468,3718.25,6657,7231,41.40,22-Sep-2021
ABCAPITAL,EQ,109.0,111.9,108.25,109.95,108.25,3349117,3696.05,26699,1238959,36.99,22-Sep-2021
ABFRL,EQ,203.0,216.0,201.3,214.6,201.55,3983094,8390.58,28500,1271484,31.92,22-Sep-2021
ABMINTLLTD,BE,85.75,85.75,85.75,85.75,90.25,1606,1.38,57,-,-,22-Sep-2021
ABSLBANETF,EQ,376.0,376.0,367.44,368.32,370.76,199,0.74,20,156,78.39,22-Sep-2021
ABSLNN50ET,EQ,436.75,439.0,433.25,433.3,434.04,1011,4.4,11,106,10.48,22-Sep-2021
ACC,EQ,2339.3,2379.0,2331.1,2365.55,2332.3,308803,7292.48,26657,94533,30.61,22-Sep-2021
ACCELYA,EQ,1328.25,1362.45,1299.0,1342.35,1319.3,100729,1350.38,11205,34167,33.92,22-Sep-2021
ACCURACY,EQ,133.95,133.95,129.15,131.05,129.95,68787,90.35,7245,16271,23.65,22-Sep-2021
ACE,EQ,253.75,274.1,249.05,267.15,252.2,2140804,5664.52,38489,507449,23.70,22-Sep-2021
ACRYSIL,EQ,649.0,708.7,637.8,700.95,644.4,368929,2548.6,12751,223938,60.70,22-Sep-2021
ADANIENT,EQ,1435.0,1462.65,1424.35,1437.75,1441.45,1663858,24042.73,35961,329266,19.79,22-Sep-2021
ADANIGREEN,EQ,1147.4,1163.5,1127.05,1141.55,1120.7,2248068,25635.0,36809,1616164,71.89,22-Sep-2021
ADANIPORTS,EQ,750.0,759.6,742.0,745.3,749.6,4343365,32632.89,60376,1329060,30.60,22-Sep-2021
ADANIPOWER,EQ,95.0,97.5,94.85,95.9,94.55,2908802,2798.49,31371,1585108,54.49,22-Sep-2021
ADANITRANS,BE,1560.8,1725.0,1560.8,1560.8,1642.9,835775,13334.86,27142,-,-,22-Sep-2021
ADFFOODS,EQ,919.0,929.0,900.0,923.7,919.2,7936,72.64,1239,4687,59.06,22-Sep-2021
ADL,BE,38.2,42.0,38.2,41.9,40.0,8934,3.72,47,-,-,22-Sep-2021
ADORWELD,EQ,672.0,678.0,663.0,669.15,666.85,5836,38.96,336,4196,71.90,22-Sep-2021
ADROITINFO,BE,9.9,9.95,9.05,9.85,9.5,11602,1.12,77,-,-,22-Sep-2021
ADSL,EQ,68.4,70.5,68.1,68.55,68.4,134269,92.92,3457,69906,52.06,22-Sep-2021
ADVANIHOTR,EQ,79.75,92.25,79.0,87.3,79.0,545436,475.44,8586,193744,35.52,22-Sep-2021
ADVENZYMES,EQ,387.0,396.85,384.6,390.6,384.8,253441,988.39,9964,83836,33.08,22-Sep-2021
AEGISCHEM,EQ,246.0,249.65,238.2,239.05,244.55,1013388,2462.74,14401,571885,56.43,22-Sep-2021
AFFLE,EQ,5040.0,5085.0,4966.25,5048.5,4950.8,79316,4000.91,12346,51469,64.89,22-Sep-2021
AGARIND,EQ,303.9,305.3,290.4,304.4,292.6,15254,45.84,405,12562,82.35,22-Sep-2021
AGCNET,BE,1079.2,1128.95,1025.4,1042.95,1079.2,4607,48.48,341,-,-,22-Sep-2021
AGRITECH,EQ,67.45,73.55,67.45,73.55,70.05,34857,24.57,635,25745,73.86,22-Sep-2021
AGROPHOS,EQ,16.75,17.3,16.25,16.45,16.2,215910,36.57,789,123339,57.13,22-Sep-2021
AHLADA,EQ,141.9,144.0,138.0,140.4,138.7,27808,39.43,559,21735,78.16,22-Sep-2021
AHLEAST,EQ,181.25,188.0,181.2,185.45,182.0,18693,34.73,442,13331,71.32,22-Sep-2021
AHLUCONT,EQ,384.8,388.0,361.1,364.35,378.0,2268801,8387.03,6266,1804518,79.54,22-Sep-2021
AHLWEST,EQ,273.1,278.35,273.1,277.15,271.1,827,2.28,92,694,83.92,22-Sep-2021
AIAENG,EQ,2054.3,2079.85,2010.0,2025.8,2049.15,38291,779.9,5214,28598,74.69,22-Sep-2021
AILIMITED,SM,28.0,29.6,26.95,29.6,28.35,30000,8.47,8,9000,30.00,22-Sep-2021
AIRAN,BE,22.95,22.95,21.5,22.15,22.3,72431,15.89,459,-,-,22-Sep-2021
AIROLAM,SM,48.8,49.4,48.8,49.0,46.55,15000,7.36,5,9000,60.00,22-Sep-2021
AJANTPHARM,EQ,2187.9,2188.0,2168.8,2177.55,2178.8,30803,671.06,5296,17533,56.92,22-Sep-2021
AJMERA,BE,349.8,353.65,345.0,353.65,336.85,19990,69.92,422,-,-,22-Sep-2021
AJOONI,EQ,52.55,52.55,50.1,51.6,51.65,32695,16.73,267,20063,61.36,22-Sep-2021
AJRINFRA,BE,1.5,1.55,1.5,1.5,1.55,1240791,18.7,593,-,-,22-Sep-2021
AKASH,EQ,186.75,190.0,181.0,183.75,184.05,108639,202.5,1020,67884,62.49,22-Sep-2021
AKG,EQ,25.25,25.25,24.05,24.65,24.3,2236,0.55,43,1719,76.88,22-Sep-2021
AKSHARCHEM,EQ,407.0,422.95,404.95,410.55,405.15,24763,102.5,1557,9244,37.33,22-Sep-2021
AKSHOPTFBR,BE,8.35,8.5,8.25,8.45,8.35,160581,13.44,390,-,-,22-Sep-2021
AKZOINDIA,EQ,2224.95,2224.95,2195.0,2201.85,2218.6,4874,107.36,1199,3325,68.22,22-Sep-2021
ALANKIT,EQ,15.4,15.65,15.1,15.45,15.2,1288881,199.07,1132,1148444,89.10,22-Sep-2021
ALBERTDAVD,EQ,588.25,599.7,586.0,589.25,588.25,12359,73.05,1408,4890,39.57,22-Sep-2021
ALEMBICLTD,EQ,114.7,118.7,114.55,115.95,114.65,646772,755.69,9038,181560,28.07,22-Sep-2021
ALICON,EQ,792.0,800.0,777.7,785.05,791.6,13918,110.2,1438,8029,57.69,22-Sep-2021
ALKALI,EQ,69.55,69.95,63.95,68.6,69.95,33426,22.91,729,17907,53.57,22-Sep-2021
ALKEM,EQ,3858.8,3946.7,3827.65,3894.6,3858.8,131433,5122.27,14662,41809,31.81,22-Sep-2021
ALKYLAMINE,EQ,3972.25,3972.25,3852.65,3903.25,3971.0,91186,3570.79,18085,44893,49.23,22-Sep-2021
ALLCARGO,EQ,256.8,264.0,253.3,262.85,255.2,1918772,5028.1,26614,717665,37.40,22-Sep-2021
ALLSEC,EQ,445.0,457.0,433.85,436.65,444.45,9611,42.41,373,7382,76.81,22-Sep-2021
ALMONDZ,EQ,89.95,90.95,86.1,88.25,88.7,25248,22.41,581,17511,69.36,22-Sep-2021
ALOKINDS,EQ,23.0,23.5,22.9,23.1,22.95,5597172,1296.4,10344,2074410,37.06,22-Sep-2021
ALPA,EQ,52.0,54.0,51.7,51.9,52.8,32201,16.88,515,18996,58.99,22-Sep-2021
ALPHAGEO,EQ,410.0,414.5,402.35,404.8,407.3,47728,194.98,3552,22007,46.11,22-Sep-2021
ALPSINDUS,BE,2.45,2.45,2.25,2.35,2.35,118700,2.9,75,-,-,22-Sep-2021
AMARAJABAT,EQ,727.55,742.95,725.2,735.75,727.55,887731,6538.61,24413,278484,31.37,22-Sep-2021
AMBANIORG,SM,83.3,83.3,83.3,83.3,79.35,2000,1.67,1,2000,100.00,22-Sep-2021
AMBER,EQ,3090.0,3120.0,3060.0,3093.1,3093.7,24047,743.19,4819,11598,48.23,22-Sep-2021
AMBICAAGAR,EQ,16.2,16.2,15.8,15.8,15.8,16435,2.62,80,13217,80.42,22-Sep-2021
AMBIKCO,EQ,1570.0,1634.0,1557.0,1601.25,1567.5,16008,256.46,2717,7944,49.63,22-Sep-2021
AMBUJACEM,EQ,414.65,422.85,413.05,419.5,413.2,3233311,13536.79,44108,1523735,47.13,22-Sep-2021
AMDIND,EQ,28.4,28.4,27.1,27.25,27.15,9018,2.47,148,4758,52.76,22-Sep-2021
AMIORG,EQ,1221.0,1434.45,1212.0,1345.75,1210.3,4114967,55659.33,191435,791669,19.24,22-Sep-2021
AMJLAND,EQ,38.0,40.2,36.8,38.25,36.35,944833,365.58,6185,381930,40.42,22-Sep-2021
AMRUTANJAN,EQ,859.95,865.0,831.0,835.25,849.85,415615,3531.56,26689,149797,36.04,22-Sep-2021
ANANTRAJ,EQ,66.9,68.8,65.7,68.75,65.65,1176311,801.97,3637,853881,72.59,22-Sep-2021
ANDHRACEMT,BE,18.95,18.95,18.95,18.95,19.9,398841,75.58,811,-,-,22-Sep-2021
ANDHRAPAP,EQ,225.8,230.0,225.8,226.8,225.8,12915,29.43,527,8127,62.93,22-Sep-2021
ANDHRSUGAR,EQ,561.0,583.95,559.0,572.4,559.0,115442,663.77,4401,74613,64.63,22-Sep-2021
ANDREWYU,EQ,25.3,25.3,24.0,24.7,24.95,129887,31.91,970,75404,58.05,22-Sep-2021
ANGELBRKG,EQ,1222.0,1250.95,1200.0,1225.95,1215.35,301267,3688.73,18460,92504,30.70,22-Sep-2021
ANIKINDS,EQ,18.5,18.9,17.7,18.15,18.15,17027,3.14,97,10680,62.72,22-Sep-2021
ANKITMETAL,BE,1.95,1.95,1.85,1.95,1.9,54118,1.04,121,-,-,22-Sep-2021
ANMOL,EQ,177.1,177.4,168.8,169.45,175.45,435259,741.23,5086,140213,32.21,22-Sep-2021
ANSALAPI,EQ,9.0,9.25,8.8,9.05,8.9,179745,16.38,248,140678,78.27,22-Sep-2021
ANSALHSG,EQ,6.45,6.6,6.2,6.55,6.4,125981,8.09,234,64758,51.40,22-Sep-2021
ANTGRAPHIC,BE,1.15,1.15,1.05,1.05,1.1,67262,0.72,45,-,-,22-Sep-2021
ANUP,EQ,970.0,1013.6,970.0,983.5,970.25,18744,185.22,2547,7095,37.85,22-Sep-2021
ANURAS,EQ,759.9,769.9,754.1,756.45,756.6,44130,335.66,3004,19644,44.51,22-Sep-2021
APARINDS,EQ,639.9,658.0,633.25,647.45,633.25,43066,278.8,3878,16849,39.12,22-Sep-2021
APCL,EQ,385.0,400.0,385.0,389.85,388.6,29280,115.82,1581,17870,61.03,22-Sep-2021
APCOTEXIND,EQ,415.4,420.0,405.8,411.7,413.35,187302,776.38,8375,89169,47.61,22-Sep-2021
