,SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
0,1018GS2026,GS,130.0,130.0,130.0,130.0,130.0,15,0.02,3,15,100.00,18-Sep-2023
1,20MICRONS,BE,126.0,126.75,122.85,125.35,124.3,45589,56.95,225,-,-,18-Sep-2023
2,21STCENMGM,EQ,20.35,20.35,19.6,19.6,20.0,6471,1.28,59,6239,96.41,18-Sep-2023
3,360ONE,EQ,528.0,532.05,508.95,515.2,526.65,203337,1057.56,11049,113148,55.65,18-Sep-2023
4,3IINFOLTD,EQ,38.6,39.45,37.95,38.85,38.4,589615,229.32,3937,266758,45.24,18-Sep-2023
5,3MINDIA,EQ,30853.45,30853.45,30100.0,30168.85,30366.8,1781,541.29,1289,731,41.04,18-Sep-2023
6,3PLAND,EQ,23.2,23.25,21.8,22.3,22.7,24777,5.6,212,12894,52.04,18-Sep-2023
7,456GS2023,GS,99.9,101.0,99.31,100.15,101.0,69,0.07,7,39,56.52,18-Sep-2023
8,563GS2026,GS,97.45,98.0,97.45,98.0,98.35,12,0.01,2,6,50.00,18-Sep-2023
9,574GS2026,GS,97.02,97.02,97.02,97.02,97.02,100,0.1,2,100,100.00,18-Sep-2023
10,5PAISA,EQ,444.85,445.7,435.1,438.4,440.15,35340,155.51,3307,17423,49.30,18-Sep-2023
11,610GS2031,GS,94.0,95.0,94.0,95.0,94.0,14,0.01,2,14,100.00,18-Sep-2023
12,618GS2024,GS,101.5,101.5,101.5,101.5,101.5,10,0.01,5,10,100.00,18-Sep-2023
13,63MOONS,EQ,295.8,304.0,290.0,296.35,293.8,65861,195.22,2092,31918,48.46,18-Sep-2023
14,654GS2032,GS,97.5,97.5,97.25,97.25,96.75,1002,0.97,3,1002,100.00,18-Sep-2023
15,667GS2035,GS,94.58,97.5,94.58,97.42,97.0,6520,6.35,8,6509,99.83,18-Sep-2023
16,669GS2024,GS,98.38,101.25,98.38,101.2,100.9,803,0.81,8,703,87.55,18-Sep-2023
17,676GS2061,GS,97.0,97.0,97.0,97.0,97.0,2,0.0,1,2,100.00,18-Sep-2023
18,68GS2060,GS,94.77,96.95,94.77,96.95,97.2,3,0.0,3,3,100.00,18-Sep-2023
19,699GS2051,GS,98.38,98.38,97.0,97.0,100.9,1702,1.65,8,1702,100.00,18-Sep-2023
20,706GS2028,GS,102.0,102.06,101.75,102.06,102.0,1401,1.43,9,1400,99.93,18-Sep-2023
21,710GS2029,GS,102.0,103.11,102.0,103.1,103.1,2501,2.57,4,2501,100.00,18-Sep-2023
22,717GS2030,GS,103.6,103.6,103.0,103.0,103.47,3756,3.89,7,3756,100.00,18-Sep-2023
23,718GS2037,GS,101.49,101.49,99.55,100.6,101.2,14885,14.94,7,6135,41.22,18-Sep-2023
24,725GS2063,GS,100.9,100.9,100.6,100.72,100.5,5701,5.75,13,5701,100.00,18-Sep-2023
25,726GS2032,GS,100.7,101.4,100.7,100.95,101.4,130285,131.33,9,130285,100.00,18-Sep-2023
