,SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
0,20MICRONS,BE,120.7,120.75,115.2,120.75,115.0,92700,111.46,460,-,-,04-Sep-2023
1,21STCENMGM,EQ,19.1,19.1,18.45,18.9,18.75,11490,2.16,111,8554,74.45,04-Sep-2023
2,360ONE,EQ,486.6,504.0,483.0,500.45,477.6,1071315,5347.51,34276,723703,67.55,04-Sep-2023
3,3IINFOLTD,EQ,33.0,33.7,33.0,33.35,32.8,862325,288.11,5255,498663,57.83,04-Sep-2023
4,3MINDIA,EQ,31690.0,33250.0,31150.05,32820.85,31151.35,7304,2348.21,2999,3817,52.26,04-Sep-2023
5,3PLAND,BE,20.95,21.85,20.4,21.45,20.95,10566,2.23,91,-,-,04-Sep-2023
6,448GS2023,GS,101.7,101.7,101.7,101.7,101.7,4,0.0,3,4,100.00,04-Sep-2023
7,563GS2026,GS,103.26,103.26,98.24,100.68,100.75,11,0.01,3,11,100.00,04-Sep-2023
8,574GS2026,GS,97.0,97.0,97.0,97.0,96.55,500,0.49,1,500,100.00,04-Sep-2023
9,5PAISA,EQ,452.85,454.4,446.4,448.15,449.45,34616,155.79,4144,20789,60.06,04-Sep-2023
10,610GS2031,GS,92.63,94.5,92.63,94.5,95.0,10057,9.5,4,10057,100.00,04-Sep-2023
11,619GS2034,GS,91.51,91.51,91.51,91.51,91.3,100,0.09,1,100,100.00,04-Sep-2023
12,63MOONS,EQ,333.95,334.95,324.7,327.0,333.95,142314,467.36,3235,87675,61.61,04-Sep-2023
13,654GS2032,GS,98.0,98.0,96.9,96.9,96.9,308,0.3,4,308,100.00,04-Sep-2023
14,664GS2035,GS,94.1,94.1,92.5,92.5,97.0,2,0.0,2,1,50.00,04-Sep-2023
15,667GS2035,GS,95.07,97.25,95.07,97.09,97.5,22,0.02,8,20,90.91,04-Sep-2023
16,667GS2050,GS,93.15,96.0,93.15,96.0,95.0,5,0.0,3,5,100.00,04-Sep-2023
17,669GS2024,GS,100.6,100.95,100.6,100.75,100.89,18817,18.98,38,18412,97.85,04-Sep-2023
18,676GS2061,GS,91.25,98.0,91.25,91.26,96.0,20,0.02,5,19,95.00,04-Sep-2023
19,689GS2025,GS,100.07,100.6,100.07,100.6,100.01,2,0.0,2,2,100.00,04-Sep-2023
20,68GS2060,GS,94.72,94.72,94.72,94.72,94.76,10,0.01,1,10,100.00,04-Sep-2023
21,695GS2061,GS,99.59,99.59,98.99,98.99,98.99,60,0.06,5,59,98.33,04-Sep-2023
22,699GS2026,GS,101.75,102.35,101.75,102.35,101.53,507,0.52,3,407,80.28,04-Sep-2023
23,699GS2051,GS,100.04,100.04,97.65,97.65,97.6,127,0.13,19,127,100.00,04-Sep-2023
24,706GS2028,GS,102.55,102.75,102.55,102.75,102.5,500,0.51,2,500,100.00,04-Sep-2023
25,710GS2029,GS,102.0,102.7,101.7,102.7,102.39,82214,83.63,17,82114,99.88,04-Sep-2023
26,717GS2030,GS,101.8,102.8,101.8,102.11,102.89,6200,6.32,13,6200,100.00,04-Sep-2023
27,718GS2033,GS,100.5,100.5,100.5,100.5,100.4,400,0.4,2,400,100.00,04-Sep-2023
28,725GS2063,GS,100.02,100.6,100.02,100.51,100.51,16190,16.27,6,15940,98.46,04-Sep-2023
29,726GS2032,GS,100.8,101.1,100.5,101.1,100.8,14100,14.25,11,14050,99.65,04-Sep-2023
30,726GS2033,GS,101.2,101.3,101.2,101.3,101.3,12505,12.66,6,12505,100.00,04-Sep-2023
31,736GS2052,GS,103.25,103.75,103.25,103.75,104.2,429,0.44,4,429,100.00,04-Sep-2023
32,738GS2027,GS,101.15,102.75,101.15,102.2,102.3,101609,103.87,81,99909,98.33,04-Sep-2023
33,73GS2053,GS,100.5,100.99,100.4,100.99,101.1,895,0.9,6,895,100.00,04-Sep-2023
34,741GS2036,GS,104.95,104.95,103.0,103.0,103.6,2211,2.29,12,2209,99.91,04-Sep-2023
35,74GS2035,GS,108.75,108.75,107.0,107.0,104.0,64,0.07,5,64,100.00,04-Sep-2023
36,74GS2062,GS,101.63,107.4,101.63,107.4,104.23,1579,1.66,10,1579,100.00,04-Sep-2023
37,754GS2036,GS,104.51,104.7,104.5,104.55,104.51,756486,791.27,149,737986,97.55,04-Sep-2023
38,795GS2032,GS,107.8,107.8,107.8,107.8,107.7,20,0.02,1,20,100.00,04-Sep-2023
39,824GS2027,GS,116.0,116.0,116.0,116.0,111.0,1,0.0,1,1,100.00,04-Sep-2023
40,A2ZINFRA,BE,10.25,11.25,10.25,10.25,10.75,919665,95.85,944,-,-,04-Sep-2023
41,AAATECH,EQ,65.6,68.4,65.25,65.55,65.6,111530,73.84,2665,47009,42.15,04-Sep-2023
42,AAKASH,BE,6.7,6.7,6.7,6.7,6.8,79660,5.34,359,-,-,04-Sep-2023
43,AAREYDRUGS,BE,48.9,50.4,48.9,50.4,48.0,132359,66.5,354,-,-,04-Sep-2023
44,AARON,BE,269.25,269.5,269.0,269.5,269.25,2618,7.05,128,-,-,04-Sep-2023
45,AARTECH,BE,165.0,165.0,156.55,159.85,163.2,32511,51.97,198,-,-,04-Sep-2023
46,AARTIDRUGS,EQ,573.0,598.0,572.35,593.9,569.6,730033,4298.27,23486,340817,46.69,04-Sep-2023
