,SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
0,1018GS2026,GS,130.0,130.0,130.0,130.0,130.0,51,0.07,2,51,100.00,15-Sep-2023
1,20MICRONS,BE,125.7,128.45,122.1,124.3,125.7,43369,54.18,232,-,-,15-Sep-2023
2,21STCENMGM,EQ,19.85,20.15,19.4,20.0,19.8,17048,3.39,107,11452,67.18,15-Sep-2023
3,360ONE,EQ,546.65,549.0,515.4,526.65,547.6,3637141,19178.44,22199,3162648,86.95,15-Sep-2023
4,3IINFOLTD,EQ,38.45,39.3,37.8,38.4,38.15,715298,275.85,7745,455950,63.74,15-Sep-2023
5,3MINDIA,EQ,31300.0,31384.4,30120.1,30366.8,31111.45,4559,1395.89,2558,2962,64.97,15-Sep-2023
6,3PLAND,EQ,22.4,23.55,22.4,22.7,22.85,5298,1.21,60,3390,63.99,15-Sep-2023
7,456GS2023,GS,101.0,101.0,100.5,101.0,101.0,2279,2.29,14,2279,100.00,15-Sep-2023
8,515GS2025,GS,96.65,97.0,96.65,97.0,98.0,20,0.02,3,10,50.00,15-Sep-2023
9,563GS2026,GS,98.35,98.35,98.35,98.35,98.35,13,0.01,3,13,100.00,15-Sep-2023
10,585GS2030,GS,91.5,91.5,91.5,91.5,91.48,9,0.01,1,9,100.00,15-Sep-2023
11,5PAISA,EQ,450.4,450.4,437.0,440.15,446.8,73413,324.28,5254,37861,51.57,15-Sep-2023
12,618GS2024,GS,101.5,101.5,101.5,101.5,100.45,41,0.04,8,41,100.00,15-Sep-2023
13,63MOONS,EQ,305.85,306.0,292.25,293.8,301.3,66137,195.83,2088,47439,71.73,15-Sep-2023
14,667GS2035,GS,96.0,97.99,95.51,97.0,97.5,3160,3.03,5,3154,99.81,15-Sep-2023
15,667GS2050,GS,94.55,94.55,94.55,94.55,93.1,880,0.83,4,880,100.00,15-Sep-2023
16,669GS2024,GS,100.95,100.95,100.9,100.9,101.24,2001,2.02,4,2001,100.00,15-Sep-2023
17,676GS2061,GS,97.0,97.0,97.0,97.0,94.08,1,0.0,1,1,100.00,15-Sep-2023
18,68GS2060,GS,97.75,97.75,96.0,97.2,95.7,15,0.01,5,15,100.00,15-Sep-2023
19,695GS2061,GS,100.0,100.0,100.0,100.0,99.5,4,0.0,3,4,100.00,15-Sep-2023
20,699GS2026,GS,102.6,102.6,102.6,102.6,103.0,100000,102.6,50,100000,100.00,15-Sep-2023
21,699GS2051,GS,96.27,100.99,96.27,100.9,96.25,1404,1.36,5,1403,99.93,15-Sep-2023
22,706GS2028,GS,103.0,103.0,102.0,102.0,103.0,500,0.51,3,500,100.00,15-Sep-2023
23,710GS2029,GS,102.95,103.1,102.95,103.1,102.75,23915,24.64,15,23915,100.00,15-Sep-2023
24,717GS2030,GS,103.49,103.49,103.45,103.47,103.0,150,0.16,2,150,100.00,15-Sep-2023
25,718GS2033,GS,100.25,101.9,100.25,101.9,100.2,365,0.37,2,365,100.00,15-Sep-2023
26,718GS2037,GS,101.2,101.2,101.2,101.2,101.0,3854,3.9,3,3854,100.00,15-Sep-2023
27,725GS2063,GS,100.5,100.5,100.5,100.5,100.36,100,0.1,1,100,100.00,15-Sep-2023
28,726GS2032,GS,101.1,101.5,101.1,101.4,100.81,16087,16.28,10,16087,100.00,15-Sep-2023
29,726GS2033,GS,101.5,101.5,101.25,101.25,101.0,200,0.2,5,200,100.00,15-Sep-2023
30,727GS2026,GS,102.02,102.02,102.02,102.02,102.0,200,0.2,1,200,100.00,15-Sep-2023
31,738GS2027,GS,102.75,102.75,102.52,102.6,102.78,174061,178.61,139,172652,99.19,15-Sep-2023
32,73GS2053,GS,101.2,101.8,101.2,101.8,101.01,3100,3.15,5,3100,100.00,15-Sep-2023
33,741GS2036,GS,104.5,104.5,102.8,103.6,103.75,227,0.23,8,226,99.56,15-Sep-2023
34,74GS2062,GS,102.67,107.5,102.67,107.5,105.3,7,0.01,3,7,100.00,15-Sep-2023
35,754GS2036,GS,104.99,104.99,104.6,104.8,105.0,344282,361.14,102,340381,98.87,15-Sep-2023
36,772GS2055,GS,115.5,115.5,115.5,115.5,110.0,3,0.0,1,3,100.00,15-Sep-2023
37,824GS2027,GS,110.0,110.0,110.0,110.0,110.0,72,0.08,1,72,100.00,15-Sep-2023
38,826GS2027,GS,106.9,106.9,104.0,104.0,107.0,110,0.12,2,110,100.00,15-Sep-2023
39,828GS2027,GS,108.0,108.0,108.0,108.0,103.0,10100,10.91,5,10100,100.00,15-Sep-2023
40,82GS2025,GS,106.0,106.0,106.0,106.0,106.25,8,0.01,2,8,100.00,15-Sep-2023
41,A2ZINFRA,BE,10.45,10.5,10.05,10.15,10.4,231177,23.68,323,-,-,15-Sep-2023
42,AAATECH,EQ,61.25,65.75,60.15,61.3,61.15,61116,38.12,1151,17688,28.94,15-Sep-2023
43,AAKASH,BE,5.8,6.0,5.8,6.0,5.9,193424,11.31,300,-,-,15-Sep-2023
44,AAREYDRUGS,BE,49.0,49.9,47.25,48.3,48.05,35289,17.1,168,-,-,15-Sep-2023
45,AARON,BE,253.1,257.65,253.1,255.0,252.6,2093,5.34,69,-,-,15-Sep-2023
46,AARTECH,BE,169.8,177.9,163.55,175.95,169.8,35362,61.32,517,-,-,15-Sep-2023
47,AARTIDRUGS,EQ,604.0,609.5,581.05,584.4,605.6,364075,2149.33,15813,225910,62.05,15-Sep-2023
48,AARTIIND,EQ,524.9,526.05,511.6,512.5,522.4,1570200,8093.71,28893,904629,57.61,15-Sep-2023
49,AARTIPHARM,EQ,455.4,474.95,455.4,469.4,451.8,362750,1695.44,18807,158184,43.61,15-Sep-2023
50,AARTIPP,E1,307.05,307.05,305.5,306.7,305.5,36,0.11,10,35,97.22,15-Sep-2023
51,AARTISURF,EQ,659.3,662.35,640.0,641.25,649.55,7760,50.23,1570,3841,49.50,15-Sep-2023
52,AARVEEDEN,EQ,25.05,25.9,24.85,25.15,25.3,43482,11.0,407,28294,65.07,15-Sep-2023
53,AARVI,EQ,128.2,128.2,126.5,126.8,126.75,6435,8.17,208,5449,84.68,15-Sep-2023
54,AATMAJ,SM,49.9,49.9,48.4,49.0,49.05,16000,7.81,8,14000,87.50,15-Sep-2023
55,AAVAS,EQ,1670.0,1690.0,1667.05,1674.55,1659.85,239831,4019.6,15078,176401,73.55,15-Sep-2023
56,ABAN,EQ,48.0,48.3,45.55,46.35,46.9,192743,90.87,2293,100577,52.18,15-Sep-2023
57,ABB,EQ,4390.0,4396.9,4340.6,4379.4,4366.2,223156,9749.46,22115,137088,61.43,15-Sep-2023
58,ABBOTINDIA,EQ,22910.6,23645.95,22901.0,23351.15,22910.6,22279,5188.0,6765,9710,43.58,15-Sep-2023
59,ABCAPITAL,EQ,182.2,185.45,182.0,184.55,181.9,4753361,8753.66,29178,2728716,57.41,15-Sep-2023
60,ABCOTS,SM,95.0,95.0,95.0,95.0,94.95,4000,3.8,1,4000,100.00,15-Sep-2023
61,ABFRL,EQ,228.0,229.25,224.75,225.3,227.25,1263942,2865.13,12267,528534,41.82,15-Sep-2023
62,ABINFRA,SM,32.15,32.15,32.15,32.15,33.8,4000,1.29,1,4000,100.00,15-Sep-2023
63,ABMINTLLTD,BE,36.8,36.8,36.8,36.8,37.0,52,0.02,3,-,-,15-Sep-2023
64,ABSLAMC,EQ,418.85,421.95,413.0,415.45,418.85,71125,295.43,2882,31569,44.39,15-Sep-2023
65,ABSLBANETF,EQ,46.74,46.74,46.34,46.56,46.34,40765,18.97,557,28482,69.87,15-Sep-2023
66,ABSLLIQUID,EQ,999.99,1000.01,999.99,1000.01,1000.0,2029,20.29,12,248,12.22,15-Sep-2023
67,ABSLNN50ET,EQ,47.26,47.59,47.21,47.46,47.43,3427,1.62,116,2265,66.09,15-Sep-2023
68,ACC,EQ,2050.3,2054.3,2021.0,2026.85,2038.3,247463,5033.73,14184,133312,53.87,15-Sep-2023
69,ACCELYA,EQ,1531.35,1541.95,1515.7,1519.75,1523.7,13333,203.74,1846,7993,59.95,15-Sep-2023
70,ACCORD,SM,26.6,26.6,26.6,26.6,27.5,2000,0.53,1,2000,100.00,15-Sep-2023
71,ACCURACY,BE,9.1,9.1,8.85,8.95,8.9,162767,14.54,529,-,-,15-Sep-2023
72,ACE,EQ,709.8,715.5,695.85,706.8,704.35,155658,1095.97,10183,76189,48.95,15-Sep-2023
73,ACEINTEG,BE,34.0,37.0,34.0,36.9,35.75,2967,1.1,34,-,-,15-Sep-2023
74,ACI,EQ,620.05,624.7,606.55,612.3,619.9,146730,900.93,9974,76786,52.33,15-Sep-2023
75,ACL,BE,100.6,101.9,97.05,98.75,98.6,6715,6.62,210,-,-,15-Sep-2023
76,ADANIENSOL,EQ,853.2,859.9,839.05,846.1,851.75,7152425,60626.36,80190,4188635,58.56,15-Sep-2023
77,ADANIENT,EQ,2519.8,2558.0,2514.2,2540.05,2519.8,1547001,39281.39,59448,520014,33.61,15-Sep-2023
78,ADANIGREEN,EQ,990.0,1012.0,983.8,1006.45,983.8,1393292,13981.63,45626,745453,53.50,15-Sep-2023
79,ADANIPORTS,EQ,846.0,854.6,841.5,845.65,849.8,4013431,33991.67,58594,2106635,52.49,15-Sep-2023
80,ADANIPOWER,EQ,378.5,384.0,377.2,379.4,377.15,18213490,69060.26,74587,11528948,63.30,15-Sep-2023
81,ADFFOODS,EQ,234.55,241.0,233.6,239.3,232.95,188019,446.48,7800,115030,61.18,15-Sep-2023
82,ADL,BE,70.85,78.1,70.85,76.7,74.5,1295,0.96,16,-,-,15-Sep-2023
83,ADORWELD,EQ,1106.1,1109.9,1084.1,1095.4,1097.95,9500,104.03,2140,5131,54.01,15-Sep-2023
84,ADROITINFO,EQ,28.5,32.0,27.25,30.15,26.75,820301,248.47,3832,413812,50.45,15-Sep-2023
85,ADSL,EQ,140.45,142.8,137.2,138.0,139.55,282269,394.07,4772,129356,45.83,15-Sep-2023
86,ADVANIHOTR,EQ,88.6,89.7,87.5,88.55,87.65,39710,35.05,599,26299,66.23,15-Sep-2023
