SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
1018GS2026,GS,112.0,112.0,112.0,112.0,111.73,1,0.0,1,1,100.00,07-Oct-2022
20MICRONS,EQ,99.0,101.95,97.55,100.4,98.6,142139,142.11,3123,63967,45.00,07-Oct-2022
21STCENMGM,EQ,23.0,23.5,23.0,23.5,23.05,4735,1.11,31,3645,76.98,07-Oct-2022
3IINFOLTD,EQ,43.65,44.35,43.65,44.05,44.0,430297,189.23,2188,340521,79.14,07-Oct-2022
3MINDIA,EQ,25000.0,25007.0,24365.05,24464.95,25130.7,7540,1858.18,3297,4511,59.83,07-Oct-2022
3PLAND,EQ,16.7,17.55,16.65,17.0,16.85,11896,2.02,43,11009,92.54,07-Oct-2022
4THDIM,EQ,65.8,65.8,65.8,65.8,62.7,61,0.04,4,61,100.00,07-Oct-2022
579GS2030,GS,85.11,85.11,85.11,85.11,88.41,100,0.09,1,100,100.00,07-Oct-2022
5PAISA,EQ,350.0,350.05,343.5,344.85,347.4,17218,59.45,1179,9299,54.01,07-Oct-2022
63MOONS,EQ,170.75,182.2,166.3,175.25,170.35,186567,325.12,2954,58167,31.18,07-Oct-2022
667GS2035,GS,96.0,96.0,96.0,96.0,96.9,2004,1.92,3,2004,100.00,07-Oct-2022
667GS2050,GS,92.0,93.2,92.0,92.63,92.39,3491,3.24,12,2990,85.65,07-Oct-2022
669GS2024,GS,102.45,102.45,101.3,101.3,101.05,7620,7.81,3,7620,100.00,07-Oct-2022
676GS2061,GS,94.8,94.8,94.8,94.8,94.8,625,0.59,1,625,100.00,07-Oct-2022
695GS2061,GS,97.2,97.2,97.2,97.2,97.2,2,0.0,1,2,100.00,07-Oct-2022
699GS2051,GS,96.65,96.65,95.05,95.85,96.73,1202,1.15,5,1053,87.60,07-Oct-2022
726GS2032,GS,99.5,100.25,99.5,100.25,99.99,2350,2.35,4,2350,100.00,07-Oct-2022
736GS2052,GS,99.75,99.75,99.0,99.0,99.75,1100,1.09,3,800,72.73,07-Oct-2022
738GS2027,GS,102.0,103.5,102.0,103.5,103.0,410,0.42,6,400,97.56,07-Oct-2022
754GS2036,GS,103.5,104.0,103.1,103.75,103.19,5204,5.4,14,5204,100.00,07-Oct-2022
75GS2034,GS,99.6,99.6,99.6,99.6,100.0,780,0.78,1,780,100.00,07-Oct-2022
795GS2032,GS,105.0,106.0,105.0,106.0,106.0,900,0.95,3,900,100.00,07-Oct-2022
813GS2045,GS,111.0,111.0,111.0,111.0,111.0,49,0.05,1,49,100.00,07-Oct-2022
A2ZINFRA,EQ,10.4,11.35,10.3,11.35,10.35,640418,70.32,666,492691,76.93,07-Oct-2022
AAATECH,SM,66.5,68.0,66.5,68.0,65.6,45000,29.99,9,45000,100.00,07-Oct-2022
AAKASH,EQ,14.55,15.55,14.55,15.25,14.9,411877,62.33,943,242383,58.85,07-Oct-2022
AAREYDRUGS,EQ,39.25,39.3,37.65,38.5,38.85,24093,9.29,308,13418,55.69,07-Oct-2022
AARON,BE,168.0,168.0,164.0,165.35,165.0,3920,6.51,184,-,-,07-Oct-2022
AARTIDRUGS,EQ,505.0,510.0,487.9,496.0,501.4,268570,1350.76,10033,85350,31.78,07-Oct-2022
AARTIIND,EQ,788.95,790.9,768.0,773.75,787.1,642343,4988.63,31658,219811,34.22,07-Oct-2022
AARTISURF,EQ,790.0,790.0,771.3,776.65,787.95,4181,32.6,586,2264,54.15,07-Oct-2022
AARVEEDEN,EQ,25.95,28.0,25.95,26.35,25.35,30951,8.31,362,12982,41.94,07-Oct-2022
