SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
20MICRONS,EQ,97.95,98.85,95.0,95.55,97.75,101234,98.08,3911,37382,36.93,03-Oct-2022
21STCENMGM,EQ,22.85,22.85,22.85,22.85,23.3,3133,0.72,32,3133,100.00,03-Oct-2022
3IINFOLTD,EQ,43.85,44.35,43.0,43.35,43.85,216505,94.4,2454,138955,64.18,03-Oct-2022
3MINDIA,EQ,24900.0,24900.0,23675.05,24295.3,24606.3,4824,1170.02,2961,1988,41.21,03-Oct-2022
3PLAND,EQ,16.0,17.25,16.0,16.8,16.7,5966,1.0,123,1708,28.63,03-Oct-2022
4THDIM,EQ,56.95,56.95,56.95,56.95,54.25,150,0.09,2,150,100.00,03-Oct-2022
5PAISA,EQ,343.0,343.15,332.0,335.2,338.15,21378,72.26,1605,8573,40.10,03-Oct-2022
63MOONS,EQ,163.0,171.5,162.0,163.35,161.05,118451,197.31,3121,44106,37.24,03-Oct-2022
667GS2050,GS,92.9,93.0,92.49,92.99,91.83,34,0.03,5,21,61.76,03-Oct-2022
676GS2061,GS,94.8,94.8,94.8,94.8,92.09,2,0.0,1,2,100.00,03-Oct-2022
695GS2061,GS,95.0,96.25,95.0,96.25,96.0,1309,1.26,6,1209,92.36,03-Oct-2022
699GS2051,GS,98.2,98.2,95.88,96.0,98.28,2331,2.25,8,2331,100.00,03-Oct-2022
710GS2029,GS,101.5,104.0,101.5,104.0,101.5,32694,33.19,8,32634,99.82,03-Oct-2022
726GS2029,GS,103.0,103.0,103.0,103.0,103.0,200,0.21,1,200,100.00,03-Oct-2022
74GS2062,GS,96.0,96.0,96.0,96.0,100.0,1800,1.73,1,1800,100.00,03-Oct-2022
754GS2036,GS,103.0,103.0,103.0,103.0,103.25,1100,1.13,2,1100,100.00,03-Oct-2022
768GS2023,GS,103.52,103.52,103.52,103.52,103.95,22288,23.07,1,22288,100.00,03-Oct-2022
A2ZINFRA,EQ,10.25,10.6,10.25,10.3,10.3,228911,23.85,374,203493,88.90,03-Oct-2022
AAATECH,SM,69.05,69.05,69.05,69.05,70.0,4500,3.11,1,4500,100.00,03-Oct-2022
AAKASH,EQ,13.45,13.65,13.05,13.65,13.0,238395,32.1,625,115055,48.26,03-Oct-2022
AAREYDRUGS,EQ,39.35,39.9,38.05,38.4,38.85,31319,12.25,433,18596,59.38,03-Oct-2022
AARON,BE,159.95,160.0,156.0,159.1,155.7,4383,6.97,191,-,-,03-Oct-2022
AARTIDRUGS,EQ,462.0,475.0,462.0,469.8,468.75,163280,765.52,7786,59010,36.14,03-Oct-2022
AARTIIND,EQ,745.0,751.35,733.55,738.6,745.05,859084,6366.62,33500,334292,38.91,03-Oct-2022
AARTISURF,EQ,763.0,773.55,752.0,758.6,764.45,7583,57.82,969,3532,46.58,03-Oct-2022
AARVEEDEN,EQ,25.55,26.7,25.15,25.6,25.1,10390,2.66,290,6777,65.23,03-Oct-2022
AARVI,EQ,157.7,157.7,150.45,151.8,153.3,31345,48.36,662,16116,51.41,03-Oct-2022
AAVAS,EQ,2242.8,2262.95,2196.85,2230.4,2241.7,34357,766.39,8719,15180,44.18,03-Oct-2022
ABAN,EQ,51.4,51.4,50.0,50.35,50.75,69490,35.29,1309,29868,42.98,03-Oct-2022
ABB,EQ,3074.75,3125.1,2983.45,2994.8,3088.4,388862,11862.21,34559,245438,63.12,03-Oct-2022
ABBOTINDIA,EQ,19139.15,19382.95,18725.05,18833.3,19139.15,29007,5482.65,6346,18266,62.97,03-Oct-2022
ABCAPITAL,EQ,111.0,112.6,108.55,109.75,111.8,2299023,2541.12,13122,1030548,44.83,03-Oct-2022
ABCOTS,SM,41.0,42.0,41.0,41.95,41.4,16000,6.67,4,16000,100.00,03-Oct-2022
ABFRL,EQ,348.0,348.25,328.5,332.35,349.1,4148230,13998.29,43601,1982500,47.79,03-Oct-2022
ABMINTLLTD,BE,74.7,74.75,74.7,74.75,74.75,97,0.07,2,-,-,03-Oct-2022
ABSLAMC,EQ,455.0,456.6,450.5,452.65,455.0,30124,136.28,2158,16270,54.01,03-Oct-2022
ABSLBANETF,EQ,39.28,39.28,38.0,38.11,38.8,7209,2.76,186,2675,37.11,03-Oct-2022
ABSLNN50ET,EQ,45.59,45.59,42.16,42.63,43.62,8637,3.71,178,5287,61.21,03-Oct-2022
ACC,EQ,2419.8,2434.9,2288.0,2301.3,2415.65,1166442,27429.04,48779,393514,33.74,03-Oct-2022
ACCELYA,EQ,1142.85,1156.0,1125.95,1137.8,1125.85,33557,383.46,3893,17977,53.57,03-Oct-2022
ACCURACY,EQ,261.9,269.8,260.3,264.65,260.65,93540,248.36,1879,46692,49.92,03-Oct-2022
ACE,EQ,277.35,287.35,274.55,280.55,275.15,510307,1436.17,11676,163208,31.98,03-Oct-2022
ACRYSIL,EQ,609.0,625.0,604.15,610.1,609.7,63651,390.01,4967,27668,43.47,03-Oct-2022
ADANIENT,EQ,3440.0,3460.05,3110.2,3157.3,3455.75,7578847,245520.76,242309,1392303,18.37,03-Oct-2022
ADANIGREEN,EQ,2263.85,2288.8,2006.0,2074.05,2260.8,3136977,67396.12,166248,529236,16.87,03-Oct-2022
ADANIPORTS,EQ,821.0,834.4,773.15,784.4,820.65,12903551,104092.52,180259,1996763,15.47,03-Oct-2022
ADANIPOWER,BE,375.0,375.7,354.85,354.85,373.5,1931959,6982.91,46314,-,-,03-Oct-2022
ADANITRANS,EQ,3328.9,3420.0,3000.0,3123.65,3289.8,1223636,39446.93,90395,182817,14.94,03-Oct-2022
ADFFOODS,EQ,730.35,733.6,708.0,712.9,733.6,7235,52.12,1010,3298,45.58,03-Oct-2022
ADL,BE,70.0,75.65,69.65,74.75,72.85,1669,1.21,26,-,-,03-Oct-2022
ADORWELD,EQ,902.15,918.7,867.95,873.2,914.3,14779,131.43,1836,7917,53.57,03-Oct-2022
ADROITINFO,EQ,18.25,18.25,16.55,16.55,17.4,19062,3.24,127,16065,84.28,03-Oct-2022
ADSL,EQ,104.9,104.9,102.6,102.9,103.45,45656,47.21,1484,30660,67.15,03-Oct-2022
ADVANIHOTR,EQ,80.9,91.7,80.9,85.8,80.95,333220,291.25,4916,129657,38.91,03-Oct-2022
ADVENZYMES,EQ,267.4,275.85,264.75,268.0,269.35,159300,431.35,5374,60393,37.91,03-Oct-2022
AEGISCHEM,EQ,271.0,278.85,260.85,264.35,271.1,568857,1541.59,15367,203116,35.71,03-Oct-2022
AETHER,EQ,920.9,926.05,901.55,911.95,913.0,75880,692.1,5940,13118,17.29,03-Oct-2022
AFFLE,EQ,1261.0,1263.0,1221.55,1246.1,1261.15,237507,2947.91,18916,109204,45.98,03-Oct-2022
AGARIND,EQ,643.0,646.85,618.15,623.0,638.5,48035,303.92,5020,25395,52.87,03-Oct-2022
AGI,EQ,333.55,338.85,320.0,322.7,334.0,252794,832.29,8008,100711,39.84,03-Oct-2022
AGNI,SM,26.85,28.75,26.6,26.6,28.0,100000,26.96,10,70000,70.00,03-Oct-2022
AGRITECH,EQ,91.9,93.85,87.15,92.35,89.4,7582,6.93,304,6362,83.91,03-Oct-2022
