,SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
0,1018GS2026,GS,113.49,113.49,113.49,113.49,118.0,1,0.0,1,1,100.00,04-Jul-2023
1,20MICRONS,BE,95.0,95.2,92.1,93.2,94.0,63069,58.77,273,-,-,04-Jul-2023
2,21STCENMGM,EQ,22.4,22.4,22.4,22.4,22.85,733,0.16,19,733,100.00,04-Jul-2023
3,360ONE,EQ,476.0,490.0,475.7,482.15,475.7,326922,1583.41,11131,216086,66.10,04-Jul-2023
4,3IINFOLTD,EQ,33.95,34.2,33.55,33.85,33.95,326317,110.37,2415,169275,51.87,04-Jul-2023
5,3MINDIA,EQ,27450.0,27489.95,27000.0,27077.45,27226.15,1357,368.62,785,505,37.21,04-Jul-2023
6,3PLAND,BE,19.6,20.5,18.75,20.4,19.55,13768,2.75,64,-,-,04-Jul-2023
7,456GS2023,GS,103.93,103.93,99.05,99.93,98.99,75,0.08,4,25,33.33,04-Jul-2023
8,4THDIM,BE,16.85,16.85,16.85,16.85,17.2,33555,5.65,92,-,-,04-Jul-2023
9,522GS2025,GS,97.75,97.75,97.75,97.75,97.75,5,0.0,1,5,100.00,04-Jul-2023
10,563GS2026,GS,97.68,97.68,97.68,97.68,97.75,268,0.26,11,268,100.00,04-Jul-2023
11,574GS2026,GS,97.53,97.53,97.53,97.53,97.21,3,0.0,3,3,100.00,04-Jul-2023
12,5PAISA,EQ,369.2,375.0,366.6,368.95,366.6,57766,213.96,6759,29660,51.35,04-Jul-2023
13,610GS2031,GS,93.2,93.7,93.2,93.7,92.51,5001,4.67,8,5001,100.00,04-Jul-2023
14,622GS2035,GS,95.0,95.0,95.0,95.0,95.0,2,0.0,2,2,100.00,04-Jul-2023
15,63MOONS,EQ,222.0,247.25,221.9,244.55,224.8,2037329,4998.85,17640,462300,22.69,04-Jul-2023
16,654GS2032,GS,99.0,99.0,99.0,99.0,98.95,10542,10.44,18,10542,100.00,04-Jul-2023
17,664GS2035,GS,97.5,97.5,97.0,97.0,97.5,4,0.0,3,4,100.00,04-Jul-2023
18,667GS2035,GS,96.24,96.25,96.0,96.09,96.25,3352,3.22,17,3352,100.00,04-Jul-2023
19,667GS2050,GS,98.5,98.5,96.0,96.0,98.69,521,0.51,2,521,100.00,04-Jul-2023
20,669GS2024,GS,99.96,100.0,99.96,100.0,99.9,4019,4.02,22,4019,100.00,04-Jul-2023
21,676GS2061,GS,99.0,99.0,98.0,98.0,97.5,3310,3.24,9,3310,100.00,04-Jul-2023
22,679GS2027,GS,98.55,99.0,98.5,99.0,100.13,10000,9.88,6,10000,100.00,04-Jul-2023
23,68GS2060,GS,95.87,96.0,95.0,95.4,96.0,4783,4.55,14,4779,99.92,04-Jul-2023
24,695GS2061,GS,93.6,97.9,93.6,97.9,98.5,510,0.5,3,500,98.04,04-Jul-2023
25,699GS2026,GS,100.35,101.0,100.2,101.0,100.9,11410,11.52,8,11410,100.00,04-Jul-2023
26,699GS2051,GS,98.02,98.02,96.01,97.88,98.0,4443,4.3,39,4347,97.84,04-Jul-2023
27,706GS2028,GS,100.71,101.41,100.71,101.41,101.9,8195,8.26,3,8195,100.00,04-Jul-2023
28,710GS2029,GS,101.59,101.75,101.59,101.73,101.59,9320,9.48,14,9320,100.00,04-Jul-2023
29,716GS2050,GS,100.0,100.0,100.0,100.0,103.0,1,0.0,1,1,100.00,04-Jul-2023
30,717GS2030,GS,101.5,102.25,101.5,101.73,101.61,5699,5.8,14,5599,98.25,04-Jul-2023
31,719GS2060,GS,103.0,103.0,103.0,103.0,103.0,1,0.0,1,1,100.00,04-Jul-2023
32,725GS2063,GS,99.7,99.7,99.45,99.49,99.51,62966,62.72,18,62966,100.00,04-Jul-2023
33,726GS2032,GS,103.05,103.53,103.05,103.47,103.4,121046,125.25,8,121045,100.00,04-Jul-2023
34,732GS2024,GS,104.99,104.99,104.99,104.99,102.87,104,0.11,2,104,100.00,04-Jul-2023
35,736GS2052,GS,103.56,104.99,103.56,104.5,103.55,772,0.8,6,771,99.87,04-Jul-2023
36,738GS2027,GS,101.54,101.75,101.0,101.47,101.54,110713,112.31,71,102864,92.91,04-Jul-2023
37,741GS2036,GS,102.65,102.75,102.29,102.43,102.64,50055,51.28,248,49967,99.82,04-Jul-2023
38,74GS2062,GS,105.07,105.39,105.07,105.39,104.02,72,0.08,6,72,100.00,04-Jul-2023
39,754GS2036,GS,104.0,104.2,103.95,104.09,104.05,564182,586.85,115,563122,99.81,04-Jul-2023
40,757GS2033,GS,100.9,104.0,100.9,104.0,105.05,2000,2.05,2,1000,50.00,04-Jul-2023
41,795GS2032,GS,109.69,109.69,109.5,109.5,109.0,29,0.03,3,29,100.00,04-Jul-2023
42,824GS2033,GS,108.0,112.0,108.0,112.0,110.0,502,0.56,2,502,100.00,04-Jul-2023
43,828GS2032,GS,110.5,111.0,110.0,110.0,111.0,3550,3.91,7,3050,85.92,04-Jul-2023
44,A2ZINFRA,BE,7.3,7.4,7.15,7.2,7.3,151153,10.9,175,-,-,04-Jul-2023
45,AAATECH,EQ,54.7,57.0,53.25,55.7,54.9,16190,8.94,297,11972,73.95,04-Jul-2023
46,AAKASH,BE,6.05,6.05,5.75,5.95,6.0,101451,5.99,371,-,-,04-Jul-2023
47,AAREYDRUGS,EQ,33.5,34.8,33.2,33.7,33.9,112644,38.28,858,40188,35.68,04-Jul-2023
48,AARON,EQ,217.6,221.95,217.15,219.7,221.0,9292,20.48,580,6348,68.32,04-Jul-2023
49,AARTIDRUGS,EQ,463.25,463.95,456.55,458.65,460.85,96786,445.01,5413,45044,46.54,04-Jul-2023
50,AARTIIND,EQ,505.95,506.5,488.1,490.7,504.25,2209752,10963.57,59441,1107680,50.13,04-Jul-2023
51,AARTIPHARM,EQ,365.0,375.0,361.4,372.0,367.0,249059,918.57,9791,160655,64.50,04-Jul-2023
52,AARTIPP,E1,318.95,323.0,301.0,310.0,315.0,88,0.27,28,79,89.77,04-Jul-2023
