SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
20MICRONS,BE,93.4,96.0,93.0,94.3,93.4,56217,53.06,513,-,-,30-Jun-2023
21STCENMGM,EQ,23.75,23.75,23.3,23.3,23.75,23889,5.64,50,23879,99.96,30-Jun-2023
360ONE,EQ,452.5,457.1,451.45,455.0,445.85,267223,1215.42,24019,212360,79.47,30-Jun-2023
3IINFOLTD,EQ,34.15,35.0,33.5,33.75,33.8,596701,203.41,4061,277668,46.53,30-Jun-2023
3MINDIA,EQ,27496.0,27700.0,26700.0,27012.7,27231.7,4638,1256.36,2812,2186,47.13,30-Jun-2023
3PLAND,BE,18.8,19.75,18.35,18.7,19.15,5830,1.09,78,-,-,30-Jun-2023
4THDIM,BE,17.65,17.65,17.55,17.55,17.9,20589,3.61,95,-,-,30-Jun-2023
515GS2025,GS,96.75,96.75,96.0,96.73,96.75,70,0.07,4,70,100.00,30-Jun-2023
563GS2026,GS,96.75,96.75,96.75,96.75,98.0,10,0.01,1,10,100.00,30-Jun-2023
5PAISA,EQ,361.95,375.0,361.5,370.75,358.65,77034,284.65,6195,38073,49.42,30-Jun-2023
610GS2031,GS,91.89,91.89,91.89,91.89,96.7,50,0.05,1,50,100.00,30-Jun-2023
622GS2035,GS,94.0,95.0,94.0,95.0,93.0,33,0.03,4,33,100.00,30-Jun-2023
63MOONS,EQ,238.0,255.9,232.0,243.65,216.85,3742912,9201.49,56756,685734,18.32,30-Jun-2023
654GS2032,GS,99.74,99.74,97.5,99.0,99.0,5013,4.9,7,5001,99.76,30-Jun-2023
667GS2035,GS,93.65,96.15,93.65,95.8,95.95,1124,1.08,20,1090,96.98,30-Jun-2023
667GS2050,GS,96.04,96.04,96.04,96.04,98.5,10,0.01,2,10,100.00,30-Jun-2023
669GS2024,GS,99.98,99.98,99.61,99.98,99.98,61,0.06,7,61,100.00,30-Jun-2023
676GS2061,GS,98.0,98.0,98.0,98.0,98.0,775,0.76,4,775,100.00,30-Jun-2023
689GS2025,GS,103.0,103.0,102.5,102.7,103.02,9593,9.85,8,9593,100.00,30-Jun-2023
68GS2060,GS,95.35,96.25,95.05,96.25,95.05,8515,8.11,13,8515,100.00,30-Jun-2023
695GS2061,GS,102.89,102.89,102.89,102.89,98.0,10,0.01,1,10,100.00,30-Jun-2023
699GS2051,GS,99.0,99.95,98.0,98.0,99.95,37,0.04,4,36,97.30,30-Jun-2023
706GS2028,GS,101.0,101.22,101.0,101.22,101.0,1050,1.06,3,1050,100.00,30-Jun-2023
710GS2029,GS,101.55,101.85,101.55,101.82,102.05,56500,57.51,21,56000,99.12,30-Jun-2023
717GS2030,GS,101.5,102.19,100.7,102.0,101.65,54450,55.14,20,45500,83.56,30-Jun-2023
725GS2063,GS,100.0,100.0,99.5,99.61,99.73,30815,30.72,28,30815,100.00,30-Jun-2023
726GS2032,GS,103.65,103.7,103.65,103.69,103.83,8300,8.61,3,8300,100.00,30-Jun-2023
726GS2033,GS,103.1,103.2,102.5,103.2,103.1,203,0.21,4,203,100.00,30-Jun-2023
727GS2026,GS,105.0,105.3,103.5,103.5,108.75,1211,1.27,9,1100,90.83,30-Jun-2023
736GS2052,GS,106.8,106.8,103.5,104.94,104.2,1968,2.04,9,1968,100.00,30-Jun-2023
738GS2027,GS,100.6,102.0,100.6,101.43,101.94,116584,118.32,92,116583,100.00,30-Jun-2023
73GS2053,GS,100.0,100.15,100.0,100.15,100.5,10050,10.05,3,10000,99.50,30-Jun-2023
741GS2036,GS,102.5,102.7,102.0,102.4,102.5,13877,14.21,14,13877,100.00,30-Jun-2023
74GS2062,GS,107.98,107.98,104.02,104.02,105.35,1937,2.03,18,1330,68.66,30-Jun-2023
754GS2036,GS,103.7,104.45,103.7,103.88,103.91,1491288,1548.87,370,1448937,97.16,30-Jun-2023
762GS2039,GS,106.5,106.5,106.5,106.5,106.75,700,0.75,2,700,100.00,30-Jun-2023
768GS2023,GS,100.7,101.0,100.7,100.7,100.7,14939,15.04,8,14939,100.00,30-Jun-2023
83GS2042,GS,115.0,115.0,115.0,115.0,117.0,1000,1.15,1,1000,100.00,30-Jun-2023
897GS2030,GS,114.5,115.0,114.0,114.25,113.0,8890,10.17,5,8890,100.00,30-Jun-2023
915GS2024,GS,107.0,107.0,107.0,107.0,107.0,747,0.8,2,747,100.00,30-Jun-2023
A2ZINFRA,BE,7.2,7.4,7.1,7.2,7.25,107902,7.73,188,-,-,30-Jun-2023
AAATECH,EQ,55.0,56.0,52.2,55.0,53.75,146530,80.97,403,139580,95.26,30-Jun-2023
AAKASH,BE,6.0,6.05,5.9,6.0,6.05,157242,9.39,399,-,-,30-Jun-2023
AAREYDRUGS,EQ,33.2,35.7,32.5,34.4,33.2,247903,85.87,1787,105946,42.74,30-Jun-2023
AARON,EQ,225.0,225.0,215.1,218.95,221.1,13467,29.58,554,10292,76.42,30-Jun-2023
AARTIDRUGS,EQ,462.75,467.9,459.0,465.1,460.35,165734,766.75,7704,74512,44.96,30-Jun-2023
AARTIIND,EQ,508.0,509.7,502.3,503.6,505.75,1504899,7605.12,33579,1012083,67.25,30-Jun-2023
AARTIPHARM,EQ,381.9,381.9,369.0,370.95,376.35,125147,465.22,8682,81353,65.01,30-Jun-2023
AARTIPP,E1,324.0,324.0,310.0,313.75,317.8,42,0.13,15,38,90.48,30-Jun-2023
AARTISURF,EQ,631.2,642.0,616.65,618.6,628.05,11861,74.11,1535,8722,73.54,30-Jun-2023
AARVEEDEN,EQ,20.0,20.65,19.75,20.05,20.0,9116,1.83,268,5413,59.38,30-Jun-2023
AARVI,EQ,141.5,141.5,139.25,139.95,139.7,8573,11.99,249,6363,74.22,30-Jun-2023
AATMAJ,ST,56.0,56.0,53.2,53.2,60.0,1790000,1000.1,715,1790000,100.00,30-Jun-2023
AAVAS,EQ,1548.0,1567.0,1495.0,1536.95,1532.9,480596,7304.11,29679,208249,43.33,30-Jun-2023
ABAN,EQ,39.65,40.55,39.6,40.0,39.65,73350,29.27,749,45531,62.07,30-Jun-2023
ABB,EQ,4421.0,4444.0,4375.3,4423.0,4411.1,209317,9233.32,29008,68093,32.53,30-Jun-2023
